"Time (CET/CEST)","BZN|PL > BZN|DE-AT-LU Day Ahead [MW]","BZN|PL > BZN|DE-AT-LU Total [MW]","BZN|DE-AT-LU > BZN|PL Day Ahead [MW]","BZN|DE-AT-LU > BZN|PL Total [MW]"
"22.09.2017 13:00 - 22.09.2017 14:00","N/A","0","n/e","350"
"22.09.2017 14:00 - 22.09.2017 15:00","N/A","0","n/e","355"
"22.09.2017 15:00 - 22.09.2017 16:00","N/A","0","n/e","350"
"22.09.2017 16:00 - 22.09.2017 17:00","N/A","0","n/e","370"
"22.09.2017 17:00 - 22.09.2017 18:00","N/A","0","n/e","340"
"22.09.2017 18:00 - 22.09.2017 19:00","N/A","0","n/e","185"
"22.09.2017 19:00 - 22.09.2017 20:00","N/A","0","n/e","375"
"22.09.2017 20:00 - 22.09.2017 21:00","N/A","0","n/e","365"
"22.09.2017 21:00 - 22.09.2017 22:00","N/A","0","n/e","350"
"22.09.2017 22:00 - 22.09.2017 23:00","N/A","330","n/e","50"
"22.09.2017 23:00 - 23.09.2017 00:00","N/A","595","n/e","0"
"23.09.2017 00:00 - 23.09.2017 01:00","N/A","319","n/e","70"
"23.09.2017 01:00 - 23.09.2017 02:00","N/A","95","n/e","60"
"23.09.2017 02:00 - 23.09.2017 03:00","N/A","125","n/e","29"
"23.09.2017 03:00 - 23.09.2017 04:00","N/A","25","n/e","75"
"23.09.2017 04:00 - 23.09.2017 05:00","N/A","28","n/e","179"
"23.09.2017 05:00 - 23.09.2017 06:00","N/A","100","n/e","161"
"23.09.2017 06:00 - 23.09.2017 07:00","N/A","125","n/e","100"
"23.09.2017 07:00 - 23.09.2017 08:00","N/A","180","n/e","373"
"23.09.2017 08:00 - 23.09.2017 09:00","N/A","139","n/e","25"
"23.09.2017 09:00 - 23.09.2017 10:00","N/A","14","n/e","90"
"23.09.2017 10:00 - 23.09.2017 11:00","N/A","0","n/e","210"
"23.09.2017 11:00 - 23.09.2017 12:00","N/A","0","n/e","275"
"23.09.2017 12:00 - 23.09.2017 13:00","N/A","0","n/e","241"
"23.09.2017 13:00 - 23.09.2017 14:00","N/A","0","n/e","241"
"23.09.2017 14:00 - 23.09.2017 15:00","N/A","0","n/e","365"
"23.09.2017 15:00 - 23.09.2017 16:00","N/A","0","n/e","386"
"23.09.2017 16:00 - 23.09.2017 17:00","N/A","23","n/e","362"
"23.09.2017 17:00 - 23.09.2017 18:00","N/A","55","n/e","145"
"23.09.2017 18:00 - 23.09.2017 19:00","N/A","75","n/e","120"
"23.09.2017 19:00 - 23.09.2017 20:00","N/A","68","n/e","385"
"23.09.2017 20:00 - 23.09.2017 21:00","N/A","392","n/e","627"
"23.09.2017 21:00 - 23.09.2017 22:00","N/A","525","n/e","220"
"23.09.2017 22:00 - 23.09.2017 23:00","N/A","310","n/e","52"
"23.09.2017 23:00 - 24.09.2017 00:00","N/A","325","n/e","68"
"24.09.2017 00:00 - 24.09.2017 01:00","N/A","75","n/e","200"
"24.09.2017 01:00 - 24.09.2017 02:00","N/A","50","n/e","200"
"24.09.2017 02:00 - 24.09.2017 03:00","N/A","0","n/e","100"
"24.09.2017 03:00 - 24.09.2017 04:00","N/A","50","n/e","150"
"24.09.2017 04:00 - 24.09.2017 05:00","N/A","0","n/e","40"
"24.09.2017 05:00 - 24.09.2017 06:00","N/A","0","n/e","82"
"24.09.2017 06:00 - 24.09.2017 07:00","N/A","25","n/e","44"
"24.09.2017 07:00 - 24.09.2017 08:00","N/A","15","n/e","0"
"24.09.2017 08:00 - 24.09.2017 09:00","N/A","20","n/e","0"
"24.09.2017 09:00 - 24.09.2017 10:00","N/A","0","n/e","297"
"24.09.2017 10:00 - 24.09.2017 11:00","N/A","0","n/e","346"
"24.09.2017 11:00 - 24.09.2017 12:00","N/A","0","n/e","371"
"24.09.2017 12:00 - 24.09.2017 13:00","N/A","0","n/e","471"
"24.09.2017 13:00 - 24.09.2017 14:00","N/A","0","n/e","451"
"24.09.2017 14:00 - 24.09.2017 15:00","N/A","0","n/e","371"
"24.09.2017 15:00 - 24.09.2017 16:00","N/A","0","n/e","331"
"24.09.2017 16:00 - 24.09.2017 17:00","N/A","0","n/e","333"
"24.09.2017 17:00 - 24.09.2017 18:00","N/A","0","n/e","261"
"24.09.2017 18:00 - 24.09.2017 19:00","N/A","25","n/e","150"
"24.09.2017 19:00 - 24.09.2017 20:00","N/A","0","n/e","423"
"24.09.2017 20:00 - 24.09.2017 21:00","N/A","147","n/e","450"
"24.09.2017 21:00 - 24.09.2017 22:00","N/A","436","n/e","400"
"24.09.2017 22:00 - 24.09.2017 23:00","N/A","560","n/e","300"
"24.09.2017 23:00 - 25.09.2017 00:00","N/A","413","n/e","320"
"25.09.2017 00:00 - 25.09.2017 01:00","N/A","225","n/e","500"
"25.09.2017 01:00 - 25.09.2017 02:00","N/A","300","n/e","500"
"25.09.2017 02:00 - 25.09.2017 03:00","N/A","400","n/e","500"
"25.09.2017 03:00 - 25.09.2017 04:00","N/A","100","n/e","400"
"25.09.2017 04:00 - 25.09.2017 05:00","N/A","0","n/e","100"
"25.09.2017 05:00 - 25.09.2017 06:00","N/A","0","n/e","100"
"25.09.2017 06:00 - 25.09.2017 07:00","N/A","745","n/e","50"
"25.09.2017 07:00 - 25.09.2017 08:00","N/A","0","n/e","52"
"25.09.2017 08:00 - 25.09.2017 09:00","N/A","0","n/e","52"
"25.09.2017 09:00 - 25.09.2017 10:00","N/A","0","n/e","202"
"25.09.2017 10:00 - 25.09.2017 11:00","N/A","0","n/e","254"
"25.09.2017 11:00 - 25.09.2017 12:00","N/A","0","n/e","239"
"25.09.2017 12:00 - 25.09.2017 13:00","N/A","0","n/e","252"
"25.09.2017 13:00 - 25.09.2017 14:00","N/A","0","n/e","269"
"25.09.2017 14:00 - 25.09.2017 15:00","N/A","0","n/e","344"
"25.09.2017 15:00 - 25.09.2017 16:00","N/A","0","n/e","329"
"25.09.2017 16:00 - 25.09.2017 17:00","N/A","0","n/e","304"
"25.09.2017 17:00 - 25.09.2017 18:00","N/A","0","n/e","112"
"25.09.2017 18:00 - 25.09.2017 19:00","N/A","0","n/e","200"
"25.09.2017 19:00 - 25.09.2017 20:00","N/A","0","n/e","200"
"25.09.2017 20:00 - 25.09.2017 21:00","N/A","0","n/e","157"
"25.09.2017 21:00 - 25.09.2017 22:00","N/A","0","n/e","27"
"25.09.2017 22:00 - 25.09.2017 23:00","N/A","189","n/e","0"
"25.09.2017 23:00 - 26.09.2017 00:00","N/A","335","n/e","90"
"26.09.2017 00:00 - 26.09.2017 01:00","N/A","219","n/e","0"
"26.09.2017 01:00 - 26.09.2017 02:00","N/A","50","n/e","8"
"26.09.2017 02:00 - 26.09.2017 03:00","N/A","0","n/e","0"
"26.09.2017 03:00 - 26.09.2017 04:00","N/A","30","n/e","0"
"26.09.2017 04:00 - 26.09.2017 05:00","N/A","0","n/e","11"
"26.09.2017 05:00 - 26.09.2017 06:00","N/A","90","n/e","28"
"26.09.2017 06:00 - 26.09.2017 07:00","N/A","500","n/e","25"
"26.09.2017 07:00 - 26.09.2017 08:00","N/A","185","n/e","25"
"26.09.2017 08:00 - 26.09.2017 09:00","N/A","225","n/e","305"
"26.09.2017 09:00 - 26.09.2017 10:00","N/A","108","n/e","362"
"26.09.2017 10:00 - 26.09.2017 11:00","N/A","0","n/e","413"
"26.09.2017 11:00 - 26.09.2017 12:00","N/A","0","n/e","382"
"26.09.2017 12:00 - 26.09.2017 13:00","N/A","0","n/e","378"
"26.09.2017 13:00 - 26.09.2017 14:00","N/A","0","n/e","413"
"26.09.2017 14:00 - 26.09.2017 15:00","N/A","0","n/e","363"
"26.09.2017 15:00 - 26.09.2017 16:00","N/A","0","n/e","413"
"26.09.2017 16:00 - 26.09.2017 17:00","N/A","20","n/e","318"
"26.09.2017 17:00 - 26.09.2017 18:00","N/A","166","n/e","198"
"26.09.2017 18:00 - 26.09.2017 19:00","N/A","100","n/e","209"
"26.09.2017 19:00 - 26.09.2017 20:00","N/A","0","n/e","410"
"26.09.2017 20:00 - 26.09.2017 21:00","N/A","0","n/e","309"
"26.09.2017 21:00 - 26.09.2017 22:00","N/A","3","n/e","361"
"26.09.2017 22:00 - 26.09.2017 23:00","N/A","265","n/e","30"
"26.09.2017 23:00 - 27.09.2017 00:00","N/A","235","n/e","0"
"27.09.2017 00:00 - 27.09.2017 01:00","N/A","335","n/e","0"
"27.09.2017 01:00 - 27.09.2017 02:00","N/A","200","n/e","0"
"27.09.2017 02:00 - 27.09.2017 03:00","N/A","175","n/e","0"
"27.09.2017 03:00 - 27.09.2017 04:00","N/A","135","n/e","0"
"27.09.2017 04:00 - 27.09.2017 05:00","N/A","190","n/e","0"
"27.09.2017 05:00 - 27.09.2017 06:00","N/A","170","n/e","0"
"27.09.2017 06:00 - 27.09.2017 07:00","N/A","473","n/e","0"
"27.09.2017 07:00 - 27.09.2017 08:00","N/A","200","n/e","0"
"27.09.2017 08:00 - 27.09.2017 09:00","N/A","0","n/e","0"
"27.09.2017 09:00 - 27.09.2017 10:00","N/A","30","n/e","350"
"27.09.2017 10:00 - 27.09.2017 11:00","N/A","50","n/e","371"
"27.09.2017 11:00 - 27.09.2017 12:00","N/A","0","n/e","371"
"27.09.2017 12:00 - 27.09.2017 13:00","N/A","0","n/e","356"
"27.09.2017 13:00 - 27.09.2017 14:00","N/A","0","n/e","354"
"27.09.2017 14:00 - 27.09.2017 15:00","N/A","0","n/e","338"
"27.09.2017 15:00 - 27.09.2017 16:00","N/A","0","n/e","364"
"27.09.2017 16:00 - 27.09.2017 17:00","N/A","399","n/e","305"
"27.09.2017 17:00 - 27.09.2017 18:00","N/A","553","n/e","0"
"27.09.2017 18:00 - 27.09.2017 19:00","N/A","250","n/e","0"
"27.09.2017 19:00 - 27.09.2017 20:00","N/A","0","n/e","0"
"27.09.2017 20:00 - 27.09.2017 21:00","N/A","43","n/e","0"
"27.09.2017 21:00 - 27.09.2017 22:00","N/A","325","n/e","0"
"27.09.2017 22:00 - 27.09.2017 23:00","N/A","606","n/e","0"
"27.09.2017 23:00 - 28.09.2017 00:00","N/A","515","n/e","0"
"28.09.2017 00:00 - 28.09.2017 01:00","N/A","244","n/e","0"
"28.09.2017 01:00 - 28.09.2017 02:00","N/A","256","n/e","0"
"28.09.2017 02:00 - 28.09.2017 03:00","N/A","211","n/e","0"
"28.09.2017 03:00 - 28.09.2017 04:00","N/A","159","n/e","0"
"28.09.2017 04:00 - 28.09.2017 05:00","N/A","120","n/e","0"
"28.09.2017 05:00 - 28.09.2017 06:00","N/A","131","n/e","0"
"28.09.2017 06:00 - 28.09.2017 07:00","N/A","365","n/e","0"
"28.09.2017 07:00 - 28.09.2017 08:00","N/A","205","n/e","0"
"28.09.2017 08:00 - 28.09.2017 09:00","N/A","197","n/e","100"
"28.09.2017 09:00 - 28.09.2017 10:00","N/A","171","n/e","250"
"28.09.2017 10:00 - 28.09.2017 11:00","N/A","9","n/e","170"
"28.09.2017 11:00 - 28.09.2017 12:00","N/A","0","n/e","150"
"28.09.2017 12:00 - 28.09.2017 13:00","N/A","0","n/e","140"
"28.09.2017 13:00 - 28.09.2017 14:00","N/A","0","n/e","105"
"28.09.2017 14:00 - 28.09.2017 15:00","N/A","0","n/e","90"
"28.09.2017 15:00 - 28.09.2017 16:00","N/A","0","n/e","122"
"28.09.2017 16:00 - 28.09.2017 17:00","N/A","135","n/e","265"
"28.09.2017 17:00 - 28.09.2017 18:00","N/A","200","n/e","370"
"28.09.2017 18:00 - 28.09.2017 19:00","N/A","0","n/e","468"
"28.09.2017 19:00 - 28.09.2017 20:00","N/A","0","n/e","573"
"28.09.2017 20:00 - 28.09.2017 21:00","N/A","50","n/e","373"
"28.09.2017 21:00 - 28.09.2017 22:00","N/A","0","n/e","230"
"28.09.2017 22:00 - 28.09.2017 23:00","N/A","370","n/e","0"
"28.09.2017 23:00 - 29.09.2017 00:00","N/A","295","n/e","0"
"29.09.2017 00:00 - 29.09.2017 01:00","N/A","217","n/e","0"
"29.09.2017 01:00 - 29.09.2017 02:00","N/A","161","n/e","0"
"29.09.2017 02:00 - 29.09.2017 03:00","N/A","92","n/e","0"
"29.09.2017 03:00 - 29.09.2017 04:00","N/A","85","n/e","0"
"29.09.2017 04:00 - 29.09.2017 05:00","N/A","83","n/e","0"
"29.09.2017 05:00 - 29.09.2017 06:00","N/A","170","n/e","0"
"29.09.2017 06:00 - 29.09.2017 07:00","N/A","340","n/e","0"
"29.09.2017 07:00 - 29.09.2017 08:00","N/A","0","n/e","0"
"29.09.2017 08:00 - 29.09.2017 09:00","N/A","0","n/e","0"
"29.09.2017 09:00 - 29.09.2017 10:00","N/A","0","n/e","225"
"29.09.2017 10:00 - 29.09.2017 11:00","N/A","0","n/e","340"
"29.09.2017 11:00 - 29.09.2017 12:00","N/A","0","n/e","318"
"29.09.2017 12:00 - 29.09.2017 13:00","N/A","0","n/e","316"
"29.09.2017 13:00 - 29.09.2017 14:00","N/A","0","n/e","331"
"29.09.2017 14:00 - 29.09.2017 15:00","N/A","0","n/e","299"
"29.09.2017 15:00 - 29.09.2017 16:00","N/A","0","n/e","300"
"29.09.2017 16:00 - 29.09.2017 17:00","N/A","0","n/e","268"
"29.09.2017 17:00 - 29.09.2017 18:00","N/A","0","n/e","343"
"29.09.2017 18:00 - 29.09.2017 19:00","N/A","0","n/e","370"
"29.09.2017 19:00 - 29.09.2017 20:00","N/A","0","n/e","321"
"29.09.2017 20:00 - 29.09.2017 21:00","N/A","0","n/e","345"
"29.09.2017 21:00 - 29.09.2017 22:00","N/A","0","n/e","375"
"29.09.2017 22:00 - 29.09.2017 23:00","N/A","95","n/e","365"
"29.09.2017 23:00 - 30.09.2017 00:00","N/A","0","n/e","430"
"30.09.2017 00:00 - 30.09.2017 01:00","N/A","0","n/e","409"
"30.09.2017 01:00 - 30.09.2017 02:00","N/A","0","n/e","300"
"30.09.2017 02:00 - 30.09.2017 03:00","N/A","0","n/e","175"
"30.09.2017 03:00 - 30.09.2017 04:00","N/A","0","n/e","152"
"30.09.2017 04:00 - 30.09.2017 05:00","N/A","0","n/e","175"
"30.09.2017 05:00 - 30.09.2017 06:00","N/A","0","n/e","213"
"30.09.2017 06:00 - 30.09.2017 07:00","N/A","25","n/e","230"
"30.09.2017 07:00 - 30.09.2017 08:00","N/A","277","n/e","0"
"30.09.2017 08:00 - 30.09.2017 09:00","N/A","223","n/e","191"
"30.09.2017 09:00 - 30.09.2017 10:00","N/A","0","n/e","302"
"30.09.2017 10:00 - 30.09.2017 11:00","N/A","0","n/e","315"
"30.09.2017 11:00 - 30.09.2017 12:00","N/A","75","n/e","358"
"30.09.2017 12:00 - 30.09.2017 13:00","N/A","0","n/e","436"
"30.09.2017 13:00 - 30.09.2017 14:00","N/A","0","n/e","433"
"30.09.2017 14:00 - 30.09.2017 15:00","N/A","0","n/e","487"
"30.09.2017 15:00 - 30.09.2017 16:00","N/A","0","n/e","492"
"30.09.2017 16:00 - 30.09.2017 17:00","N/A","150","n/e","415"
"30.09.2017 17:00 - 30.09.2017 18:00","N/A","225","n/e","100"
"30.09.2017 18:00 - 30.09.2017 19:00","N/A","385","n/e","200"
"30.09.2017 19:00 - 30.09.2017 20:00","N/A","425","n/e","100"
"30.09.2017 20:00 - 30.09.2017 21:00","N/A","475","n/e","300"
"30.09.2017 21:00 - 30.09.2017 22:00","N/A","275","n/e","300"
"30.09.2017 22:00 - 30.09.2017 23:00","N/A","100","n/e","240"
"30.09.2017 23:00 - 01.10.2017 00:00","N/A","0","n/e","100"
"01.10.2017 00:00 - 01.10.2017 01:00","N/A","0","n/e","0"
"01.10.2017 01:00 - 01.10.2017 02:00","N/A","0","n/e","0"
"01.10.2017 02:00 - 01.10.2017 03:00","N/A","0","n/e","0"
"01.10.2017 03:00 - 01.10.2017 04:00","N/A","0","n/e","0"
"01.10.2017 04:00 - 01.10.2017 05:00","N/A","0","n/e","0"
"01.10.2017 05:00 - 01.10.2017 06:00","N/A","50","n/e","0"
"01.10.2017 06:00 - 01.10.2017 07:00","N/A","50","n/e","0"
"01.10.2017 07:00 - 01.10.2017 08:00","N/A","0","n/e","0"
"01.10.2017 08:00 - 01.10.2017 09:00","N/A","14","n/e","180"
"01.10.2017 09:00 - 01.10.2017 10:00","N/A","123","n/e","139"
"01.10.2017 10:00 - 01.10.2017 11:00","N/A","100","n/e","383"
"01.10.2017 11:00 - 01.10.2017 12:00","N/A","100","n/e","328"
"01.10.2017 12:00 - 01.10.2017 13:00","N/A","0","n/e","353"
"01.10.2017 13:00 - 01.10.2017 14:00","N/A","0","n/e","417"
"01.10.2017 14:00 - 01.10.2017 15:00","N/A","0","n/e","388"
"01.10.2017 15:00 - 01.10.2017 16:00","N/A","0","n/e","357"
"01.10.2017 16:00 - 01.10.2017 17:00","N/A","0","n/e","382"
"01.10.2017 17:00 - 01.10.2017 18:00","N/A","25","n/e","410"
"01.10.2017 18:00 - 01.10.2017 19:00","N/A","20","n/e","200"
"01.10.2017 19:00 - 01.10.2017 20:00","N/A","25","n/e","220"
"01.10.2017 20:00 - 01.10.2017 21:00","N/A","225","n/e","160"
"01.10.2017 21:00 - 01.10.2017 22:00","N/A","0","n/e","363"
"01.10.2017 22:00 - 01.10.2017 23:00","N/A","0","n/e","330"
"01.10.2017 23:00 - 02.10.2017 00:00","N/A","0","n/e","73"
"02.10.2017 00:00 - 02.10.2017 01:00","N/A","0","n/e","0"
"02.10.2017 01:00 - 02.10.2017 02:00","N/A","0","n/e","0"
"02.10.2017 02:00 - 02.10.2017 03:00","N/A","0","n/e","0"
"02.10.2017 03:00 - 02.10.2017 04:00","N/A","0","n/e","0"
"02.10.2017 04:00 - 02.10.2017 05:00","N/A","0","n/e","0"
"02.10.2017 05:00 - 02.10.2017 06:00","N/A","0","n/e","0"
"02.10.2017 06:00 - 02.10.2017 07:00","N/A","0","n/e","0"
"02.10.2017 07:00 - 02.10.2017 08:00","N/A","0","n/e","0"
"02.10.2017 08:00 - 02.10.2017 09:00","N/A","0","n/e","0"
"02.10.2017 09:00 - 02.10.2017 10:00","N/A","0","n/e","0"
"02.10.2017 10:00 - 02.10.2017 11:00","N/A","0","n/e","0"
"02.10.2017 11:00 - 02.10.2017 12:00","N/A","0","n/e","0"
"02.10.2017 12:00 - 02.10.2017 13:00","N/A","0","n/e","0"
"02.10.2017 13:00 - 02.10.2017 14:00","N/A","0","n/e","0"
"02.10.2017 14:00 - 02.10.2017 15:00","N/A","0","n/e","0"
"02.10.2017 15:00 - 02.10.2017 16:00","N/A","0","n/e","0"
"02.10.2017 16:00 - 02.10.2017 17:00","N/A","0","n/e","0"
"02.10.2017 17:00 - 02.10.2017 18:00","N/A","0","n/e","0"
"02.10.2017 18:00 - 02.10.2017 19:00","N/A","0","n/e","0"
"02.10.2017 19:00 - 02.10.2017 20:00","N/A","0","n/e","0"
"02.10.2017 20:00 - 02.10.2017 21:00","N/A","0","n/e","0"
"02.10.2017 21:00 - 02.10.2017 22:00","N/A","0","n/e","0"
"02.10.2017 22:00 - 02.10.2017 23:00","N/A","0","n/e","0"
"02.10.2017 23:00 - 03.10.2017 00:00","N/A","0","n/e","0"
"03.10.2017 00:00 - 03.10.2017 01:00","N/A","0","n/e","0"
"03.10.2017 01:00 - 03.10.2017 02:00","N/A","0","n/e","0"
"03.10.2017 02:00 - 03.10.2017 03:00","N/A","0","n/e","0"
"03.10.2017 03:00 - 03.10.2017 04:00","N/A","0","n/e","0"
"03.10.2017 04:00 - 03.10.2017 05:00","N/A","0","n/e","0"
"03.10.2017 05:00 - 03.10.2017 06:00","N/A","0","n/e","0"
"03.10.2017 06:00 - 03.10.2017 07:00","N/A","0","n/e","0"
"03.10.2017 07:00 - 03.10.2017 08:00","N/A","0","n/e","0"
"03.10.2017 08:00 - 03.10.2017 09:00","N/A","0","n/e","0"
"03.10.2017 09:00 - 03.10.2017 10:00","N/A","0","n/e","0"
"03.10.2017 10:00 - 03.10.2017 11:00","N/A","0","n/e","0"
"03.10.2017 11:00 - 03.10.2017 12:00","N/A","0","n/e","0"
"03.10.2017 12:00 - 03.10.2017 13:00","N/A","0","n/e","0"
"03.10.2017 13:00 - 03.10.2017 14:00","N/A","0","n/e","0"
"03.10.2017 14:00 - 03.10.2017 15:00","N/A","0","n/e","0"
"03.10.2017 15:00 - 03.10.2017 16:00","N/A","0","n/e","0"
"03.10.2017 16:00 - 03.10.2017 17:00","N/A","0","n/e","0"
"03.10.2017 17:00 - 03.10.2017 18:00","N/A","0","n/e","0"
"03.10.2017 18:00 - 03.10.2017 19:00","N/A","0","n/e","0"
"03.10.2017 19:00 - 03.10.2017 20:00","N/A","0","n/e","0"
"03.10.2017 20:00 - 03.10.2017 21:00","N/A","0","n/e","0"
"03.10.2017 21:00 - 03.10.2017 22:00","N/A","0","n/e","0"
"03.10.2017 22:00 - 03.10.2017 23:00","N/A","0","n/e","0"
"03.10.2017 23:00 - 04.10.2017 00:00","N/A","0","n/e","0"
"04.10.2017 00:00 - 04.10.2017 01:00","N/A","0","n/e","0"
"04.10.2017 01:00 - 04.10.2017 02:00","N/A","0","n/e","0"
"04.10.2017 02:00 - 04.10.2017 03:00","N/A","0","n/e","0"
"04.10.2017 03:00 - 04.10.2017 04:00","N/A","0","n/e","0"
"04.10.2017 04:00 - 04.10.2017 05:00","N/A","0","n/e","0"
"04.10.2017 05:00 - 04.10.2017 06:00","N/A","0","n/e","0"
"04.10.2017 06:00 - 04.10.2017 07:00","N/A","0","n/e","0"
"04.10.2017 07:00 - 04.10.2017 08:00","N/A","0","n/e","0"
"04.10.2017 08:00 - 04.10.2017 09:00","N/A","0","n/e","0"
"04.10.2017 09:00 - 04.10.2017 10:00","N/A","0","n/e","0"
"04.10.2017 10:00 - 04.10.2017 11:00","N/A","0","n/e","0"
"04.10.2017 11:00 - 04.10.2017 12:00","N/A","0","n/e","0"
"04.10.2017 12:00 - 04.10.2017 13:00","N/A","0","n/e","0"
"04.10.2017 13:00 - 04.10.2017 14:00","N/A","0","n/e","0"
"04.10.2017 14:00 - 04.10.2017 15:00","N/A","0","n/e","0"
"04.10.2017 15:00 - 04.10.2017 16:00","N/A","0","n/e","0"
"04.10.2017 16:00 - 04.10.2017 17:00","N/A","0","n/e","0"
"04.10.2017 17:00 - 04.10.2017 18:00","N/A","0","n/e","0"
"04.10.2017 18:00 - 04.10.2017 19:00","N/A","0","n/e","0"
"04.10.2017 19:00 - 04.10.2017 20:00","N/A","0","n/e","0"
"04.10.2017 20:00 - 04.10.2017 21:00","N/A","0","n/e","0"
"04.10.2017 21:00 - 04.10.2017 22:00","N/A","0","n/e","0"
"04.10.2017 22:00 - 04.10.2017 23:00","N/A","0","n/e","60"
"04.10.2017 23:00 - 05.10.2017 00:00","N/A","0","n/e","0"
"05.10.2017 00:00 - 05.10.2017 01:00","N/A","0","n/e","0"
"05.10.2017 01:00 - 05.10.2017 02:00","N/A","0","n/e","0"
"05.10.2017 02:00 - 05.10.2017 03:00","N/A","0","n/e","0"
"05.10.2017 03:00 - 05.10.2017 04:00","N/A","0","n/e","0"
"05.10.2017 04:00 - 05.10.2017 05:00","N/A","0","n/e","0"
"05.10.2017 05:00 - 05.10.2017 06:00","N/A","0","n/e","0"
"05.10.2017 06:00 - 05.10.2017 07:00","N/A","0","n/e","0"
"05.10.2017 07:00 - 05.10.2017 08:00","N/A","350","n/e","2"
"05.10.2017 08:00 - 05.10.2017 09:00","N/A","50","n/e","24"
"05.10.2017 09:00 - 05.10.2017 10:00","N/A","0","n/e","124"
"05.10.2017 10:00 - 05.10.2017 11:00","N/A","0","n/e","121"
"05.10.2017 11:00 - 05.10.2017 12:00","N/A","0","n/e","128"
"05.10.2017 12:00 - 05.10.2017 13:00","N/A","0","n/e","165"
"05.10.2017 13:00 - 05.10.2017 14:00","N/A","0","n/e","120"
"05.10.2017 14:00 - 05.10.2017 15:00","N/A","0","n/e","95"
"05.10.2017 15:00 - 05.10.2017 16:00","N/A","0","n/e","100"
"05.10.2017 16:00 - 05.10.2017 17:00","N/A","0","n/e","131"
"05.10.2017 17:00 - 05.10.2017 18:00","N/A","0","n/e","111"
"05.10.2017 18:00 - 05.10.2017 19:00","N/A","0","n/e","97"
"05.10.2017 19:00 - 05.10.2017 20:00","N/A","0","n/e","111"
"05.10.2017 20:00 - 05.10.2017 21:00","N/A","0","n/e","144"
"05.10.2017 21:00 - 05.10.2017 22:00","N/A","0","n/e","164"
"05.10.2017 22:00 - 05.10.2017 23:00","N/A","0","n/e","119"
"05.10.2017 23:00 - 06.10.2017 00:00","N/A","0","n/e","25"
"06.10.2017 00:00 - 06.10.2017 01:00","N/A","0","n/e","0"
"06.10.2017 01:00 - 06.10.2017 02:00","N/A","0","n/e","0"
"06.10.2017 02:00 - 06.10.2017 03:00","N/A","0","n/e","0"
"06.10.2017 03:00 - 06.10.2017 04:00","N/A","0","n/e","0"
"06.10.2017 04:00 - 06.10.2017 05:00","N/A","0","n/e","0"
"06.10.2017 05:00 - 06.10.2017 06:00","N/A","0","n/e","62"
"06.10.2017 06:00 - 06.10.2017 07:00","N/A","0","n/e","104"
"06.10.2017 07:00 - 06.10.2017 08:00","N/A","80","n/e","0"
"06.10.2017 08:00 - 06.10.2017 09:00","N/A","0","n/e","0"
"06.10.2017 09:00 - 06.10.2017 10:00","N/A","0","n/e","0"
"06.10.2017 10:00 - 06.10.2017 11:00","N/A","0","n/e","0"
"06.10.2017 11:00 - 06.10.2017 12:00","N/A","0","n/e","0"
"06.10.2017 12:00 - 06.10.2017 13:00","N/A","0","n/e","0"
"06.10.2017 13:00 - 06.10.2017 14:00","N/A","0","n/e","0"
"06.10.2017 14:00 - 06.10.2017 15:00","N/A","0","n/e","0"
"06.10.2017 15:00 - 06.10.2017 16:00","N/A","0","n/e","0"
"06.10.2017 16:00 - 06.10.2017 17:00","N/A","0","n/e","0"
"06.10.2017 17:00 - 06.10.2017 18:00","N/A","0","n/e","0"
"06.10.2017 18:00 - 06.10.2017 19:00","N/A","0","n/e","0"
"06.10.2017 19:00 - 06.10.2017 20:00","N/A","0","n/e","154"
"06.10.2017 20:00 - 06.10.2017 21:00","N/A","0","n/e","129"
"06.10.2017 21:00 - 06.10.2017 22:00","N/A","0","n/e","335"
"06.10.2017 22:00 - 06.10.2017 23:00","N/A","170","n/e","410"
"06.10.2017 23:00 - 07.10.2017 00:00","N/A","0","n/e","290"
"07.10.2017 00:00 - 07.10.2017 01:00","N/A","0","n/e","229"
"07.10.2017 01:00 - 07.10.2017 02:00","N/A","0","n/e","209"
"07.10.2017 02:00 - 07.10.2017 03:00","N/A","0","n/e","147"
"07.10.2017 03:00 - 07.10.2017 04:00","N/A","0","n/e","135"
"07.10.2017 04:00 - 07.10.2017 05:00","N/A","0","n/e","136"
"07.10.2017 05:00 - 07.10.2017 06:00","N/A","0","n/e","53"
"07.10.2017 06:00 - 07.10.2017 07:00","N/A","0","n/e","139"
"07.10.2017 07:00 - 07.10.2017 08:00","N/A","0","n/e","190"
"07.10.2017 08:00 - 07.10.2017 09:00","N/A","0","n/e","282"
"07.10.2017 09:00 - 07.10.2017 10:00","N/A","0","n/e","267"
"07.10.2017 10:00 - 07.10.2017 11:00","N/A","0","n/e","240"
"07.10.2017 11:00 - 07.10.2017 12:00","N/A","0","n/e","232"
"07.10.2017 12:00 - 07.10.2017 13:00","N/A","0","n/e","243"
"07.10.2017 13:00 - 07.10.2017 14:00","N/A","0","n/e","229"
"07.10.2017 14:00 - 07.10.2017 15:00","N/A","0","n/e","227"
"07.10.2017 15:00 - 07.10.2017 16:00","N/A","0","n/e","158"
"07.10.2017 16:00 - 07.10.2017 17:00","N/A","0","n/e","143"
"07.10.2017 17:00 - 07.10.2017 18:00","N/A","0","n/e","159"
