"Time (CET/CEST)","BZN|PL > BZN|DE-AT-LU Day Ahead [MW]","BZN|PL > BZN|DE-AT-LU Total [MW]","BZN|DE-AT-LU > BZN|PL Day Ahead [MW]","BZN|DE-AT-LU > BZN|PL Total [MW]"
"24.07.2016 13:00 - 24.07.2016 14:00","N/A","0","n/e","0"
"24.07.2016 14:00 - 24.07.2016 15:00","N/A","0","n/e","0"
"24.07.2016 15:00 - 24.07.2016 16:00","N/A","0","n/e","0"
"24.07.2016 16:00 - 24.07.2016 17:00","N/A","0","n/e","0"
"24.07.2016 17:00 - 24.07.2016 18:00","N/A","0","n/e","0"
"24.07.2016 18:00 - 24.07.2016 19:00","N/A","2","n/e","0"
"24.07.2016 19:00 - 24.07.2016 20:00","N/A","90","n/e","0"
"24.07.2016 20:00 - 24.07.2016 21:00","N/A","209","n/e","0"
"24.07.2016 21:00 - 24.07.2016 22:00","N/A","59","n/e","0"
"24.07.2016 22:00 - 24.07.2016 23:00","N/A","440","n/e","0"
"24.07.2016 23:00 - 25.07.2016 00:00","N/A","291","n/e","0"
"25.07.2016 00:00 - 25.07.2016 01:00","N/A","24","n/e","0"
"25.07.2016 01:00 - 25.07.2016 02:00","N/A","80","n/e","0"
"25.07.2016 02:00 - 25.07.2016 03:00","N/A","54","n/e","0"
"25.07.2016 03:00 - 25.07.2016 04:00","N/A","52","n/e","0"
"25.07.2016 04:00 - 25.07.2016 05:00","N/A","80","n/e","0"
"25.07.2016 05:00 - 25.07.2016 06:00","N/A","25","n/e","0"
"25.07.2016 06:00 - 25.07.2016 07:00","N/A","265","n/e","0"
"25.07.2016 07:00 - 25.07.2016 08:00","N/A","278","n/e","50"
"25.07.2016 08:00 - 25.07.2016 09:00","N/A","200","n/e","60"
"25.07.2016 09:00 - 25.07.2016 10:00","N/A","0","n/e","20"
"25.07.2016 10:00 - 25.07.2016 11:00","N/A","0","n/e","118"
"25.07.2016 11:00 - 25.07.2016 12:00","N/A","0","n/e","100"
"25.07.2016 12:00 - 25.07.2016 13:00","N/A","0","n/e","130"
"25.07.2016 13:00 - 25.07.2016 14:00","N/A","0","n/e","68"
"25.07.2016 14:00 - 25.07.2016 15:00","N/A","0","n/e","70"
"25.07.2016 15:00 - 25.07.2016 16:00","N/A","0","n/e","68"
"25.07.2016 16:00 - 25.07.2016 17:00","N/A","0","n/e","90"
"25.07.2016 17:00 - 25.07.2016 18:00","N/A","0","n/e","77"
"25.07.2016 18:00 - 25.07.2016 19:00","N/A","195","n/e","30"
"25.07.2016 19:00 - 25.07.2016 20:00","N/A","310","n/e","30"
"25.07.2016 20:00 - 25.07.2016 21:00","N/A","210","n/e","43"
"25.07.2016 21:00 - 25.07.2016 22:00","N/A","103","n/e","10"
"25.07.2016 22:00 - 25.07.2016 23:00","N/A","660","n/e","0"
"25.07.2016 23:00 - 26.07.2016 00:00","N/A","315","n/e","0"
"26.07.2016 00:00 - 26.07.2016 01:00","N/A","47","n/e","0"
"26.07.2016 01:00 - 26.07.2016 02:00","N/A","0","n/e","0"
"26.07.2016 02:00 - 26.07.2016 03:00","N/A","50","n/e","0"
"26.07.2016 03:00 - 26.07.2016 04:00","N/A","50","n/e","0"
"26.07.2016 04:00 - 26.07.2016 05:00","N/A","0","n/e","0"
"26.07.2016 05:00 - 26.07.2016 06:00","N/A","25","n/e","0"
"26.07.2016 06:00 - 26.07.2016 07:00","N/A","137","n/e","0"
"26.07.2016 07:00 - 26.07.2016 08:00","N/A","198","n/e","0"
"26.07.2016 08:00 - 26.07.2016 09:00","N/A","90","n/e","40"
"26.07.2016 09:00 - 26.07.2016 10:00","N/A","0","n/e","65"
"26.07.2016 10:00 - 26.07.2016 11:00","N/A","0","n/e","89"
"26.07.2016 11:00 - 26.07.2016 12:00","N/A","0","n/e","130"
"26.07.2016 12:00 - 26.07.2016 13:00","N/A","0","n/e","130"
"26.07.2016 13:00 - 26.07.2016 14:00","N/A","0","n/e","69"
"26.07.2016 14:00 - 26.07.2016 15:00","N/A","0","n/e","43"
"26.07.2016 15:00 - 26.07.2016 16:00","N/A","0","n/e","35"
"26.07.2016 16:00 - 26.07.2016 17:00","N/A","0","n/e","25"
"26.07.2016 17:00 - 26.07.2016 18:00","N/A","0","n/e","50"
"26.07.2016 18:00 - 26.07.2016 19:00","N/A","93","n/e","0"
"26.07.2016 19:00 - 26.07.2016 20:00","N/A","91","n/e","0"
"26.07.2016 20:00 - 26.07.2016 21:00","N/A","178","n/e","25"
"26.07.2016 21:00 - 26.07.2016 22:00","N/A","300","n/e","4"
"26.07.2016 22:00 - 26.07.2016 23:00","N/A","699","n/e","0"
"26.07.2016 23:00 - 27.07.2016 00:00","N/A","373","n/e","0"
"27.07.2016 00:00 - 27.07.2016 01:00","N/A","0","n/e","0"
"27.07.2016 01:00 - 27.07.2016 02:00","N/A","0","n/e","0"
"27.07.2016 02:00 - 27.07.2016 03:00","N/A","0","n/e","0"
"27.07.2016 03:00 - 27.07.2016 04:00","N/A","0","n/e","0"
"27.07.2016 04:00 - 27.07.2016 05:00","N/A","0","n/e","0"
"27.07.2016 05:00 - 27.07.2016 06:00","N/A","32","n/e","0"
"27.07.2016 06:00 - 27.07.2016 07:00","N/A","0","n/e","0"
"27.07.2016 07:00 - 27.07.2016 08:00","N/A","25","n/e","0"
"27.07.2016 08:00 - 27.07.2016 09:00","N/A","0","n/e","0"
"27.07.2016 09:00 - 27.07.2016 10:00","N/A","0","n/e","120"
"27.07.2016 10:00 - 27.07.2016 11:00","N/A","0","n/e","65"
"27.07.2016 11:00 - 27.07.2016 12:00","N/A","0","n/e","50"
"27.07.2016 12:00 - 27.07.2016 13:00","N/A","0","n/e","79"
"27.07.2016 13:00 - 27.07.2016 14:00","N/A","0","n/e","105"
"27.07.2016 14:00 - 27.07.2016 15:00","N/A","0","n/e","73"
"27.07.2016 15:00 - 27.07.2016 16:00","N/A","0","n/e","155"
"27.07.2016 16:00 - 27.07.2016 17:00","N/A","0","n/e","148"
"27.07.2016 17:00 - 27.07.2016 18:00","N/A","0","n/e","179"
"27.07.2016 18:00 - 27.07.2016 19:00","N/A","0","n/e","0"
"27.07.2016 19:00 - 27.07.2016 20:00","N/A","50","n/e","10"
"27.07.2016 20:00 - 27.07.2016 21:00","N/A","20","n/e","10"
"27.07.2016 21:00 - 27.07.2016 22:00","N/A","20","n/e","84"
"27.07.2016 22:00 - 27.07.2016 23:00","N/A","393","n/e","0"
"27.07.2016 23:00 - 28.07.2016 00:00","N/A","0","n/e","0"
"28.07.2016 00:00 - 28.07.2016 01:00","N/A","0","n/e","0"
"28.07.2016 01:00 - 28.07.2016 02:00","N/A","0","n/e","0"
"28.07.2016 02:00 - 28.07.2016 03:00","N/A","0","n/e","0"
"28.07.2016 03:00 - 28.07.2016 04:00","N/A","0","n/e","0"
"28.07.2016 04:00 - 28.07.2016 05:00","N/A","0","n/e","0"
"28.07.2016 05:00 - 28.07.2016 06:00","N/A","0","n/e","0"
"28.07.2016 06:00 - 28.07.2016 07:00","N/A","50","n/e","0"
"28.07.2016 07:00 - 28.07.2016 08:00","N/A","0","n/e","0"
"28.07.2016 08:00 - 28.07.2016 09:00","N/A","0","n/e","0"
"28.07.2016 09:00 - 28.07.2016 10:00","N/A","0","n/e","150"
"28.07.2016 10:00 - 28.07.2016 11:00","N/A","0","n/e","110"
"28.07.2016 11:00 - 28.07.2016 12:00","N/A","0","n/e","154"
"28.07.2016 12:00 - 28.07.2016 13:00","N/A","0","n/e","175"
"28.07.2016 13:00 - 28.07.2016 14:00","N/A","0","n/e","83"
"28.07.2016 14:00 - 28.07.2016 15:00","N/A","0","n/e","83"
"28.07.2016 15:00 - 28.07.2016 16:00","N/A","0","n/e","68"
"28.07.2016 16:00 - 28.07.2016 17:00","N/A","0","n/e","68"
"28.07.2016 17:00 - 28.07.2016 18:00","N/A","0","n/e","90"
"28.07.2016 18:00 - 28.07.2016 19:00","N/A","0","n/e","25"
"28.07.2016 19:00 - 28.07.2016 20:00","N/A","0","n/e","25"
"28.07.2016 20:00 - 28.07.2016 21:00","N/A","0","n/e","149"
"28.07.2016 21:00 - 28.07.2016 22:00","N/A","0","n/e","117"
"28.07.2016 22:00 - 28.07.2016 23:00","N/A","180","n/e","95"
"28.07.2016 23:00 - 29.07.2016 00:00","N/A","0","n/e","25"
"29.07.2016 00:00 - 29.07.2016 01:00","N/A","0","n/e","0"
"29.07.2016 01:00 - 29.07.2016 02:00","N/A","0","n/e","0"
"29.07.2016 02:00 - 29.07.2016 03:00","N/A","0","n/e","0"
"29.07.2016 03:00 - 29.07.2016 04:00","N/A","0","n/e","0"
"29.07.2016 04:00 - 29.07.2016 05:00","N/A","0","n/e","0"
"29.07.2016 05:00 - 29.07.2016 06:00","N/A","0","n/e","0"
"29.07.2016 06:00 - 29.07.2016 07:00","N/A","0","n/e","57"
"29.07.2016 07:00 - 29.07.2016 08:00","N/A","0","n/e","123"
"29.07.2016 08:00 - 29.07.2016 09:00","N/A","0","n/e","99"
"29.07.2016 09:00 - 29.07.2016 10:00","N/A","0","n/e","138"
"29.07.2016 10:00 - 29.07.2016 11:00","N/A","0","n/e","133"
"29.07.2016 11:00 - 29.07.2016 12:00","N/A","0","n/e","36"
"29.07.2016 12:00 - 29.07.2016 13:00","N/A","0","n/e","85"
"29.07.2016 13:00 - 29.07.2016 14:00","N/A","0","n/e","143"
"29.07.2016 14:00 - 29.07.2016 15:00","N/A","0","n/e","129"
"29.07.2016 15:00 - 29.07.2016 16:00","N/A","0","n/e","129"
"29.07.2016 16:00 - 29.07.2016 17:00","N/A","0","n/e","130"
"29.07.2016 17:00 - 29.07.2016 18:00","N/A","0","n/e","130"
"29.07.2016 18:00 - 29.07.2016 19:00","N/A","0","n/e","136"
"29.07.2016 19:00 - 29.07.2016 20:00","N/A","50","n/e","187"
"29.07.2016 20:00 - 29.07.2016 21:00","N/A","41","n/e","245"
"29.07.2016 21:00 - 29.07.2016 22:00","N/A","0","n/e","250"
"29.07.2016 22:00 - 29.07.2016 23:00","N/A","284","n/e","178"
"29.07.2016 23:00 - 30.07.2016 00:00","N/A","100","n/e","140"
"30.07.2016 00:00 - 30.07.2016 01:00","N/A","0","n/e","0"
"30.07.2016 01:00 - 30.07.2016 02:00","N/A","0","n/e","0"
"30.07.2016 02:00 - 30.07.2016 03:00","N/A","0","n/e","0"
"30.07.2016 03:00 - 30.07.2016 04:00","N/A","0","n/e","0"
"30.07.2016 04:00 - 30.07.2016 05:00","N/A","0","n/e","0"
"30.07.2016 05:00 - 30.07.2016 06:00","N/A","0","n/e","0"
"30.07.2016 06:00 - 30.07.2016 07:00","N/A","0","n/e","0"
"30.07.2016 07:00 - 30.07.2016 08:00","N/A","0","n/e","0"
"30.07.2016 08:00 - 30.07.2016 09:00","N/A","0","n/e","0"
"30.07.2016 09:00 - 30.07.2016 10:00","N/A","0","n/e","0"
"30.07.2016 10:00 - 30.07.2016 11:00","N/A","0","n/e","0"
"30.07.2016 11:00 - 30.07.2016 12:00","N/A","0","n/e","0"
"30.07.2016 12:00 - 30.07.2016 13:00","N/A","0","n/e","0"
"30.07.2016 13:00 - 30.07.2016 14:00","N/A","0","n/e","0"
"30.07.2016 14:00 - 30.07.2016 15:00","N/A","0","n/e","0"
"30.07.2016 15:00 - 30.07.2016 16:00","N/A","0","n/e","0"
"30.07.2016 16:00 - 30.07.2016 17:00","N/A","0","n/e","0"
"30.07.2016 17:00 - 30.07.2016 18:00","N/A","0","n/e","0"
"30.07.2016 18:00 - 30.07.2016 19:00","N/A","156","n/e","0"
"30.07.2016 19:00 - 30.07.2016 20:00","N/A","175","n/e","0"
"30.07.2016 20:00 - 30.07.2016 21:00","N/A","165","n/e","200"
"30.07.2016 21:00 - 30.07.2016 22:00","N/A","50","n/e","200"
"30.07.2016 22:00 - 30.07.2016 23:00","N/A","625","n/e","200"
"30.07.2016 23:00 - 31.07.2016 00:00","N/A","300","n/e","200"
"31.07.2016 00:00 - 31.07.2016 01:00","N/A","0","n/e","0"
"31.07.2016 01:00 - 31.07.2016 02:00","N/A","7","n/e","0"
"31.07.2016 02:00 - 31.07.2016 03:00","N/A","50","n/e","0"
"31.07.2016 03:00 - 31.07.2016 04:00","N/A","105","n/e","0"
"31.07.2016 04:00 - 31.07.2016 05:00","N/A","21","n/e","0"
"31.07.2016 05:00 - 31.07.2016 06:00","N/A","38","n/e","0"
"31.07.2016 06:00 - 31.07.2016 07:00","N/A","0","n/e","0"
"31.07.2016 07:00 - 31.07.2016 08:00","N/A","0","n/e","0"
"31.07.2016 08:00 - 31.07.2016 09:00","N/A","0","n/e","0"
"31.07.2016 09:00 - 31.07.2016 10:00","N/A","0","n/e","0"
"31.07.2016 10:00 - 31.07.2016 11:00","N/A","0","n/e","0"
"31.07.2016 11:00 - 31.07.2016 12:00","N/A","0","n/e","0"
"31.07.2016 12:00 - 31.07.2016 13:00","N/A","0","n/e","0"
"31.07.2016 13:00 - 31.07.2016 14:00","N/A","0","n/e","0"
"31.07.2016 14:00 - 31.07.2016 15:00","N/A","0","n/e","0"
"31.07.2016 15:00 - 31.07.2016 16:00","N/A","0","n/e","0"
"31.07.2016 16:00 - 31.07.2016 17:00","N/A","0","n/e","0"
"31.07.2016 17:00 - 31.07.2016 18:00","N/A","0","n/e","0"
"31.07.2016 18:00 - 31.07.2016 19:00","N/A","200","n/e","200"
"31.07.2016 19:00 - 31.07.2016 20:00","N/A","200","n/e","270"
"31.07.2016 20:00 - 31.07.2016 21:00","N/A","250","n/e","250"
"31.07.2016 21:00 - 31.07.2016 22:00","N/A","200","n/e","250"
"31.07.2016 22:00 - 31.07.2016 23:00","N/A","220","n/e","200"
"31.07.2016 23:00 - 01.08.2016 00:00","N/A","200","n/e","295"
"01.08.2016 00:00 - 01.08.2016 01:00","N/A","72","n/e","0"
"01.08.2016 01:00 - 01.08.2016 02:00","N/A","97","n/e","0"
"01.08.2016 02:00 - 01.08.2016 03:00","N/A","90","n/e","0"
"01.08.2016 03:00 - 01.08.2016 04:00","N/A","68","n/e","0"
"01.08.2016 04:00 - 01.08.2016 05:00","N/A","0","n/e","0"
"01.08.2016 05:00 - 01.08.2016 06:00","N/A","50","n/e","0"
"01.08.2016 06:00 - 01.08.2016 07:00","N/A","100","n/e","165"
"01.08.2016 07:00 - 01.08.2016 08:00","N/A","550","n/e","200"
"01.08.2016 08:00 - 01.08.2016 09:00","N/A","70","n/e","110"
"01.08.2016 09:00 - 01.08.2016 10:00","N/A","81","n/e","120"
"01.08.2016 10:00 - 01.08.2016 11:00","N/A","0","n/e","140"
"01.08.2016 11:00 - 01.08.2016 12:00","N/A","0","n/e","158"
"01.08.2016 12:00 - 01.08.2016 13:00","N/A","0","n/e","135"
"01.08.2016 13:00 - 01.08.2016 14:00","N/A","0","n/e","15"
"01.08.2016 14:00 - 01.08.2016 15:00","N/A","0","n/e","15"
"01.08.2016 15:00 - 01.08.2016 16:00","N/A","0","n/e","15"
"01.08.2016 16:00 - 01.08.2016 17:00","N/A","200","n/e","12"
"01.08.2016 17:00 - 01.08.2016 18:00","N/A","262","n/e","13"
"01.08.2016 18:00 - 01.08.2016 19:00","N/A","267","n/e","0"
"01.08.2016 19:00 - 01.08.2016 20:00","N/A","301","n/e","0"
"01.08.2016 20:00 - 01.08.2016 21:00","N/A","150","n/e","0"
"01.08.2016 21:00 - 01.08.2016 22:00","N/A","153","n/e","0"
"01.08.2016 22:00 - 01.08.2016 23:00","N/A","415","n/e","0"
"01.08.2016 23:00 - 02.08.2016 00:00","N/A","567","n/e","0"
"02.08.2016 00:00 - 02.08.2016 01:00","N/A","50","n/e","0"
"02.08.2016 01:00 - 02.08.2016 02:00","N/A","50","n/e","0"
"02.08.2016 02:00 - 02.08.2016 03:00","N/A","97","n/e","0"
"02.08.2016 03:00 - 02.08.2016 04:00","N/A","72","n/e","0"
"02.08.2016 04:00 - 02.08.2016 05:00","N/A","172","n/e","0"
"02.08.2016 05:00 - 02.08.2016 06:00","N/A","127","n/e","0"
"02.08.2016 06:00 - 02.08.2016 07:00","N/A","105","n/e","0"
"02.08.2016 07:00 - 02.08.2016 08:00","N/A","295","n/e","46"
"02.08.2016 08:00 - 02.08.2016 09:00","N/A","155","n/e","70"
"02.08.2016 09:00 - 02.08.2016 10:00","N/A","140","n/e","56"
"02.08.2016 10:00 - 02.08.2016 11:00","N/A","140","n/e","35"
"02.08.2016 11:00 - 02.08.2016 12:00","N/A","140","n/e","64"
"02.08.2016 12:00 - 02.08.2016 13:00","N/A","65","n/e","27"
"02.08.2016 13:00 - 02.08.2016 14:00","N/A","73","n/e","45"
"02.08.2016 14:00 - 02.08.2016 15:00","N/A","88","n/e","85"
"02.08.2016 15:00 - 02.08.2016 16:00","N/A","100","n/e","102"
"02.08.2016 16:00 - 02.08.2016 17:00","N/A","150","n/e","45"
"02.08.2016 17:00 - 02.08.2016 18:00","N/A","70","n/e","80"
"02.08.2016 18:00 - 02.08.2016 19:00","N/A","97","n/e","41"
"02.08.2016 19:00 - 02.08.2016 20:00","N/A","50","n/e","61"
"02.08.2016 20:00 - 02.08.2016 21:00","N/A","40","n/e","30"
"02.08.2016 21:00 - 02.08.2016 22:00","N/A","59","n/e","110"
"02.08.2016 22:00 - 02.08.2016 23:00","N/A","150","n/e","0"
"02.08.2016 23:00 - 03.08.2016 00:00","N/A","50","n/e","25"
"03.08.2016 00:00 - 03.08.2016 01:00","N/A","0","n/e","0"
"03.08.2016 01:00 - 03.08.2016 02:00","N/A","0","n/e","0"
"03.08.2016 02:00 - 03.08.2016 03:00","N/A","0","n/e","0"
"03.08.2016 03:00 - 03.08.2016 04:00","N/A","0","n/e","0"
"03.08.2016 04:00 - 03.08.2016 05:00","N/A","0","n/e","0"
"03.08.2016 05:00 - 03.08.2016 06:00","N/A","0","n/e","0"
"03.08.2016 06:00 - 03.08.2016 07:00","N/A","0","n/e","140"
"03.08.2016 07:00 - 03.08.2016 08:00","N/A","0","n/e","64"
"03.08.2016 08:00 - 03.08.2016 09:00","N/A","40","n/e","250"
"03.08.2016 09:00 - 03.08.2016 10:00","N/A","0","n/e","265"
"03.08.2016 10:00 - 03.08.2016 11:00","N/A","0","n/e","282"
"03.08.2016 11:00 - 03.08.2016 12:00","N/A","0","n/e","320"
"03.08.2016 12:00 - 03.08.2016 13:00","N/A","0","n/e","145"
"03.08.2016 13:00 - 03.08.2016 14:00","N/A","0","n/e","5"
"03.08.2016 14:00 - 03.08.2016 15:00","N/A","0","n/e","103"
"03.08.2016 15:00 - 03.08.2016 16:00","N/A","0","n/e","52"
"03.08.2016 16:00 - 03.08.2016 17:00","N/A","20","n/e","3"
"03.08.2016 17:00 - 03.08.2016 18:00","N/A","40","n/e","7"
"03.08.2016 18:00 - 03.08.2016 19:00","N/A","230","n/e","141"
"03.08.2016 19:00 - 03.08.2016 20:00","N/A","165","n/e","38"
"03.08.2016 20:00 - 03.08.2016 21:00","N/A","331","n/e","290"
"03.08.2016 21:00 - 03.08.2016 22:00","N/A","320","n/e","305"
"03.08.2016 22:00 - 03.08.2016 23:00","N/A","0","n/e","25"
"03.08.2016 23:00 - 04.08.2016 00:00","N/A","51","n/e","50"
"04.08.2016 00:00 - 04.08.2016 01:00","N/A","50","n/e","0"
"04.08.2016 01:00 - 04.08.2016 02:00","N/A","75","n/e","0"
"04.08.2016 02:00 - 04.08.2016 03:00","N/A","15","n/e","0"
"04.08.2016 03:00 - 04.08.2016 04:00","N/A","0","n/e","0"
"04.08.2016 04:00 - 04.08.2016 05:00","N/A","0","n/e","0"
"04.08.2016 05:00 - 04.08.2016 06:00","N/A","0","n/e","0"
"04.08.2016 06:00 - 04.08.2016 07:00","N/A","0","n/e","40"
"04.08.2016 07:00 - 04.08.2016 08:00","N/A","50","n/e","150"
"04.08.2016 08:00 - 04.08.2016 09:00","N/A","50","n/e","200"
"04.08.2016 09:00 - 04.08.2016 10:00","N/A","0","n/e","200"
"04.08.2016 10:00 - 04.08.2016 11:00","N/A","0","n/e","195"
"04.08.2016 11:00 - 04.08.2016 12:00","N/A","0","n/e","108"
"04.08.2016 12:00 - 04.08.2016 13:00","N/A","0","n/e","8"
"04.08.2016 13:00 - 04.08.2016 14:00","N/A","0","n/e","8"
"04.08.2016 14:00 - 04.08.2016 15:00","N/A","0","n/e","5"
"04.08.2016 15:00 - 04.08.2016 16:00","N/A","0","n/e","8"
"04.08.2016 16:00 - 04.08.2016 17:00","N/A","0","n/e","6"
"04.08.2016 17:00 - 04.08.2016 18:00","N/A","0","n/e","6"
"04.08.2016 18:00 - 04.08.2016 19:00","N/A","50","n/e","148"
"04.08.2016 19:00 - 04.08.2016 20:00","N/A","80","n/e","128"
"04.08.2016 20:00 - 04.08.2016 21:00","N/A","100","n/e","150"
"04.08.2016 21:00 - 04.08.2016 22:00","N/A","70","n/e","165"
"04.08.2016 22:00 - 04.08.2016 23:00","N/A","663","n/e","100"
"04.08.2016 23:00 - 05.08.2016 00:00","N/A","378","n/e","0"
"05.08.2016 00:00 - 05.08.2016 01:00","N/A","0","n/e","0"
"05.08.2016 01:00 - 05.08.2016 02:00","N/A","0","n/e","0"
"05.08.2016 02:00 - 05.08.2016 03:00","N/A","0","n/e","0"
"05.08.2016 03:00 - 05.08.2016 04:00","N/A","0","n/e","0"
"05.08.2016 04:00 - 05.08.2016 05:00","N/A","0","n/e","0"
"05.08.2016 05:00 - 05.08.2016 06:00","N/A","0","n/e","0"
"05.08.2016 06:00 - 05.08.2016 07:00","N/A","122","n/e","100"
"05.08.2016 07:00 - 05.08.2016 08:00","N/A","100","n/e","113"
"05.08.2016 08:00 - 05.08.2016 09:00","N/A","0","n/e","150"
"05.08.2016 09:00 - 05.08.2016 10:00","N/A","0","n/e","196"
"05.08.2016 10:00 - 05.08.2016 11:00","N/A","0","n/e","210"
"05.08.2016 11:00 - 05.08.2016 12:00","N/A","0","n/e","230"
"05.08.2016 12:00 - 05.08.2016 13:00","N/A","0","n/e","250"
"05.08.2016 13:00 - 05.08.2016 14:00","N/A","0","n/e","250"
"05.08.2016 14:00 - 05.08.2016 15:00","N/A","0","n/e","190"
"05.08.2016 15:00 - 05.08.2016 16:00","N/A","0","n/e","220"
"05.08.2016 16:00 - 05.08.2016 17:00","N/A","0","n/e","190"
"05.08.2016 17:00 - 05.08.2016 18:00","N/A","0","n/e","185"
"05.08.2016 18:00 - 05.08.2016 19:00","N/A","0","n/e","70"
"05.08.2016 19:00 - 05.08.2016 20:00","N/A","0","n/e","52"
"05.08.2016 20:00 - 05.08.2016 21:00","N/A","0","n/e","60"
"05.08.2016 21:00 - 05.08.2016 22:00","N/A","0","n/e","70"
"05.08.2016 22:00 - 05.08.2016 23:00","N/A","300","n/e","100"
"05.08.2016 23:00 - 06.08.2016 00:00","N/A","200","n/e","125"
"06.08.2016 00:00 - 06.08.2016 01:00","N/A","0","n/e","0"
"06.08.2016 01:00 - 06.08.2016 02:00","N/A","0","n/e","0"
"06.08.2016 02:00 - 06.08.2016 03:00","N/A","0","n/e","0"
"06.08.2016 03:00 - 06.08.2016 04:00","N/A","0","n/e","0"
"06.08.2016 04:00 - 06.08.2016 05:00","N/A","0","n/e","0"
"06.08.2016 05:00 - 06.08.2016 06:00","N/A","60","n/e","0"
"06.08.2016 06:00 - 06.08.2016 07:00","N/A","0","n/e","0"
"06.08.2016 07:00 - 06.08.2016 08:00","N/A","0","n/e","4"
"06.08.2016 08:00 - 06.08.2016 09:00","N/A","0","n/e","0"
"06.08.2016 09:00 - 06.08.2016 10:00","N/A","0","n/e","0"
"06.08.2016 10:00 - 06.08.2016 11:00","N/A","0","n/e","0"
"06.08.2016 11:00 - 06.08.2016 12:00","N/A","0","n/e","0"
"06.08.2016 12:00 - 06.08.2016 13:00","N/A","0","n/e","100"
"06.08.2016 13:00 - 06.08.2016 14:00","N/A","0","n/e","100"
"06.08.2016 14:00 - 06.08.2016 15:00","N/A","0","n/e","100"
"06.08.2016 15:00 - 06.08.2016 16:00","N/A","0","n/e","100"
"06.08.2016 16:00 - 06.08.2016 17:00","N/A","0","n/e","100"
"06.08.2016 17:00 - 06.08.2016 18:00","N/A","0","n/e","100"
"06.08.2016 18:00 - 06.08.2016 19:00","N/A","0","n/e","100"
"06.08.2016 19:00 - 06.08.2016 20:00","N/A","0","n/e","100"
"06.08.2016 20:00 - 06.08.2016 21:00","N/A","150","n/e","245"
"06.08.2016 21:00 - 06.08.2016 22:00","N/A","60","n/e","250"
"06.08.2016 22:00 - 06.08.2016 23:00","N/A","180","n/e","250"
"06.08.2016 23:00 - 07.08.2016 00:00","N/A","165","n/e","240"
"07.08.2016 00:00 - 07.08.2016 01:00","N/A","0","n/e","0"
"07.08.2016 01:00 - 07.08.2016 02:00","N/A","0","n/e","0"
"07.08.2016 02:00 - 07.08.2016 03:00","N/A","0","n/e","0"
"07.08.2016 03:00 - 07.08.2016 04:00","N/A","0","n/e","0"
"07.08.2016 04:00 - 07.08.2016 05:00","N/A","0","n/e","0"
"07.08.2016 05:00 - 07.08.2016 06:00","N/A","0","n/e","0"
"07.08.2016 06:00 - 07.08.2016 07:00","N/A","0","n/e","0"
"07.08.2016 07:00 - 07.08.2016 08:00","N/A","0","n/e","0"
"07.08.2016 08:00 - 07.08.2016 09:00","N/A","0","n/e","0"
"07.08.2016 09:00 - 07.08.2016 10:00","N/A","0","n/e","0"
"07.08.2016 10:00 - 07.08.2016 11:00","N/A","0","n/e","0"
"07.08.2016 11:00 - 07.08.2016 12:00","N/A","0","n/e","0"
"07.08.2016 12:00 - 07.08.2016 13:00","N/A","0","n/e","0"
"07.08.2016 13:00 - 07.08.2016 14:00","N/A","0","n/e","0"
"07.08.2016 14:00 - 07.08.2016 15:00","N/A","0","n/e","0"
"07.08.2016 15:00 - 07.08.2016 16:00","N/A","0","n/e","0"
"07.08.2016 16:00 - 07.08.2016 17:00","N/A","0","n/e","0"
"07.08.2016 17:00 - 07.08.2016 18:00","N/A","0","n/e","0"
"07.08.2016 18:00 - 07.08.2016 19:00","N/A","0","n/e","0"
"07.08.2016 19:00 - 07.08.2016 20:00","N/A","0","n/e","0"
"07.08.2016 20:00 - 07.08.2016 21:00","N/A","0","n/e","70"
"07.08.2016 21:00 - 07.08.2016 22:00","N/A","0","n/e","65"
"07.08.2016 22:00 - 07.08.2016 23:00","N/A","0","n/e","100"
"07.08.2016 23:00 - 08.08.2016 00:00","N/A","45","n/e","80"
"08.08.2016 00:00 - 08.08.2016 01:00","N/A","0","n/e","0"
"08.08.2016 01:00 - 08.08.2016 02:00","N/A","0","n/e","0"
"08.08.2016 02:00 - 08.08.2016 03:00","N/A","0","n/e","0"
"08.08.2016 03:00 - 08.08.2016 04:00","N/A","0","n/e","0"
"08.08.2016 04:00 - 08.08.2016 05:00","N/A","0","n/e","0"
"08.08.2016 05:00 - 08.08.2016 06:00","N/A","0","n/e","0"
"08.08.2016 06:00 - 08.08.2016 07:00","N/A","0","n/e","25"
"08.08.2016 07:00 - 08.08.2016 08:00","N/A","0","n/e","34"
"08.08.2016 08:00 - 08.08.2016 09:00","N/A","0","n/e","75"
"08.08.2016 09:00 - 08.08.2016 10:00","N/A","0","n/e","72"
"08.08.2016 10:00 - 08.08.2016 11:00","N/A","0","n/e","75"
"08.08.2016 11:00 - 08.08.2016 12:00","N/A","0","n/e","75"
"08.08.2016 12:00 - 08.08.2016 13:00","N/A","0","n/e","75"
"08.08.2016 13:00 - 08.08.2016 14:00","N/A","0","n/e","85"
"08.08.2016 14:00 - 08.08.2016 15:00","N/A","0","n/e","80"
"08.08.2016 15:00 - 08.08.2016 16:00","N/A","0","n/e","71"
"08.08.2016 16:00 - 08.08.2016 17:00","N/A","0","n/e","45"
"08.08.2016 17:00 - 08.08.2016 18:00","N/A","0","n/e","5"
