"Time (CET/CEST)","BZN|PL > BZN|DE-AT-LU Day Ahead [MW]","BZN|PL > BZN|DE-AT-LU Total [MW]","BZN|DE-AT-LU > BZN|PL Day Ahead [MW]","BZN|DE-AT-LU > BZN|PL Total [MW]"
"17.01.2018 07:00 - 17.01.2018 08:00","0","190","160","160"
"17.01.2018 08:00 - 17.01.2018 09:00","0","261","297","355"
"17.01.2018 09:00 - 17.01.2018 10:00","0","150","293","343"
"17.01.2018 10:00 - 17.01.2018 11:00","0","0","273","273"
"17.01.2018 11:00 - 17.01.2018 12:00","0","0","262","262"
"17.01.2018 12:00 - 17.01.2018 13:00","0","0","308","308"
"17.01.2018 13:00 - 17.01.2018 14:00","0","0","308","308"
"17.01.2018 14:00 - 17.01.2018 15:00","0","0","333","333"
"17.01.2018 15:00 - 17.01.2018 16:00","0","0","337","337"
"17.01.2018 16:00 - 17.01.2018 17:00","0","0","354","354"
"17.01.2018 17:00 - 17.01.2018 18:00","0","0","394","394"
"17.01.2018 18:00 - 17.01.2018 19:00","0","0","383","383"
"17.01.2018 19:00 - 17.01.2018 20:00","0","0","422","422"
"17.01.2018 20:00 - 17.01.2018 21:00","0","0","433","433"
"17.01.2018 21:00 - 17.01.2018 22:00","0","0","387","387"
"17.01.2018 22:00 - 17.01.2018 23:00","0","0","420","420"
"17.01.2018 23:00 - 18.01.2018 00:00","0","0","430","430"
"18.01.2018 00:00 - 18.01.2018 01:00","0","0","0","0"
"18.01.2018 01:00 - 18.01.2018 02:00","0","0","0","0"
"18.01.2018 02:00 - 18.01.2018 03:00","0","0","0","0"
"18.01.2018 03:00 - 18.01.2018 04:00","0","0","0","0"
"18.01.2018 04:00 - 18.01.2018 05:00","0","0","0","0"
"18.01.2018 05:00 - 18.01.2018 06:00","0","0","17","17"
"18.01.2018 06:00 - 18.01.2018 07:00","0","0","156","156"
"18.01.2018 07:00 - 18.01.2018 08:00","0","150","320","320"
"18.01.2018 08:00 - 18.01.2018 09:00","0","0","382","382"
"18.01.2018 09:00 - 18.01.2018 10:00","0","0","362","362"
"18.01.2018 10:00 - 18.01.2018 11:00","0","0","272","272"
"18.01.2018 11:00 - 18.01.2018 12:00","0","0","320","320"
"18.01.2018 12:00 - 18.01.2018 13:00","0","0","380","380"
"18.01.2018 13:00 - 18.01.2018 14:00","0","0","375","375"
"18.01.2018 14:00 - 18.01.2018 15:00","0","0","285","285"
"18.01.2018 15:00 - 18.01.2018 16:00","0","0","299","299"
"18.01.2018 16:00 - 18.01.2018 17:00","0","0","357","357"
"18.01.2018 17:00 - 18.01.2018 18:00","0","75","298","298"
"18.01.2018 18:00 - 18.01.2018 19:00","0","175","232","232"
"18.01.2018 19:00 - 18.01.2018 20:00","0","175","75","75"
"18.01.2018 20:00 - 18.01.2018 21:00","0","236","305","305"
"18.01.2018 21:00 - 18.01.2018 22:00","150","603","196","196"
"18.01.2018 22:00 - 18.01.2018 23:00","0","342","45","45"
"18.01.2018 23:00 - 19.01.2018 00:00","0","290","0","0"
"19.01.2018 00:00 - 19.01.2018 01:00","0","380","0","0"
"19.01.2018 01:00 - 19.01.2018 02:00","19","342","0","0"
"19.01.2018 02:00 - 19.01.2018 03:00","30","333","0","0"
"19.01.2018 03:00 - 19.01.2018 04:00","18","245","0","0"
"19.01.2018 04:00 - 19.01.2018 05:00","29","290","0","0"
"19.01.2018 05:00 - 19.01.2018 06:00","41","302","0","0"
"19.01.2018 06:00 - 19.01.2018 07:00","197","372","0","0"
"19.01.2018 07:00 - 19.01.2018 08:00","0","300","0","0"
"19.01.2018 08:00 - 19.01.2018 09:00","0","200","0","0"
"19.01.2018 09:00 - 19.01.2018 10:00","0","100","60","60"
"19.01.2018 10:00 - 19.01.2018 11:00","0","100","199","199"
"19.01.2018 11:00 - 19.01.2018 12:00","0","0","460","460"
"19.01.2018 12:00 - 19.01.2018 13:00","0","50","425","525"
"19.01.2018 13:00 - 19.01.2018 14:00","0","0","445","545"
"19.01.2018 14:00 - 19.01.2018 15:00","0","0","425","525"
"19.01.2018 15:00 - 19.01.2018 16:00","0","0","377","477"
"19.01.2018 16:00 - 19.01.2018 17:00","0","0","458","458"
"19.01.2018 17:00 - 19.01.2018 18:00","0","0","473","473"
"19.01.2018 18:00 - 19.01.2018 19:00","0","0","500","600"
"19.01.2018 19:00 - 19.01.2018 20:00","0","140","500","500"
"19.01.2018 20:00 - 19.01.2018 21:00","0","100","270","470"
"19.01.2018 21:00 - 19.01.2018 22:00","0","0","455","455"
"19.01.2018 22:00 - 19.01.2018 23:00","30","83","430","430"
"19.01.2018 23:00 - 20.01.2018 00:00","0","28","420","420"
"20.01.2018 00:00 - 20.01.2018 01:00","0","0","450","450"
"20.01.2018 01:00 - 20.01.2018 02:00","0","0","204","204"
"20.01.2018 02:00 - 20.01.2018 03:00","0","0","128","128"
"20.01.2018 03:00 - 20.01.2018 04:00","0","0","66","66"
"20.01.2018 04:00 - 20.01.2018 05:00","0","0","90","90"
"20.01.2018 05:00 - 20.01.2018 06:00","0","0","163","163"
"20.01.2018 06:00 - 20.01.2018 07:00","0","0","375","375"
"20.01.2018 07:00 - 20.01.2018 08:00","0","0","355","355"
"20.01.2018 08:00 - 20.01.2018 09:00","0","0","360","360"
"20.01.2018 09:00 - 20.01.2018 10:00","0","0","469","620"
"20.01.2018 10:00 - 20.01.2018 11:00","0","0","480","631"
"20.01.2018 11:00 - 20.01.2018 12:00","0","0","460","562"
"20.01.2018 12:00 - 20.01.2018 13:00","0","0","480","580"
"20.01.2018 13:00 - 20.01.2018 14:00","0","0","430","530"
"20.01.2018 14:00 - 20.01.2018 15:00","0","0","410","510"
"20.01.2018 15:00 - 20.01.2018 16:00","0","0","360","460"
"20.01.2018 16:00 - 20.01.2018 17:00","0","0","465","465"
"20.01.2018 17:00 - 20.01.2018 18:00","0","0","490","690"
"20.01.2018 18:00 - 20.01.2018 19:00","0","0","490","590"
"20.01.2018 19:00 - 20.01.2018 20:00","0","0","440","440"
"20.01.2018 20:00 - 20.01.2018 21:00","0","81","460","460"
"20.01.2018 21:00 - 20.01.2018 22:00","0","175","335","335"
"20.01.2018 22:00 - 20.01.2018 23:00","150","214","165","165"
"20.01.2018 23:00 - 21.01.2018 00:00","100","270","330","330"
"21.01.2018 00:00 - 21.01.2018 01:00","110","160","125","125"
"21.01.2018 01:00 - 21.01.2018 02:00","0","19","110","110"
"21.01.2018 02:00 - 21.01.2018 03:00","0","18","50","50"
"21.01.2018 03:00 - 21.01.2018 04:00","0","0","50","50"
"21.01.2018 04:00 - 21.01.2018 05:00","0","130","40","240"
"21.01.2018 05:00 - 21.01.2018 06:00","0","130","45","245"
"21.01.2018 06:00 - 21.01.2018 07:00","0","200","70","270"
"21.01.2018 07:00 - 21.01.2018 08:00","0","200","175","375"
"21.01.2018 08:00 - 21.01.2018 09:00","219","479","145","482"
"21.01.2018 09:00 - 21.01.2018 10:00","495","613","200","268"
"21.01.2018 10:00 - 21.01.2018 11:00","313","313","200","200"
"21.01.2018 11:00 - 21.01.2018 12:00","390","395","275","275"
"21.01.2018 12:00 - 21.01.2018 13:00","300","350","250","264"
"21.01.2018 13:00 - 21.01.2018 14:00","245","245","330","330"
"21.01.2018 14:00 - 21.01.2018 15:00","100","100","405","405"
"21.01.2018 15:00 - 21.01.2018 16:00","250","305","375","375"
"21.01.2018 16:00 - 21.01.2018 17:00","250","250","330","330"
"21.01.2018 17:00 - 21.01.2018 18:00","400","400","205","255"
"21.01.2018 18:00 - 21.01.2018 19:00","529","529","195","295"
"21.01.2018 19:00 - 21.01.2018 20:00","400","400","325","375"
"21.01.2018 20:00 - 21.01.2018 21:00","150","230","295","570"
"21.01.2018 21:00 - 21.01.2018 22:00","100","130","230","485"
"21.01.2018 22:00 - 21.01.2018 23:00","257","527","300","542"
"21.01.2018 23:00 - 22.01.2018 00:00","150","270","200","300"
"22.01.2018 00:00 - 22.01.2018 01:00","0","0","60","260"
"22.01.2018 01:00 - 22.01.2018 02:00","0","0","0","200"
"22.01.2018 02:00 - 22.01.2018 03:00","0","0","0","200"
"22.01.2018 03:00 - 22.01.2018 04:00","0","0","0","200"
"22.01.2018 04:00 - 22.01.2018 05:00","0","0","0","200"
"22.01.2018 05:00 - 22.01.2018 06:00","0","0","55","255"
"22.01.2018 06:00 - 22.01.2018 07:00","0","0","164","164"
"22.01.2018 07:00 - 22.01.2018 08:00","0","0","260","260"
"22.01.2018 08:00 - 22.01.2018 09:00","0","0","405","405"
"22.01.2018 09:00 - 22.01.2018 10:00","0","0","345","345"
"22.01.2018 10:00 - 22.01.2018 11:00","0","0","330","330"
"22.01.2018 11:00 - 22.01.2018 12:00","0","0","305","305"
"22.01.2018 12:00 - 22.01.2018 13:00","0","0","305","305"
"22.01.2018 13:00 - 22.01.2018 14:00","0","0","330","330"
"22.01.2018 14:00 - 22.01.2018 15:00","0","0","395","395"
"22.01.2018 15:00 - 22.01.2018 16:00","0","0","350","350"
"22.01.2018 16:00 - 22.01.2018 17:00","0","0","355","355"
"22.01.2018 17:00 - 22.01.2018 18:00","0","0","280","280"
"22.01.2018 18:00 - 22.01.2018 19:00","0","0","190","190"
"22.01.2018 19:00 - 22.01.2018 20:00","0","0","145","145"
"22.01.2018 20:00 - 22.01.2018 21:00","0","0","225","225"
"22.01.2018 21:00 - 22.01.2018 22:00","0","0","165","165"
"22.01.2018 22:00 - 22.01.2018 23:00","39","89","110","110"
"22.01.2018 23:00 - 23.01.2018 00:00","39","89","100","100"
"23.01.2018 00:00 - 23.01.2018 01:00","100","100","0","300"
"23.01.2018 01:00 - 23.01.2018 02:00","118","118","150","400"
"23.01.2018 02:00 - 23.01.2018 03:00","100","100","153","403"
"23.01.2018 03:00 - 23.01.2018 04:00","0","0","201","401"
"23.01.2018 04:00 - 23.01.2018 05:00","0","0","286","286"
"23.01.2018 05:00 - 23.01.2018 06:00","100","100","264","264"
"23.01.2018 06:00 - 23.01.2018 07:00","73","126","350","350"
"23.01.2018 07:00 - 23.01.2018 08:00","0","0","200","200"
"23.01.2018 08:00 - 23.01.2018 09:00","0","0","290","290"
"23.01.2018 09:00 - 23.01.2018 10:00","0","0","480","480"
"23.01.2018 10:00 - 23.01.2018 11:00","0","0","455","455"
"23.01.2018 11:00 - 23.01.2018 12:00","0","0","390","390"
"23.01.2018 12:00 - 23.01.2018 13:00","0","0","390","390"
"23.01.2018 13:00 - 23.01.2018 14:00","0","0","390","390"
"23.01.2018 14:00 - 23.01.2018 15:00","0","0","390","390"
"23.01.2018 15:00 - 23.01.2018 16:00","0","0","390","390"
"23.01.2018 16:00 - 23.01.2018 17:00","0","0","365","365"
"23.01.2018 17:00 - 23.01.2018 18:00","0","0","390","390"
"23.01.2018 18:00 - 23.01.2018 19:00","0","0","390","390"
"23.01.2018 19:00 - 23.01.2018 20:00","0","0","435","435"
"23.01.2018 20:00 - 23.01.2018 21:00","0","0","350","350"
"23.01.2018 21:00 - 23.01.2018 22:00","0","0","332","332"
"23.01.2018 22:00 - 23.01.2018 23:00","0","0","305","305"
"23.01.2018 23:00 - 24.01.2018 00:00","0","0","202","202"
"24.01.2018 00:00 - 24.01.2018 01:00","0","0","0","0"
"24.01.2018 01:00 - 24.01.2018 02:00","0","0","0","0"
"24.01.2018 02:00 - 24.01.2018 03:00","0","0","0","0"
"24.01.2018 03:00 - 24.01.2018 04:00","0","0","0","0"
"24.01.2018 04:00 - 24.01.2018 05:00","0","0","0","0"
"24.01.2018 05:00 - 24.01.2018 06:00","0","0","0","0"
"24.01.2018 06:00 - 24.01.2018 07:00","0","0","30","30"
"24.01.2018 07:00 - 24.01.2018 08:00","0","0","0","0"
"24.01.2018 08:00 - 24.01.2018 09:00","0","0","0","0"
"24.01.2018 09:00 - 24.01.2018 10:00","0","0","0","0"
"24.01.2018 10:00 - 24.01.2018 11:00","0","0","0","0"
"24.01.2018 11:00 - 24.01.2018 12:00","0","0","0","0"
"24.01.2018 12:00 - 24.01.2018 13:00","0","0","0","0"
"24.01.2018 13:00 - 24.01.2018 14:00","0","0","0","0"
"24.01.2018 14:00 - 24.01.2018 15:00","0","0","0","0"
"24.01.2018 15:00 - 24.01.2018 16:00","0","0","0","0"
"24.01.2018 16:00 - 24.01.2018 17:00","0","0","0","0"
"24.01.2018 17:00 - 24.01.2018 18:00","0","0","0","0"
"24.01.2018 18:00 - 24.01.2018 19:00","0","0","0","0"
"24.01.2018 19:00 - 24.01.2018 20:00","0","0","0","0"
"24.01.2018 20:00 - 24.01.2018 21:00","0","0","0","0"
"24.01.2018 21:00 - 24.01.2018 22:00","0","0","0","0"
"24.01.2018 22:00 - 24.01.2018 23:00","0","0","0","0"
"24.01.2018 23:00 - 25.01.2018 00:00","0","0","0","0"
"25.01.2018 00:00 - 25.01.2018 01:00","0","0","0","0"
"25.01.2018 01:00 - 25.01.2018 02:00","0","0","0","0"
"25.01.2018 02:00 - 25.01.2018 03:00","0","0","0","0"
"25.01.2018 03:00 - 25.01.2018 04:00","0","0","0","0"
"25.01.2018 04:00 - 25.01.2018 05:00","0","0","0","0"
"25.01.2018 05:00 - 25.01.2018 06:00","0","0","0","0"
"25.01.2018 06:00 - 25.01.2018 07:00","0","0","60","245"
"25.01.2018 07:00 - 25.01.2018 08:00","0","150","0","0"
"25.01.2018 08:00 - 25.01.2018 09:00","0","0","0","0"
"25.01.2018 09:00 - 25.01.2018 10:00","0","0","43","43"
"25.01.2018 10:00 - 25.01.2018 11:00","0","0","0","0"
"25.01.2018 11:00 - 25.01.2018 12:00","0","0","112","112"
"25.01.2018 12:00 - 25.01.2018 13:00","0","0","102","102"
"25.01.2018 13:00 - 25.01.2018 14:00","0","0","142","142"
"25.01.2018 14:00 - 25.01.2018 15:00","0","150","102","302"
"25.01.2018 15:00 - 25.01.2018 16:00","0","300","40","340"
"25.01.2018 16:00 - 25.01.2018 17:00","0","205","155","460"
"25.01.2018 17:00 - 25.01.2018 18:00","0","200","137","340"
"25.01.2018 18:00 - 25.01.2018 19:00","0","125","60","185"
"25.01.2018 19:00 - 25.01.2018 20:00","0","0","135","135"
"25.01.2018 20:00 - 25.01.2018 21:00","0","50","0","0"
"25.01.2018 21:00 - 25.01.2018 22:00","158","358","47","47"
"25.01.2018 22:00 - 25.01.2018 23:00","535","892","0","150"
"25.01.2018 23:00 - 26.01.2018 00:00","330","540","0","0"
"26.01.2018 00:00 - 26.01.2018 01:00","150","201","0","0"
"26.01.2018 01:00 - 26.01.2018 02:00","150","191","0","0"
"26.01.2018 02:00 - 26.01.2018 03:00","150","152","0","0"
"26.01.2018 03:00 - 26.01.2018 04:00","100","100","50","50"
"26.01.2018 04:00 - 26.01.2018 05:00","50","121","67","67"
"26.01.2018 05:00 - 26.01.2018 06:00","80","108","100","100"
"26.01.2018 06:00 - 26.01.2018 07:00","70","70","0","0"
"26.01.2018 07:00 - 26.01.2018 08:00","44","444","0","143"
"26.01.2018 08:00 - 26.01.2018 09:00","0","300","0","100"
"26.01.2018 09:00 - 26.01.2018 10:00","0","50","138","288"
"26.01.2018 10:00 - 26.01.2018 11:00","0","300","214","450"
"26.01.2018 11:00 - 26.01.2018 12:00","0","181","360","410"
"26.01.2018 12:00 - 26.01.2018 13:00","0","0","355","555"
"26.01.2018 13:00 - 26.01.2018 14:00","0","0","330","530"
"26.01.2018 14:00 - 26.01.2018 15:00","0","0","408","508"
"26.01.2018 15:00 - 26.01.2018 16:00","0","0","340","440"
"26.01.2018 16:00 - 26.01.2018 17:00","0","0","355","385"
"26.01.2018 17:00 - 26.01.2018 18:00","0","0","380","410"
"26.01.2018 18:00 - 26.01.2018 19:00","0","0","195","450"
"26.01.2018 19:00 - 26.01.2018 20:00","0","0","197","250"
"26.01.2018 20:00 - 26.01.2018 21:00","0","0","19","19"
"26.01.2018 21:00 - 26.01.2018 22:00","30","30","25","25"
"26.01.2018 22:00 - 26.01.2018 23:00","115","115","92","92"
"26.01.2018 23:00 - 27.01.2018 00:00","205","205","0","0"
"27.01.2018 00:00 - 27.01.2018 01:00","615","615","0","0"
"27.01.2018 01:00 - 27.01.2018 02:00","345","345","0","0"
"27.01.2018 02:00 - 27.01.2018 03:00","245","245","0","0"
"27.01.2018 03:00 - 27.01.2018 04:00","145","145","0","0"
"27.01.2018 04:00 - 27.01.2018 05:00","73","73","0","0"
"27.01.2018 05:00 - 27.01.2018 06:00","70","70","0","0"
"27.01.2018 06:00 - 27.01.2018 07:00","100","100","400","400"
"27.01.2018 07:00 - 27.01.2018 08:00","30","30","50","50"
"27.01.2018 08:00 - 27.01.2018 09:00","30","30","150","150"
"27.01.2018 09:00 - 27.01.2018 10:00","0","0","100","100"
"27.01.2018 10:00 - 27.01.2018 11:00","0","0","230","230"
"27.01.2018 11:00 - 27.01.2018 12:00","0","0","370","370"
"27.01.2018 12:00 - 27.01.2018 13:00","0","0","390","390"
"27.01.2018 13:00 - 27.01.2018 14:00","0","0","415","415"
"27.01.2018 14:00 - 27.01.2018 15:00","0","0","480","480"
"27.01.2018 15:00 - 27.01.2018 16:00","0","0","470","470"
"27.01.2018 16:00 - 27.01.2018 17:00","0","0","470","470"
"27.01.2018 17:00 - 27.01.2018 18:00","0","0","400","400"
"27.01.2018 18:00 - 27.01.2018 19:00","0","0","290","290"
"27.01.2018 19:00 - 27.01.2018 20:00","0","0","360","360"
"27.01.2018 20:00 - 27.01.2018 21:00","0","0","370","370"
"27.01.2018 21:00 - 27.01.2018 22:00","0","0","232","232"
"27.01.2018 22:00 - 27.01.2018 23:00","0","0","117","117"
"27.01.2018 23:00 - 28.01.2018 00:00","0","0","0","0"
"28.01.2018 00:00 - 28.01.2018 01:00","0","0","151","151"
"28.01.2018 01:00 - 28.01.2018 02:00","0","0","100","100"
"28.01.2018 02:00 - 28.01.2018 03:00","0","0","0","0"
"28.01.2018 03:00 - 28.01.2018 04:00","0","0","0","0"
"28.01.2018 04:00 - 28.01.2018 05:00","0","0","0","0"
"28.01.2018 05:00 - 28.01.2018 06:00","0","0","0","0"
"28.01.2018 06:00 - 28.01.2018 07:00","0","0","0","0"
"28.01.2018 07:00 - 28.01.2018 08:00","0","0","0","0"
"28.01.2018 08:00 - 28.01.2018 09:00","0","0","0","0"
"28.01.2018 09:00 - 28.01.2018 10:00","0","0","0","0"
"28.01.2018 10:00 - 28.01.2018 11:00","0","0","156","156"
"28.01.2018 11:00 - 28.01.2018 12:00","0","0","287","287"
"28.01.2018 12:00 - 28.01.2018 13:00","0","0","292","292"
"28.01.2018 13:00 - 28.01.2018 14:00","0","0","323","323"
"28.01.2018 14:00 - 28.01.2018 15:00","0","0","269","269"
"28.01.2018 15:00 - 28.01.2018 16:00","0","0","273","273"
"28.01.2018 16:00 - 28.01.2018 17:00","0","0","490","490"
"28.01.2018 17:00 - 28.01.2018 18:00","0","0","500","500"
"28.01.2018 18:00 - 28.01.2018 19:00","0","0","490","490"
"28.01.2018 19:00 - 28.01.2018 20:00","0","0","420","420"
"28.01.2018 20:00 - 28.01.2018 21:00","0","0","270","270"
"28.01.2018 21:00 - 28.01.2018 22:00","0","0","163","163"
"28.01.2018 22:00 - 28.01.2018 23:00","0","0","0","0"
"28.01.2018 23:00 - 29.01.2018 00:00","0","0","0","0"
"29.01.2018 00:00 - 29.01.2018 01:00","0","0","0","0"
"29.01.2018 01:00 - 29.01.2018 02:00","0","0","0","0"
"29.01.2018 02:00 - 29.01.2018 03:00","0","0","0","0"
"29.01.2018 03:00 - 29.01.2018 04:00","0","0","0","0"
"29.01.2018 04:00 - 29.01.2018 05:00","0","0","0","0"
"29.01.2018 05:00 - 29.01.2018 06:00","0","0","0","0"
"29.01.2018 06:00 - 29.01.2018 07:00","0","0","37","37"
"29.01.2018 07:00 - 29.01.2018 08:00","0","0","190","190"
"29.01.2018 08:00 - 29.01.2018 09:00","0","0","237","237"
"29.01.2018 09:00 - 29.01.2018 10:00","0","0","287","287"
"29.01.2018 10:00 - 29.01.2018 11:00","0","0","142","142"
"29.01.2018 11:00 - 29.01.2018 12:00","0","0","117","117"
"29.01.2018 12:00 - 29.01.2018 13:00","0","0","109","109"
"29.01.2018 13:00 - 29.01.2018 14:00","0","0","117","117"
"29.01.2018 14:00 - 29.01.2018 15:00","0","0","117","117"
"29.01.2018 15:00 - 29.01.2018 16:00","0","0","87","87"
"29.01.2018 16:00 - 29.01.2018 17:00","0","0","205","205"
"29.01.2018 17:00 - 29.01.2018 18:00","0","0","187","187"
"29.01.2018 18:00 - 29.01.2018 19:00","0","0","182","182"
"29.01.2018 19:00 - 29.01.2018 20:00","0","0","307","307"
"29.01.2018 20:00 - 29.01.2018 21:00","0","0","200","200"
"29.01.2018 21:00 - 29.01.2018 22:00","0","0","137","137"
"29.01.2018 22:00 - 29.01.2018 23:00","0","0","0","0"
"29.01.2018 23:00 - 30.01.2018 00:00","0","0","0","0"
"30.01.2018 00:00 - 30.01.2018 01:00","0","0","0","0"
"30.01.2018 01:00 - 30.01.2018 02:00","0","0","0","0"
"30.01.2018 02:00 - 30.01.2018 03:00","0","0","0","0"
"30.01.2018 03:00 - 30.01.2018 04:00","0","0","0","0"
"30.01.2018 04:00 - 30.01.2018 05:00","0","0","0","0"
"30.01.2018 05:00 - 30.01.2018 06:00","0","0","0","0"
"30.01.2018 06:00 - 30.01.2018 07:00","0","80","75","75"
"30.01.2018 07:00 - 30.01.2018 08:00","0","611","75","126"
"30.01.2018 08:00 - 30.01.2018 09:00","0","580","0","100"
"30.01.2018 09:00 - 30.01.2018 10:00","0","200","0","0"
"30.01.2018 10:00 - 30.01.2018 11:00","0","150","153","153"
"30.01.2018 11:00 - 30.01.2018 12:00","0","50","250","250"
"30.01.2018 12:00 - 30.01.2018 13:00","0","150","260","360"
"30.01.2018 13:00 - 30.01.2018 14:00","0","200","260","360"
"30.01.2018 14:00 - 30.01.2018 15:00","75","225","9","109"
"30.01.2018 15:00 - 30.01.2018 16:00","225","375","0","100"
"30.01.2018 16:00 - 30.01.2018 17:00","185","285","0","200"
"30.01.2018 17:00 - 30.01.2018 18:00","137","237","0","0"
"30.01.2018 18:00 - 30.01.2018 19:00","172","272","0","0"
"30.01.2018 19:00 - 30.01.2018 20:00","152","152","0","0"
"30.01.2018 20:00 - 30.01.2018 21:00","155","205","0","50"
"30.01.2018 21:00 - 30.01.2018 22:00","255","355","200","300"
"30.01.2018 22:00 - 30.01.2018 23:00","470","634","150","200"
"30.01.2018 23:00 - 31.01.2018 00:00","250","250","170","170"
"31.01.2018 00:00 - 31.01.2018 01:00","60","60","10","10"
"31.01.2018 01:00 - 31.01.2018 02:00","24","24","0","0"
"31.01.2018 02:00 - 31.01.2018 03:00","0","0","22","22"
"31.01.2018 03:00 - 31.01.2018 04:00","0","0","208","208"
"31.01.2018 04:00 - 31.01.2018 05:00","0","0","425","425"
"31.01.2018 05:00 - 31.01.2018 06:00","0","0","435","435"
"31.01.2018 06:00 - 31.01.2018 07:00","0","0","327","327"
"31.01.2018 07:00 - 31.01.2018 08:00","0","0","162","262"
"31.01.2018 08:00 - 31.01.2018 09:00","0","0","202","252"
"31.01.2018 09:00 - 31.01.2018 10:00","0","0","250","320"
"31.01.2018 10:00 - 31.01.2018 11:00","0","0","295","365"
"31.01.2018 11:00 - 31.01.2018 12:00","0","0","320","395"
"31.01.2018 12:00 - 31.01.2018 13:00","0","0","320","320"
"31.01.2018 13:00 - 31.01.2018 14:00","0","0","357","357"
"31.01.2018 14:00 - 31.01.2018 15:00","0","0","310","310"
"31.01.2018 15:00 - 31.01.2018 16:00","0","0","242","242"
"31.01.2018 16:00 - 31.01.2018 17:00","0","0","242","242"
"31.01.2018 17:00 - 31.01.2018 18:00","0","0","322","422"
"31.01.2018 18:00 - 31.01.2018 19:00","0","0","145","245"
"31.01.2018 19:00 - 31.01.2018 20:00","0","0","145","245"
"31.01.2018 20:00 - 31.01.2018 21:00","0","77","195","295"
"31.01.2018 21:00 - 31.01.2018 22:00","0","50","115","115"
"31.01.2018 22:00 - 31.01.2018 23:00","0","150","10","110"
"31.01.2018 23:00 - 01.02.2018 00:00","0","52","0","200"
"01.02.2018 00:00 - 01.02.2018 01:00","0","0","0","0"
"01.02.2018 01:00 - 01.02.2018 02:00","0","0","0","0"
"01.02.2018 02:00 - 01.02.2018 03:00","0","0","0","0"
"01.02.2018 03:00 - 01.02.2018 04:00","0","0","0","0"
"01.02.2018 04:00 - 01.02.2018 05:00","0","0","0","0"
"01.02.2018 05:00 - 01.02.2018 06:00","0","0","0","0"
"01.02.2018 06:00 - 01.02.2018 07:00","0","100","156","156"
"01.02.2018 07:00 - 01.02.2018 08:00","0","350","235","235"
"01.02.2018 08:00 - 01.02.2018 09:00","0","128","282","282"
"01.02.2018 09:00 - 01.02.2018 10:00","0","100","350","350"
"01.02.2018 10:00 - 01.02.2018 11:00","0","0","325","325"
"01.02.2018 11:00 - 01.02.2018 12:00","0","0","330","330"
"01.02.2018 12:00 - 01.02.2018 13:00","0","0","342","342"
"01.02.2018 13:00 - 01.02.2018 14:00","0","0","382","382"
"01.02.2018 14:00 - 01.02.2018 15:00","0","0","357","357"
"01.02.2018 15:00 - 01.02.2018 16:00","0","0","297","297"
"01.02.2018 16:00 - 01.02.2018 17:00","0","0","270","270"
"01.02.2018 17:00 - 01.02.2018 18:00","0","0","200","200"
"01.02.2018 18:00 - 01.02.2018 19:00","0","0","187","187"
"01.02.2018 19:00 - 01.02.2018 20:00","0","0","317","317"
"01.02.2018 20:00 - 01.02.2018 21:00","0","0","285","285"
"01.02.2018 21:00 - 01.02.2018 22:00","0","0","255","255"
"01.02.2018 22:00 - 01.02.2018 23:00","0","0","280","280"
"01.02.2018 23:00 - 02.02.2018 00:00","0","0","250","250"
"02.02.2018 00:00 - 02.02.2018 01:00","0","0","300","300"
"02.02.2018 01:00 - 02.02.2018 02:00","0","0","224","224"
"02.02.2018 02:00 - 02.02.2018 03:00","0","0","162","162"
"02.02.2018 03:00 - 02.02.2018 04:00","0","0","157","157"
"02.02.2018 04:00 - 02.02.2018 05:00","0","0","229","229"
"02.02.2018 05:00 - 02.02.2018 06:00","75","75","335","335"
"02.02.2018 06:00 - 02.02.2018 07:00","91","141","170","170"
"02.02.2018 07:00 - 02.02.2018 08:00","0","0","0","0"
"02.02.2018 08:00 - 02.02.2018 09:00","0","0","0","0"
"02.02.2018 09:00 - 02.02.2018 10:00","0","0","0","0"
"02.02.2018 10:00 - 02.02.2018 11:00","0","0","0","0"
