,Tech. 0,Tech. 1,Tech. 2,Tech. 3,Tech. 4,Tech. 5,Tech. 6,Tech. 7,Tech. 8
4068,0.16000000000000003,0.7909513087531663,0.275,0.5,0.3946542639726429,0.0,0.7830992692894682,0.02111111111111111,0.675
4069,0.25,0.7909513087531663,0.3,0.5,0.4907244350545581,0.0,0.7868470947417668,0.019999999999999997,0.675
4070,0.25,0.7909513087531663,0.325,0.5,0.5867946061364733,0.0,0.7905949201940655,0.019722222222222217,0.675
4071,0.25,0.7909513087531663,0.35,0.5,0.6564268863764173,0.0,0.7933016830207257,0.01888888888888889,0.675
4072,0.16000000000000003,0.7909513087531663,0.375,0.5,0.6837585412692078,0.0,0.7943427456463642,0.01833333333333333,0.675
4073,0.19999999999999996,0.7909513087531663,0.35,0.5,0.6722896208815999,0.0,0.7939263205961087,0.017777777777777778,0.675
4074,0.35,0.7909513087531663,0.3,0.5,0.5964759984224421,0.0,0.7910113452443209,0.017777777777777778,0.675
4075,0.44999999999999996,0.7909513087531663,0.3,0.5,0.4642865442125871,0.0,0.7858060321161283,0.018055555555555554,0.675
4076,0.5,0.7909513087531663,0.4,0.5,0.4096982405635286,0.0,0.7835156943397235,0.01833333333333333,0.675
4077,0.5,0.7909513087531663,0.475,0.5,0.3277782820216798,0.0,0.7801842939376802,0.01888888888888889,0.675
4078,0.5,0.7909513087531663,0.475,0.5,0.26990228767110164,0.0,0.7785185937366587,0.01888888888888889,0.675
4079,0.5,0.7909513087531663,0.475,0.5,0.2201457567622677,0.0,0.7770611060607647,0.01833333333333333,0.675
4080,0.5,0.7909513087531663,0.425,0.5,0.19814590431203724,0.0,0.7762651917579793,0.018055555555555554,0.675
4081,0.5,0.7909513087531663,0.45,0.5,0.18742691761050503,0.0,0.775807908653915,0.017499999999999998,0.675
4082,0.5,0.7909513087531663,0.5,0.5,0.1717953195836165,0.0,0.7751219839978187,0.017777777777777778,0.675
4083,0.5,0.7909513087531663,0.5,0.5,0.16018256883126483,0.0,0.7746647008937544,0.01833333333333333,0.675
4084,0.5,0.7909513087531663,0.5,0.5,0.154376193455089,0.0,0.7744360593417222,0.01888888888888889,0.675
4085,0.5,0.7909513087531663,0.425,0.5,0.14588852592645474,0.0,0.7742074177896902,0.020555555555555556,0.675
4086,0.44999999999999996,0.7909513087531663,0.35,0.5,0.17917621900877428,0.0,0.7751219839978187,0.023888888888888887,0.675
4087,0.35,0.7909513087531663,0.25,0.5,0.20278928256127252,0.0,0.775579267101883,0.02694444444444444,0.675
4088,0.25,0.7909513087531663,0.25,0.5,0.21440203331362417,0.0,0.7760365502059472,0.027777777777777776,0.675
4089,0.19999999999999996,0.7909513087531663,0.25,0.5,0.23762753481832752,0.0,0.7769511164140758,0.02611111111111111,0.675
4090,0.16000000000000003,0.7909513087531663,0.25,0.5,0.28988491320390997,0.0,0.7790088903823651,0.023611111111111107,0.675
4091,0.16000000000000003,0.7909513087531663,0.275,0.5,0.3430360556403119,0.0,0.7810666643506542,0.022222222222222223,0.675
4092,0.16000000000000003,0.7909513087531663,0.275,0.5,0.41851893553059777,0.0,0.784039004527072,0.02111111111111111,0.675
4093,0.25,0.7909513087531663,0.3,0.5,0.5239274563525822,0.0,0.7881545524636504,0.019999999999999997,0.675
4094,0.25,0.7909513087531663,0.325,0.5,0.6293359771745665,0.0,0.7922701004002289,0.019722222222222217,0.675
4095,0.25,0.7909513087531663,0.35,0.5,0.7057126211156718,0.0,0.7952424405766468,0.01888888888888889,0.675
