Time (CET/CEST),BZN|GB > BZN|FR Day Ahead [MW],BZN|GB > BZN|FR Total [MW],BZN|FR > BZN|GB Day Ahead [MW],BZN|FR > BZN|GB Total [MW]
30.04.2022 02:00 - 30.04.2022 03:00,2014,2014,0,0
30.04.2022 03:00 - 30.04.2022 04:00,2014,2014,0,0
30.04.2022 04:00 - 30.04.2022 05:00,2014,2014,0,0
30.04.2022 05:00 - 30.04.2022 06:00,2014,2014,0,0
30.04.2022 06:00 - 30.04.2022 07:00,2014,2014,0,0
30.04.2022 07:00 - 30.04.2022 08:00,2012,2012,0,0
30.04.2022 08:00 - 30.04.2022 09:00,1838,2014,0,0
30.04.2022 09:00 - 30.04.2022 10:00,2006,2186,271,271
30.04.2022 10:00 - 30.04.2022 11:00,1907,2285,271,271
30.04.2022 11:00 - 30.04.2022 12:00,1989,2024,10,10
30.04.2022 12:00 - 30.04.2022 13:00,2012,2024,10,10
30.04.2022 13:00 - 30.04.2022 14:00,2013,2024,10,10
30.04.2022 14:00 - 30.04.2022 15:00,2014,2024,10,10
30.04.2022 15:00 - 30.04.2022 16:00,2013,2024,10,10
30.04.2022 16:00 - 30.04.2022 17:00,2013,2024,10,10
30.04.2022 17:00 - 30.04.2022 18:00,2014,2014,0,0
30.04.2022 18:00 - 30.04.2022 19:00,1702,2014,0,0
30.04.2022 19:00 - 30.04.2022 20:00,2014,2014,0,0
30.04.2022 20:00 - 30.04.2022 21:00,2012,2014,0,0
30.04.2022 21:00 - 30.04.2022 22:00,1991,2014,0,0
30.04.2022 22:00 - 30.04.2022 23:00,2013,2013,0,0
30.04.2022 23:00 - 01.05.2022 00:00,2013,2013,0,0
01.05.2022 00:00 - 01.05.2022 01:00,2014,2014,0,0
01.05.2022 01:00 - 01.05.2022 02:00,2014,2014,0,0
01.05.2022 02:00 - 01.05.2022 03:00,2014,2014,0,0
01.05.2022 03:00 - 01.05.2022 04:00,2014,2014,0,0
01.05.2022 04:00 - 01.05.2022 05:00,2014,2014,0,0
01.05.2022 05:00 - 01.05.2022 06:00,2014,2014,0,0
01.05.2022 06:00 - 01.05.2022 07:00,2014,2014,0,0
01.05.2022 07:00 - 01.05.2022 08:00,2014,2014,0,0
01.05.2022 08:00 - 01.05.2022 09:00,2013,2014,0,0
01.05.2022 09:00 - 01.05.2022 10:00,2013,2014,0,0
01.05.2022 10:00 - 01.05.2022 11:00,1828,1993,10,10
01.05.2022 11:00 - 01.05.2022 12:00,1515,1771,60,60
01.05.2022 12:00 - 01.05.2022 13:00,1575,2000,505,800
01.05.2022 13:00 - 01.05.2022 14:00,1296,2222,946,1246
01.05.2022 14:00 - 01.05.2022 15:00,1225,1668,1527,1777
01.05.2022 15:00 - 01.05.2022 16:00,1247,1565,1455,1790
01.05.2022 16:00 - 01.05.2022 17:00,1217,1422,1083,1342
01.05.2022 17:00 - 01.05.2022 18:00,816,1592,615,1133
01.05.2022 18:00 - 01.05.2022 19:00,874,1269,419,1147
01.05.2022 19:00 - 01.05.2022 20:00,1053,1842,283,656
01.05.2022 20:00 - 01.05.2022 21:00,1438,1993,0,302
01.05.2022 21:00 - 01.05.2022 22:00,1529,2014,0,0
01.05.2022 22:00 - 01.05.2022 23:00,1673,1904,0,485
01.05.2022 23:00 - 02.05.2022 00:00,1958,2003,0,485
02.05.2022 00:00 - 02.05.2022 01:00,2014,2014,0,0
02.05.2022 01:00 - 02.05.2022 02:00,2013,2013,0,0
02.05.2022 02:00 - 02.05.2022 03:00,2013,2014,0,0
02.05.2022 03:00 - 02.05.2022 04:00,2014,2014,0,19
02.05.2022 04:00 - 02.05.2022 05:00,2014,2014,0,0
02.05.2022 05:00 - 02.05.2022 06:00,2014,2014,0,0
02.05.2022 06:00 - 02.05.2022 07:00,2013,2014,0,0
02.05.2022 07:00 - 02.05.2022 08:00,2014,2014,0,0
02.05.2022 08:00 - 02.05.2022 09:00,2014,2014,0,0
02.05.2022 09:00 - 02.05.2022 10:00,2014,2014,0,0
02.05.2022 10:00 - 02.05.2022 11:00,2014,2014,0,50
02.05.2022 11:00 - 02.05.2022 12:00,1764,1784,1,139
02.05.2022 12:00 - 02.05.2022 13:00,1764,1914,0,55
02.05.2022 13:00 - 02.05.2022 14:00,1764,1864,0,176
02.05.2022 14:00 - 02.05.2022 15:00,1764,1864,0,309
02.05.2022 15:00 - 02.05.2022 16:00,2014,2014,0,159
02.05.2022 16:00 - 02.05.2022 17:00,1952,2002,0,454
02.05.2022 17:00 - 02.05.2022 18:00,1774,1871,174,591
02.05.2022 18:00 - 02.05.2022 19:00,1844,2007,73,587
02.05.2022 19:00 - 02.05.2022 20:00,1758,1912,0,407
02.05.2022 20:00 - 02.05.2022 21:00,2013,2014,0,534
02.05.2022 21:00 - 02.05.2022 22:00,2013,2013,0,493
02.05.2022 22:00 - 02.05.2022 23:00,2013,2014,0,749
02.05.2022 23:00 - 03.05.2022 00:00,2014,2014,0,298
03.05.2022 00:00 - 03.05.2022 01:00,2014,2014,0,0
03.05.2022 01:00 - 03.05.2022 02:00,2014,2014,0,0
03.05.2022 02:00 - 03.05.2022 03:00,2014,2014,0,0
03.05.2022 03:00 - 03.05.2022 04:00,2014,2014,0,0
03.05.2022 04:00 - 03.05.2022 05:00,2014,2014,0,0
03.05.2022 05:00 - 03.05.2022 06:00,2014,2014,0,0
03.05.2022 06:00 - 03.05.2022 07:00,2014,2014,0,0
03.05.2022 07:00 - 03.05.2022 08:00,2014,2014,0,710
03.05.2022 08:00 - 03.05.2022 09:00,1463,1474,24,900
03.05.2022 09:00 - 03.05.2022 10:00,856,1006,647,1699
03.05.2022 10:00 - 03.05.2022 11:00,846,886,1056,2217
03.05.2022 11:00 - 03.05.2022 12:00,833,883,878,2244
03.05.2022 12:00 - 03.05.2022 13:00,725,725,1105,2639
03.05.2022 13:00 - 03.05.2022 14:00,721,746,887,2522
03.05.2022 14:00 - 03.05.2022 15:00,851,1076,880,2780
03.05.2022 15:00 - 03.05.2022 16:00,851,1076,572,2197
03.05.2022 16:00 - 03.05.2022 17:00,851,1051,544,1274
03.05.2022 17:00 - 03.05.2022 18:00,851,1101,955,2116
03.05.2022 18:00 - 03.05.2022 19:00,776,1076,1096,1918
03.05.2022 19:00 - 03.05.2022 20:00,906,1228,587,1161
03.05.2022 20:00 - 03.05.2022 21:00,1121,1311,200,628
03.05.2022 21:00 - 03.05.2022 22:00,1220,1410,194,471
03.05.2022 22:00 - 03.05.2022 23:00,1398,1568,125,485
03.05.2022 23:00 - 04.05.2022 00:00,1577,1674,0,380
04.05.2022 00:00 - 04.05.2022 01:00,2014,2014,0,505
04.05.2022 01:00 - 04.05.2022 02:00,2014,2014,0,0
04.05.2022 02:00 - 04.05.2022 03:00,2014,2014,0,0
04.05.2022 03:00 - 04.05.2022 04:00,2014,2014,0,0
04.05.2022 04:00 - 04.05.2022 05:00,2014,2014,0,0
04.05.2022 05:00 - 04.05.2022 06:00,2014,2014,0,0
04.05.2022 06:00 - 04.05.2022 07:00,2014,2014,0,0
04.05.2022 07:00 - 04.05.2022 08:00,2014,2014,0,0
04.05.2022 08:00 - 04.05.2022 09:00,2014,2014,0,784
04.05.2022 09:00 - 04.05.2022 10:00,1332,1682,100,1306
04.05.2022 10:00 - 04.05.2022 11:00,1664,2014,0,530
04.05.2022 11:00 - 04.05.2022 12:00,1893,2014,0,202
04.05.2022 12:00 - 04.05.2022 13:00,2014,2014,0,202
04.05.2022 13:00 - 04.05.2022 14:00,2014,2014,0,101
04.05.2022 14:00 - 04.05.2022 15:00,2014,2014,0,0
04.05.2022 15:00 - 04.05.2022 16:00,2014,2014,0,0
04.05.2022 16:00 - 04.05.2022 17:00,2014,2014,0,0
04.05.2022 17:00 - 04.05.2022 18:00,2014,2014,0,0
04.05.2022 18:00 - 04.05.2022 19:00,2014,2014,0,0
04.05.2022 19:00 - 04.05.2022 20:00,2013,2014,0,330
04.05.2022 20:00 - 04.05.2022 21:00,2014,2014,0,380
04.05.2022 21:00 - 04.05.2022 22:00,2014,2014,0,506
04.05.2022 22:00 - 04.05.2022 23:00,1764,2014,0,911
04.05.2022 23:00 - 05.05.2022 00:00,2014,2014,0,505
05.05.2022 00:00 - 05.05.2022 01:00,2013,2014,0,366
05.05.2022 01:00 - 05.05.2022 02:00,2014,2014,0,0
05.05.2022 02:00 - 05.05.2022 03:00,2013,2014,0,0
05.05.2022 03:00 - 05.05.2022 04:00,2013,2014,0,0
05.05.2022 04:00 - 05.05.2022 05:00,2013,2014,0,0
05.05.2022 05:00 - 05.05.2022 06:00,2013,2014,0,0
05.05.2022 06:00 - 05.05.2022 07:00,2014,2014,0,0
05.05.2022 07:00 - 05.05.2022 08:00,2013,2014,0,0
05.05.2022 08:00 - 05.05.2022 09:00,2013,2014,0,0
05.05.2022 09:00 - 05.05.2022 10:00,1904,1904,0,187
05.05.2022 10:00 - 05.05.2022 11:00,1996,1996,0,0
05.05.2022 11:00 - 05.05.2022 12:00,2013,2013,0,607
05.05.2022 12:00 - 05.05.2022 13:00,2013,2013,0,496
05.05.2022 13:00 - 05.05.2022 14:00,2014,2014,0,0
05.05.2022 14:00 - 05.05.2022 15:00,2014,2014,0,0
05.05.2022 15:00 - 05.05.2022 16:00,2014,2014,0,0
05.05.2022 16:00 - 05.05.2022 17:00,2014,2014,0,124
05.05.2022 17:00 - 05.05.2022 18:00,2013,2014,0,0
05.05.2022 18:00 - 05.05.2022 19:00,1973,2014,0,0
05.05.2022 19:00 - 05.05.2022 20:00,1963,2015,1,125
05.05.2022 20:00 - 05.05.2022 21:00,2012,2014,0,531
05.05.2022 21:00 - 05.05.2022 22:00,2012,2014,0,429
05.05.2022 22:00 - 05.05.2022 23:00,2013,2014,0,327
05.05.2022 23:00 - 06.05.2022 00:00,2014,2014,0,203
06.05.2022 00:00 - 06.05.2022 01:00,2014,2014,0,0
06.05.2022 01:00 - 06.05.2022 02:00,2014,2014,0,0
06.05.2022 02:00 - 06.05.2022 03:00,2014,2014,0,0
06.05.2022 03:00 - 06.05.2022 04:00,2014,2014,0,0
06.05.2022 04:00 - 06.05.2022 05:00,2014,2014,0,0
06.05.2022 05:00 - 06.05.2022 06:00,2014,2014,0,0
06.05.2022 06:00 - 06.05.2022 07:00,2014,2014,0,0
06.05.2022 07:00 - 06.05.2022 08:00,2014,2014,0,0
06.05.2022 08:00 - 06.05.2022 09:00,2014,2014,0,304
06.05.2022 09:00 - 06.05.2022 10:00,2014,2014,0,304
06.05.2022 10:00 - 06.05.2022 11:00,2014,2014,0,0
06.05.2022 11:00 - 06.05.2022 12:00,2014,2014,0,0
06.05.2022 12:00 - 06.05.2022 13:00,2014,2014,0,0
06.05.2022 13:00 - 06.05.2022 14:00,2014,2014,0,0
06.05.2022 14:00 - 06.05.2022 15:00,2014,2014,0,0
06.05.2022 15:00 - 06.05.2022 16:00,2014,2014,0,0
06.05.2022 16:00 - 06.05.2022 17:00,2014,2014,0,0
06.05.2022 17:00 - 06.05.2022 18:00,2014,2014,0,0
06.05.2022 18:00 - 06.05.2022 19:00,2014,2014,0,0
06.05.2022 19:00 - 06.05.2022 20:00,2014,2014,0,0
06.05.2022 20:00 - 06.05.2022 21:00,2014,2014,0,0
06.05.2022 21:00 - 06.05.2022 22:00,2014,2014,0,0
06.05.2022 22:00 - 06.05.2022 23:00,2014,2014,0,203
06.05.2022 23:00 - 07.05.2022 00:00,2014,2014,0,0
07.05.2022 00:00 - 07.05.2022 01:00,2014,2014,0,0
07.05.2022 01:00 - 07.05.2022 02:00,2014,2014,0,0
07.05.2022 02:00 - 07.05.2022 03:00,2014,2014,0,0
07.05.2022 03:00 - 07.05.2022 04:00,2014,2014,0,0
07.05.2022 04:00 - 07.05.2022 05:00,2014,2014,0,0
07.05.2022 05:00 - 07.05.2022 06:00,2014,2014,0,0
07.05.2022 06:00 - 07.05.2022 07:00,2014,2014,0,0
07.05.2022 07:00 - 07.05.2022 08:00,2014,2014,0,742
07.05.2022 08:00 - 07.05.2022 09:00,2014,2014,0,1287
07.05.2022 09:00 - 07.05.2022 10:00,2014,2014,0,1470
07.05.2022 10:00 - 07.05.2022 11:00,1877,1903,0,1363
07.05.2022 11:00 - 07.05.2022 12:00,1935,1964,0,1703
07.05.2022 12:00 - 07.05.2022 13:00,2014,2014,0,1587
07.05.2022 13:00 - 07.05.2022 14:00,2014,2014,0,1530
07.05.2022 14:00 - 07.05.2022 15:00,2014,2014,0,842
07.05.2022 15:00 - 07.05.2022 16:00,1821,1821,0,654
07.05.2022 16:00 - 07.05.2022 17:00,1789,1924,0,651
07.05.2022 17:00 - 07.05.2022 18:00,1735,1899,0,740
07.05.2022 18:00 - 07.05.2022 19:00,1999,1999,0,403
07.05.2022 19:00 - 07.05.2022 20:00,2014,2014,0,607
07.05.2022 20:00 - 07.05.2022 21:00,2014,2014,0,608
07.05.2022 21:00 - 07.05.2022 22:00,2014,2014,0,707
07.05.2022 22:00 - 07.05.2022 23:00,2014,2014,0,581
07.05.2022 23:00 - 08.05.2022 00:00,1925,1929,0,958
08.05.2022 00:00 - 08.05.2022 01:00,1889,1939,486,672
08.05.2022 01:00 - 08.05.2022 02:00,1879,2080,414,414
08.05.2022 02:00 - 08.05.2022 03:00,1885,2306,368,368
08.05.2022 03:00 - 08.05.2022 04:00,1817,1942,90,130
08.05.2022 04:00 - 08.05.2022 05:00,1964,2104,90,130
08.05.2022 05:00 - 08.05.2022 06:00,2014,2035,90,210
08.05.2022 06:00 - 08.05.2022 07:00,1858,1948,94,299
08.05.2022 07:00 - 08.05.2022 08:00,1803,1933,50,170
08.05.2022 08:00 - 08.05.2022 09:00,1514,1774,0,150
08.05.2022 09:00 - 08.05.2022 10:00,1887,1988,0,297
08.05.2022 10:00 - 08.05.2022 11:00,1704,1804,0,621
08.05.2022 11:00 - 08.05.2022 12:00,1711,1811,0,641
08.05.2022 12:00 - 08.05.2022 13:00,1625,1725,0,195
08.05.2022 13:00 - 08.05.2022 14:00,1453,1453,80,552
08.05.2022 14:00 - 08.05.2022 15:00,1412,1412,50,1214
08.05.2022 15:00 - 08.05.2022 16:00,1425,1425,21,1311
08.05.2022 16:00 - 08.05.2022 17:00,1571,1621,0,350
08.05.2022 17:00 - 08.05.2022 18:00,1859,2009,0,0
08.05.2022 18:00 - 08.05.2022 19:00,1628,2191,177,581
08.05.2022 19:00 - 08.05.2022 20:00,1845,2136,122,1185
08.05.2022 20:00 - 08.05.2022 21:00,1847,2119,105,965
08.05.2022 21:00 - 08.05.2022 22:00,1993,2061,47,805
08.05.2022 22:00 - 08.05.2022 23:00,2014,2014,0,1063
08.05.2022 23:00 - 09.05.2022 00:00,2013,2014,0,710
09.05.2022 00:00 - 09.05.2022 01:00,2014,2014,0,296
09.05.2022 01:00 - 09.05.2022 02:00,2014,2014,0,0
09.05.2022 02:00 - 09.05.2022 03:00,2014,2014,0,0
09.05.2022 03:00 - 09.05.2022 04:00,2014,2014,0,0
09.05.2022 04:00 - 09.05.2022 05:00,2014,2014,0,0
09.05.2022 05:00 - 09.05.2022 06:00,2014,2014,0,0
09.05.2022 06:00 - 09.05.2022 07:00,2014,2014,0,0
09.05.2022 07:00 - 09.05.2022 08:00,2014,2014,0,0
09.05.2022 08:00 - 09.05.2022 09:00,2014,2014,0,75
09.05.2022 09:00 - 09.05.2022 10:00,2014,2014,0,457
09.05.2022 10:00 - 09.05.2022 11:00,2014,2014,0,677
09.05.2022 11:00 - 09.05.2022 12:00,2014,2014,0,254
09.05.2022 12:00 - 09.05.2022 13:00,2014,2014,0,0
09.05.2022 13:00 - 09.05.2022 14:00,2014,2014,0,0
09.05.2022 14:00 - 09.05.2022 15:00,2014,2014,0,0
09.05.2022 15:00 - 09.05.2022 16:00,2014,2014,0,0
09.05.2022 16:00 - 09.05.2022 17:00,2014,2014,0,0
09.05.2022 17:00 - 09.05.2022 18:00,2014,2014,0,0
09.05.2022 18:00 - 09.05.2022 19:00,2014,2014,0,0
09.05.2022 19:00 - 09.05.2022 20:00,2014,2014,0,0
09.05.2022 20:00 - 09.05.2022 21:00,2014,2014,0,0
09.05.2022 21:00 - 09.05.2022 22:00,2014,2014,0,0
09.05.2022 22:00 - 09.05.2022 23:00,2014,2014,0,0
09.05.2022 23:00 - 10.05.2022 00:00,2014,2014,0,0
10.05.2022 00:00 - 10.05.2022 01:00,2014,2014,0,0
10.05.2022 01:00 - 10.05.2022 02:00,2014,2014,0,0
10.05.2022 02:00 - 10.05.2022 03:00,2014,2014,0,0
10.05.2022 03:00 - 10.05.2022 04:00,2014,2014,0,0
10.05.2022 04:00 - 10.05.2022 05:00,2014,2014,0,0
10.05.2022 05:00 - 10.05.2022 06:00,2014,2014,0,0
10.05.2022 06:00 - 10.05.2022 07:00,2014,2014,0,0
10.05.2022 07:00 - 10.05.2022 08:00,2014,2014,0,0
10.05.2022 08:00 - 10.05.2022 09:00,2014,2014,0,0
10.05.2022 09:00 - 10.05.2022 10:00,2014,2014,0,0
10.05.2022 10:00 - 10.05.2022 11:00,2014,2014,0,0
10.05.2022 11:00 - 10.05.2022 12:00,2014,2014,0,0
10.05.2022 12:00 - 10.05.2022 13:00,2014,2014,0,0
10.05.2022 13:00 - 10.05.2022 14:00,2014,2014,0,0
10.05.2022 14:00 - 10.05.2022 15:00,2014,2014,0,0
10.05.2022 15:00 - 10.05.2022 16:00,2014,2014,0,0
10.05.2022 16:00 - 10.05.2022 17:00,2014,2014,0,0
10.05.2022 17:00 - 10.05.2022 18:00,2014,2014,0,0
10.05.2022 18:00 - 10.05.2022 19:00,2014,2014,0,0
10.05.2022 19:00 - 10.05.2022 20:00,2014,2014,0,0
10.05.2022 20:00 - 10.05.2022 21:00,2014,2014,0,0
10.05.2022 21:00 - 10.05.2022 22:00,2014,2014,0,0
10.05.2022 22:00 - 10.05.2022 23:00,2014,2014,0,0
10.05.2022 23:00 - 11.05.2022 00:00,2014,2014,0,0
11.05.2022 00:00 - 11.05.2022 01:00,2014,2014,0,0
11.05.2022 01:00 - 11.05.2022 02:00,2014,2014,0,0
11.05.2022 02:00 - 11.05.2022 03:00,2014,2014,0,0
11.05.2022 03:00 - 11.05.2022 04:00,2014,2014,0,0
11.05.2022 04:00 - 11.05.2022 05:00,2014,2014,0,0
11.05.2022 05:00 - 11.05.2022 06:00,2014,2014,0,0
11.05.2022 06:00 - 11.05.2022 07:00,2014,2014,0,0
11.05.2022 07:00 - 11.05.2022 08:00,2014,2014,0,0
11.05.2022 08:00 - 11.05.2022 09:00,2014,2014,0,0
11.05.2022 09:00 - 11.05.2022 10:00,2014,2014,0,429
11.05.2022 10:00 - 11.05.2022 11:00,2014,2014,0,303
11.05.2022 11:00 - 11.05.2022 12:00,2014,2014,0,0
11.05.2022 12:00 - 11.05.2022 13:00,2014,2014,0,0
11.05.2022 13:00 - 11.05.2022 14:00,2013,2013,0,0
11.05.2022 14:00 - 11.05.2022 15:00,2007,2007,0,0
11.05.2022 15:00 - 11.05.2022 16:00,2014,2014,0,0
11.05.2022 16:00 - 11.05.2022 17:00,2014,2014,0,0
11.05.2022 17:00 - 11.05.2022 18:00,2014,2014,0,0
11.05.2022 18:00 - 11.05.2022 19:00,2014,2014,0,0
11.05.2022 19:00 - 11.05.2022 20:00,2014,2014,0,0
11.05.2022 20:00 - 11.05.2022 21:00,2014,2014,0,0
11.05.2022 21:00 - 11.05.2022 22:00,2014,2014,0,0
11.05.2022 22:00 - 11.05.2022 23:00,2014,2014,0,0
11.05.2022 23:00 - 12.05.2022 00:00,2014,2014,0,0
12.05.2022 00:00 - 12.05.2022 01:00,2014,2014,0,0
12.05.2022 01:00 - 12.05.2022 02:00,2014,2014,0,0
12.05.2022 02:00 - 12.05.2022 03:00,2014,2014,0,0
12.05.2022 03:00 - 12.05.2022 04:00,2014,2014,0,0
12.05.2022 04:00 - 12.05.2022 05:00,2014,2014,0,0
12.05.2022 05:00 - 12.05.2022 06:00,2014,2014,0,0
12.05.2022 06:00 - 12.05.2022 07:00,2014,2014,0,0
12.05.2022 07:00 - 12.05.2022 08:00,2014,2014,0,0
12.05.2022 08:00 - 12.05.2022 09:00,2014,2014,0,555
12.05.2022 09:00 - 12.05.2022 10:00,2014,2014,0,0
12.05.2022 10:00 - 12.05.2022 11:00,2014,2014,0,0
12.05.2022 11:00 - 12.05.2022 12:00,2014,2014,0,0
12.05.2022 12:00 - 12.05.2022 13:00,2013,2014,0,0
12.05.2022 13:00 - 12.05.2022 14:00,2013,2014,0,0
12.05.2022 14:00 - 12.05.2022 15:00,2014,2014,0,0
12.05.2022 15:00 - 12.05.2022 16:00,2014,2014,0,0
12.05.2022 16:00 - 12.05.2022 17:00,2014,2014,0,278
12.05.2022 17:00 - 12.05.2022 18:00,2014,2014,0,341
12.05.2022 18:00 - 12.05.2022 19:00,2014,2014,0,0
12.05.2022 19:00 - 12.05.2022 20:00,2014,2014,0,0
12.05.2022 20:00 - 12.05.2022 21:00,2014,2014,0,100
12.05.2022 21:00 - 12.05.2022 22:00,2014,2014,0,76
12.05.2022 22:00 - 12.05.2022 23:00,2014,2014,0,0
12.05.2022 23:00 - 13.05.2022 00:00,2014,2014,0,0
13.05.2022 00:00 - 13.05.2022 01:00,2014,2014,0,1
13.05.2022 01:00 - 13.05.2022 02:00,2014,2014,0,0
13.05.2022 02:00 - 13.05.2022 03:00,2014,2014,0,0
13.05.2022 03:00 - 13.05.2022 04:00,2014,2014,0,0
13.05.2022 04:00 - 13.05.2022 05:00,2014,2014,0,0
13.05.2022 05:00 - 13.05.2022 06:00,2014,2014,0,0
13.05.2022 06:00 - 13.05.2022 07:00,2014,2014,0,0
13.05.2022 07:00 - 13.05.2022 08:00,2014,2014,0,0
13.05.2022 08:00 - 13.05.2022 09:00,2014,2014,0,0
13.05.2022 09:00 - 13.05.2022 10:00,2014,2014,0,0
13.05.2022 10:00 - 13.05.2022 11:00,2014,2014,0,213
13.05.2022 11:00 - 13.05.2022 12:00,2014,2014,0,0
13.05.2022 12:00 - 13.05.2022 13:00,2013,2013,0,0
13.05.2022 13:00 - 13.05.2022 14:00,2013,2013,0,0
13.05.2022 14:00 - 13.05.2022 15:00,2014,2014,0,0
13.05.2022 15:00 - 13.05.2022 16:00,2014,2014,0,0
13.05.2022 16:00 - 13.05.2022 17:00,2014,2014,0,0
13.05.2022 17:00 - 13.05.2022 18:00,2014,2014,0,0
13.05.2022 18:00 - 13.05.2022 19:00,2014,2014,0,0
13.05.2022 19:00 - 13.05.2022 20:00,2014,2014,0,0
13.05.2022 20:00 - 13.05.2022 21:00,2014,2014,0,0
13.05.2022 21:00 - 13.05.2022 22:00,2014,2014,0,0
13.05.2022 22:00 - 13.05.2022 23:00,2014,2014,0,0
13.05.2022 23:00 - 14.05.2022 00:00,2014,2014,0,0
14.05.2022 00:00 - 14.05.2022 01:00,2014,2014,0,0
14.05.2022 01:00 - 14.05.2022 02:00,2014,2014,0,0
14.05.2022 02:00 - 14.05.2022 03:00,2014,2014,0,0
14.05.2022 03:00 - 14.05.2022 04:00,2014,2014,0,0
14.05.2022 04:00 - 14.05.2022 05:00,2014,2014,0,0
14.05.2022 05:00 - 14.05.2022 06:00,2014,2014,0,0
14.05.2022 06:00 - 14.05.2022 07:00,2014,2014,0,0
14.05.2022 07:00 - 14.05.2022 08:00,2014,2014,0,0
14.05.2022 08:00 - 14.05.2022 09:00,2014,2014,0,125
14.05.2022 09:00 - 14.05.2022 10:00,2014,2014,0,101
14.05.2022 10:00 - 14.05.2022 11:00,2013,2013,0,0
14.05.2022 11:00 - 14.05.2022 12:00,2014,2014,0,404
14.05.2022 12:00 - 14.05.2022 13:00,2014,2014,0,0
14.05.2022 13:00 - 14.05.2022 14:00,2013,2013,0,0
14.05.2022 14:00 - 14.05.2022 15:00,2014,2014,0,0
14.05.2022 15:00 - 14.05.2022 16:00,2014,2014,0,0
14.05.2022 16:00 - 14.05.2022 17:00,2014,2014,0,0
14.05.2022 17:00 - 14.05.2022 18:00,2014,2014,0,219
14.05.2022 18:00 - 14.05.2022 19:00,2014,2014,0,203
14.05.2022 19:00 - 14.05.2022 20:00,2005,2005,0,791
14.05.2022 20:00 - 14.05.2022 21:00,2014,2014,0,808
14.05.2022 21:00 - 14.05.2022 22:00,2014,2014,0,533
14.05.2022 22:00 - 14.05.2022 23:00,1927,1989,0,613
14.05.2022 23:00 - 15.05.2022 00:00,1929,2014,0,377
15.05.2022 00:00 - 15.05.2022 01:00,2014,2014,0,0
15.05.2022 01:00 - 15.05.2022 02:00,2014,2014,0,248
15.05.2022 02:00 - 15.05.2022 03:00,1913,2014,0,203
15.05.2022 03:00 - 15.05.2022 04:00,1941,2014,0,0
15.05.2022 04:00 - 15.05.2022 05:00,2014,2014,0,0
15.05.2022 05:00 - 15.05.2022 06:00,2014,2014,0,0
15.05.2022 06:00 - 15.05.2022 07:00,2014,2014,0,0
15.05.2022 07:00 - 15.05.2022 08:00,2014,2014,0,203
15.05.2022 08:00 - 15.05.2022 09:00,2014,2014,0,406
15.05.2022 09:00 - 15.05.2022 10:00,1901,1919,20,903
15.05.2022 10:00 - 15.05.2022 11:00,1019,1319,1034,2140
15.05.2022 11:00 - 15.05.2022 12:00,1041,1191,724,2150
15.05.2022 12:00 - 15.05.2022 13:00,1024,1024,444,2249
15.05.2022 13:00 - 15.05.2022 14:00,1185,1185,1104,3149
15.05.2022 14:00 - 15.05.2022 15:00,1053,1053,981,3067
15.05.2022 15:00 - 15.05.2022 16:00,1578,1578,173,3134
15.05.2022 16:00 - 15.05.2022 17:00,1738,1738,56,1104
15.05.2022 17:00 - 15.05.2022 18:00,1884,1884,0,882
15.05.2022 18:00 - 15.05.2022 19:00,2014,2014,0,0
15.05.2022 19:00 - 15.05.2022 20:00,2014,2014,0,0
15.05.2022 20:00 - 15.05.2022 21:00,2014,2014,0,0
15.05.2022 21:00 - 15.05.2022 22:00,2014,2014,0,0
15.05.2022 22:00 - 15.05.2022 23:00,2014,2014,0,0
15.05.2022 23:00 - 16.05.2022 00:00,2014,2014,0,0
16.05.2022 00:00 - 16.05.2022 01:00,2014,2014,0,0
16.05.2022 01:00 - 16.05.2022 02:00,2014,2014,0,0
16.05.2022 02:00 - 16.05.2022 03:00,2014,2014,0,0
16.05.2022 03:00 - 16.05.2022 04:00,2014,2014,0,0
16.05.2022 04:00 - 16.05.2022 05:00,2014,2014,0,0
16.05.2022 05:00 - 16.05.2022 06:00,2014,2014,0,0
16.05.2022 06:00 - 16.05.2022 07:00,2014,2014,0,0
16.05.2022 07:00 - 16.05.2022 08:00,2014,2014,0,0
16.05.2022 08:00 - 16.05.2022 09:00,2014,2014,0,151
16.05.2022 09:00 - 16.05.2022 10:00,2014,2014,0,283
16.05.2022 10:00 - 16.05.2022 11:00,2014,2014,0,202
16.05.2022 11:00 - 16.05.2022 12:00,2014,2014,0,0
16.05.2022 12:00 - 16.05.2022 13:00,2014,2014,0,0
16.05.2022 13:00 - 16.05.2022 14:00,2014,2014,0,0
16.05.2022 14:00 - 16.05.2022 15:00,2014,2014,0,323
16.05.2022 15:00 - 16.05.2022 16:00,2014,2014,0,323
16.05.2022 16:00 - 16.05.2022 17:00,2014,2014,0,323
16.05.2022 17:00 - 16.05.2022 18:00,2014,2014,0,324
16.05.2022 18:00 - 16.05.2022 19:00,2014,2014,0,676
16.05.2022 19:00 - 16.05.2022 20:00,2014,2014,0,325
16.05.2022 20:00 - 16.05.2022 21:00,2014,2014,0,324
16.05.2022 21:00 - 16.05.2022 22:00,2014,2014,0,324
16.05.2022 22:00 - 16.05.2022 23:00,2014,2014,0,323
16.05.2022 23:00 - 17.05.2022 00:00,2014,2014,0,324
17.05.2022 00:00 - 17.05.2022 01:00,2014,2014,0,304
17.05.2022 01:00 - 17.05.2022 02:00,2014,2014,0,304
