"Time (CET/CEST)","BZN|GB > BZN|FR Day Ahead [MW]","BZN|GB > BZN|FR Total [MW]","BZN|FR > BZN|GB Day Ahead [MW]","BZN|FR > BZN|GB Total [MW]"
"05.07.2017 14:00 - 05.07.2017 15:00","n/e","1435","n/e","2000"
"05.07.2017 15:00 - 05.07.2017 16:00","n/e","1435","n/e","1917"
"05.07.2017 16:00 - 05.07.2017 17:00","n/e","373","n/e","2000"
"05.07.2017 17:00 - 05.07.2017 18:00","n/e","148","n/e","2000"
"05.07.2017 18:00 - 05.07.2017 19:00","n/e","0","n/e","2000"
"05.07.2017 19:00 - 05.07.2017 20:00","n/e","0","n/e","2000"
"05.07.2017 20:00 - 05.07.2017 21:00","n/e","99","n/e","2000"
"05.07.2017 21:00 - 05.07.2017 22:00","n/e","99","n/e","2000"
"05.07.2017 22:00 - 05.07.2017 23:00","n/e","247","n/e","2000"
"05.07.2017 23:00 - 06.07.2017 00:00","n/e","247","n/e","1799"
"06.07.2017 00:00 - 06.07.2017 01:00","n/e","297","n/e","2000"
"06.07.2017 01:00 - 06.07.2017 02:00","n/e","297","n/e","2000"
"06.07.2017 02:00 - 06.07.2017 03:00","n/e","297","n/e","2000"
"06.07.2017 03:00 - 06.07.2017 04:00","n/e","297","n/e","2000"
"06.07.2017 04:00 - 06.07.2017 05:00","n/e","297","n/e","2000"
"06.07.2017 05:00 - 06.07.2017 06:00","n/e","297","n/e","2000"
"06.07.2017 06:00 - 06.07.2017 07:00","n/e","148","n/e","1884"
"06.07.2017 07:00 - 06.07.2017 08:00","n/e","0","n/e","1848"
"06.07.2017 08:00 - 06.07.2017 09:00","n/e","0","n/e","2000"
"06.07.2017 09:00 - 06.07.2017 10:00","n/e","0","n/e","2000"
"06.07.2017 10:00 - 06.07.2017 11:00","n/e","0","n/e","2000"
"06.07.2017 11:00 - 06.07.2017 12:00","n/e","0","n/e","2000"
"06.07.2017 12:00 - 06.07.2017 13:00","n/e","0","n/e","1675"
"06.07.2017 13:00 - 06.07.2017 14:00","n/e","0","n/e","2000"
"06.07.2017 14:00 - 06.07.2017 15:00","n/e","285","n/e","1561"
"06.07.2017 15:00 - 06.07.2017 16:00","n/e","235","n/e","1627"
"06.07.2017 16:00 - 06.07.2017 17:00","n/e","85","n/e","1714"
"06.07.2017 17:00 - 06.07.2017 18:00","n/e","50","n/e","2000"
"06.07.2017 18:00 - 06.07.2017 19:00","n/e","0","n/e","2000"
"06.07.2017 19:00 - 06.07.2017 20:00","n/e","0","n/e","2000"
"06.07.2017 20:00 - 06.07.2017 21:00","n/e","0","n/e","2000"
"06.07.2017 21:00 - 06.07.2017 22:00","n/e","0","n/e","2000"
"06.07.2017 22:00 - 06.07.2017 23:00","n/e","0","n/e","2000"
"06.07.2017 23:00 - 07.07.2017 00:00","n/e","100","n/e","1484"
"07.07.2017 00:00 - 07.07.2017 01:00","n/e","198","n/e","1979"
"07.07.2017 01:00 - 07.07.2017 02:00","n/e","198","n/e","2000"
"07.07.2017 02:00 - 07.07.2017 03:00","n/e","198","n/e","2000"
"07.07.2017 03:00 - 07.07.2017 04:00","n/e","198","n/e","2000"
"07.07.2017 04:00 - 07.07.2017 05:00","n/e","692","n/e","2000"
"07.07.2017 05:00 - 07.07.2017 06:00","n/e","692","n/e","2000"
"07.07.2017 06:00 - 07.07.2017 07:00","n/e","0","n/e","1572"
"07.07.2017 07:00 - 07.07.2017 08:00","n/e","0","n/e","1666"
"07.07.2017 08:00 - 07.07.2017 09:00","n/e","0","n/e","1826"
"07.07.2017 09:00 - 07.07.2017 10:00","n/e","0","n/e","2000"
"07.07.2017 10:00 - 07.07.2017 11:00","n/e","0","n/e","2000"
"07.07.2017 11:00 - 07.07.2017 12:00","n/e","0","n/e","2000"
"07.07.2017 12:00 - 07.07.2017 13:00","n/e","198","n/e","2000"
"07.07.2017 13:00 - 07.07.2017 14:00","n/e","198","n/e","2000"
"07.07.2017 14:00 - 07.07.2017 15:00","n/e","642","n/e","1612"
"07.07.2017 15:00 - 07.07.2017 16:00","n/e","642","n/e","1246"
"07.07.2017 16:00 - 07.07.2017 17:00","n/e","99","n/e","1672"
"07.07.2017 17:00 - 07.07.2017 18:00","n/e","0","n/e","2000"
"07.07.2017 18:00 - 07.07.2017 19:00","n/e","0","n/e","2000"
"07.07.2017 19:00 - 07.07.2017 20:00","n/e","0","n/e","2000"
"07.07.2017 20:00 - 07.07.2017 21:00","n/e","0","n/e","2000"
"07.07.2017 21:00 - 07.07.2017 22:00","n/e","0","n/e","2000"
"07.07.2017 22:00 - 07.07.2017 23:00","n/e","0","n/e","1455"
"07.07.2017 23:00 - 08.07.2017 00:00","n/e","0","n/e","1250"
"08.07.2017 00:00 - 08.07.2017 01:00","n/e","297","n/e","2000"
"08.07.2017 01:00 - 08.07.2017 02:00","n/e","297","n/e","2000"
"08.07.2017 02:00 - 08.07.2017 03:00","n/e","297","n/e","2000"
"08.07.2017 03:00 - 08.07.2017 04:00","n/e","297","n/e","2000"
"08.07.2017 04:00 - 08.07.2017 05:00","n/e","297","n/e","2000"
"08.07.2017 05:00 - 08.07.2017 06:00","n/e","297","n/e","2000"
"08.07.2017 06:00 - 08.07.2017 07:00","n/e","297","n/e","2000"
"08.07.2017 07:00 - 08.07.2017 08:00","n/e","297","n/e","2000"
"08.07.2017 08:00 - 08.07.2017 09:00","n/e","297","n/e","2000"
"08.07.2017 09:00 - 08.07.2017 10:00","n/e","0","n/e","2000"
"08.07.2017 10:00 - 08.07.2017 11:00","n/e","0","n/e","2000"
"08.07.2017 11:00 - 08.07.2017 12:00","n/e","0","n/e","2000"
"08.07.2017 12:00 - 08.07.2017 13:00","n/e","0","n/e","2000"
"08.07.2017 13:00 - 08.07.2017 14:00","n/e","0","n/e","2000"
"08.07.2017 14:00 - 08.07.2017 15:00","n/e","198","n/e","2000"
"08.07.2017 15:00 - 08.07.2017 16:00","n/e","198","n/e","2000"
"08.07.2017 16:00 - 08.07.2017 17:00","n/e","198","n/e","2000"
"08.07.2017 17:00 - 08.07.2017 18:00","n/e","198","n/e","2000"
"08.07.2017 18:00 - 08.07.2017 19:00","n/e","0","n/e","2000"
"08.07.2017 19:00 - 08.07.2017 20:00","n/e","0","n/e","2000"
"08.07.2017 20:00 - 08.07.2017 21:00","n/e","0","n/e","2000"
"08.07.2017 21:00 - 08.07.2017 22:00","n/e","0","n/e","2000"
"08.07.2017 22:00 - 08.07.2017 23:00","n/e","0","n/e","2000"
"08.07.2017 23:00 - 09.07.2017 00:00","n/e","0","n/e","2000"
"09.07.2017 00:00 - 09.07.2017 01:00","n/e","395","n/e","2000"
"09.07.2017 01:00 - 09.07.2017 02:00","n/e","395","n/e","2000"
"09.07.2017 02:00 - 09.07.2017 03:00","n/e","395","n/e","2000"
"09.07.2017 03:00 - 09.07.2017 04:00","n/e","395","n/e","2000"
"09.07.2017 04:00 - 09.07.2017 05:00","n/e","395","n/e","2000"
"09.07.2017 05:00 - 09.07.2017 06:00","n/e","395","n/e","2000"
"09.07.2017 06:00 - 09.07.2017 07:00","n/e","528","n/e","2000"
"09.07.2017 07:00 - 09.07.2017 08:00","n/e","445","n/e","2000"
"09.07.2017 08:00 - 09.07.2017 09:00","n/e","395","n/e","2000"
"09.07.2017 09:00 - 09.07.2017 10:00","n/e","395","n/e","2000"
"09.07.2017 10:00 - 09.07.2017 11:00","n/e","297","n/e","2000"
"09.07.2017 11:00 - 09.07.2017 12:00","n/e","297","n/e","1980"
"09.07.2017 12:00 - 09.07.2017 13:00","n/e","297","n/e","1980"
"09.07.2017 13:00 - 09.07.2017 14:00","n/e","297","n/e","1980"
"09.07.2017 14:00 - 09.07.2017 15:00","n/e","297","n/e","1980"
"09.07.2017 15:00 - 09.07.2017 16:00","n/e","297","n/e","1980"
"09.07.2017 16:00 - 09.07.2017 17:00","n/e","297","n/e","1980"
"09.07.2017 17:00 - 09.07.2017 18:00","n/e","297","n/e","1980"
"09.07.2017 18:00 - 09.07.2017 19:00","n/e","297","n/e","1980"
"09.07.2017 19:00 - 09.07.2017 20:00","n/e","0","n/e","1980"
"09.07.2017 20:00 - 09.07.2017 21:00","n/e","0","n/e","1980"
"09.07.2017 21:00 - 09.07.2017 22:00","n/e","0","n/e","1980"
"09.07.2017 22:00 - 09.07.2017 23:00","n/e","0","n/e","1980"
"09.07.2017 23:00 - 10.07.2017 00:00","n/e","0","n/e","1980"
"10.07.2017 00:00 - 10.07.2017 01:00","n/e","149","n/e","1980"
"10.07.2017 01:00 - 10.07.2017 02:00","n/e","149","n/e","1980"
"10.07.2017 02:00 - 10.07.2017 03:00","n/e","149","n/e","1980"
"10.07.2017 03:00 - 10.07.2017 04:00","n/e","149","n/e","1980"
"10.07.2017 04:00 - 10.07.2017 05:00","n/e","149","n/e","1980"
"10.07.2017 05:00 - 10.07.2017 06:00","n/e","149","n/e","1980"
"10.07.2017 06:00 - 10.07.2017 07:00","n/e","149","n/e","1980"
"10.07.2017 07:00 - 10.07.2017 08:00","n/e","199","n/e","1980"
"10.07.2017 08:00 - 10.07.2017 09:00","n/e","0","n/e","1980"
"10.07.2017 09:00 - 10.07.2017 10:00","n/e","0","n/e","1980"
"10.07.2017 10:00 - 10.07.2017 11:00","n/e","0","n/e","1980"
"10.07.2017 11:00 - 10.07.2017 12:00","n/e","0","n/e","1980"
"10.07.2017 12:00 - 10.07.2017 13:00","n/e","0","n/e","1980"
"10.07.2017 13:00 - 10.07.2017 14:00","n/e","0","n/e","1980"
"10.07.2017 14:00 - 10.07.2017 15:00","n/e","0","n/e","1980"
"10.07.2017 15:00 - 10.07.2017 16:00","n/e","0","n/e","1980"
"10.07.2017 16:00 - 10.07.2017 17:00","n/e","0","n/e","1980"
"10.07.2017 17:00 - 10.07.2017 18:00","n/e","0","n/e","1980"
"10.07.2017 18:00 - 10.07.2017 19:00","n/e","0","n/e","1980"
"10.07.2017 19:00 - 10.07.2017 20:00","n/e","0","n/e","1980"
"10.07.2017 20:00 - 10.07.2017 21:00","n/e","0","n/e","1980"
"10.07.2017 21:00 - 10.07.2017 22:00","n/e","0","n/e","2000"
"10.07.2017 22:00 - 10.07.2017 23:00","n/e","0","n/e","2000"
"10.07.2017 23:00 - 11.07.2017 00:00","n/e","0","n/e","2000"
"11.07.2017 00:00 - 11.07.2017 01:00","n/e","198","n/e","2000"
"11.07.2017 01:00 - 11.07.2017 02:00","n/e","198","n/e","1800"
"11.07.2017 02:00 - 11.07.2017 03:00","n/e","198","n/e","1625"
"11.07.2017 03:00 - 11.07.2017 04:00","n/e","198","n/e","1575"
"11.07.2017 04:00 - 11.07.2017 05:00","n/e","198","n/e","1500"
"11.07.2017 05:00 - 11.07.2017 06:00","n/e","198","n/e","1500"
"11.07.2017 06:00 - 11.07.2017 07:00","n/e","199","n/e","1500"
"11.07.2017 07:00 - 11.07.2017 08:00","n/e","100","n/e","1401"
"11.07.2017 08:00 - 11.07.2017 09:00","n/e","75","n/e","1500"
"11.07.2017 09:00 - 11.07.2017 10:00","n/e","0","n/e","2000"
"11.07.2017 10:00 - 11.07.2017 11:00","n/e","0","n/e","2000"
"11.07.2017 11:00 - 11.07.2017 12:00","n/e","0","n/e","2000"
"11.07.2017 12:00 - 11.07.2017 13:00","n/e","0","n/e","2000"
"11.07.2017 13:00 - 11.07.2017 14:00","n/e","0","n/e","2000"
"11.07.2017 14:00 - 11.07.2017 15:00","n/e","0","n/e","2000"
"11.07.2017 15:00 - 11.07.2017 16:00","n/e","0","n/e","2000"
"11.07.2017 16:00 - 11.07.2017 17:00","n/e","0","n/e","2000"
"11.07.2017 17:00 - 11.07.2017 18:00","n/e","0","n/e","2000"
"11.07.2017 18:00 - 11.07.2017 19:00","n/e","0","n/e","2000"
"11.07.2017 19:00 - 11.07.2017 20:00","n/e","0","n/e","2000"
"11.07.2017 20:00 - 11.07.2017 21:00","n/e","0","n/e","2000"
"11.07.2017 21:00 - 11.07.2017 22:00","n/e","0","n/e","2000"
"11.07.2017 22:00 - 11.07.2017 23:00","n/e","0","n/e","1834"
"11.07.2017 23:00 - 12.07.2017 00:00","n/e","0","n/e","1610"
"12.07.2017 00:00 - 12.07.2017 01:00","n/e","297","n/e","2000"
"12.07.2017 01:00 - 12.07.2017 02:00","n/e","297","n/e","2000"
"12.07.2017 02:00 - 12.07.2017 03:00","n/e","494","n/e","2000"
"12.07.2017 03:00 - 12.07.2017 04:00","n/e","460","n/e","2000"
"12.07.2017 04:00 - 12.07.2017 05:00","n/e","1186","n/e","2000"
"12.07.2017 05:00 - 12.07.2017 06:00","n/e","1186","n/e","2000"
"12.07.2017 06:00 - 12.07.2017 07:00","n/e","889","n/e","1377"
"12.07.2017 07:00 - 12.07.2017 08:00","n/e","99","n/e","920"
"12.07.2017 08:00 - 12.07.2017 09:00","n/e","0","n/e","2000"
"12.07.2017 09:00 - 12.07.2017 10:00","n/e","0","n/e","2000"
"12.07.2017 10:00 - 12.07.2017 11:00","n/e","0","n/e","2000"
"12.07.2017 11:00 - 12.07.2017 12:00","n/e","30","n/e","2000"
"12.07.2017 12:00 - 12.07.2017 13:00","n/e","0","n/e","2000"
"12.07.2017 13:00 - 12.07.2017 14:00","n/e","0","n/e","2000"
"12.07.2017 14:00 - 12.07.2017 15:00","n/e","94","n/e","2000"
"12.07.2017 15:00 - 12.07.2017 16:00","n/e","44","n/e","2000"
"12.07.2017 16:00 - 12.07.2017 17:00","n/e","0","n/e","2000"
"12.07.2017 17:00 - 12.07.2017 18:00","n/e","0","n/e","2000"
"12.07.2017 18:00 - 12.07.2017 19:00","n/e","0","n/e","2000"
"12.07.2017 19:00 - 12.07.2017 20:00","n/e","0","n/e","2000"
"12.07.2017 20:00 - 12.07.2017 21:00","n/e","0","n/e","2000"
"12.07.2017 21:00 - 12.07.2017 22:00","n/e","0","n/e","2000"
"12.07.2017 22:00 - 12.07.2017 23:00","n/e","0","n/e","2000"
"12.07.2017 23:00 - 13.07.2017 00:00","n/e","0","n/e","1485"
"13.07.2017 00:00 - 13.07.2017 01:00","n/e","198","n/e","2000"
"13.07.2017 01:00 - 13.07.2017 02:00","n/e","198","n/e","2000"
"13.07.2017 02:00 - 13.07.2017 03:00","n/e","198","n/e","2000"
"13.07.2017 03:00 - 13.07.2017 04:00","n/e","198","n/e","2000"
"13.07.2017 04:00 - 13.07.2017 05:00","n/e","692","n/e","2000"
"13.07.2017 05:00 - 13.07.2017 06:00","n/e","939","n/e","2000"
"13.07.2017 06:00 - 13.07.2017 07:00","n/e","890","n/e","2000"
"13.07.2017 07:00 - 13.07.2017 08:00","n/e","296","n/e","2000"
"13.07.2017 08:00 - 13.07.2017 09:00","n/e","0","n/e","2000"
"13.07.2017 09:00 - 13.07.2017 10:00","n/e","0","n/e","2000"
"13.07.2017 10:00 - 13.07.2017 11:00","n/e","0","n/e","2000"
"13.07.2017 11:00 - 13.07.2017 12:00","n/e","0","n/e","2000"
"13.07.2017 12:00 - 13.07.2017 13:00","n/e","0","n/e","2000"
"13.07.2017 13:00 - 13.07.2017 14:00","n/e","0","n/e","2000"
"13.07.2017 14:00 - 13.07.2017 15:00","n/e","100","n/e","1441"
"13.07.2017 15:00 - 13.07.2017 16:00","n/e","100","n/e","1938"
"13.07.2017 16:00 - 13.07.2017 17:00","n/e","0","n/e","2000"
"13.07.2017 17:00 - 13.07.2017 18:00","n/e","0","n/e","2000"
"13.07.2017 18:00 - 13.07.2017 19:00","n/e","0","n/e","2000"
"13.07.2017 19:00 - 13.07.2017 20:00","n/e","0","n/e","2000"
"13.07.2017 20:00 - 13.07.2017 21:00","n/e","0","n/e","2000"
"13.07.2017 21:00 - 13.07.2017 22:00","n/e","0","n/e","2000"
"13.07.2017 22:00 - 13.07.2017 23:00","n/e","99","n/e","2000"
"13.07.2017 23:00 - 14.07.2017 00:00","n/e","119","n/e","1345"
"14.07.2017 00:00 - 14.07.2017 01:00","n/e","198","n/e","1980"
"14.07.2017 01:00 - 14.07.2017 02:00","n/e","198","n/e","1980"
"14.07.2017 02:00 - 14.07.2017 03:00","n/e","198","n/e","1980"
"14.07.2017 03:00 - 14.07.2017 04:00","n/e","198","n/e","1980"
"14.07.2017 04:00 - 14.07.2017 05:00","n/e","603","n/e","1864"
"14.07.2017 05:00 - 14.07.2017 06:00","n/e","733","n/e","1573"
"14.07.2017 06:00 - 14.07.2017 07:00","n/e","701","n/e","2000"
"14.07.2017 07:00 - 14.07.2017 08:00","n/e","148","n/e","1980"
"14.07.2017 08:00 - 14.07.2017 09:00","n/e","0","n/e","1980"
"14.07.2017 09:00 - 14.07.2017 10:00","n/e","0","n/e","1980"
"14.07.2017 10:00 - 14.07.2017 11:00","n/e","0","n/e","1980"
"14.07.2017 11:00 - 14.07.2017 12:00","n/e","0","n/e","1980"
"14.07.2017 12:00 - 14.07.2017 13:00","n/e","0","n/e","1980"
"14.07.2017 13:00 - 14.07.2017 14:00","n/e","0","n/e","1980"
"14.07.2017 14:00 - 14.07.2017 15:00","n/e","0","n/e","1980"
"14.07.2017 15:00 - 14.07.2017 16:00","n/e","0","n/e","1980"
"14.07.2017 16:00 - 14.07.2017 17:00","n/e","0","n/e","1980"
"14.07.2017 17:00 - 14.07.2017 18:00","n/e","0","n/e","1980"
"14.07.2017 18:00 - 14.07.2017 19:00","n/e","0","n/e","1980"
"14.07.2017 19:00 - 14.07.2017 20:00","n/e","0","n/e","2000"
"14.07.2017 20:00 - 14.07.2017 21:00","n/e","0","n/e","2000"
"14.07.2017 21:00 - 14.07.2017 22:00","n/e","0","n/e","2000"
"14.07.2017 22:00 - 14.07.2017 23:00","n/e","0","n/e","2000"
"14.07.2017 23:00 - 15.07.2017 00:00","n/e","0","n/e","2000"
"15.07.2017 00:00 - 15.07.2017 01:00","n/e","395","n/e","2000"
"15.07.2017 01:00 - 15.07.2017 02:00","n/e","395","n/e","2000"
"15.07.2017 02:00 - 15.07.2017 03:00","n/e","691","n/e","1600"
"15.07.2017 03:00 - 15.07.2017 04:00","n/e","691","n/e","1600"
"15.07.2017 04:00 - 15.07.2017 05:00","n/e","691","n/e","1600"
"15.07.2017 05:00 - 15.07.2017 06:00","n/e","889","n/e","1500"
"15.07.2017 06:00 - 15.07.2017 07:00","n/e","889","n/e","1800"
"15.07.2017 07:00 - 15.07.2017 08:00","n/e","691","n/e","1650"
"15.07.2017 08:00 - 15.07.2017 09:00","n/e","691","n/e","1650"
"15.07.2017 09:00 - 15.07.2017 10:00","n/e","0","n/e","1975"
"15.07.2017 10:00 - 15.07.2017 11:00","n/e","0","n/e","2000"
"15.07.2017 11:00 - 15.07.2017 12:00","n/e","0","n/e","2000"
"15.07.2017 12:00 - 15.07.2017 13:00","n/e","0","n/e","2000"
"15.07.2017 13:00 - 15.07.2017 14:00","n/e","0","n/e","2000"
"15.07.2017 14:00 - 15.07.2017 15:00","n/e","693","n/e","1625"
"15.07.2017 15:00 - 15.07.2017 16:00","n/e","768","n/e","1500"
"15.07.2017 16:00 - 15.07.2017 17:00","n/e","669","n/e","1500"
"15.07.2017 17:00 - 15.07.2017 18:00","n/e","594","n/e","1500"
"15.07.2017 18:00 - 15.07.2017 19:00","n/e","198","n/e","1600"
"15.07.2017 19:00 - 15.07.2017 20:00","n/e","198","n/e","1600"
"15.07.2017 20:00 - 15.07.2017 21:00","n/e","198","n/e","1775"
"15.07.2017 21:00 - 15.07.2017 22:00","n/e","198","n/e","1700"
"15.07.2017 22:00 - 15.07.2017 23:00","n/e","198","n/e","1700"
"15.07.2017 23:00 - 16.07.2017 00:00","n/e","198","n/e","1500"
"16.07.2017 00:00 - 16.07.2017 01:00","n/e","495","n/e","2000"
"16.07.2017 01:00 - 16.07.2017 02:00","n/e","495","n/e","2000"
"16.07.2017 02:00 - 16.07.2017 03:00","n/e","495","n/e","2000"
"16.07.2017 03:00 - 16.07.2017 04:00","n/e","890","n/e","2000"
"16.07.2017 04:00 - 16.07.2017 05:00","n/e","1236","n/e","2000"
"16.07.2017 05:00 - 16.07.2017 06:00","n/e","1236","n/e","2000"
"16.07.2017 06:00 - 16.07.2017 07:00","n/e","1236","n/e","2000"
"16.07.2017 07:00 - 16.07.2017 08:00","n/e","1236","n/e","2000"
"16.07.2017 08:00 - 16.07.2017 09:00","n/e","791","n/e","2000"
"16.07.2017 09:00 - 16.07.2017 10:00","n/e","297","n/e","2000"
"16.07.2017 10:00 - 16.07.2017 11:00","n/e","297","n/e","2000"
"16.07.2017 11:00 - 16.07.2017 12:00","n/e","297","n/e","2000"
"16.07.2017 12:00 - 16.07.2017 13:00","n/e","297","n/e","2000"
"16.07.2017 13:00 - 16.07.2017 14:00","n/e","297","n/e","2000"
"16.07.2017 14:00 - 16.07.2017 15:00","n/e","297","n/e","2000"
"16.07.2017 15:00 - 16.07.2017 16:00","n/e","297","n/e","2000"
"16.07.2017 16:00 - 16.07.2017 17:00","n/e","297","n/e","2000"
"16.07.2017 17:00 - 16.07.2017 18:00","n/e","297","n/e","2000"
"16.07.2017 18:00 - 16.07.2017 19:00","n/e","297","n/e","2000"
"16.07.2017 19:00 - 16.07.2017 20:00","n/e","297","n/e","2000"
"16.07.2017 20:00 - 16.07.2017 21:00","n/e","297","n/e","2000"
"16.07.2017 21:00 - 16.07.2017 22:00","n/e","297","n/e","2000"
"16.07.2017 22:00 - 16.07.2017 23:00","n/e","297","n/e","2000"
"16.07.2017 23:00 - 17.07.2017 00:00","n/e","297","n/e","2000"
"17.07.2017 00:00 - 17.07.2017 01:00","n/e","49","n/e","1631"
"17.07.2017 01:00 - 17.07.2017 02:00","n/e","0","n/e","1500"
"17.07.2017 02:00 - 17.07.2017 03:00","n/e","396","n/e","2000"
"17.07.2017 03:00 - 17.07.2017 04:00","n/e","396","n/e","2000"
"17.07.2017 04:00 - 17.07.2017 05:00","n/e","297","n/e","1881"
"17.07.2017 05:00 - 17.07.2017 06:00","n/e","198","n/e","1763"
"17.07.2017 06:00 - 17.07.2017 07:00","n/e","150","n/e","717"
"17.07.2017 07:00 - 17.07.2017 08:00","n/e","596","n/e","2000"
"17.07.2017 08:00 - 17.07.2017 09:00","n/e","50","n/e","1431"
"17.07.2017 09:00 - 17.07.2017 10:00","n/e","0","n/e","2000"
"17.07.2017 10:00 - 17.07.2017 11:00","n/e","100","n/e","2000"
"17.07.2017 11:00 - 17.07.2017 12:00","n/e","200","n/e","2000"
"17.07.2017 12:00 - 17.07.2017 13:00","n/e","499","n/e","1291"
"17.07.2017 13:00 - 17.07.2017 14:00","n/e","399","n/e","741"
"17.07.2017 14:00 - 17.07.2017 15:00","n/e","945","n/e","782"
"17.07.2017 15:00 - 17.07.2017 16:00","n/e","945","n/e","837"
"17.07.2017 16:00 - 17.07.2017 17:00","n/e","348","n/e","1111"
"17.07.2017 17:00 - 17.07.2017 18:00","n/e","0","n/e","2000"
"17.07.2017 18:00 - 17.07.2017 19:00","n/e","0","n/e","2000"
"17.07.2017 19:00 - 17.07.2017 20:00","n/e","0","n/e","2000"
"17.07.2017 20:00 - 17.07.2017 21:00","n/e","0","n/e","2000"
"17.07.2017 21:00 - 17.07.2017 22:00","n/e","0","n/e","2000"
"17.07.2017 22:00 - 17.07.2017 23:00","n/e","0","n/e","2000"
"17.07.2017 23:00 - 18.07.2017 00:00","n/e","250","n/e","2000"
"18.07.2017 00:00 - 18.07.2017 01:00","n/e","297","n/e","2000"
"18.07.2017 01:00 - 18.07.2017 02:00","n/e","297","n/e","2000"
"18.07.2017 02:00 - 18.07.2017 03:00","n/e","297","n/e","2000"
"18.07.2017 03:00 - 18.07.2017 04:00","n/e","297","n/e","2000"
"18.07.2017 04:00 - 18.07.2017 05:00","n/e","297","n/e","2000"
"18.07.2017 05:00 - 18.07.2017 06:00","n/e","0","n/e","1107"
"18.07.2017 06:00 - 18.07.2017 07:00","n/e","0","n/e","29"
"18.07.2017 07:00 - 18.07.2017 08:00","n/e","0","n/e","1596"
"18.07.2017 08:00 - 18.07.2017 09:00","n/e","0","n/e","2000"
"18.07.2017 09:00 - 18.07.2017 10:00","n/e","0","n/e","2000"
"18.07.2017 10:00 - 18.07.2017 11:00","n/e","0","n/e","2000"
"18.07.2017 11:00 - 18.07.2017 12:00","n/e","50","n/e","1833"
"18.07.2017 12:00 - 18.07.2017 13:00","n/e","100","n/e","1049"
"18.07.2017 13:00 - 18.07.2017 14:00","n/e","100","n/e","1150"
"18.07.2017 14:00 - 18.07.2017 15:00","n/e","158","n/e","72"
"18.07.2017 15:00 - 18.07.2017 16:00","n/e","834","n/e","72"
"18.07.2017 16:00 - 18.07.2017 17:00","n/e","469","n/e","20"
"18.07.2017 17:00 - 18.07.2017 18:00","n/e","50","n/e","803"
"18.07.2017 18:00 - 18.07.2017 19:00","n/e","50","n/e","1854"
"18.07.2017 19:00 - 18.07.2017 20:00","n/e","50","n/e","1252"
"18.07.2017 20:00 - 18.07.2017 21:00","n/e","101","n/e","1506"
"18.07.2017 21:00 - 18.07.2017 22:00","n/e","0","n/e","983"
"18.07.2017 22:00 - 18.07.2017 23:00","n/e","75","n/e","1208"
"18.07.2017 23:00 - 19.07.2017 00:00","n/e","475","n/e","20"
"19.07.2017 00:00 - 19.07.2017 01:00","n/e","494","n/e","2000"
"19.07.2017 01:00 - 19.07.2017 02:00","n/e","890","n/e","2000"
"19.07.2017 02:00 - 19.07.2017 03:00","n/e","890","n/e","2000"
"19.07.2017 03:00 - 19.07.2017 04:00","n/e","890","n/e","2000"
"19.07.2017 04:00 - 19.07.2017 05:00","n/e","1088","n/e","1804"
"19.07.2017 05:00 - 19.07.2017 06:00","n/e","989","n/e","1504"
"19.07.2017 06:00 - 19.07.2017 07:00","n/e","890","n/e","1609"
"19.07.2017 07:00 - 19.07.2017 08:00","n/e","495","n/e","2000"
"19.07.2017 08:00 - 19.07.2017 09:00","n/e","0","n/e","1445"
"19.07.2017 09:00 - 19.07.2017 10:00","n/e","0","n/e","2000"
"19.07.2017 10:00 - 19.07.2017 11:00","n/e","0","n/e","2000"
"19.07.2017 11:00 - 19.07.2017 12:00","n/e","0","n/e","2000"
"19.07.2017 12:00 - 19.07.2017 13:00","n/e","0","n/e","2000"
"19.07.2017 13:00 - 19.07.2017 14:00","n/e","0","n/e","2000"
"19.07.2017 14:00 - 19.07.2017 15:00","n/e","244","n/e","2000"
"19.07.2017 15:00 - 19.07.2017 16:00","n/e","244","n/e","1903"
"19.07.2017 16:00 - 19.07.2017 17:00","n/e","0","n/e","2000"
"19.07.2017 17:00 - 19.07.2017 18:00","n/e","0","n/e","2000"
"19.07.2017 18:00 - 19.07.2017 19:00","n/e","0","n/e","2000"
"19.07.2017 19:00 - 19.07.2017 20:00","n/e","0","n/e","2000"
"19.07.2017 20:00 - 19.07.2017 21:00","n/e","0","n/e","2000"
"19.07.2017 21:00 - 19.07.2017 22:00","n/e","0","n/e","2000"
"19.07.2017 22:00 - 19.07.2017 23:00","n/e","0","n/e","2000"
"19.07.2017 23:00 - 20.07.2017 00:00","n/e","0","n/e","2000"
"20.07.2017 00:00 - 20.07.2017 01:00","n/e","297","n/e","2000"
"20.07.2017 01:00 - 20.07.2017 02:00","n/e","297","n/e","2000"
"20.07.2017 02:00 - 20.07.2017 03:00","n/e","692","n/e","2000"
"20.07.2017 03:00 - 20.07.2017 04:00","n/e","989","n/e","2000"
"20.07.2017 04:00 - 20.07.2017 05:00","n/e","989","n/e","2000"
"20.07.2017 05:00 - 20.07.2017 06:00","n/e","890","n/e","1420"
"20.07.2017 06:00 - 20.07.2017 07:00","n/e","593","n/e","1330"
"20.07.2017 07:00 - 20.07.2017 08:00","n/e","297","n/e","2000"
"20.07.2017 08:00 - 20.07.2017 09:00","n/e","0","n/e","1328"
"20.07.2017 09:00 - 20.07.2017 10:00","n/e","0","n/e","2000"
