"Time (CET/CEST)","BZN|GB > BZN|FR Day Ahead [MW]","BZN|GB > BZN|FR Total [MW]","BZN|FR > BZN|GB Day Ahead [MW]","BZN|FR > BZN|GB Total [MW]"
"11.07.2018 20:00 - 11.07.2018 21:00","N/A","593","2000","2000"
"11.07.2018 21:00 - 11.07.2018 22:00","N/A","593","2000","2000"
"11.07.2018 22:00 - 11.07.2018 23:00","N/A","593","2000","2000"
"11.07.2018 23:00 - 12.07.2018 00:00","N/A","99","2000","2000"
"12.07.2018 00:00 - 12.07.2018 01:00","N/A","0","2000","2000"
"12.07.2018 01:00 - 12.07.2018 02:00","N/A","100","2000","2000"
"12.07.2018 02:00 - 12.07.2018 03:00","N/A","200","2000","2000"
"12.07.2018 03:00 - 12.07.2018 04:00","N/A","100","1000","1000"
"12.07.2018 04:00 - 12.07.2018 05:00","N/A","100","1000","1000"
"12.07.2018 05:00 - 12.07.2018 06:00","N/A","100","1000","1000"
"12.07.2018 06:00 - 12.07.2018 07:00","N/A","100","1000","1000"
"12.07.2018 07:00 - 12.07.2018 08:00","N/A","100","1000","1000"
"12.07.2018 08:00 - 12.07.2018 09:00","N/A","0","1000","1000"
"12.07.2018 09:00 - 12.07.2018 10:00","N/A","0","1000","1000"
"12.07.2018 10:00 - 12.07.2018 11:00","N/A","0","2000","2000"
"12.07.2018 11:00 - 12.07.2018 12:00","N/A","0","2000","2000"
"12.07.2018 12:00 - 12.07.2018 13:00","N/A","0","2000","2000"
"12.07.2018 13:00 - 12.07.2018 14:00","N/A","0","2000","2000"
"12.07.2018 14:00 - 12.07.2018 15:00","N/A","198","2000","2000"
"12.07.2018 15:00 - 12.07.2018 16:00","N/A","198","2000","2000"
"12.07.2018 16:00 - 12.07.2018 17:00","N/A","198","2000","2000"
"12.07.2018 17:00 - 12.07.2018 18:00","N/A","198","2000","2000"
"12.07.2018 18:00 - 12.07.2018 19:00","N/A","198","2000","2000"
"12.07.2018 19:00 - 12.07.2018 20:00","N/A","198","2000","2000"
"12.07.2018 20:00 - 12.07.2018 21:00","N/A","198","2000","2000"
"12.07.2018 21:00 - 12.07.2018 22:00","N/A","198","2000","2000"
"12.07.2018 22:00 - 12.07.2018 23:00","N/A","198","2000","2000"
"12.07.2018 23:00 - 13.07.2018 00:00","N/A","198","2000","2000"
"13.07.2018 00:00 - 13.07.2018 01:00","N/A","0","2000","2000"
"13.07.2018 01:00 - 13.07.2018 02:00","N/A","198","2000","2000"
"13.07.2018 02:00 - 13.07.2018 03:00","N/A","198","2000","2000"
"13.07.2018 03:00 - 13.07.2018 04:00","N/A","198","2000","2000"
"13.07.2018 04:00 - 13.07.2018 05:00","N/A","198","2000","2000"
"13.07.2018 05:00 - 13.07.2018 06:00","N/A","198","2000","2000"
"13.07.2018 06:00 - 13.07.2018 07:00","N/A","494","2000","2000"
"13.07.2018 07:00 - 13.07.2018 08:00","N/A","395","2000","2000"
"13.07.2018 08:00 - 13.07.2018 09:00","N/A","198","2000","2000"
"13.07.2018 09:00 - 13.07.2018 10:00","N/A","198","2000","2000"
"13.07.2018 10:00 - 13.07.2018 11:00","N/A","297","2000","2000"
"13.07.2018 11:00 - 13.07.2018 12:00","N/A","297","2000","2000"
"13.07.2018 12:00 - 13.07.2018 13:00","N/A","297","2000","2000"
"13.07.2018 13:00 - 13.07.2018 14:00","N/A","297","2000","2000"
"13.07.2018 14:00 - 13.07.2018 15:00","N/A","297","2000","2000"
"13.07.2018 15:00 - 13.07.2018 16:00","N/A","297","2000","2000"
"13.07.2018 16:00 - 13.07.2018 17:00","N/A","297","2000","2000"
"13.07.2018 17:00 - 13.07.2018 18:00","N/A","297","2000","2000"
"13.07.2018 18:00 - 13.07.2018 19:00","N/A","297","2000","2000"
"13.07.2018 19:00 - 13.07.2018 20:00","N/A","297","2000","2000"
"13.07.2018 20:00 - 13.07.2018 21:00","N/A","297","2000","2000"
"13.07.2018 21:00 - 13.07.2018 22:00","N/A","297","2000","2000"
"13.07.2018 22:00 - 13.07.2018 23:00","N/A","198","2000","2000"
"13.07.2018 23:00 - 14.07.2018 00:00","N/A","198","2000","2000"
"14.07.2018 00:00 - 14.07.2018 01:00","N/A","198","2000","2000"
"14.07.2018 01:00 - 14.07.2018 02:00","N/A","198","2000","2000"
"14.07.2018 02:00 - 14.07.2018 03:00","N/A","198","2000","2000"
"14.07.2018 03:00 - 14.07.2018 04:00","N/A","296","2000","2000"
"14.07.2018 04:00 - 14.07.2018 05:00","N/A","296","2000","2000"
"14.07.2018 05:00 - 14.07.2018 06:00","N/A","296","2000","2000"
"14.07.2018 06:00 - 14.07.2018 07:00","N/A","296","2000","2000"
"14.07.2018 07:00 - 14.07.2018 08:00","N/A","297","2000","2000"
"14.07.2018 08:00 - 14.07.2018 09:00","N/A","297","2000","2000"
"14.07.2018 09:00 - 14.07.2018 10:00","N/A","296","2000","2000"
"14.07.2018 10:00 - 14.07.2018 11:00","N/A","296","2000","2000"
"14.07.2018 11:00 - 14.07.2018 12:00","N/A","296","2000","2000"
"14.07.2018 12:00 - 14.07.2018 13:00","N/A","297","2000","2000"
"14.07.2018 13:00 - 14.07.2018 14:00","N/A","297","2000","2000"
"14.07.2018 14:00 - 14.07.2018 15:00","N/A","296","2000","2000"
"14.07.2018 15:00 - 14.07.2018 16:00","N/A","790","2000","2000"
"14.07.2018 16:00 - 14.07.2018 17:00","N/A","790","2000","2000"
"14.07.2018 17:00 - 14.07.2018 18:00","N/A","790","2000","2000"
"14.07.2018 18:00 - 14.07.2018 19:00","N/A","790","2000","2000"
"14.07.2018 19:00 - 14.07.2018 20:00","N/A","790","2000","2000"
"14.07.2018 20:00 - 14.07.2018 21:00","N/A","554","2000","2000"
"14.07.2018 21:00 - 14.07.2018 22:00","N/A","554","2000","2000"
"14.07.2018 22:00 - 14.07.2018 23:00","N/A","455","2000","2000"
"14.07.2018 23:00 - 15.07.2018 00:00","N/A","356","2000","2000"
"15.07.2018 00:00 - 15.07.2018 01:00","N/A","99","2000","2000"
"15.07.2018 01:00 - 15.07.2018 02:00","N/A","248","2000","2000"
"15.07.2018 02:00 - 15.07.2018 03:00","N/A","248","2000","2000"
"15.07.2018 03:00 - 15.07.2018 04:00","N/A","297","2000","2000"
"15.07.2018 04:00 - 15.07.2018 05:00","N/A","346","2000","2000"
"15.07.2018 05:00 - 15.07.2018 06:00","N/A","396","2000","2000"
"15.07.2018 06:00 - 15.07.2018 07:00","N/A","396","2000","2000"
"15.07.2018 07:00 - 15.07.2018 08:00","N/A","396","2000","2000"
"15.07.2018 08:00 - 15.07.2018 09:00","N/A","296","2000","2000"
"15.07.2018 09:00 - 15.07.2018 10:00","N/A","296","2000","2000"
"15.07.2018 10:00 - 15.07.2018 11:00","N/A","296","2000","2000"
"15.07.2018 11:00 - 15.07.2018 12:00","N/A","247","2000","2000"
"15.07.2018 12:00 - 15.07.2018 13:00","N/A","247","2000","2000"
"15.07.2018 13:00 - 15.07.2018 14:00","N/A","247","2000","2000"
"15.07.2018 14:00 - 15.07.2018 15:00","N/A","198","2000","2000"
"15.07.2018 15:00 - 15.07.2018 16:00","N/A","198","2000","2000"
"15.07.2018 16:00 - 15.07.2018 17:00","N/A","890","2000","2000"
"15.07.2018 17:00 - 15.07.2018 18:00","N/A","890","2000","2000"
"15.07.2018 18:00 - 15.07.2018 19:00","N/A","742","2000","2000"
"15.07.2018 19:00 - 15.07.2018 20:00","N/A","891","2000","2000"
"15.07.2018 20:00 - 15.07.2018 21:00","N/A","396","2000","2000"
"15.07.2018 21:00 - 15.07.2018 22:00","N/A","396","2000","2000"
"15.07.2018 22:00 - 15.07.2018 23:00","N/A","396","2000","2000"
"15.07.2018 23:00 - 16.07.2018 00:00","N/A","396","2000","2000"
"16.07.2018 00:00 - 16.07.2018 01:00","N/A","148","2000","2000"
"16.07.2018 01:00 - 16.07.2018 02:00","N/A","148","2000","2000"
"16.07.2018 02:00 - 16.07.2018 03:00","N/A","198","2000","2000"
"16.07.2018 03:00 - 16.07.2018 04:00","N/A","198","2000","2000"
"16.07.2018 04:00 - 16.07.2018 05:00","N/A","198","2000","2000"
"16.07.2018 05:00 - 16.07.2018 06:00","N/A","198","2000","2000"
"16.07.2018 06:00 - 16.07.2018 07:00","N/A","395","2000","2000"
"16.07.2018 07:00 - 16.07.2018 08:00","N/A","296","2000","2000"
"16.07.2018 08:00 - 16.07.2018 09:00","N/A","296","2000","2000"
"16.07.2018 09:00 - 16.07.2018 10:00","N/A","296","2000","2000"
"16.07.2018 10:00 - 16.07.2018 11:00","N/A","296","2000","2000"
"16.07.2018 11:00 - 16.07.2018 12:00","N/A","296","2000","2000"
"16.07.2018 12:00 - 16.07.2018 13:00","N/A","296","2000","2000"
"16.07.2018 13:00 - 16.07.2018 14:00","N/A","296","2000","2000"
"16.07.2018 14:00 - 16.07.2018 15:00","N/A","296","2000","2000"
"16.07.2018 15:00 - 16.07.2018 16:00","N/A","296","2000","2000"
"16.07.2018 16:00 - 16.07.2018 17:00","N/A","296","2000","2000"
"16.07.2018 17:00 - 16.07.2018 18:00","N/A","0","2000","2000"
"16.07.2018 18:00 - 16.07.2018 19:00","N/A","0","2000","2000"
"16.07.2018 19:00 - 16.07.2018 20:00","N/A","0","2000","2000"
"16.07.2018 20:00 - 16.07.2018 21:00","N/A","0","2000","2000"
"16.07.2018 21:00 - 16.07.2018 22:00","N/A","0","2000","2000"
"16.07.2018 22:00 - 16.07.2018 23:00","N/A","0","2000","2000"
"16.07.2018 23:00 - 17.07.2018 00:00","N/A","0","2000","2000"
"17.07.2018 00:00 - 17.07.2018 01:00","N/A","0","2000","2000"
"17.07.2018 01:00 - 17.07.2018 02:00","N/A","99","2000","2000"
"17.07.2018 02:00 - 17.07.2018 03:00","N/A","158","2000","2000"
"17.07.2018 03:00 - 17.07.2018 04:00","N/A","306","2000","2000"
"17.07.2018 04:00 - 17.07.2018 05:00","N/A","356","2000","2000"
"17.07.2018 05:00 - 17.07.2018 06:00","N/A","455","2000","2000"
"17.07.2018 06:00 - 17.07.2018 07:00","N/A","455","2000","2000"
"17.07.2018 07:00 - 17.07.2018 08:00","N/A","296","2000","2000"
"17.07.2018 08:00 - 17.07.2018 09:00","N/A","296","2000","2000"
"17.07.2018 09:00 - 17.07.2018 10:00","N/A","296","2000","2000"
"17.07.2018 10:00 - 17.07.2018 11:00","N/A","296","2000","2000"
"17.07.2018 11:00 - 17.07.2018 12:00","N/A","296","2000","2000"
"17.07.2018 12:00 - 17.07.2018 13:00","N/A","296","2000","2000"
"17.07.2018 13:00 - 17.07.2018 14:00","N/A","296","2000","2000"
"17.07.2018 14:00 - 17.07.2018 15:00","N/A","296","2000","2000"
"17.07.2018 15:00 - 17.07.2018 16:00","N/A","296","2000","2000"
"17.07.2018 16:00 - 17.07.2018 17:00","N/A","296","2000","2000"
"17.07.2018 17:00 - 17.07.2018 18:00","N/A","0","2000","2000"
"17.07.2018 18:00 - 17.07.2018 19:00","N/A","0","2000","2000"
"17.07.2018 19:00 - 17.07.2018 20:00","N/A","0","2000","2000"
"17.07.2018 20:00 - 17.07.2018 21:00","N/A","197","2000","2000"
"17.07.2018 21:00 - 17.07.2018 22:00","N/A","197","2000","2000"
"17.07.2018 22:00 - 17.07.2018 23:00","N/A","197","2000","2000"
"17.07.2018 23:00 - 18.07.2018 00:00","N/A","197","2000","2000"
"18.07.2018 00:00 - 18.07.2018 01:00","N/A","0","2000","2000"
"18.07.2018 01:00 - 18.07.2018 02:00","N/A","0","2000","2000"
"18.07.2018 02:00 - 18.07.2018 03:00","N/A","198","2000","2000"
"18.07.2018 03:00 - 18.07.2018 04:00","N/A","198","2000","2000"
"18.07.2018 04:00 - 18.07.2018 05:00","N/A","198","2000","2000"
"18.07.2018 05:00 - 18.07.2018 06:00","N/A","198","2000","2000"
"18.07.2018 06:00 - 18.07.2018 07:00","N/A","198","2000","2000"
"18.07.2018 07:00 - 18.07.2018 08:00","N/A","198","2000","2000"
"18.07.2018 08:00 - 18.07.2018 09:00","N/A","198","2000","2000"
"18.07.2018 09:00 - 18.07.2018 10:00","N/A","198","2000","2000"
"18.07.2018 10:00 - 18.07.2018 11:00","N/A","198","2000","2000"
"18.07.2018 11:00 - 18.07.2018 12:00","N/A","198","2000","2000"
"18.07.2018 12:00 - 18.07.2018 13:00","N/A","198","2000","2000"
"18.07.2018 13:00 - 18.07.2018 14:00","N/A","198","2000","2000"
"18.07.2018 14:00 - 18.07.2018 15:00","N/A","99","2000","2000"
"18.07.2018 15:00 - 18.07.2018 16:00","N/A","99","2000","2000"
"18.07.2018 16:00 - 18.07.2018 17:00","N/A","99","2000","2000"
"18.07.2018 17:00 - 18.07.2018 18:00","N/A","0","2000","2000"
"18.07.2018 18:00 - 18.07.2018 19:00","N/A","0","2000","2000"
"18.07.2018 19:00 - 18.07.2018 20:00","N/A","0","2000","2000"
"18.07.2018 20:00 - 18.07.2018 21:00","N/A","0","2000","2000"
"18.07.2018 21:00 - 18.07.2018 22:00","N/A","0","2000","2000"
"18.07.2018 22:00 - 18.07.2018 23:00","N/A","0","2000","2000"
"18.07.2018 23:00 - 19.07.2018 00:00","N/A","0","2000","2000"
"19.07.2018 00:00 - 19.07.2018 01:00","N/A","0","2000","2000"
"19.07.2018 01:00 - 19.07.2018 02:00","N/A","99","2000","2000"
"19.07.2018 02:00 - 19.07.2018 03:00","N/A","99","2000","2000"
"19.07.2018 03:00 - 19.07.2018 04:00","N/A","99","2000","2000"
"19.07.2018 04:00 - 19.07.2018 05:00","N/A","99","2000","2000"
"19.07.2018 05:00 - 19.07.2018 06:00","N/A","99","2000","2000"
"19.07.2018 06:00 - 19.07.2018 07:00","N/A","99","2000","2000"
"19.07.2018 07:00 - 19.07.2018 08:00","N/A","0","2000","2000"
"19.07.2018 08:00 - 19.07.2018 09:00","N/A","0","2000","2000"
"19.07.2018 09:00 - 19.07.2018 10:00","N/A","0","2000","2000"
"19.07.2018 10:00 - 19.07.2018 11:00","N/A","0","2000","2000"
"19.07.2018 11:00 - 19.07.2018 12:00","N/A","0","2000","2000"
"19.07.2018 12:00 - 19.07.2018 13:00","N/A","0","2000","2000"
"19.07.2018 13:00 - 19.07.2018 14:00","N/A","0","2000","2000"
"19.07.2018 14:00 - 19.07.2018 15:00","N/A","0","2000","2000"
"19.07.2018 15:00 - 19.07.2018 16:00","N/A","0","2000","2000"
"19.07.2018 16:00 - 19.07.2018 17:00","N/A","0","2000","2000"
"19.07.2018 17:00 - 19.07.2018 18:00","N/A","0","2000","2000"
"19.07.2018 18:00 - 19.07.2018 19:00","N/A","0","2000","2000"
"19.07.2018 19:00 - 19.07.2018 20:00","N/A","0","2000","2000"
"19.07.2018 20:00 - 19.07.2018 21:00","N/A","0","2000","2000"
"19.07.2018 21:00 - 19.07.2018 22:00","N/A","0","2000","2000"
"19.07.2018 22:00 - 19.07.2018 23:00","N/A","0","2000","2000"
"19.07.2018 23:00 - 20.07.2018 00:00","N/A","0","2000","2000"
"20.07.2018 00:00 - 20.07.2018 01:00","N/A","49","2000","2000"
"20.07.2018 01:00 - 20.07.2018 02:00","N/A","129","2000","2000"
"20.07.2018 02:00 - 20.07.2018 03:00","N/A","129","2000","2000"
"20.07.2018 03:00 - 20.07.2018 04:00","N/A","129","2000","2000"
"20.07.2018 04:00 - 20.07.2018 05:00","N/A","129","2000","2000"
"20.07.2018 05:00 - 20.07.2018 06:00","N/A","129","2000","2000"
"20.07.2018 06:00 - 20.07.2018 07:00","N/A","179","2000","2000"
"20.07.2018 07:00 - 20.07.2018 08:00","N/A","50","2000","2000"
"20.07.2018 08:00 - 20.07.2018 09:00","N/A","0","2000","2000"
"20.07.2018 09:00 - 20.07.2018 10:00","N/A","0","2000","2000"
"20.07.2018 10:00 - 20.07.2018 11:00","N/A","0","2000","2000"
"20.07.2018 11:00 - 20.07.2018 12:00","N/A","0","2000","2000"
"20.07.2018 12:00 - 20.07.2018 13:00","N/A","0","2000","2000"
"20.07.2018 13:00 - 20.07.2018 14:00","N/A","0","2000","2000"
"20.07.2018 14:00 - 20.07.2018 15:00","N/A","0","2000","2000"
"20.07.2018 15:00 - 20.07.2018 16:00","N/A","0","2000","2000"
"20.07.2018 16:00 - 20.07.2018 17:00","N/A","0","2000","2000"
"20.07.2018 17:00 - 20.07.2018 18:00","N/A","0","2000","2000"
"20.07.2018 18:00 - 20.07.2018 19:00","N/A","0","2000","2000"
"20.07.2018 19:00 - 20.07.2018 20:00","N/A","0","2000","2000"
"20.07.2018 20:00 - 20.07.2018 21:00","N/A","0","2000","2000"
"20.07.2018 21:00 - 20.07.2018 22:00","N/A","0","2000","2000"
"20.07.2018 22:00 - 20.07.2018 23:00","N/A","0","2000","2000"
"20.07.2018 23:00 - 21.07.2018 00:00","N/A","0","2000","2000"
"21.07.2018 00:00 - 21.07.2018 01:00","N/A","0","2000","2000"
"21.07.2018 01:00 - 21.07.2018 02:00","N/A","128","2000","2000"
"21.07.2018 02:00 - 21.07.2018 03:00","N/A","228","2000","2000"
"21.07.2018 03:00 - 21.07.2018 04:00","N/A","228","2000","2000"
"21.07.2018 04:00 - 21.07.2018 05:00","N/A","228","2000","2000"
"21.07.2018 05:00 - 21.07.2018 06:00","N/A","228","2000","2000"
"21.07.2018 06:00 - 21.07.2018 07:00","N/A","228","2000","2000"
"21.07.2018 07:00 - 21.07.2018 08:00","N/A","227","2000","2000"
"21.07.2018 08:00 - 21.07.2018 09:00","N/A","100","2000","2000"
"21.07.2018 09:00 - 21.07.2018 10:00","N/A","296","2000","2000"
"21.07.2018 10:00 - 21.07.2018 11:00","N/A","296","2000","2000"
"21.07.2018 11:00 - 21.07.2018 12:00","N/A","296","2000","2000"
"21.07.2018 12:00 - 21.07.2018 13:00","N/A","296","2000","2000"
"21.07.2018 13:00 - 21.07.2018 14:00","N/A","296","2000","2000"
"21.07.2018 14:00 - 21.07.2018 15:00","N/A","296","2000","2000"
"21.07.2018 15:00 - 21.07.2018 16:00","N/A","296","2000","2000"
"21.07.2018 16:00 - 21.07.2018 17:00","N/A","296","2000","2000"
"21.07.2018 17:00 - 21.07.2018 18:00","N/A","50","2000","2000"
"21.07.2018 18:00 - 21.07.2018 19:00","N/A","0","2000","2000"
"21.07.2018 19:00 - 21.07.2018 20:00","N/A","0","2000","2000"
"21.07.2018 20:00 - 21.07.2018 21:00","N/A","0","2000","2000"
"21.07.2018 21:00 - 21.07.2018 22:00","N/A","0","2000","2000"
"21.07.2018 22:00 - 21.07.2018 23:00","N/A","0","2000","2000"
"21.07.2018 23:00 - 22.07.2018 00:00","N/A","0","2000","2000"
"22.07.2018 00:00 - 22.07.2018 01:00","N/A","99","2000","2000"
"22.07.2018 01:00 - 22.07.2018 02:00","N/A","297","2000","2000"
"22.07.2018 02:00 - 22.07.2018 03:00","N/A","297","2000","2000"
"22.07.2018 03:00 - 22.07.2018 04:00","N/A","396","2000","2000"
"22.07.2018 04:00 - 22.07.2018 05:00","N/A","396","2000","2000"
"22.07.2018 05:00 - 22.07.2018 06:00","N/A","396","2000","2000"
"22.07.2018 06:00 - 22.07.2018 07:00","N/A","396","2000","2000"
"22.07.2018 07:00 - 22.07.2018 08:00","N/A","398","2000","2000"
"22.07.2018 08:00 - 22.07.2018 09:00","N/A","198","2000","2000"
"22.07.2018 09:00 - 22.07.2018 10:00","N/A","198","2000","2000"
"22.07.2018 10:00 - 22.07.2018 11:00","N/A","99","2000","2000"
"22.07.2018 11:00 - 22.07.2018 12:00","N/A","0","2000","2000"
"22.07.2018 12:00 - 22.07.2018 13:00","N/A","0","2000","2000"
"22.07.2018 13:00 - 22.07.2018 14:00","N/A","0","2000","2000"
"22.07.2018 14:00 - 22.07.2018 15:00","N/A","0","2000","2000"
"22.07.2018 15:00 - 22.07.2018 16:00","N/A","0","2000","2000"
"22.07.2018 16:00 - 22.07.2018 17:00","N/A","0","2000","2000"
"22.07.2018 17:00 - 22.07.2018 18:00","N/A","0","2000","2000"
"22.07.2018 18:00 - 22.07.2018 19:00","N/A","0","2000","2000"
"22.07.2018 19:00 - 22.07.2018 20:00","N/A","0","2000","2000"
"22.07.2018 20:00 - 22.07.2018 21:00","N/A","0","2000","2000"
"22.07.2018 21:00 - 22.07.2018 22:00","N/A","0","2000","2000"
"22.07.2018 22:00 - 22.07.2018 23:00","N/A","0","2000","2000"
"22.07.2018 23:00 - 23.07.2018 00:00","N/A","0","2000","2000"
"23.07.2018 00:00 - 23.07.2018 01:00","N/A","198","2000","2000"
"23.07.2018 01:00 - 23.07.2018 02:00","N/A","396","2000","2000"
"23.07.2018 02:00 - 23.07.2018 03:00","N/A","396","2000","2000"
"23.07.2018 03:00 - 23.07.2018 04:00","N/A","396","2000","2000"
"23.07.2018 04:00 - 23.07.2018 05:00","N/A","396","2000","2000"
"23.07.2018 05:00 - 23.07.2018 06:00","N/A","396","2000","2000"
"23.07.2018 06:00 - 23.07.2018 07:00","N/A","198","1560","1560"
"23.07.2018 07:00 - 23.07.2018 08:00","N/A","198","2000","2000"
"23.07.2018 08:00 - 23.07.2018 09:00","N/A","0","2000","2000"
"23.07.2018 09:00 - 23.07.2018 10:00","N/A","0","2000","2000"
"23.07.2018 10:00 - 23.07.2018 11:00","N/A","0","2000","2000"
"23.07.2018 11:00 - 23.07.2018 12:00","N/A","0","2000","2000"
"23.07.2018 12:00 - 23.07.2018 13:00","N/A","0","2000","2000"
"23.07.2018 13:00 - 23.07.2018 14:00","N/A","0","2000","2000"
"23.07.2018 14:00 - 23.07.2018 15:00","N/A","0","2000","2000"
"23.07.2018 15:00 - 23.07.2018 16:00","N/A","0","2000","2000"
"23.07.2018 16:00 - 23.07.2018 17:00","N/A","0","2000","2000"
"23.07.2018 17:00 - 23.07.2018 18:00","N/A","0","2000","2000"
"23.07.2018 18:00 - 23.07.2018 19:00","N/A","0","2000","2000"
"23.07.2018 19:00 - 23.07.2018 20:00","N/A","0","2000","2000"
"23.07.2018 20:00 - 23.07.2018 21:00","N/A","0","2000","2000"
"23.07.2018 21:00 - 23.07.2018 22:00","N/A","0","2000","2000"
"23.07.2018 22:00 - 23.07.2018 23:00","N/A","0","2000","2000"
"23.07.2018 23:00 - 24.07.2018 00:00","N/A","0","2000","2000"
"24.07.2018 00:00 - 24.07.2018 01:00","N/A","0","2000","2000"
"24.07.2018 01:00 - 24.07.2018 02:00","N/A","0","2000","2000"
"24.07.2018 02:00 - 24.07.2018 03:00","N/A","0","2000","2000"
"24.07.2018 03:00 - 24.07.2018 04:00","N/A","0","2000","2000"
"24.07.2018 04:00 - 24.07.2018 05:00","N/A","0","2000","2000"
"24.07.2018 05:00 - 24.07.2018 06:00","N/A","0","2000","2000"
"24.07.2018 06:00 - 24.07.2018 07:00","N/A","0","1766","1766"
"24.07.2018 07:00 - 24.07.2018 08:00","N/A","0","2000","2000"
"24.07.2018 08:00 - 24.07.2018 09:00","N/A","0","2000","2000"
"24.07.2018 09:00 - 24.07.2018 10:00","N/A","0","2000","2000"
"24.07.2018 10:00 - 24.07.2018 11:00","N/A","0","2000","2000"
"24.07.2018 11:00 - 24.07.2018 12:00","N/A","0","2000","2000"
"24.07.2018 12:00 - 24.07.2018 13:00","N/A","0","2000","2000"
"24.07.2018 13:00 - 24.07.2018 14:00","N/A","0","2000","2000"
"24.07.2018 14:00 - 24.07.2018 15:00","N/A","158","2000","2000"
"24.07.2018 15:00 - 24.07.2018 16:00","N/A","303","2000","2000"
"24.07.2018 16:00 - 24.07.2018 17:00","N/A","250","2000","2000"
"24.07.2018 17:00 - 24.07.2018 18:00","N/A","0","2000","2000"
"24.07.2018 18:00 - 24.07.2018 19:00","N/A","0","2000","2000"
"24.07.2018 19:00 - 24.07.2018 20:00","N/A","0","2000","2000"
"24.07.2018 20:00 - 24.07.2018 21:00","N/A","0","2000","2000"
"24.07.2018 21:00 - 24.07.2018 22:00","N/A","225","2000","2000"
"24.07.2018 22:00 - 24.07.2018 23:00","N/A","225","2000","2000"
"24.07.2018 23:00 - 25.07.2018 00:00","N/A","200","2000","2000"
"25.07.2018 00:00 - 25.07.2018 01:00","N/A","0","2000","2000"
"25.07.2018 01:00 - 25.07.2018 02:00","N/A","99","2000","2000"
"25.07.2018 02:00 - 25.07.2018 03:00","N/A","124","2000","2000"
"25.07.2018 03:00 - 25.07.2018 04:00","N/A","124","2000","2000"
"25.07.2018 04:00 - 25.07.2018 05:00","N/A","124","2000","2000"
"25.07.2018 05:00 - 25.07.2018 06:00","N/A","99","2000","2000"
"25.07.2018 06:00 - 25.07.2018 07:00","N/A","0","891","1290"
"25.07.2018 07:00 - 25.07.2018 08:00","N/A","0","1052","1451"
"25.07.2018 08:00 - 25.07.2018 09:00","N/A","0","710","1109"
"25.07.2018 09:00 - 25.07.2018 10:00","N/A","0","2000","2000"
"25.07.2018 10:00 - 25.07.2018 11:00","N/A","0","2000","2000"
"25.07.2018 11:00 - 25.07.2018 12:00","N/A","0","2000","2000"
"25.07.2018 12:00 - 25.07.2018 13:00","N/A","0","2000","2000"
"25.07.2018 13:00 - 25.07.2018 14:00","N/A","0","2000","2000"
"25.07.2018 14:00 - 25.07.2018 15:00","N/A","0","2000","2000"
"25.07.2018 15:00 - 25.07.2018 16:00","N/A","0","2000","2000"
"25.07.2018 16:00 - 25.07.2018 17:00","N/A","0","2000","2000"
"25.07.2018 17:00 - 25.07.2018 18:00","N/A","0","2000","2000"
"25.07.2018 18:00 - 25.07.2018 19:00","N/A","0","2000","2000"
"25.07.2018 19:00 - 25.07.2018 20:00","N/A","0","2000","2000"
"25.07.2018 20:00 - 25.07.2018 21:00","N/A","0","2000","2000"
"25.07.2018 21:00 - 25.07.2018 22:00","N/A","0","2000","2000"
"25.07.2018 22:00 - 25.07.2018 23:00","N/A","0","2000","2000"
"25.07.2018 23:00 - 26.07.2018 00:00","N/A","0","2000","2000"
"26.07.2018 00:00 - 26.07.2018 01:00","0","0","2000","2000"
"26.07.2018 01:00 - 26.07.2018 02:00","0","99","2000","2000"
"26.07.2018 02:00 - 26.07.2018 03:00","0","198","2000","2000"
"26.07.2018 03:00 - 26.07.2018 04:00","0","198","2000","2000"
"26.07.2018 04:00 - 26.07.2018 05:00","0","198","2000","2000"
"26.07.2018 05:00 - 26.07.2018 06:00","0","198","2000","2000"
"26.07.2018 06:00 - 26.07.2018 07:00","0","130","1590","1793"
"26.07.2018 07:00 - 26.07.2018 08:00","73","123","367","1272"
"26.07.2018 08:00 - 26.07.2018 09:00","0","20","856","1561"
"26.07.2018 09:00 - 26.07.2018 10:00","0","0","2000","2000"
"26.07.2018 10:00 - 26.07.2018 11:00","0","0","2000","2000"
"26.07.2018 11:00 - 26.07.2018 12:00","0","0","2000","2000"
"26.07.2018 12:00 - 26.07.2018 13:00","0","0","2000","2000"
"26.07.2018 13:00 - 26.07.2018 14:00","0","0","2000","2000"
"26.07.2018 14:00 - 26.07.2018 15:00","0","100","2000","2000"
"26.07.2018 15:00 - 26.07.2018 16:00","0","100","1732","1732"
"26.07.2018 16:00 - 26.07.2018 17:00","0","100","2000","2000"
"26.07.2018 17:00 - 26.07.2018 18:00","0","0","2000","2000"
"26.07.2018 18:00 - 26.07.2018 19:00","0","0","2000","2000"
"26.07.2018 19:00 - 26.07.2018 20:00","0","0","2000","2000"
"26.07.2018 20:00 - 26.07.2018 21:00","0","0","2000","2000"
"26.07.2018 21:00 - 26.07.2018 22:00","0","0","2000","2000"
"26.07.2018 22:00 - 26.07.2018 23:00","0","0","2000","2000"
"26.07.2018 23:00 - 27.07.2018 00:00","0","0","2000","2000"
"27.07.2018 00:00 - 27.07.2018 01:00","N/A","99","2000","2000"
"27.07.2018 01:00 - 27.07.2018 02:00","N/A","198","2000","2000"
"27.07.2018 02:00 - 27.07.2018 03:00","N/A","198","2000","2000"
