"Time (CET/CEST)","BZN|GB > BZN|FR Day Ahead [MW]","BZN|GB > BZN|FR Total [MW]","BZN|FR > BZN|GB Day Ahead [MW]","BZN|FR > BZN|GB Total [MW]"
"18.03.2021 10:00 - 18.03.2021 11:00","0","100","2514","2514"
"18.03.2021 11:00 - 18.03.2021 12:00","0","150","2514","2514"
"18.03.2021 12:00 - 18.03.2021 13:00","0","435","2514","2514"
"18.03.2021 13:00 - 18.03.2021 14:00","0","45","2514","2514"
"18.03.2021 14:00 - 18.03.2021 15:00","0","1575","2514","2514"
"18.03.2021 15:00 - 18.03.2021 16:00","437","2225","2356","2476"
"18.03.2021 16:00 - 18.03.2021 17:00","953","2768","2106","2557"
"18.03.2021 17:00 - 18.03.2021 18:00","746","1697","2514","2794"
"18.03.2021 18:00 - 18.03.2021 19:00","14","469","2333","2388"
"18.03.2021 19:00 - 18.03.2021 20:00","515","1115","2454","2524"
"18.03.2021 20:00 - 18.03.2021 21:00","0","0","2514","2514"
"18.03.2021 21:00 - 18.03.2021 22:00","90","973","2514","2569"
"18.03.2021 22:00 - 18.03.2021 23:00","65","606","2464","2519"
"18.03.2021 23:00 - 19.03.2021 00:00","982","2089","2211","2800"
"19.03.2021 00:00 - 19.03.2021 01:00","0","288","2514","2514"
"19.03.2021 01:00 - 19.03.2021 02:00","0","398","2514","2514"
"19.03.2021 02:00 - 19.03.2021 03:00","0","197","2514","2514"
"19.03.2021 03:00 - 19.03.2021 04:00","0","198","2514","2514"
"19.03.2021 04:00 - 19.03.2021 05:00","0","198","2514","2514"
"19.03.2021 05:00 - 19.03.2021 06:00","0","588","2514","2514"
"19.03.2021 06:00 - 19.03.2021 07:00","701","1053","2490","2490"
"19.03.2021 07:00 - 19.03.2021 08:00","892","1634","2407","2607"
"19.03.2021 08:00 - 19.03.2021 09:00","627","819","1683","1825"
"19.03.2021 09:00 - 19.03.2021 10:00","0","0","2014","2014"
"19.03.2021 10:00 - 19.03.2021 11:00","0","0","2014","2014"
"19.03.2021 11:00 - 19.03.2021 12:00","0","0","1000","1000"
"19.03.2021 12:00 - 19.03.2021 13:00","0","0","2013","2013"
"19.03.2021 13:00 - 19.03.2021 14:00","0","0","2014","2014"
"19.03.2021 14:00 - 19.03.2021 15:00","0","0","2014","2014"
"19.03.2021 15:00 - 19.03.2021 16:00","0","0","2014","2014"
"19.03.2021 16:00 - 19.03.2021 17:00","0","0","3014","3014"
"19.03.2021 17:00 - 19.03.2021 18:00","0","0","3014","3014"
"19.03.2021 18:00 - 19.03.2021 19:00","0","0","3014","3014"
"19.03.2021 19:00 - 19.03.2021 20:00","0","0","3014","3014"
"19.03.2021 20:00 - 19.03.2021 21:00","0","0","3013","3013"
"19.03.2021 21:00 - 19.03.2021 22:00","0","0","3014","3014"
"19.03.2021 22:00 - 19.03.2021 23:00","0","250","3014","3014"
"19.03.2021 23:00 - 20.03.2021 00:00","0","676","3014","3014"
"20.03.2021 00:00 - 20.03.2021 01:00","0","0","3014","3014"
"20.03.2021 01:00 - 20.03.2021 02:00","0","50","3014","3014"
"20.03.2021 02:00 - 20.03.2021 03:00","0","174","3014","3014"
"20.03.2021 03:00 - 20.03.2021 04:00","0","74","3014","3014"
"20.03.2021 04:00 - 20.03.2021 05:00","45","148","3014","3018"
"20.03.2021 05:00 - 20.03.2021 06:00","480","890","2941","3246"
"20.03.2021 06:00 - 20.03.2021 07:00","813","1273","2901","3257"
"20.03.2021 07:00 - 20.03.2021 08:00","645","1169","2973","3283"
"20.03.2021 08:00 - 20.03.2021 09:00","544","844","3014","3264"
"20.03.2021 09:00 - 20.03.2021 10:00","0","0","3014","3014"
"20.03.2021 10:00 - 20.03.2021 11:00","0","0","3014","3014"
"20.03.2021 11:00 - 20.03.2021 12:00","0","0","3014","3014"
"20.03.2021 12:00 - 20.03.2021 13:00","0","0","3014","3014"
"20.03.2021 13:00 - 20.03.2021 14:00","0","0","3014","3014"
"20.03.2021 14:00 - 20.03.2021 15:00","0","0","3013","3013"
"20.03.2021 15:00 - 20.03.2021 16:00","0","0","3014","3014"
"20.03.2021 16:00 - 20.03.2021 17:00","0","0","3014","3014"
"20.03.2021 17:00 - 20.03.2021 18:00","0","0","3014","3014"
"20.03.2021 18:00 - 20.03.2021 19:00","0","0","3014","3014"
"20.03.2021 19:00 - 20.03.2021 20:00","0","70","3014","3014"
"20.03.2021 20:00 - 20.03.2021 21:00","0","0","3014","3014"
"20.03.2021 21:00 - 20.03.2021 22:00","0","0","3014","3014"
"20.03.2021 22:00 - 20.03.2021 23:00","0","63","3013","3013"
"20.03.2021 23:00 - 21.03.2021 00:00","57","57","3071","3071"
"21.03.2021 00:00 - 21.03.2021 01:00","0","343","2864","2984"
"21.03.2021 01:00 - 21.03.2021 02:00","0","370","3014","3014"
"21.03.2021 02:00 - 21.03.2021 03:00","0","371","3014","3014"
"21.03.2021 03:00 - 21.03.2021 04:00","0","371","3014","3014"
"21.03.2021 04:00 - 21.03.2021 05:00","0","519","3014","3014"
"21.03.2021 05:00 - 21.03.2021 06:00","0","519","3014","3014"
"21.03.2021 06:00 - 21.03.2021 07:00","0","518","3014","3014"
"21.03.2021 07:00 - 21.03.2021 08:00","0","593","3014","3014"
"21.03.2021 08:00 - 21.03.2021 09:00","0","445","3014","3014"
"21.03.2021 09:00 - 21.03.2021 10:00","0","445","3014","3014"
"21.03.2021 10:00 - 21.03.2021 11:00","0","148","3014","3014"
"21.03.2021 11:00 - 21.03.2021 12:00","0","0","3014","3014"
"21.03.2021 12:00 - 21.03.2021 13:00","0","0","3014","3014"
"21.03.2021 13:00 - 21.03.2021 14:00","0","0","3014","3014"
"21.03.2021 14:00 - 21.03.2021 15:00","0","0","3014","3014"
"21.03.2021 15:00 - 21.03.2021 16:00","0","0","3013","3014"
"21.03.2021 16:00 - 21.03.2021 17:00","0","0","3013","3013"
"21.03.2021 17:00 - 21.03.2021 18:00","0","0","3014","3014"
"21.03.2021 18:00 - 21.03.2021 19:00","0","0","3014","3014"
"21.03.2021 19:00 - 21.03.2021 20:00","0","0","3014","3014"
"21.03.2021 20:00 - 21.03.2021 21:00","0","0","3014","3014"
"21.03.2021 21:00 - 21.03.2021 22:00","0","0","3013","3013"
"21.03.2021 22:00 - 21.03.2021 23:00","0","0","3014","3014"
"21.03.2021 23:00 - 22.03.2021 00:00","0","0","3014","3014"
"22.03.2021 00:00 - 22.03.2021 01:00","123","123","3013","3034"
"22.03.2021 01:00 - 22.03.2021 02:00","0","148","3014","3014"
"22.03.2021 02:00 - 22.03.2021 03:00","0","147","3014","3014"
"22.03.2021 03:00 - 22.03.2021 04:00","0","294","3014","3014"
"22.03.2021 04:00 - 22.03.2021 05:00","0","285","3003","3003"
"22.03.2021 05:00 - 22.03.2021 06:00","0","222","2804","2805"
"22.03.2021 06:00 - 22.03.2021 07:00","650","1318","2528","2928"
"22.03.2021 07:00 - 22.03.2021 08:00","350","938","2964","3176"
"22.03.2021 08:00 - 22.03.2021 09:00","623","1141","2517","2717"
"22.03.2021 09:00 - 22.03.2021 10:00","0","341","3009","3009"
"22.03.2021 10:00 - 22.03.2021 11:00","0","954","3013","3013"
"22.03.2021 11:00 - 22.03.2021 12:00","346","1543","3014","3214"
"22.03.2021 12:00 - 22.03.2021 13:00","147","496","2955","3052"
"22.03.2021 13:00 - 22.03.2021 14:00","0","100","2979","2979"
"22.03.2021 14:00 - 22.03.2021 15:00","230","280","3014","3164"
"22.03.2021 15:00 - 22.03.2021 16:00","907","1577","3007","3257"
"22.03.2021 16:00 - 22.03.2021 17:00","415","1616","3014","3222"
"22.03.2021 17:00 - 22.03.2021 18:00","0","1024","2814","3012"
"22.03.2021 18:00 - 22.03.2021 19:00","0","100","3014","3014"
"22.03.2021 19:00 - 22.03.2021 20:00","0","0","3014","3014"
"22.03.2021 20:00 - 22.03.2021 21:00","0","0","3014","3014"
"22.03.2021 21:00 - 22.03.2021 22:00","0","0","3014","3014"
"22.03.2021 22:00 - 22.03.2021 23:00","0","0","3014","3014"
"22.03.2021 23:00 - 23.03.2021 00:00","0","0","2889","2889"
"23.03.2021 00:00 - 23.03.2021 01:00","0","322","3014","3014"
"23.03.2021 01:00 - 23.03.2021 02:00","0","222","3014","3014"
"23.03.2021 02:00 - 23.03.2021 03:00","0","222","3013","3013"
"23.03.2021 03:00 - 23.03.2021 04:00","456","576","2809","3079"
"23.03.2021 04:00 - 23.03.2021 05:00","550","825","2561","2991"
"23.03.2021 05:00 - 23.03.2021 06:00","1590","1940","2193","2821"
"23.03.2021 06:00 - 23.03.2021 07:00","1741","2448","2240","2597"
"23.03.2021 07:00 - 23.03.2021 08:00","2299","2674","2148","2903"
"23.03.2021 08:00 - 23.03.2021 09:00","394","751","2406","2711"
"23.03.2021 09:00 - 23.03.2021 10:00","123","421","2896","3026"
"23.03.2021 10:00 - 23.03.2021 11:00","81","156","2713","2924"
"23.03.2021 11:00 - 23.03.2021 12:00","783","1690","2616","2924"
"23.03.2021 12:00 - 23.03.2021 13:00","357","607","2756","3346"
"23.03.2021 13:00 - 23.03.2021 14:00","634","1069","2591","3100"
"23.03.2021 14:00 - 23.03.2021 15:00","1289","1629","2446","2967"
"23.03.2021 15:00 - 23.03.2021 16:00","1674","2080","2241","2241"
"23.03.2021 16:00 - 23.03.2021 17:00","2083","2501","2551","2551"
"23.03.2021 17:00 - 23.03.2021 18:00","1932","2411","2551","2776"
"23.03.2021 18:00 - 23.03.2021 19:00","993","1822","2491","2566"
"23.03.2021 19:00 - 23.03.2021 20:00","643","869","2944","2997"
"23.03.2021 20:00 - 23.03.2021 21:00","420","420","2884","3185"
"23.03.2021 21:00 - 23.03.2021 22:00","326","948","2372","2871"
"23.03.2021 22:00 - 23.03.2021 23:00","1579","2174","2411","3447"
"23.03.2021 23:00 - 24.03.2021 00:00","2177","2552","2106","3097"
"24.03.2021 00:00 - 24.03.2021 01:00","1831","2419","2232","2721"
"24.03.2021 01:00 - 24.03.2021 02:00","797","1235","1983","2422"
"24.03.2021 02:00 - 24.03.2021 03:00","1090","1853","2165","2235"
"24.03.2021 03:00 - 24.03.2021 04:00","1085","1747","2369","2444"
"24.03.2021 04:00 - 24.03.2021 05:00","1646","2377","2609","2759"
"24.03.2021 05:00 - 24.03.2021 06:00","2105","2798","2404","2479"
"24.03.2021 06:00 - 24.03.2021 07:00","1908","3206","2282","2482"
"24.03.2021 07:00 - 24.03.2021 08:00","3092","3424","2128","2835"
"24.03.2021 08:00 - 24.03.2021 09:00","504","903","2689","3004"
"24.03.2021 09:00 - 24.03.2021 10:00","0","0","3014","3014"
"24.03.2021 10:00 - 24.03.2021 11:00","0","0","3014","3014"
"24.03.2021 11:00 - 24.03.2021 12:00","0","0","3014","3014"
"24.03.2021 12:00 - 24.03.2021 13:00","0","50","3014","3014"
"24.03.2021 13:00 - 24.03.2021 14:00","0","0","3014","3014"
"24.03.2021 14:00 - 24.03.2021 15:00","0","71","3014","3014"
"24.03.2021 15:00 - 24.03.2021 16:00","804","1581","3014","3114"
"24.03.2021 16:00 - 24.03.2021 17:00","993","1767","3014","3014"
"24.03.2021 17:00 - 24.03.2021 18:00","887","1514","2964","3164"
"24.03.2021 18:00 - 24.03.2021 19:00","0","227","3014","3014"
"24.03.2021 19:00 - 24.03.2021 20:00","0","142","3014","3014"
"24.03.2021 20:00 - 24.03.2021 21:00","0","0","3014","3014"
"24.03.2021 21:00 - 24.03.2021 22:00","638","993","2882","3082"
"24.03.2021 22:00 - 24.03.2021 23:00","1448","1925","2446","2746"
"24.03.2021 23:00 - 25.03.2021 00:00","1005","1230","2279","2504"
"25.03.2021 00:00 - 25.03.2021 01:00","793","1073","2100","2325"
"25.03.2021 01:00 - 25.03.2021 02:00","120","762","2119","2434"
"25.03.2021 02:00 - 25.03.2021 03:00","120","564","2119","2689"
"25.03.2021 03:00 - 25.03.2021 04:00","90","632","2090","2611"
"25.03.2021 04:00 - 25.03.2021 05:00","390","639","2089","2665"
"25.03.2021 05:00 - 25.03.2021 06:00","145","614","2069","2520"
"25.03.2021 06:00 - 25.03.2021 07:00","246","584","2017","2337"
"25.03.2021 07:00 - 25.03.2021 08:00","220","378","2120","2536"
"25.03.2021 08:00 - 25.03.2021 09:00","30","79","2030","2543"
"25.03.2021 09:00 - 25.03.2021 10:00","0","0","2000","2851"
"25.03.2021 10:00 - 25.03.2021 11:00","0","0","2000","3013"
"25.03.2021 11:00 - 25.03.2021 12:00","0","0","2000","3013"
"25.03.2021 12:00 - 25.03.2021 13:00","0","0","2000","2761"
"25.03.2021 13:00 - 25.03.2021 14:00","0","99","1999","2950"
"25.03.2021 14:00 - 25.03.2021 15:00","50","99","2000","2760"
"25.03.2021 15:00 - 25.03.2021 16:00","634","835","2000","2630"
"25.03.2021 16:00 - 25.03.2021 17:00","485","585","2000","2000"
"25.03.2021 17:00 - 25.03.2021 18:00","748","805","1684","1833"
"25.03.2021 18:00 - 25.03.2021 19:00","421","520","1911","1941"
"25.03.2021 19:00 - 25.03.2021 20:00","371","376","2000","2225"
"25.03.2021 20:00 - 25.03.2021 21:00","0","60","2000","2000"
"25.03.2021 21:00 - 25.03.2021 22:00","0","655","1950","1990"
"25.03.2021 22:00 - 25.03.2021 23:00","130","749","1977","2087"
"25.03.2021 23:00 - 26.03.2021 00:00","1697","1697","1544","1544"
"26.03.2021 00:00 - 26.03.2021 01:00","3502","3848","1503","1660"
"26.03.2021 01:00 - 26.03.2021 02:00","3725","3952","1503","1781"
"26.03.2021 02:00 - 26.03.2021 03:00","3751","3905","1354","1663"
"26.03.2021 03:00 - 26.03.2021 04:00","3776","3934","1354","1901"
"26.03.2021 04:00 - 26.03.2021 05:00","3979","3979","1354","1957"
"26.03.2021 05:00 - 26.03.2021 06:00","4008","4008","1328","1992"
"26.03.2021 06:00 - 26.03.2021 07:00","3954","3977","1328","1732"
"26.03.2021 07:00 - 26.03.2021 08:00","2902","3479","1542","1892"
"26.03.2021 08:00 - 26.03.2021 09:00","1225","1525","2543","2843"
"26.03.2021 09:00 - 26.03.2021 10:00","0","178","3014","3014"
"26.03.2021 10:00 - 26.03.2021 11:00","0","0","3014","3014"
"26.03.2021 11:00 - 26.03.2021 12:00","0","148","3014","3014"
"26.03.2021 12:00 - 26.03.2021 13:00","0","298","3014","3014"
"26.03.2021 13:00 - 26.03.2021 14:00","0","296","3014","3014"
"26.03.2021 14:00 - 26.03.2021 15:00","0","326","3014","3014"
"26.03.2021 15:00 - 26.03.2021 16:00","0","858","3010","3010"
"26.03.2021 16:00 - 26.03.2021 17:00","0","298","3014","3014"
"26.03.2021 17:00 - 26.03.2021 18:00","0","50","3014","3014"
"26.03.2021 18:00 - 26.03.2021 19:00","0","0","3014","3014"
"26.03.2021 19:00 - 26.03.2021 20:00","0","0","3014","3014"
"26.03.2021 20:00 - 26.03.2021 21:00","0","0","3014","3014"
"26.03.2021 21:00 - 26.03.2021 22:00","0","51","3014","3014"
"26.03.2021 22:00 - 26.03.2021 23:00","0","625","3014","3014"
"26.03.2021 23:00 - 27.03.2021 00:00","0","1097","3014","3014"
"27.03.2021 00:00 - 27.03.2021 01:00","650","1498","3187","3187"
"27.03.2021 01:00 - 27.03.2021 02:00","1077","2304","3187","3287"
"27.03.2021 02:00 - 27.03.2021 03:00","1443","3148","2936","3236"
"27.03.2021 03:00 - 27.03.2021 04:00","1800","3508","2750","3232"
"27.03.2021 04:00 - 27.03.2021 05:00","2342","4186","2661","3111"
"27.03.2021 05:00 - 27.03.2021 06:00","2365","4448","2641","3341"
"27.03.2021 06:00 - 27.03.2021 07:00","1972","4117","2677","3023"
"27.03.2021 07:00 - 27.03.2021 08:00","629","2563","2263","2443"
"27.03.2021 08:00 - 27.03.2021 09:00","1103","1819","2207","2693"
"27.03.2021 09:00 - 27.03.2021 10:00","566","1475","2828","2833"
"27.03.2021 10:00 - 27.03.2021 11:00","10","950","3014","3014"
"27.03.2021 11:00 - 27.03.2021 12:00","0","889","3014","3014"
"27.03.2021 12:00 - 27.03.2021 13:00","0","1248","3014","3014"
"27.03.2021 13:00 - 27.03.2021 14:00","0","667","3014","3014"
"27.03.2021 14:00 - 27.03.2021 15:00","0","740","3014","3014"
"27.03.2021 15:00 - 27.03.2021 16:00","0","740","3012","3014"
"27.03.2021 16:00 - 27.03.2021 17:00","0","742","3012","3012"
"27.03.2021 17:00 - 27.03.2021 18:00","0","446","3013","3014"
"27.03.2021 18:00 - 27.03.2021 19:00","0","297","3013","3014"
"27.03.2021 19:00 - 27.03.2021 20:00","0","297","3014","3014"
"27.03.2021 20:00 - 27.03.2021 21:00","0","338","3012","3012"
"27.03.2021 21:00 - 27.03.2021 22:00","671","1887","3012","3012"
"27.03.2021 22:00 - 27.03.2021 23:00","666","2287","3058","3058"
"27.03.2021 23:00 - 28.03.2021 00:00","2356","3591","2100","2100"
"28.03.2021 00:00 - 28.03.2021 01:00","3630","3946","1822","1908"
"28.03.2021 01:00 - 28.03.2021 02:00","3622","3946","1294","1915"
"28.03.2021 02:00 - 28.03.2021 03:00","","","",""
"28.03.2021 03:00 - 28.03.2021 04:00","3901","3901","887","1886"
"28.03.2021 04:00 - 28.03.2021 05:00","3901","3901","887","1887"
"28.03.2021 05:00 - 28.03.2021 06:00","3901","3901","887","1887"
"28.03.2021 06:00 - 28.03.2021 07:00","3901","3901","887","1887"
"28.03.2021 07:00 - 28.03.2021 08:00","3901","3901","937","1887"
"28.03.2021 08:00 - 28.03.2021 09:00","3905","4030","1218","1885"
"28.03.2021 09:00 - 28.03.2021 10:00","2388","2538","1616","2065"
"28.03.2021 10:00 - 28.03.2021 11:00","1567","2357","2719","2969"
"28.03.2021 11:00 - 28.03.2021 12:00","543","1070","2829","2829"
"28.03.2021 12:00 - 28.03.2021 13:00","71","950","3014","3014"
"28.03.2021 13:00 - 28.03.2021 14:00","0","949","3014","3014"
"28.03.2021 14:00 - 28.03.2021 15:00","0","949","3014","3014"
"28.03.2021 15:00 - 28.03.2021 16:00","275","1254","3014","3014"
"28.03.2021 16:00 - 28.03.2021 17:00","159","1936","3014","3014"
"28.03.2021 17:00 - 28.03.2021 18:00","0","1640","3014","3014"
"28.03.2021 18:00 - 28.03.2021 19:00","0","742","3014","3014"
"28.03.2021 19:00 - 28.03.2021 20:00","0","569","2989","2989"
"28.03.2021 20:00 - 28.03.2021 21:00","0","568","3014","3014"
"28.03.2021 21:00 - 28.03.2021 22:00","0","593","3014","3014"
"28.03.2021 22:00 - 28.03.2021 23:00","451","1640","2879","2879"
"28.03.2021 23:00 - 29.03.2021 00:00","1748","3215","2116","2266"
"29.03.2021 00:00 - 29.03.2021 01:00","3916","3916","1022","1902"
"29.03.2021 01:00 - 29.03.2021 02:00","4000","4001","987","1989"
"29.03.2021 02:00 - 29.03.2021 03:00","3956","3956","987","1943"
"29.03.2021 03:00 - 29.03.2021 04:00","3961","3961","1012","1948"
"29.03.2021 04:00 - 29.03.2021 05:00","3975","3976","962","1964"
"29.03.2021 05:00 - 29.03.2021 06:00","3976","3976","962","1966"
"29.03.2021 06:00 - 29.03.2021 07:00","3976","3976","962","1966"
"29.03.2021 07:00 - 29.03.2021 08:00","3834","3834","1689","1689"
"29.03.2021 08:00 - 29.03.2021 09:00","1176","1692","2221","2496"
"29.03.2021 09:00 - 29.03.2021 10:00","0","524","2895","2895"
"29.03.2021 10:00 - 29.03.2021 11:00","0","330","2895","2895"
"29.03.2021 11:00 - 29.03.2021 12:00","0","402","2408","2538"
"29.03.2021 12:00 - 29.03.2021 13:00","0","30","2359","2464"
"29.03.2021 13:00 - 29.03.2021 14:00","0","458","2367","2417"
"29.03.2021 14:00 - 29.03.2021 15:00","384","1544","2294","2444"
"29.03.2021 15:00 - 29.03.2021 16:00","491","1304","2294","2444"
"29.03.2021 16:00 - 29.03.2021 17:00","723","2196","2294","2636"
"29.03.2021 17:00 - 29.03.2021 18:00","0","1648","2743","2803"
"29.03.2021 18:00 - 29.03.2021 19:00","0","880","2626","2716"
"29.03.2021 19:00 - 29.03.2021 20:00","0","943","2894","2924"
"29.03.2021 20:00 - 29.03.2021 21:00","0","188","2894","2894"
"29.03.2021 21:00 - 29.03.2021 22:00","0","50","2895","2996"
"29.03.2021 22:00 - 29.03.2021 23:00","0","515","2895","2895"
"29.03.2021 23:00 - 30.03.2021 00:00","154","1239","2776","2776"
"30.03.2021 00:00 - 30.03.2021 01:00","1905","2124","1942","1942"
"30.03.2021 01:00 - 30.03.2021 02:00","2700","3265","1910","2060"
"30.03.2021 02:00 - 30.03.2021 03:00","2552","3028","2025","2470"
"30.03.2021 03:00 - 30.03.2021 04:00","1779","2275","2200","2730"
"30.03.2021 04:00 - 30.03.2021 05:00","1751","2136","2521","3236"
"30.03.2021 05:00 - 30.03.2021 06:00","1431","2560","2675","2925"
"30.03.2021 06:00 - 30.03.2021 07:00","653","1590","2488","2787"
"30.03.2021 07:00 - 30.03.2021 08:00","410","996","2939","3043"
"30.03.2021 08:00 - 30.03.2021 09:00","245","474","2959","3059"
"30.03.2021 09:00 - 30.03.2021 10:00","0","0","3014","3014"
"30.03.2021 10:00 - 30.03.2021 11:00","0","0","3014","3014"
"30.03.2021 11:00 - 30.03.2021 12:00","0","0","3014","3014"
"30.03.2021 12:00 - 30.03.2021 13:00","0","0","3014","3014"
"30.03.2021 13:00 - 30.03.2021 14:00","0","0","3014","3014"
"30.03.2021 14:00 - 30.03.2021 15:00","0","0","3014","3014"
"30.03.2021 15:00 - 30.03.2021 16:00","0","0","3014","3014"
"30.03.2021 16:00 - 30.03.2021 17:00","0","0","3014","3014"
"30.03.2021 17:00 - 30.03.2021 18:00","0","0","3014","3014"
"30.03.2021 18:00 - 30.03.2021 19:00","0","0","3014","3014"
"30.03.2021 19:00 - 30.03.2021 20:00","0","0","3014","3014"
"30.03.2021 20:00 - 30.03.2021 21:00","0","0","3014","3014"
"30.03.2021 21:00 - 30.03.2021 22:00","0","0","3014","3014"
"30.03.2021 22:00 - 30.03.2021 23:00","0","0","3014","3014"
"30.03.2021 23:00 - 31.03.2021 00:00","255","433","2976","3225"
"31.03.2021 00:00 - 31.03.2021 01:00","0","296","3014","3014"
"31.03.2021 01:00 - 31.03.2021 02:00","0","401","2970","2970"
"31.03.2021 02:00 - 31.03.2021 03:00","0","496","3014","3014"
"31.03.2021 03:00 - 31.03.2021 04:00","0","445","3014","3014"
"31.03.2021 04:00 - 31.03.2021 05:00","0","506","3014","3014"
"31.03.2021 05:00 - 31.03.2021 06:00","438","829","2739","2739"
"31.03.2021 06:00 - 31.03.2021 07:00","570","795","2510","2515"
"31.03.2021 07:00 - 31.03.2021 08:00","1447","1597","2114","3063"
"31.03.2021 08:00 - 31.03.2021 09:00","614","752","2799","3327"
"31.03.2021 09:00 - 31.03.2021 10:00","0","0","3014","3014"
"31.03.2021 10:00 - 31.03.2021 11:00","0","0","3013","3013"
"31.03.2021 11:00 - 31.03.2021 12:00","0","0","3014","3014"
"31.03.2021 12:00 - 31.03.2021 13:00","0","0","3014","3014"
"31.03.2021 13:00 - 31.03.2021 14:00","0","0","3014","3014"
"31.03.2021 14:00 - 31.03.2021 15:00","0","0","3014","3014"
"31.03.2021 15:00 - 31.03.2021 16:00","0","0","3014","3014"
"31.03.2021 16:00 - 31.03.2021 17:00","0","0","3014","3014"
"31.03.2021 17:00 - 31.03.2021 18:00","0","0","3014","3014"
"31.03.2021 18:00 - 31.03.2021 19:00","0","0","3014","3014"
"31.03.2021 19:00 - 31.03.2021 20:00","0","50","3014","3014"
"31.03.2021 20:00 - 31.03.2021 21:00","0","642","3014","3014"
"31.03.2021 21:00 - 31.03.2021 22:00","0","80","3014","3014"
"31.03.2021 22:00 - 31.03.2021 23:00","625","1034","3014","3289"
"31.03.2021 23:00 - 01.04.2021 00:00","365","732","3014","3269"
"01.04.2021 00:00 - 01.04.2021 01:00","0","252","3014","3014"
"01.04.2021 01:00 - 01.04.2021 02:00","0","450","3014","3014"
"01.04.2021 02:00 - 01.04.2021 03:00","0","643","3014","3014"
"01.04.2021 03:00 - 01.04.2021 04:00","0","1095","3014","3014"
"01.04.2021 04:00 - 01.04.2021 05:00","0","1164","3013","3014"
"01.04.2021 05:00 - 01.04.2021 06:00","50","1227","2859","2859"
"01.04.2021 06:00 - 01.04.2021 07:00","729","2225","2758","2900"
"01.04.2021 07:00 - 01.04.2021 08:00","364","1977","3044","3069"
"01.04.2021 08:00 - 01.04.2021 09:00","168","1576","2701","2894"
"01.04.2021 09:00 - 01.04.2021 10:00","0","1171","3014","3014"
"01.04.2021 10:00 - 01.04.2021 11:00","0","50","3014","3014"
"01.04.2021 11:00 - 01.04.2021 12:00","0","100","3014","3014"
"01.04.2021 12:00 - 01.04.2021 13:00","0","0","3014","3014"
"01.04.2021 13:00 - 01.04.2021 14:00","0","0","3014","3014"
"01.04.2021 14:00 - 01.04.2021 15:00","0","0","3014","3014"
"01.04.2021 15:00 - 01.04.2021 16:00","0","0","2960","3014"
"01.04.2021 16:00 - 01.04.2021 17:00","0","0","3014","3014"
"01.04.2021 17:00 - 01.04.2021 18:00","0","0","3014","3014"
"01.04.2021 18:00 - 01.04.2021 19:00","0","0","3014","3014"
"01.04.2021 19:00 - 01.04.2021 20:00","0","0","3014","3014"
"01.04.2021 20:00 - 01.04.2021 21:00","0","0","3014","3014"
"01.04.2021 21:00 - 01.04.2021 22:00","0","0","3014","3014"
"01.04.2021 22:00 - 01.04.2021 23:00","0","0","3014","3014"
"01.04.2021 23:00 - 02.04.2021 00:00","0","223","3014","3014"
"02.04.2021 00:00 - 02.04.2021 01:00","0","445","3014","3014"
"02.04.2021 01:00 - 02.04.2021 02:00","0","668","3014","3014"
"02.04.2021 02:00 - 02.04.2021 03:00","0","687","3014","3014"
"02.04.2021 03:00 - 02.04.2021 04:00","0","688","3014","3014"
"02.04.2021 04:00 - 02.04.2021 05:00","0","688","3014","3014"
"02.04.2021 05:00 - 02.04.2021 06:00","0","688","3014","3014"
"02.04.2021 06:00 - 02.04.2021 07:00","0","688","3014","3014"
"02.04.2021 07:00 - 02.04.2021 08:00","0","506","3014","3014"
"02.04.2021 08:00 - 02.04.2021 09:00","0","0","3014","3014"
"02.04.2021 09:00 - 02.04.2021 10:00","0","0","3014","3014"
"02.04.2021 10:00 - 02.04.2021 11:00","0","0","3014","3014"
"02.04.2021 11:00 - 02.04.2021 12:00","0","0","3014","3014"
"02.04.2021 12:00 - 02.04.2021 13:00","0","0","3014","3014"
"02.04.2021 13:00 - 02.04.2021 14:00","0","222","3014","3014"
"02.04.2021 14:00 - 02.04.2021 15:00","0","223","3014","3014"
"02.04.2021 15:00 - 02.04.2021 16:00","0","224","3013","3014"
"02.04.2021 16:00 - 02.04.2021 17:00","0","223","3014","3014"
"02.04.2021 17:00 - 02.04.2021 18:00","0","74","3014","3014"
"02.04.2021 18:00 - 02.04.2021 19:00","0","100","3013","3013"
"02.04.2021 19:00 - 02.04.2021 20:00","0","25","3014","3014"
"02.04.2021 20:00 - 02.04.2021 21:00","0","0","3014","3014"
"02.04.2021 21:00 - 02.04.2021 22:00","0","0","3014","3014"
"02.04.2021 22:00 - 02.04.2021 23:00","0","0","3014","3014"
"02.04.2021 23:00 - 03.04.2021 00:00","0","0","3014","3014"
"03.04.2021 00:00 - 03.04.2021 01:00","0","148","3014","3014"
"03.04.2021 01:00 - 03.04.2021 02:00","0","445","3014","3014"
"03.04.2021 02:00 - 03.04.2021 03:00","0","593","3014","3014"
"03.04.2021 03:00 - 03.04.2021 04:00","0","593","3014","3014"
"03.04.2021 04:00 - 03.04.2021 05:00","0","593","3014","3014"
"03.04.2021 05:00 - 03.04.2021 06:00","0","594","3014","3014"
"03.04.2021 06:00 - 03.04.2021 07:00","0","593","3014","3014"
