2019-2022;2020;2021;Mean
3,8;2,3;1,3;2,466666667
5,6;1,8;1,7;3,033333333
6,9;3,9;0,2;3,666666667
8,4;3,2;0,2;3,933333333
10;2,7;0,4;4,366666667
10;1,2;0,1;3,766666667
8,7;1,1;0,9;3,566666667
6,5;1,1;1,1;2,9
5;0,2;1,1;2,1
7,8;0,3;1,9;3,333333333
2;1,2;3,1;2,1
1,5;2,3;3,3;2,366666667
2,1;6,3;3,6;4
2,6;1,1;4,5;2,733333333
0,2;0,5;4,2;1,633333333
0,8;1,7;4,2;2,233333333
0;3,3;2,7;2
0;3,6;2,1;1,9
0,1;3,5;1,7;1,766666667
1;3,5;1,7;2,066666667
1,1;4;2;2,366666667
2;4,9;1,7;2,866666667
1,6;7,8;2,5;3,966666667
2,7;9,2;0,5;4,133333333
3,9;7,8;1;4,233333333
3,1;2,7;1,3;2,366666667
0,9;3,3;0,7;1,633333333
0,3;4,4;0,6;1,766666667
0,1;4,3;0;1,466666667
0,9;3,8;0,4;1,7
2,4;3,7;1,3;2,466666667
2,6;2,4;0,7;1,9
0,1;0,3;1,4;0,6
0;0;0,5;0,166666667
0;0;0,5;0,166666667
0,3;0;0;0,1
0;0;0;0
0;0;0;0
0,1;0,1;0;0,066666667
0;0;0,1;0,033333333
0,2;0;0,5;0,233333333
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0,1;0,033333333
0;0;0,1;0,033333333
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0,4;0;0;0,133333333
2,3;0;0;0,766666667
2,1;0;0;0,7
0,1;0;0;0,033333333
0;0;0;0
0;0;0,6;0,2
0;0;0;0
0;0;0;0
0;1,1;0;0,366666667
0;0,8;0;0,266666667
0;0;0;0
0,1;0;0;0,033333333
0,4;0;0;0,133333333
0;0;0;0
0,1;0;0;0,033333333
0;0;0,2;0,066666667
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;1,2;0;0,4
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
