,Scen. 1,Scen. 2,Scen. 3,Scen. 4,Scen. 5,Scen. 6,Scen. 7,Scen. 8,Scen. 9,Scen. 10,Scen. 11,Scen. 12,Scen. 13,Scen. 14,Scen. 15,Scen. 16,Scen. 17,Scen. 18,Scen. 19,Scen. 20
1531,74147.03434036844,84144.21162137714,69083.74406146951,83617.36861355489,72001.21466275999,62533.98091116894,72566.86466276,54012.3440614695,91233.70783359304,82497.85783359304,79179.16466275998,71866.45943543084,87110.94396725688,64640.08521048803,66541.21861355488,76838.26466275999,90743.1029333801,57462.135210488035,92571.73636068321,80246.19396725688
1532,73784.30187400364,84864.34357420224,67861.63174134662,79296.73898226363,73591.52839812264,62700.16716513591,74344.82839812263,56487.881741346624,91028.04540252734,86180.19540252733,78463.67839812263,74119.45299292397,89533.08018529865,64054.86920370255,65152.788982263635,75095.42839812263,88729.34991813803,59182.71920370255,89686.47995451636,83278.53018529864
1533,68295.36489872265,80285.09900953164,61529.6609551858,67991.38365308486,67319.43898325575,55151.38346992806,68816.58898325574,52380.7109551858,85308.82957688895,83092.12957688895,71301.93898325575,69608.45154782158,81515.21125757783,60720.57488951026,56558.23365308485,67828.38898325575,80859.70658909617,56738.07488951026,83007.36231568058,76536.41125757783
1534,64285.87892115803,77737.97249552057,57317.67883553604,59535.10293931725,64344.84545881489,49966.431440838984,66350.94545881488,50547.42883553604,82006.7550135749,80369.20501357492,68087.04545881489,66549.86213581209,74234.83915953472,58526.680291812314,49235.952939317256,63784.59545881489,75582.01398879338,54784.48029181232,78664.19034153769,69863.53915953473
1535,68769.7964489517,83564.77110788513,63718.22050395745,59896.53467387627,68875.5434212088,53846.28351867767,71575.5434212088,59070.170503957444,86758.85446878904,85284.65446878904,72003.49342120881,72699.34515300179,76069.56643221149,64081.66797725718,51589.984673876264,67815.7934212088,79063.05181479243,60953.71797725717,82976.58003085972,72078.96643221148
1536,67788.24340594385,83208.24877194734,63578.957294397835,57320.804034707486,68458.92652785654,52168.42511812404,71210.22652785655,60783.10729439783,85551.72413647249,84610.7741364725,71577.42652785654,73857.42594751503,70693.40290331285,63074.44834611636,50290.00403470748,67179.12652785654,77675.68268576948,59955.94834611636,81472.50443062645,67171.25290331285
1537,63006.53531878487,77819.9982213208,59304.54326475504,50955.90461582031,63725.7340188851,47236.0692486366,65922.1840188851,57583.29326475504,79841.64957004969,80407.29957004968,66535.0840188851,69537.34078992679,61877.443825730166,56447.05102924228,45071.25461582032,61546.83401888511,71493.59422319462,53637.70102924227,74594.55424929262,58274.29382573016
1538,61523.66521579092,76676.45724208164,59784.67054076606,48138.93054639396,63853.19301333593,49739.12421060184,66118.49301333592,58260.520540766054,78442.46618210903,79882.91618210902,66082.04301333592,69281.66101967491,58394.98566315567,51646.921233967296,42860.43054639396,61227.44301333593,70256.39703700553,49418.071233967305,71863.74810343135,55354.78566315566
1539,58222.197133002475,73409.57788977672,57471.96653763263,43631.29302750113,61746.78864894212,48535.142104906656,63337.088648942125,55927.56653763262,75421.28257391774,77683.88257391774,63536.88864894211,66731.29315657132,53495.10076997144,44002.06657059422,37993.693027501125,58641.78864894212,66734.22916694953,42211.96657059423,67948.5318994407,50089.05076997145
1540,53642.896383686915,69790.13053137112,55815.12418068593,39750.376412338774,60384.23507794791,48720.214164271194,61712.6350779479,54095.224180685924,72212.79906690231,75162.54906690231,62040.68507794791,64298.38336117449,50621.228515387615,36504.41150711397,33275.77641233877,56534.03507794791,64968.6818118636,34847.96150711397,63834.38312525735,47054.5285153876
1541,52840.531517742595,67816.67567700219,57425.54498009708,39655.20546150827,62253.27709317848,50584.24447017382,61921.17709317848,54616.194980097076,70894.49989496174,75466.94989496176,63481.77709317848,63934.06937839498,51089.60073755702,36939.07126897794,31632.155461508264,57574.17709317848,65030.65256349676,35710.57126897794,63564.245120471605,46488.800737557016
1542,57825.54978981186,68055.41076816409,63805.37024329801,45121.06911639394,67632.84528385522,58413.83690922793,64720.89528385522,57464.42024329802,72194.14543050613,80873.29543050613,68924.79528385522,65745.63979020959,56881.988030432076,43056.540418437464,33247.81911639394,62478.545283855216,67449.24630063312,41764.59041843747,65560.91227597032,49546.08803043208
1543,66840.34728086441,68975.74291345131,72232.9658427799,54423.48029595389,76964.36002457349,68496.83738119045,68732.0600245735,59549.7158427799,74438.82605975687,90067.77605975688,78117.2600245735,67328.53465366339,66953.23262723898,52708.13777830354,35325.03029595389,71627.8100245735,70852.75842171947,51555.23777830353,68351.95305798433,54253.78262723898
1544,67353.59857163575,67155.2689096767,75832.30811315941,57365.31901000685,80152.91023512036,71350.62120973361,69558.11023512034,59644.45811315942,74691.99806317873,92420.19806317873,82067.21023512035,64962.05612465097,73434.3828537657,56053.175559366275,34089.96901000686,74280.41023512036,71052.43659403344,54138.87555936627,66656.97219015597,58747.73285376569
1545,62024.8869851699,62255.19727886215,77462.79309688957,56601.536795210384,73227.84615723198,67900.13892425122,64022.19615723196,59949.243096889564,72483.73493522216,87405.28493522217,75842.79615723196,55574.94642747516,74353.97576746989,48557.8289653251,33080.48679521038,69021.24615723197,70229.79017598357,45942.8789653251,60652.35148824236,60085.82576746988
1546,51782.37928547684,56938.50575925584,75689.84286787128,54797.21960076715,62467.79216332803,60518.2835521597,54798.442163328036,57933.292867871285,67034.54823648494,79432.94823648494,65873.84216332802,45272.634414183376,71221.33847711438,35792.8167362436,31898.519600767155,60009.442163328036,67210.8465025472,32386.766736243597,55136.44465096116,57896.838477114376
1547,42234.914075500536,51396.61849089926,71722.4330369065,46858.911665306594,51329.64430324349,54507.371754519205,43972.14430324349,53123.48303690648,59411.744515190156,71044.69451519015,56722.89430324349,36699.15541328972,68440.95819423535,24730.85698795326,24019.61166530659,51150.09430324349,64314.657399130636,19337.60698795326,50942.211349227924,54225.458194235354
1548,36957.73815099196,47337.50906638639,69909.01765134516,45468.34392311729,45386.73290208123,49085.389851216845,37891.532902081235,50378.56765134515,55494.84648863972,66316.44648863972,51704.73290208123,31101.995332377817,67952.37759154364,21077.72262843931,22080.94392311728,46704.33290208124,62974.691214183425,14759.722628439311,49774.13282414675,52610.97759154365
1549,31970.826767286555,47572.58075545178,67999.40838141718,46629.448299695505,40534.014882191455,46882.67212864707,35159.66488219145,50068.70838141718,55720.73548804778,64857.53548804777,47815.91488219145,30078.53813112448,70355.8605418833,17913.420812127108,24650.0982996955,41947.46488219145,63300.24930545229,10631.520812127113,51670.24622827019,56627.71054188329
1550,26721.727053676586,44404.808689119,68131.58189483508,45361.21041886822,37299.2442623934,43254.10470766958,30504.694262393394,45732.38189483508,52120.669295236454,63482.269295236445,46236.2442623934,25017.89606755809,69823.21419100465,17262.957081169196,19317.010418868223,40153.144262393405,59915.07526111102,8325.957081169196,49957.963329203565,53914.81419100464
1551,27361.4917868864,44828.761964676916,69079.39801305572,43749.65390126654,37015.08299198457,42725.54702742383,29856.032991984568,45261.348013055715,51269.78731991751,63607.4373199175,46215.33299198457,25235.67886576047,69406.62553313564,19455.28072238191,17262.653901266523,40939.53299198457,57789.08215753939,10255.03072238191,51160.294256404144,53086.47553313563
1552,32669.391322544703,49151.61080486035,69343.07322937269,45225.32078190018,40230.68911494267,45262.86885973648,32778.68911494267,45120.02322937269,54108.75425283387,67009.35425283387,50409.68911494267,30366.27204354832,71424.81965856178,24617.037208762093,17785.22078190017,44957.03911494267,57815.29894237057,14438.037208762093,55191.22349323341,53963.919658561776
1553,41387.65576337645,57785.597571532286,74000.9413286744,47315.5348046297,49585.2252468439,50090.12480455851,42324.92524684391,49984.441328674395,60677.328456162184,73523.92845616219,60464.875246843905,40573.41277510999,75143.26394403935,33272.61787099882,20473.484804629697,54231.92524684391,59455.16843385769,22392.967870998815,63389.71659952749,57547.36394403936
1554,61013.32547821407,70667.49796099849,80090.48349667247,54232.166041205775,63956.9757986169,60948.868215065806,57144.87579861689,58314.98349667248,71951.4521917936,84447.05219179361,74846.07579861689,55689.209291334846,80648.89199333487,48514.263377878015,29947.016041205767,68035.32579861689,65154.1365000299,37625.16337787802,74139.5570774334,64213.99199333486
1555,78870.9592783747,84470.17166303539,90205.83036218048,64892.535210488044,77740.30943543084,75313.1897601868,71866.45943543084,71104.68036218049,84144.21162137714,97555.11162137713,88942.60943543084,70283.23636068321,90517.47011194061,62590.212670993395,43198.035210488044,81514.90943543083,72854.51415886116,51387.91267099339,84363.76656605993,75301.6201119406
1556,79036.8487998875,86457.21935313391,89009.44223892967,66190.56920370254,79096.90299292396,77562.97295507361,74119.45299292397,75742.99223892967,84864.34357420224,97125.04357420224,88263.40299292396,72658.92995451635,90906.44380368685,63563.000632773656,47420.16920370255,80773.60299292396,73035.93212093222,54396.500632773656,84535.00178432485,77633.24380368686
1557,71916.36518378853,81234.25988273398,82420.02665670885,63214.024889510256,73207.55154782158,71957.9658375875,69608.45154782158,72938.97665670885,80285.09900953164,90296.69900953164,81041.60154782158,69371.01231568058,84353.66483615324,57807.66797532892,47765.97488951025,74122.85154782158,68874.99553021452,49973.61797532892,78370.58221624371,73479.41483615324
1558,66295.51108575528,76828.39102831983,76890.44480512169,61161.88029181231,69122.9621358121,68177.43719339556,66549.86213581209,69148.19480512169,77737.97249552057,85682.72249552057,76849.01213581208,65750.0903415377,78587.87517418581,54292.999383289665,46481.98029181232,68744.9621358121,66530.79808661154,46566.94938328968,74715.35656567654,69388.97517418582
1559,70128.55162897846,81444.38347008718,79778.31456133047,67644.31797725717,73922.4451530018,72960.33488840952,72699.34515300179,72758.31456133047,83564.77110788513,90152.77110788513,81005.8951530018,70063.83003085972,82238.25115475213,59021.743117274564,52873.96797725717,72873.4951530018,73457.20354908651,51938.29311727457,80318.56726737617,74998.20115475213
1560,68367.14853643085,81130.87077732079,76464.32117421206,66229.39834611636,73762.92594751503,72490.87772392282,73857.42594751503,70360.97117421206,83208.24877194734,88733.79877194735,80888.22594751503,69534.45443062644,81413.06847225934,59140.4104115393,52572.79834611635,72469.62594751503,73598.99205734281,52015.110411539295,80436.26936337541,75637.76847225934
1561,62164.75872974676,76505.7940072613,67792.34010341477,59437.30102924228,68642.29078992679,67665.88699426182,69537.34078992679,63099.74010341476,77819.9982213208,82854.14822132081,75421.99078992679,64172.55424929262,74441.73521613736,54578.535438057166,46766.20102924227,67033.09078992679,68521.72161282176,47798.83543805717,75470.37590853742,70363.38521613737
1562,57902.29751271162,75667.75614337204,63998.09250818577,54723.571233967305,67685.96101967491,67454.52296113581,69281.66101967491,59927.84250818577,76676.45724208164,83346.80724208162,74560.16101967491,62539.29810343136,71867.9718337198,55408.25518519587,42722.071233967305,66279.26101967492,67962.04800157767,48534.05518519587,74320.79421131143,68598.27183371979
1563,53441.755885951614,73619.8060005577,58295.81843031278,47208.31657059422,65192.29315657132,66049.25312815617,66731.29315657132,54635.96843031277,73409.57788977672,80416.07788977672,72368.89315657133,59587.98189944069,67702.4785949044,54898.875943182844,35447.116570594226,64021.843156571325,65454.17230954529,47722.27594318284,71165.75012770298,64396.32859490439
1564,51105.04164769441,71012.63455202832,53024.326624062036,39743.06150711398,62899.7833611745,64666.420542035085,64298.38336117449,49785.67662406203,69790.13053137112,77648.48053137113,70772.9833611745,56128.58312525735,64007.2283312771,54578.19904892804,27759.111507113965,61798.183361174495,61541.64850450338,46704.999048928046,68385.12313687737,59926.1783312771
1565,50787.14886837843,72428.2671387579,51100.80332696052,39979.27126897794,62931.01937839498,66561.56458280036,63934.06937839498,48515.55332696052,67816.67567700219,77575.82567700218,71957.11937839499,57205.745120471605,63707.17532848446,57713.96715309877,28446.221268977934,62391.01937839498,60360.95164966039,48687.86715309876,68004.26850601443,58527.22532848446
1566,53450.420050665096,78436.23661850294,53859.9982767895,46188.540418437464,65485.0897902096,72309.6541540766,65745.63979020959,52828.598276789504,68055.41076816409,82797.41076816409,77618.88979020959,63552.112275970314,67716.87311185524,64805.75126107036,35578.89041843747,67738.23979020958,59375.42593606199,52671.95126107036,69488.26077386683,58967.52311185525
1567,60665.43494563196,88854.34034599602,61036.70226554928,56022.38777830354,68423.3846536634,81345.42224083043,67328.53465366339,60924.65226554927,68975.74291345131,92607.49291345131,86426.98465366338,72528.85305798434,75705.93924817198,75217.3806705744,46106.63777830354,75739.03465366339,58897.813433368094,57213.78067057441,71149.38926137422,60747.939248171984
1568,58929.157299730396,90843.84635070246,62190.20636916498,58230.72555936628,67620.20612465095,83803.28935971933,64962.05612465097,61678.55636916499,67155.2689096767,93658.4689096767,88237.40612465097,72240.57219015597,79263.07358330698,79445.27992969519,47754.72555936628,76545.05612465096,57598.875710143766,58828.07992969518,69790.97194709552,60565.573583306985
1569,48903.91778267601,83837.8012425316,59453.32515091545,51005.3789653251,58584.09642747517,76537.69141476169,55574.94642747516,57678.07515091545,62255.19727886215,85965.24727886215,79095.99642747515,63187.651488242365,78233.8081184344,75449.41650886864,39961.028965325095,67801.89642747515,58394.96050622318,54937.51650886865,64429.51072003788,60053.35811843441
1570,36290.342067604535,75977.84907201889,55234.77666781805,38041.916736243606,47436.68441418338,66791.39438135135,45272.634414183376,52575.27666781805,56938.50575925584,77119.65575925584,68171.33441418337,54611.294650961165,71086.41236470664,67715.28393442467,27268.916736243606,57833.03441418337,57888.154934824925,46980.63393442468,58444.91166502841,53575.56236470664
1571,26511.79881330872,68874.98005275399,49802.36901039114,26195.60698795326,37576.65541328972,56871.126558431024,36699.15541328972,46697.36901039114,51396.61849089926,68930.41849089926,59538.455413289725,49601.66134922792,64853.81227580762,59651.790968673246,16053.056987953256,49845.455413289725,55703.806840209276,37689.99096867324,52868.94903394274,46709.81227580762
1572,20183.011866338158,64960.96360398189,46865.767453786866,22605.922628439308,31205.94533237783,53302.87787544339,31101.995332377817,43357.11745378686,47337.50906638639,63329.60906638638,54489.395332377826,47699.18282414675,61165.76314404021,54672.82941125863,12568.672628439308,45263.49533237782,52938.82019831304,31389.379411258633,48936.22158187326,42835.46314404021
1573,17038.353973435427,62985.14030291727,43050.96642550933,18985.320812127116,30221.638131124484,49610.31879706576,30078.53813112448,40382.01642550933,47572.58075545178,60587.93075545179,52057.888131124484,47423.14622827018,59073.200576871954,47585.1602958259,9376.020812127113,43502.93813112447,50967.46067504652,25748.910295825903,47792.40325677184,41910.65057687195
1574,17246.333179743946,62483.100603604296,39981.96637355978,17439.8070811692,26421.89606755809,45389.231817272164,25017.89606755809,36729.81637355977,44404.808689119,59952.758689119,51062.096067558086,47279.563329203556,57251.65387898842,43250.78299214141,7927.707081169196,42283.04606755808,43517.969640115094,18610.58299214141,43959.61325552063,36718.15387898842
1575,21769.393349204795,64696.84453363085,38427.15080982509,19416.130722381917,26986.628865760482,45563.999451169104,25235.67886576047,34464.90080982509,44828.761964676916,60995.011964676916,51722.678865760485,48903.09425640413,55529.65864635636,42053.78548061673,10217.230722381908,43588.928865760485,39898.80009154376,17317.735480616728,42857.97744827935,34250.95864635635
1576,31766.4443006894,69855.87148816753,39953.80466574702,24446.9372087621,32103.722043548318,47036.08539004113,30366.27204354832,35807.95466574701,49151.61080486035,65635.11080486035,57806.37204354833,52653.22349323341,58844.50850730894,44774.85148220391,15018.537208762093,48935.52204354832,41386.32555021954,19072.2014822039,48653.94086898879,36863.808507308946
1577,46908.22920140078,77220.81836229951,43562.52764495935,32728.56787099882,41664.212775109976,52721.1470109657,40573.41277510999,39623.22764495935,57785.597571532286,73849.2475715323,67415.46277510999,60484.516599527495,61567.89739700604,52556.197189477825,23100.367870998823,58521.66277510999,43390.93722267497,26804.947189477818,57421.92189054463,39650.64739700604
1578,66233.3054646593,86776.64721026331,50702.12925181052,47247.963377878026,55235.60929133484,62220.63037238657,55689.209291334846,47525.57925181053,70667.49796099849,86170.89796099848,79974.35929133485,70850.95707743341,69976.80659379612,63842.381761307755,38526.963377878026,71388.35929133485,48698.45428562103,39103.63176130775,68821.75019151281,49852.356593796125
1579,83243.98506670089,99931.09409722868,61612.916996926746,60729.91267099339,67980.1363606832,73224.5081331805,70283.23636068321,59752.61699692676,84470.17166303539,98292.82166303539,91977.73636068321,82359.01656605993,79908.84604472766,74881.79809939723,53302.212670993395,81609.73636068321,61040.88091116893,50884.198099397225,83067.5494444804,64771.29604472768
1580,85423.1218814047,100141.50893230262,61969.21218763364,62692.250632773656,69539.07995451635,73326.6531045447,72658.92995451635,61383.312187633644,86457.21935313391,96876.51935313392,91429.32995451635,82237.30178432485,79582.2713787102,73706.56969432093,55487.30063277366,79626.27995451634,62295.16716513591,51816.31969432093,86006.79329563056,68944.2713787102
1581,80343.14741145377,93685.02065457204,57207.404609678604,57248.76797532891,64887.66231568059,65589.98412552052,69371.01231568058,56510.8046096786,81234.25988273398,88252.90988273398,84819.06231568058,74284.13221624371,72039.47778825628,61807.49183011391,50192.317975328915,73642.41231568059,56722.78346992807,41876.09183011392,81826.09987749894,65398.82778825627
1582,76897.80973588588,87423.43330023608,53353.61593195594,53192.749383289665,62072.69034153768,60340.58440289967,65750.0903415377,52897.315931955935,76828.39102831983,82150.09102831983,80429.99034153769,68942.75656567657,67418.82202861275,53535.84372447771,45732.649383289674,69381.5903415377,52004.931440838984,35178.543724477706,78032.80518021286,61488.272028612744
1583,81422.21935793388,90362.37988135859,58428.82326834152,57955.243117274564,67375.98003085973,63895.09697001004,70063.83003085972,58204.72326834151,81444.38347008718,85637.48347008719,84834.18003085973,72859.81726737617,70364.32292745795,56108.82365659262,50665.243117274564,74061.18003085973,56164.23351867767,38650.62365659262,80957.83087290807,65011.57292745795
1584,79582.55454378026,87618.4475598153,58425.15661710253,57884.9104115393,67243.50443062645,61285.78884213697,69534.45443062644,58494.00661710254,81130.87077732079,84766.42077732079,83191.05443062645,72360.56936337541,69535.44062497985,53681.2850424437,50790.6604115393,72189.90443062645,54790.12511812404,37733.735042443695,78913.6702512884,65239.74062497984
1585,72806.35144171791,80880.30954124189,53524.17731820066,52772.23543805716,61504.95424929261,54145.376614702676,64172.55424929262,53736.127318200655,76505.7940072613,79170.6940072613,76843.65424929262,67171.92590853742,63035.5346326058,47613.52201040528,46401.58543805717,65224.20424929261,50747.419248636594,32274.822010405267,74211.75433772491,60579.884632605805
1586,70419.983766068,80030.88487053446,53982.627344455774,53399.45518519588,59281.74810343136,51225.1781601643,62539.29810343136,56048.127344455774,75667.75614337204,79030.60614337205,74540.79810343136,67964.99421131142,60774.76522578659,46934.77935744083,49192.85518519588,62875.44810343136,51229.524210601834,31675.729357440825,74011.46698449542,59941.815225786595
1587,67046.6435888165,75682.96263596095,52030.93940575248,52567.42594318285,55551.48189944069,47202.59842736962,59587.98189944069,54531.139405752474,73619.8060005577,76433.2060005577,71349.1818994407,65563.25012770298,56902.593401640195,44245.74936979179,49052.02594318284,58728.03189944069,50179.44210490666,28448.049369791792,71312.70969568155,57252.24340164019
1588,64825.57427056742,72959.47635621818,48939.850536295446,52184.64904892804,51364.433125257354,43822.07927048129,56128.58312525735,51373.90053629545,71012.63455202832,73493.93455202832,68112.53312525735,63087.72313687738,53574.313707255424,43158.78688992543,48037.44904892804,54557.183125257354,50156.61416427119,26410.686889925426,69463.08590959245,54488.26370725542
1589,65389.07204208439,72732.70329942592,49329.155229524345,54870.86715309876,50528.6451204716,42841.8070832176,57205.745120471605,52569.155229524345,72428.2671387579,74449.2171387579,68738.79512047161,64483.468506014426,52482.95913032988,46348.34659617144,51387.86715309876,53969.79512047161,52518.79447017382,28138.196596171438,72111.48567733863,55146.50913032987
1590,69144.69551466491,76709.31408021344,54663.75171800784,61681.851261070355,51898.9122759703,43502.743389871415,63552.112275970314,58434.301718007846,78436.23661850294,79597.23661850294,74161.76227597031,70311.76077386683,54273.62620669738,54279.18246419878,58695.65126107036,55994.81227597031,60545.486909227926,32016.33246419878,79193.13550699473,61519.07620669738
1591,77876.17245391267,85163.005696089,62486.094124098105,71076.9306705744,52953.853057984335,45639.48489085515,72528.85305798434,68116.94412409811,88854.34034599602,88443.94034599602,82444.60305798434,80437.38926137422,56669.042113989206,64525.696073778556,70160.2806705744,58202.65305798434,72261.98738119047,35034.94607377854,89933.59814167631,70744.1421139892
1592,78864.66096744142,83913.95392457965,64030.30342386389,74867.42992969518,50030.37219015596,44924.40904936785,72240.57219015597,70139.0534238639,90843.84635070246,90155.34635070246,82716.57219015597,82475.57194709552,56892.878655636145,67695.12815699204,73861.67992969518,56356.47219015597,75277.7712097336,35008.92815699203,92691.578283474,72205.92865563615
1593,74601.75135005548,74694.35096746977,61437.19307847644,70108.81650886864,41593.05148824236,40833.041716711305,63187.651488242365,65094.34307847645,83837.8012425316,83937.70124253159,74232.00148824237,74183.26072003788,53292.33904453319,64871.706116369984,67812.46650886865,49776.75148824237,72521.18892425123,32232.756116369972,88362.17315356588,66223.98904453318
1594,68113.55778248615,67038.67672577576,55974.784980120196,62327.433934424684,34166.894650961156,32935.82015024999,54611.294650961165,57894.48498012021,75977.84907201889,76141.19907201889,65384.294650961165,65155.76166502842,47032.5023646232,56546.54665146633,59296.683934424684,43836.94465096116,66892.9835521597,25329.14665146632,82107.52083749649,57149.40236462321
1595,60109.89017694118,59617.10378057252,49581.80038173786,54956.49096867324,29555.511349227927,21669.117271320894,49601.66134922792,50764.40038173787,68874.98005275399,69581.03005275398,59744.211349227924,57384.69903394274,39491.99661297379,46968.3752463895,51141.39096867325,39380.81134922793,62619.5217545192,16779.675246389503,74644.55734795508,48333.14661297378
1596,56076.36055974257,54966.28430212008,45611.8865197677,49615.729411258624,27920.33282414676,17104.131515436347,47699.18282414675,45678.03651976771,64960.96360398189,66389.26360398189,57736.43282414675,52246.421581873255,37674.62498299895,41611.37719198735,45513.07941125863,37880.63282414675,58427.389851216845,11795.277191987356,69586.61534641017,45465.47498299894
1597,52227.81469150918,53685.13574780672,43783.75777648602,42768.3602958259,29464.09622827018,16124.742659672025,47423.14622827018,43120.90777648603,62985.14030291727,63993.590302917284,57032.446228270186,48445.80325677185,39476.88170749603,37694.381487627434,38367.3602958259,39482.446228270186,57396.47212864706,10126.031487627428,66389.40018304941,45014.58170749603
1598,53278.84593126209,53713.496264255344,42045.723458691,37740.08299214141,26229.01332920356,14018.602121034848,47279.563329203556,41343.723458691,62483.100603604296,63672.4506036043,56791.66332920356,47101.063255520625,35259.18753540795,34781.92884384379,33769.732992141406,37196.41332920356,54631.904707669586,4219.278843843786,65603.66982016776,42422.287535407944
1599,53393.6684142608,54039.226802755555,42870.64777135264,36845.48548061673,27415.14425640413,15480.063333694561,48903.09425640413,42472.39777135264,64696.84453363085,65641.84453363085,58101.99425640414,46972.777448279354,35914.966660895734,35397.57812521921,33521.78548061673,38768.644256404135,55071.29702742383,4710.728125219204,67137.67543264393,43900.216660895734
1600,57231.011770557314,58287.17358842181,46708.5900002371,39315.4514822039,30837.223493233414,21535.944299983246,52653.22349323341,46731.540000237095,69855.87148816753,70810.32148816754,62081.62349323342,52631.040868988784,37404.01718571787,36673.946823812024,35926.9514822039,42082.72349323341,58970.76885973649,5429.546823812016,72892.81291396663,45333.917185717866
1601,61566.486275001254,66209.36029639673,55515.50967806068,47631.39718947782,38750.86659952749,29373.52844631439,60484.516599527495,56201.30967806068,77220.81836229951,78195.51836229951,70112.71659952748,61193.82189054464,45127.49991363361,43651.572339094506,44348.197189477825,50240.71659952749,64096.37480455851,12289.722339094507,79396.62953738724,53053.34991363362
1602,66332.93971759205,77366.29514280961,66179.4796359967,59681.681761307744,49612.7570774334,37417.25744559729,70850.95707743341,67364.77963599669,86776.64721026331,86861.69721026332,79571.95707743341,71381.3501915128,58885.16971201539,53644.3860361961,56441.681761307744,60230.5070774334,75461.3682150658,23685.186036196093,88537.06428262632,67407.71971201539
1603,73640.16822988873,86682.86266639188,77767.05771107272,68324.84809939722,61456.966566059935,51305.98606829277,82359.01656605993,80976.00771107271,99931.09409722868,98743.09409722868,89786.71656605994,84050.34944448041,69906.95632407896,65040.08830468998,67722.74809939723,69847.21656605994,89350.4897601868,36710.33830468998,100989.70570748512,81650.60632407897
1604,70048.38567631957,83566.11648290468,78886.00541415451,65574.16969432094,66399.10178432484,55280.405792283564,82237.30178432485,82660.60541415452,100141.50893230262,98394.60893230262,89442.25178432485,84569.04329563056,72729.9280966619,67053.8273877237,65678.11969432094,71568.25178432485,89610.3729550736,44010.67738772368,100918.88852519552,83548.82809666189
1605,61816.23434685777,74814.29278910015,74176.81280713444,53000.09183011392,62202.98221624371,52735.10334312923,74284.13221624371,76853.86280713444,93685.02065457204,91751.82065457205,81340.58221624371,77354.89987749894,68698.29320087348,62715.45846051797,53307.89183011392,66024.83221624371,82870.0158375875,43577.85846051798,93965.16676440378,77878.29320087348
1606,54594.0251679485,69089.50818940424,71359.09737397714,44786.49372447772,58634.15656567655,49345.45893761444,68942.75656567657,72923.74737397714,87423.43330023608,85567.18330023608,76402.85656567654,71952.40518021285,66455.09081700302,61788.80708007945,44052.09372447771,62555.90656567655,77993.28719339555,44020.107080079455,88982.97934919107,73750.49081700302
1607,55831.47596370156,73763.3485312543,77108.58038082448,46691.223656592614,63590.71726737619,54451.19745778765,72859.81726737617,77610.78038082448,90362.37988135859,88298.2298813586,80149.81726737617,74018.83087290807,71786.64842728038,69801.95596299201,45838.02365659262,68111.86726737619,82886.88488840952,53242.85596299203,93180.52742082489,78157.29842728037
1608,52485.188256767695,72003.12662121604,76280.31112591922,44320.385042443704,63559.91936337542,54590.80511944913,72360.56936337541,77452.11112591921,87618.4475598153,85609.64755981529,79454.81936337541,71743.82025128839,72107.50054819384,68499.04908853298,43851.93504244369,68554.91936337542,82004.32772392282,52604.14908853299,91844.98660371636,77804.50054819384
1609,45883.92951023669,66372.93457030405,70380.8320577844,37398.07201040527,59337.87590853742,48943.92515468994,67171.92590853742,71899.5820577844,80880.30954124189,79237.35954124188,73542.57590853742,65794.50433772491,67522.1205706066,59600.21250240195,37512.82201040527,63857.67590853742,76347.73699426182,45395.51250240195,85937.91495348331,72954.52057060659
1610,44786.529904687035,67095.12770588913,69230.26785396136,35766.229357440825,59173.79421131143,47477.9114432609,67964.99421131142,70623.46785396135,80030.88487053446,77946.48487053446,72171.59421131143,64975.916984495416,65810.30965299714,55503.9259404162,36662.62935744082,63200.844211311436,77104.3229611358,42506.1259404162,86265.34318470553,73741.55965299714
1611,43214.28144905805,63957.12207734585,66111.4023786093,32134.899369791798,57159.50012770298,44254.02988200789,65563.25012770298,68324.0523786093,75682.96263596095,73653.91263596095,69078.65012770299,62042.25969568155,61718.616968329225,46102.540997722645,33837.24936979179,59954.00012770298,75200.90312815616,34183.390997722636,83695.55547188557,71125.41696832921
1612,42030.58119342616,61055.35064671537,63026.0190621928,30260.886889925423,55565.52313687737,41012.701812257874,63087.72313687738,66257.91906219278,72959.47635621818,70398.52635621818,67234.92313687738,60468.03590959245,58077.4893985635,36474.66697242846,32835.33688992542,57227.37313687737,73593.9705420351,24805.266972428457,81318.35805620397,67642.2393985635
1613,42468.42983690796,61689.60802049519,62172.116830965635,32151.746596171448,57709.16850601442,39937.27746264038,64483.468506014426,67017.26683096564,72732.70329942592,69643.90329942593,67966.46850601443,62789.735677338635,56473.02172532536,30960.992060248478,36424.49659617145,56641.318506014424,75449.96458280036,20703.692060248475,82521.56791189886,67921.02172532536
1614,47577.63351077639,67558.90568864589,63498.3162490744,36424.082464198786,64473.01077386684,42539.885516981434,70311.76077386683,71533.5162490744,76709.31408021344,72934.71408021344,73297.96077386683,68983.08550699473,56517.98033239589,34324.75879543293,44147.43246419878,57966.01077386684,82117.4041540766,25499.80879543293,88262.27452446579,72531.68033239589
1615,57970.853661976085,75716.19839154965,65280.64465425417,40534.84607377855,74100.48926137421,44876.90944362314,80437.38926137422,80562.64465425417,85163.005696089,80645.905696089,81354.03926137422,79437.34814167631,56778.43747545043,41985.517522269816,55565.74607377856,58841.43926137421,92947.32224083044,34731.96752226981,98263.00338629015,81802.03747545043
