"Time (CET/CEST)","BZN|ES > BZN|FR Day Ahead [MW]","BZN|ES > BZN|FR Total [MW]","BZN|FR > BZN|ES Day Ahead [MW]","BZN|FR > BZN|ES Total [MW]"
"28.05.2021 06:00 - 28.05.2021 07:00","0","0","3006","3006"
"28.05.2021 07:00 - 28.05.2021 08:00","0","0","3442","3515"
"28.05.2021 08:00 - 28.05.2021 09:00","0","0","3515","3515"
"28.05.2021 09:00 - 28.05.2021 10:00","0","0","3515","3515"
"28.05.2021 10:00 - 28.05.2021 11:00","0","0","3515","3515"
"28.05.2021 11:00 - 28.05.2021 12:00","0","0","3515","3515"
"28.05.2021 12:00 - 28.05.2021 13:00","0","0","3607","3607"
"28.05.2021 13:00 - 28.05.2021 14:00","0","0","3607","3607"
"28.05.2021 14:00 - 28.05.2021 15:00","0","0","3330","3330"
"28.05.2021 15:00 - 28.05.2021 16:00","0","0","3330","3330"
"28.05.2021 16:00 - 28.05.2021 17:00","0","0","3330","3330"
"28.05.2021 17:00 - 28.05.2021 18:00","0","0","3330","3330"
"28.05.2021 18:00 - 28.05.2021 19:00","0","82","3561","3565"
"28.05.2021 19:00 - 28.05.2021 20:00","0","188","3561","3561"
"28.05.2021 20:00 - 28.05.2021 21:00","0","81","3561","3561"
"28.05.2021 21:00 - 28.05.2021 22:00","0","42","3561","3603"
"28.05.2021 22:00 - 28.05.2021 23:00","0","28","3561","3589"
"28.05.2021 23:00 - 29.05.2021 00:00","0","0","3561","3561"
"29.05.2021 00:00 - 29.05.2021 01:00","0","0","3098","3098"
"29.05.2021 01:00 - 29.05.2021 02:00","0","0","3098","3098"
"29.05.2021 02:00 - 29.05.2021 03:00","0","0","3098","3098"
"29.05.2021 03:00 - 29.05.2021 04:00","0","0","3098","3098"
"29.05.2021 04:00 - 29.05.2021 05:00","0","0","3145","3145"
"29.05.2021 05:00 - 29.05.2021 06:00","0","0","3145","3145"
"29.05.2021 06:00 - 29.05.2021 07:00","0","0","3145","3145"
"29.05.2021 07:00 - 29.05.2021 08:00","0","0","3145","3145"
"29.05.2021 08:00 - 29.05.2021 09:00","0","0","3191","3191"
"29.05.2021 09:00 - 29.05.2021 10:00","0","0","3191","3191"
"29.05.2021 10:00 - 29.05.2021 11:00","0","0","3191","3191"
"29.05.2021 11:00 - 29.05.2021 12:00","0","0","3191","3191"
"29.05.2021 12:00 - 29.05.2021 13:00","0","0","3330","3330"
"29.05.2021 13:00 - 29.05.2021 14:00","0","0","3330","3330"
"29.05.2021 14:00 - 29.05.2021 15:00","0","0","3283","3283"
"29.05.2021 15:00 - 29.05.2021 16:00","0","0","3283","3283"
"29.05.2021 16:00 - 29.05.2021 17:00","0","0","3283","3283"
"29.05.2021 17:00 - 29.05.2021 18:00","0","0","3283","3283"
"29.05.2021 18:00 - 29.05.2021 19:00","0","0","3283","3283"
"29.05.2021 19:00 - 29.05.2021 20:00","0","94","3283","3283"
"29.05.2021 20:00 - 29.05.2021 21:00","0","0","3283","3283"
"29.05.2021 21:00 - 29.05.2021 22:00","0","0","3283","3283"
"29.05.2021 22:00 - 29.05.2021 23:00","0","0","3283","3283"
"29.05.2021 23:00 - 30.05.2021 00:00","0","0","3283","3283"
"30.05.2021 00:00 - 30.05.2021 01:00","0","0","2913","2913"
"30.05.2021 01:00 - 30.05.2021 02:00","0","0","2913","2913"
"30.05.2021 02:00 - 30.05.2021 03:00","0","0","2913","2913"
"30.05.2021 03:00 - 30.05.2021 04:00","0","0","2775","2775"
"30.05.2021 04:00 - 30.05.2021 05:00","0","0","2775","2775"
"30.05.2021 05:00 - 30.05.2021 06:00","0","0","2775","2775"
"30.05.2021 06:00 - 30.05.2021 07:00","0","0","2775","2775"
"30.05.2021 07:00 - 30.05.2021 08:00","0","0","2775","2775"
"30.05.2021 08:00 - 30.05.2021 09:00","0","0","3330","3330"
"30.05.2021 09:00 - 30.05.2021 10:00","0","0","3330","3330"
"30.05.2021 10:00 - 30.05.2021 11:00","0","0","3330","3330"
"30.05.2021 11:00 - 30.05.2021 12:00","0","0","3330","3330"
"30.05.2021 12:00 - 30.05.2021 13:00","0","0","3561","3561"
"30.05.2021 13:00 - 30.05.2021 14:00","0","0","3561","3561"
"30.05.2021 14:00 - 30.05.2021 15:00","0","0","3376","3376"
"30.05.2021 15:00 - 30.05.2021 16:00","0","0","3376","3376"
"30.05.2021 16:00 - 30.05.2021 17:00","0","0","3376","3376"
"30.05.2021 17:00 - 30.05.2021 18:00","0","0","3237","3237"
"30.05.2021 18:00 - 30.05.2021 19:00","0","0","3237","3237"
"30.05.2021 19:00 - 30.05.2021 20:00","0","0","3237","3237"
"30.05.2021 20:00 - 30.05.2021 21:00","0","0","3237","3237"
"30.05.2021 21:00 - 30.05.2021 22:00","0","0","3237","3237"
"30.05.2021 22:00 - 30.05.2021 23:00","0","65","3237","3237"
"30.05.2021 23:00 - 31.05.2021 00:00","0","0","3237","3237"
"31.05.2021 00:00 - 31.05.2021 01:00","0","0","2775","2775"
"31.05.2021 01:00 - 31.05.2021 02:00","0","0","2775","2775"
"31.05.2021 02:00 - 31.05.2021 03:00","0","0","2775","2775"
"31.05.2021 03:00 - 31.05.2021 04:00","0","0","2775","2775"
"31.05.2021 04:00 - 31.05.2021 05:00","0","0","2867","2867"
"31.05.2021 05:00 - 31.05.2021 06:00","0","0","2867","2867"
"31.05.2021 06:00 - 31.05.2021 07:00","0","0","2867","2867"
"31.05.2021 07:00 - 31.05.2021 08:00","0","0","3468","3468"
"31.05.2021 08:00 - 31.05.2021 09:00","0","0","3468","3468"
"31.05.2021 09:00 - 31.05.2021 10:00","0","0","3468","3468"
"31.05.2021 10:00 - 31.05.2021 11:00","0","0","3468","3468"
"31.05.2021 11:00 - 31.05.2021 12:00","0","0","3468","3468"
"31.05.2021 12:00 - 31.05.2021 13:00","0","0","3515","3515"
"31.05.2021 13:00 - 31.05.2021 14:00","0","0","3515","3515"
"31.05.2021 14:00 - 31.05.2021 15:00","0","0","3515","3515"
"31.05.2021 15:00 - 31.05.2021 16:00","0","0","3515","3515"
"31.05.2021 16:00 - 31.05.2021 17:00","0","0","3515","3515"
"31.05.2021 17:00 - 31.05.2021 18:00","0","0","3515","3515"
"31.05.2021 18:00 - 31.05.2021 19:00","0","0","3515","3515"
"31.05.2021 19:00 - 31.05.2021 20:00","0","2","3515","3517"
"31.05.2021 20:00 - 31.05.2021 21:00","0","19","3515","3515"
"31.05.2021 21:00 - 31.05.2021 22:00","0","0","3515","3515"
"31.05.2021 22:00 - 31.05.2021 23:00","0","56","3515","3515"
"31.05.2021 23:00 - 01.06.2021 00:00","0","0","3515","3515"
"01.06.2021 00:00 - 01.06.2021 01:00","0","0","2350","2350"
"01.06.2021 01:00 - 01.06.2021 02:00","0","0","2350","2350"
"01.06.2021 02:00 - 01.06.2021 03:00","0","0","2350","2350"
"01.06.2021 03:00 - 01.06.2021 04:00","0","0","2350","2350"
"01.06.2021 04:00 - 01.06.2021 05:00","0","0","2682","2682"
"01.06.2021 05:00 - 01.06.2021 06:00","0","0","2682","2682"
"01.06.2021 06:00 - 01.06.2021 07:00","0","0","2682","2682"
"01.06.2021 07:00 - 01.06.2021 08:00","0","2","3561","3563"
"01.06.2021 08:00 - 01.06.2021 09:00","0","29","3561","3590"
"01.06.2021 09:00 - 01.06.2021 10:00","0","0","3561","3561"
"01.06.2021 10:00 - 01.06.2021 11:00","0","0","3561","3561"
"01.06.2021 11:00 - 01.06.2021 12:00","0","0","3561","3561"
"01.06.2021 12:00 - 01.06.2021 13:00","0","0","3561","3561"
"01.06.2021 13:00 - 01.06.2021 14:00","0","0","3561","3561"
"01.06.2021 14:00 - 01.06.2021 15:00","0","0","3561","3561"
"01.06.2021 15:00 - 01.06.2021 16:00","0","0","3561","3561"
"01.06.2021 16:00 - 01.06.2021 17:00","0","0","3561","3561"
"01.06.2021 17:00 - 01.06.2021 18:00","0","0","3515","3515"
"01.06.2021 18:00 - 01.06.2021 19:00","0","260","3515","3515"
"01.06.2021 19:00 - 01.06.2021 20:00","0","47","2481","2706"
"01.06.2021 20:00 - 01.06.2021 21:00","0","384","3515","3515"
"01.06.2021 21:00 - 01.06.2021 22:00","0","0","3515","3515"
"01.06.2021 22:00 - 01.06.2021 23:00","0","0","3515","3515"
"01.06.2021 23:00 - 02.06.2021 00:00","0","0","3515","3515"
"02.06.2021 00:00 - 02.06.2021 01:00","0","0","2913","2913"
"02.06.2021 01:00 - 02.06.2021 02:00","0","0","2913","2913"
"02.06.2021 02:00 - 02.06.2021 03:00","0","0","2913","2913"
"02.06.2021 03:00 - 02.06.2021 04:00","0","0","2913","2913"
"02.06.2021 04:00 - 02.06.2021 05:00","0","0","3052","3052"
"02.06.2021 05:00 - 02.06.2021 06:00","0","0","3052","3052"
"02.06.2021 06:00 - 02.06.2021 07:00","0","0","3052","3052"
"02.06.2021 07:00 - 02.06.2021 08:00","0","0","3191","3191"
"02.06.2021 08:00 - 02.06.2021 09:00","0","0","3191","3191"
"02.06.2021 09:00 - 02.06.2021 10:00","0","0","3191","3191"
"02.06.2021 10:00 - 02.06.2021 11:00","0","0","3191","3191"
"02.06.2021 11:00 - 02.06.2021 12:00","0","0","3191","3191"
"02.06.2021 12:00 - 02.06.2021 13:00","0","0","3561","3561"
"02.06.2021 13:00 - 02.06.2021 14:00","0","0","3561","3561"
"02.06.2021 14:00 - 02.06.2021 15:00","0","0","3376","3376"
"02.06.2021 15:00 - 02.06.2021 16:00","0","0","3376","3376"
"02.06.2021 16:00 - 02.06.2021 17:00","0","0","3376","3376"
"02.06.2021 17:00 - 02.06.2021 18:00","0","0","2913","2913"
"02.06.2021 18:00 - 02.06.2021 19:00","0","64","2913","2913"
"02.06.2021 19:00 - 02.06.2021 20:00","0","0","1731","2260"
"02.06.2021 20:00 - 02.06.2021 21:00","0","0","2913","2913"
"02.06.2021 21:00 - 02.06.2021 22:00","0","0","2913","2913"
"02.06.2021 22:00 - 02.06.2021 23:00","0","0","2913","2913"
"02.06.2021 23:00 - 03.06.2021 00:00","0","0","2913","2913"
"03.06.2021 00:00 - 03.06.2021 01:00","0","0","2200","2200"
"03.06.2021 01:00 - 03.06.2021 02:00","0","0","2200","2200"
"03.06.2021 02:00 - 03.06.2021 03:00","0","0","2200","2200"
"03.06.2021 03:00 - 03.06.2021 04:00","0","0","2200","2200"
"03.06.2021 04:00 - 03.06.2021 05:00","0","0","2450","2450"
"03.06.2021 05:00 - 03.06.2021 06:00","0","0","2450","2450"
"03.06.2021 06:00 - 03.06.2021 07:00","0","0","2450","2450"
"03.06.2021 07:00 - 03.06.2021 08:00","0","0","2913","2913"
"03.06.2021 08:00 - 03.06.2021 09:00","0","101","2913","3014"
"03.06.2021 09:00 - 03.06.2021 10:00","0","0","2913","2913"
"03.06.2021 10:00 - 03.06.2021 11:00","0","0","2913","2913"
"03.06.2021 11:00 - 03.06.2021 12:00","0","0","2913","2913"
"03.06.2021 12:00 - 03.06.2021 13:00","0","0","3237","3237"
"03.06.2021 13:00 - 03.06.2021 14:00","0","0","3237","3237"
"03.06.2021 14:00 - 03.06.2021 15:00","0","55","3237","3237"
"03.06.2021 15:00 - 03.06.2021 16:00","0","15","3468","3468"
"03.06.2021 16:00 - 03.06.2021 17:00","0","15","3468","3483"
"03.06.2021 17:00 - 03.06.2021 18:00","0","375","2777","2777"
"03.06.2021 18:00 - 03.06.2021 19:00","0","1397","1834","1834"
"03.06.2021 19:00 - 03.06.2021 20:00","0","908","1723","1855"
"03.06.2021 20:00 - 03.06.2021 21:00","0","724","3145","3145"
"03.06.2021 21:00 - 03.06.2021 22:00","0","23","3145","3168"
"03.06.2021 22:00 - 03.06.2021 23:00","0","529","3145","3163"
"03.06.2021 23:00 - 04.06.2021 00:00","0","807","3145","3145"
"04.06.2021 00:00 - 04.06.2021 01:00","0","1","2400","2401"
"04.06.2021 01:00 - 04.06.2021 02:00","0","0","2400","2400"
"04.06.2021 02:00 - 04.06.2021 03:00","0","0","2400","2400"
"04.06.2021 03:00 - 04.06.2021 04:00","0","0","2200","2200"
"04.06.2021 04:00 - 04.06.2021 05:00","0","0","2200","2200"
"04.06.2021 05:00 - 04.06.2021 06:00","0","0","2200","2200"
"04.06.2021 06:00 - 04.06.2021 07:00","0","21","2200","2221"
"04.06.2021 07:00 - 04.06.2021 08:00","0","97","3006","3103"
"04.06.2021 08:00 - 04.06.2021 09:00","0","515","3006","3006"
"04.06.2021 09:00 - 04.06.2021 10:00","0","71","3006","3077"
"04.06.2021 10:00 - 04.06.2021 11:00","0","14","3006","3020"
"04.06.2021 11:00 - 04.06.2021 12:00","0","23","3006","3029"
"04.06.2021 12:00 - 04.06.2021 13:00","0","0","3145","3145"
"04.06.2021 13:00 - 04.06.2021 14:00","0","0","3145","3145"
"04.06.2021 14:00 - 04.06.2021 15:00","0","0","3145","3145"
"04.06.2021 15:00 - 04.06.2021 16:00","0","15","3191","3191"
"04.06.2021 16:00 - 04.06.2021 17:00","0","1508","3191","3191"
"04.06.2021 17:00 - 04.06.2021 18:00","0","857","2198","2198"
"04.06.2021 18:00 - 04.06.2021 19:00","0","618","670","670"
"04.06.2021 19:00 - 04.06.2021 20:00","0","964","625","625"
"04.06.2021 20:00 - 04.06.2021 21:00","0","1458","2247","2247"
"04.06.2021 21:00 - 04.06.2021 22:00","0","378","3145","3145"
"04.06.2021 22:00 - 04.06.2021 23:00","0","106","3145","3150"
"04.06.2021 23:00 - 05.06.2021 00:00","0","607","3145","3145"
"05.06.2021 00:00 - 05.06.2021 01:00","0","0","2000","2000"
"05.06.2021 01:00 - 05.06.2021 02:00","0","0","2000","2000"
"05.06.2021 02:00 - 05.06.2021 03:00","0","0","2000","2000"
"05.06.2021 03:00 - 05.06.2021 04:00","0","0","2000","2000"
"05.06.2021 04:00 - 05.06.2021 05:00","0","0","2350","2350"
"05.06.2021 05:00 - 05.06.2021 06:00","0","0","2350","2350"
"05.06.2021 06:00 - 05.06.2021 07:00","0","0","2350","2350"
"05.06.2021 07:00 - 05.06.2021 08:00","0","0","2350","2350"
"05.06.2021 08:00 - 05.06.2021 09:00","0","0","2682","2682"
"05.06.2021 09:00 - 05.06.2021 10:00","0","0","2682","2682"
"05.06.2021 10:00 - 05.06.2021 11:00","0","0","2682","2682"
"05.06.2021 11:00 - 05.06.2021 12:00","0","0","2682","2682"
"05.06.2021 12:00 - 05.06.2021 13:00","0","0","2960","2960"
"05.06.2021 13:00 - 05.06.2021 14:00","0","0","2960","2960"
"05.06.2021 14:00 - 05.06.2021 15:00","0","0","2960","2960"
"05.06.2021 15:00 - 05.06.2021 16:00","0","0","2960","2960"
"05.06.2021 16:00 - 05.06.2021 17:00","0","0","2960","2960"
"05.06.2021 17:00 - 05.06.2021 18:00","0","0","2960","2960"
"05.06.2021 18:00 - 05.06.2021 19:00","0","1351","2960","2960"
"05.06.2021 19:00 - 05.06.2021 20:00","0","1551","2960","2960"
"05.06.2021 20:00 - 05.06.2021 21:00","0","954","2960","2960"
"05.06.2021 21:00 - 05.06.2021 22:00","0","522","2960","2960"
"05.06.2021 22:00 - 05.06.2021 23:00","0","94","2960","2996"
"05.06.2021 23:00 - 06.06.2021 00:00","0","226","2960","2969"
"06.06.2021 00:00 - 06.06.2021 01:00","0","0","2543","2543"
"06.06.2021 01:00 - 06.06.2021 02:00","0","0","2543","2543"
"06.06.2021 02:00 - 06.06.2021 03:00","0","0","2543","2543"
"06.06.2021 03:00 - 06.06.2021 04:00","0","0","2350","2350"
"06.06.2021 04:00 - 06.06.2021 05:00","0","0","2350","2350"
"06.06.2021 05:00 - 06.06.2021 06:00","0","0","2350","2350"
"06.06.2021 06:00 - 06.06.2021 07:00","0","0","2350","2350"
"06.06.2021 07:00 - 06.06.2021 08:00","0","0","2350","2350"
"06.06.2021 08:00 - 06.06.2021 09:00","0","0","2728","2728"
"06.06.2021 09:00 - 06.06.2021 10:00","0","7","2728","2735"
"06.06.2021 10:00 - 06.06.2021 11:00","0","0","2728","2728"
"06.06.2021 11:00 - 06.06.2021 12:00","0","137","2728","2728"
"06.06.2021 12:00 - 06.06.2021 13:00","0","39","3098","3099"
"06.06.2021 13:00 - 06.06.2021 14:00","0","20","3098","3098"
"06.06.2021 14:00 - 06.06.2021 15:00","0","0","3098","3098"
"06.06.2021 15:00 - 06.06.2021 16:00","0","4","3283","3283"
"06.06.2021 16:00 - 06.06.2021 17:00","0","547","3007","3007"
"06.06.2021 17:00 - 06.06.2021 18:00","0","812","2626","2626"
"06.06.2021 18:00 - 06.06.2021 19:00","0","1109","2200","2200"
"06.06.2021 19:00 - 06.06.2021 20:00","0","780","686","686"
"06.06.2021 20:00 - 06.06.2021 21:00","0","1164","2962","2962"
"06.06.2021 21:00 - 06.06.2021 22:00","0","131","3468","3468"
"06.06.2021 22:00 - 06.06.2021 23:00","0","93","3468","3468"
"06.06.2021 23:00 - 07.06.2021 00:00","0","144","3468","3468"
"07.06.2021 00:00 - 07.06.2021 01:00","0","6","2728","2734"
"07.06.2021 01:00 - 07.06.2021 02:00","0","0","2728","2728"
"07.06.2021 02:00 - 07.06.2021 03:00","0","1","2728","2729"
"07.06.2021 03:00 - 07.06.2021 04:00","0","0","2728","2728"
"07.06.2021 04:00 - 07.06.2021 05:00","0","0","2750","2750"
"07.06.2021 05:00 - 07.06.2021 06:00","0","8","2750","2758"
"07.06.2021 06:00 - 07.06.2021 07:00","0","411","2750","2750"
"07.06.2021 07:00 - 07.06.2021 08:00","0","567","1876","1876"
"07.06.2021 08:00 - 07.06.2021 09:00","0","713","662","662"
"07.06.2021 09:00 - 07.06.2021 10:00","0","901","1392","1392"
"07.06.2021 10:00 - 07.06.2021 11:00","0","357","2289","2320"
"07.06.2021 11:00 - 07.06.2021 12:00","0","368","2573","2573"
"07.06.2021 12:00 - 07.06.2021 13:00","0","201","2913","2966"
"07.06.2021 13:00 - 07.06.2021 14:00","0","14","2913","2927"
"07.06.2021 14:00 - 07.06.2021 15:00","0","47","2913","2960"
"07.06.2021 15:00 - 07.06.2021 16:00","0","107","2609","2609"
"07.06.2021 16:00 - 07.06.2021 17:00","0","76","2148","2249"
"07.06.2021 17:00 - 07.06.2021 18:00","0","218","1153","1489"
"07.06.2021 18:00 - 07.06.2021 19:00","692","857","0","0"
"07.06.2021 19:00 - 07.06.2021 20:00","1206","1232","0","400"
"07.06.2021 20:00 - 07.06.2021 21:00","0","0","328","791"
"07.06.2021 21:00 - 07.06.2021 22:00","0","0","2990","3504"
"07.06.2021 22:00 - 07.06.2021 23:00","0","25","3515","3535"
"07.06.2021 23:00 - 08.06.2021 00:00","0","8","3515","3523"
"08.06.2021 00:00 - 08.06.2021 01:00","0","0","3052","3052"
"08.06.2021 01:00 - 08.06.2021 02:00","0","0","3052","3052"
"08.06.2021 02:00 - 08.06.2021 03:00","0","0","3052","3052"
"08.06.2021 03:00 - 08.06.2021 04:00","0","0","3052","3052"
"08.06.2021 04:00 - 08.06.2021 05:00","0","0","3145","3145"
"08.06.2021 05:00 - 08.06.2021 06:00","0","0","3145","3145"
"08.06.2021 06:00 - 08.06.2021 07:00","0","0","3145","3145"
"08.06.2021 07:00 - 08.06.2021 08:00","0","0","1701","2838"
"08.06.2021 08:00 - 08.06.2021 09:00","0","0","1240","1367"
"08.06.2021 09:00 - 08.06.2021 10:00","0","35","3316","3436"
"08.06.2021 10:00 - 08.06.2021 11:00","0","54","3607","3661"
"08.06.2021 11:00 - 08.06.2021 12:00","0","49","3561","3610"
"08.06.2021 12:00 - 08.06.2021 13:00","0","0","3561","3561"
"08.06.2021 13:00 - 08.06.2021 14:00","0","0","3561","3561"
"08.06.2021 14:00 - 08.06.2021 15:00","0","0","3561","3561"
"08.06.2021 15:00 - 08.06.2021 16:00","0","0","3607","3607"
"08.06.2021 16:00 - 08.06.2021 17:00","0","59","3321","3663"
"08.06.2021 17:00 - 08.06.2021 18:00","0","0","2252","3084"
"08.06.2021 18:00 - 08.06.2021 19:00","0","0","33","254"
"08.06.2021 19:00 - 08.06.2021 20:00","837","837","0","542"
"08.06.2021 20:00 - 08.06.2021 21:00","0","0","958","1406"
"08.06.2021 21:00 - 08.06.2021 22:00","0","0","1898","2640"
"08.06.2021 22:00 - 08.06.2021 23:00","0","13","3453","3574"
"08.06.2021 23:00 - 09.06.2021 00:00","0","0","3561","3561"
"09.06.2021 00:00 - 09.06.2021 01:00","0","0","3098","3098"
"09.06.2021 01:00 - 09.06.2021 02:00","0","0","3098","3098"
"09.06.2021 02:00 - 09.06.2021 03:00","0","0","3098","3098"
"09.06.2021 03:00 - 09.06.2021 04:00","0","5","3098","3103"
"09.06.2021 04:00 - 09.06.2021 05:00","0","25","3145","3145"
"09.06.2021 05:00 - 09.06.2021 06:00","0","0","3145","3145"
"09.06.2021 06:00 - 09.06.2021 07:00","0","99","3145","3145"
"09.06.2021 07:00 - 09.06.2021 08:00","0","260","2344","2347"
"09.06.2021 08:00 - 09.06.2021 09:00","0","515","2302","2302"
"09.06.2021 09:00 - 09.06.2021 10:00","0","90","3607","3607"
"09.06.2021 10:00 - 09.06.2021 11:00","0","0","3607","3607"
"09.06.2021 11:00 - 09.06.2021 12:00","0","0","3561","3561"
"09.06.2021 12:00 - 09.06.2021 13:00","0","0","3561","3561"
"09.06.2021 13:00 - 09.06.2021 14:00","0","0","3561","3561"
"09.06.2021 14:00 - 09.06.2021 15:00","0","0","3561","3561"
"09.06.2021 15:00 - 09.06.2021 16:00","0","0","3561","3561"
"09.06.2021 16:00 - 09.06.2021 17:00","0","106","3380","3380"
"09.06.2021 17:00 - 09.06.2021 18:00","0","77","2378","2472"
"09.06.2021 18:00 - 09.06.2021 19:00","0","22","146","173"
"09.06.2021 19:00 - 09.06.2021 20:00","692","1150","0","0"
"09.06.2021 20:00 - 09.06.2021 21:00","0","209","800","800"
"09.06.2021 21:00 - 09.06.2021 22:00","0","125","2133","2133"
"09.06.2021 22:00 - 09.06.2021 23:00","0","482","2657","2697"
"09.06.2021 23:00 - 10.06.2021 00:00","0","674","3561","3733"
"10.06.2021 00:00 - 10.06.2021 01:00","0","0","3052","3052"
"10.06.2021 01:00 - 10.06.2021 02:00","0","0","3052","3052"
"10.06.2021 02:00 - 10.06.2021 03:00","0","0","3052","3052"
"10.06.2021 03:00 - 10.06.2021 04:00","0","0","3052","3052"
"10.06.2021 04:00 - 10.06.2021 05:00","0","0","3237","3237"
"10.06.2021 05:00 - 10.06.2021 06:00","0","0","3237","3237"
"10.06.2021 06:00 - 10.06.2021 07:00","0","0","3237","3237"
"10.06.2021 07:00 - 10.06.2021 08:00","0","0","330","1405"
"10.06.2021 08:00 - 10.06.2021 09:00","0","0","634","1611"
"10.06.2021 09:00 - 10.06.2021 10:00","0","0","2704","3515"
"10.06.2021 10:00 - 10.06.2021 11:00","0","0","3515","3515"
"10.06.2021 11:00 - 10.06.2021 12:00","0","0","3515","3515"
"10.06.2021 12:00 - 10.06.2021 13:00","0","0","3515","3515"
"10.06.2021 13:00 - 10.06.2021 14:00","0","0","3515","3515"
"10.06.2021 14:00 - 10.06.2021 15:00","0","0","3515","3515"
"10.06.2021 15:00 - 10.06.2021 16:00","0","0","3607","3607"
"10.06.2021 16:00 - 10.06.2021 17:00","0","0","3607","3607"
"10.06.2021 17:00 - 10.06.2021 18:00","0","0","2636","3018"
"10.06.2021 18:00 - 10.06.2021 19:00","458","458","0","756"
"10.06.2021 19:00 - 10.06.2021 20:00","1635","1635","0","864"
"10.06.2021 20:00 - 10.06.2021 21:00","27","27","0","1073"
"10.06.2021 21:00 - 10.06.2021 22:00","0","0","1202","2152"
"10.06.2021 22:00 - 10.06.2021 23:00","0","524","2398","2458"
"10.06.2021 23:00 - 11.06.2021 00:00","0","385","3561","3561"
"11.06.2021 00:00 - 11.06.2021 01:00","0","0","3098","3098"
"11.06.2021 01:00 - 11.06.2021 02:00","0","54","3098","3099"
"11.06.2021 02:00 - 11.06.2021 03:00","0","7","3098","3105"
"11.06.2021 03:00 - 11.06.2021 04:00","0","1","3098","3099"
"11.06.2021 04:00 - 11.06.2021 05:00","0","355","3330","3330"
"11.06.2021 05:00 - 11.06.2021 06:00","0","397","3330","3330"
"11.06.2021 06:00 - 11.06.2021 07:00","0","820","2627","2627"
"11.06.2021 07:00 - 11.06.2021 08:00","0","134","647","647"
"11.06.2021 08:00 - 11.06.2021 09:00","0","388","1067","1067"
"11.06.2021 09:00 - 11.06.2021 10:00","0","986","2495","2595"
"11.06.2021 10:00 - 11.06.2021 11:00","0","0","3515","3515"
"11.06.2021 11:00 - 11.06.2021 12:00","0","70","3515","3515"
"11.06.2021 12:00 - 11.06.2021 13:00","0","89","3607","3635"
"11.06.2021 13:00 - 11.06.2021 14:00","0","89","3607","3607"
"11.06.2021 14:00 - 11.06.2021 15:00","0","342","3515","3515"
"11.06.2021 15:00 - 11.06.2021 16:00","0","306","3515","3515"
"11.06.2021 16:00 - 11.06.2021 17:00","0","45","3515","3516"
"11.06.2021 17:00 - 11.06.2021 18:00","0","2097","3515","3515"
"11.06.2021 18:00 - 11.06.2021 19:00","0","1950","2259","2259"
"11.06.2021 19:00 - 11.06.2021 20:00","0","975","600","600"
"11.06.2021 20:00 - 11.06.2021 21:00","0","778","1281","1281"
"11.06.2021 21:00 - 11.06.2021 22:00","0","1043","3268","3268"
"11.06.2021 22:00 - 11.06.2021 23:00","0","1297","3561","3561"
"11.06.2021 23:00 - 12.06.2021 00:00","0","940","3561","3561"
"12.06.2021 00:00 - 12.06.2021 01:00","0","287","3422","3422"
"12.06.2021 01:00 - 12.06.2021 02:00","0","0","3422","3422"
"12.06.2021 02:00 - 12.06.2021 03:00","0","9","3422","3431"
"12.06.2021 03:00 - 12.06.2021 04:00","0","0","3283","3283"
"12.06.2021 04:00 - 12.06.2021 05:00","0","0","3283","3283"
"12.06.2021 05:00 - 12.06.2021 06:00","0","0","3283","3283"
"12.06.2021 06:00 - 12.06.2021 07:00","0","154","3283","3283"
"12.06.2021 07:00 - 12.06.2021 08:00","0","287","3283","3283"
"12.06.2021 08:00 - 12.06.2021 09:00","0","215","3515","3515"
"12.06.2021 09:00 - 12.06.2021 10:00","0","0","3515","3515"
"12.06.2021 10:00 - 12.06.2021 11:00","0","46","3515","3515"
"12.06.2021 11:00 - 12.06.2021 12:00","0","41","3515","3516"
"12.06.2021 12:00 - 12.06.2021 13:00","0","0","3515","3515"
"12.06.2021 13:00 - 12.06.2021 14:00","0","0","3515","3515"
"12.06.2021 14:00 - 12.06.2021 15:00","0","0","3283","3283"
"12.06.2021 15:00 - 12.06.2021 16:00","0","0","3283","3283"
"12.06.2021 16:00 - 12.06.2021 17:00","0","0","3283","3283"
"12.06.2021 17:00 - 12.06.2021 18:00","0","0","3283","3283"
"12.06.2021 18:00 - 12.06.2021 19:00","0","0","3283","3283"
"12.06.2021 19:00 - 12.06.2021 20:00","0","0","3330","3330"
"12.06.2021 20:00 - 12.06.2021 21:00","0","0","3330","3330"
"12.06.2021 21:00 - 12.06.2021 22:00","0","0","3330","3330"
"12.06.2021 22:00 - 12.06.2021 23:00","0","0","3330","3330"
"12.06.2021 23:00 - 13.06.2021 00:00","0","41","3330","3330"
"13.06.2021 00:00 - 13.06.2021 01:00","0","0","3098","3098"
"13.06.2021 01:00 - 13.06.2021 02:00","0","0","3098","3098"
"13.06.2021 02:00 - 13.06.2021 03:00","0","0","3098","3098"
"13.06.2021 03:00 - 13.06.2021 04:00","0","0","3006","3006"
"13.06.2021 04:00 - 13.06.2021 05:00","0","0","3006","3006"
"13.06.2021 05:00 - 13.06.2021 06:00","0","0","3006","3006"
"13.06.2021 06:00 - 13.06.2021 07:00","0","0","3006","3006"
"13.06.2021 07:00 - 13.06.2021 08:00","0","0","3006","3006"
