"Time (CET/CEST)","BZN|ES > BZN|FR Day Ahead [MW]","BZN|ES > BZN|FR Total [MW]","BZN|FR > BZN|ES Day Ahead [MW]","BZN|FR > BZN|ES Total [MW]"
"06.07.2018 08:00 - 06.07.2018 09:00","0","0","3050","3050"
"06.07.2018 09:00 - 06.07.2018 10:00","0","0","3050","3050"
"06.07.2018 10:00 - 06.07.2018 11:00","0","0","3050","3050"
"06.07.2018 11:00 - 06.07.2018 12:00","0","0","3050","3050"
"06.07.2018 12:00 - 06.07.2018 13:00","0","0","3050","3050"
"06.07.2018 13:00 - 06.07.2018 14:00","0","0","3050","3050"
"06.07.2018 14:00 - 06.07.2018 15:00","0","0","3050","3050"
"06.07.2018 15:00 - 06.07.2018 16:00","0","0","3050","3050"
"06.07.2018 16:00 - 06.07.2018 17:00","0","0","3050","3050"
"06.07.2018 17:00 - 06.07.2018 18:00","0","0","3050","3050"
"06.07.2018 18:00 - 06.07.2018 19:00","0","0","3050","3050"
"06.07.2018 19:00 - 06.07.2018 20:00","0","0","3050","3050"
"06.07.2018 20:00 - 06.07.2018 21:00","0","0","3050","3050"
"06.07.2018 21:00 - 06.07.2018 22:00","0","0","3050","3050"
"06.07.2018 22:00 - 06.07.2018 23:00","0","0","3050","3050"
"06.07.2018 23:00 - 07.07.2018 00:00","0","0","2300","2300"
"07.07.2018 00:00 - 07.07.2018 01:00","0","0","2300","2300"
"07.07.2018 01:00 - 07.07.2018 02:00","0","0","2300","2300"
"07.07.2018 02:00 - 07.07.2018 03:00","0","0","2150","2150"
"07.07.2018 03:00 - 07.07.2018 04:00","0","0","2150","2150"
"07.07.2018 04:00 - 07.07.2018 05:00","0","0","2150","2150"
"07.07.2018 05:00 - 07.07.2018 06:00","0","0","2150","2150"
"07.07.2018 06:00 - 07.07.2018 07:00","0","0","2100","2100"
"07.07.2018 07:00 - 07.07.2018 08:00","0","0","2100","2100"
"07.07.2018 08:00 - 07.07.2018 09:00","0","0","2900","2900"
"07.07.2018 09:00 - 07.07.2018 10:00","0","0","2900","2900"
"07.07.2018 10:00 - 07.07.2018 11:00","0","0","2900","2900"
"07.07.2018 11:00 - 07.07.2018 12:00","0","0","2850","2850"
"07.07.2018 12:00 - 07.07.2018 13:00","0","0","2850","2850"
"07.07.2018 13:00 - 07.07.2018 14:00","0","0","2850","2850"
"07.07.2018 14:00 - 07.07.2018 15:00","0","0","2850","2850"
"07.07.2018 15:00 - 07.07.2018 16:00","0","0","2850","2850"
"07.07.2018 16:00 - 07.07.2018 17:00","0","0","2850","2850"
"07.07.2018 17:00 - 07.07.2018 18:00","0","0","2850","2850"
"07.07.2018 18:00 - 07.07.2018 19:00","0","0","2850","2850"
"07.07.2018 19:00 - 07.07.2018 20:00","0","0","2850","2850"
"07.07.2018 20:00 - 07.07.2018 21:00","0","0","2850","2850"
"07.07.2018 21:00 - 07.07.2018 22:00","0","0","2850","2850"
"07.07.2018 22:00 - 07.07.2018 23:00","0","1547","2900","2900"
"07.07.2018 23:00 - 08.07.2018 00:00","0","37","2300","2300"
"08.07.2018 00:00 - 08.07.2018 01:00","0","0","2300","2300"
"08.07.2018 01:00 - 08.07.2018 02:00","0","28","2150","2150"
"08.07.2018 02:00 - 08.07.2018 03:00","0","0","2150","2150"
"08.07.2018 03:00 - 08.07.2018 04:00","0","0","2150","2150"
"08.07.2018 04:00 - 08.07.2018 05:00","0","0","2150","2150"
"08.07.2018 05:00 - 08.07.2018 06:00","0","0","2150","2150"
"08.07.2018 06:00 - 08.07.2018 07:00","0","0","2150","2150"
"08.07.2018 07:00 - 08.07.2018 08:00","0","0","2150","2150"
"08.07.2018 08:00 - 08.07.2018 09:00","0","0","2150","2150"
"08.07.2018 09:00 - 08.07.2018 10:00","0","0","2150","2150"
"08.07.2018 10:00 - 08.07.2018 11:00","0","0","2150","2150"
"08.07.2018 11:00 - 08.07.2018 12:00","0","0","2100","2100"
"08.07.2018 12:00 - 08.07.2018 13:00","0","0","2100","2100"
"08.07.2018 13:00 - 08.07.2018 14:00","0","0","2150","2150"
"08.07.2018 14:00 - 08.07.2018 15:00","0","0","2150","2150"
"08.07.2018 15:00 - 08.07.2018 16:00","0","0","2150","2150"
"08.07.2018 16:00 - 08.07.2018 17:00","0","0","2150","2150"
"08.07.2018 17:00 - 08.07.2018 18:00","0","0","2150","2150"
"08.07.2018 18:00 - 08.07.2018 19:00","0","0","2900","2900"
"08.07.2018 19:00 - 08.07.2018 20:00","0","0","2900","2900"
"08.07.2018 20:00 - 08.07.2018 21:00","0","0","2900","2900"
"08.07.2018 21:00 - 08.07.2018 22:00","0","0","2300","2300"
"08.07.2018 22:00 - 08.07.2018 23:00","0","774","2300","2300"
"08.07.2018 23:00 - 09.07.2018 00:00","0","32","2300","2300"
"09.07.2018 00:00 - 09.07.2018 01:00","0","0","1743","2300"
"09.07.2018 01:00 - 09.07.2018 02:00","0","0","2150","2150"
"09.07.2018 02:00 - 09.07.2018 03:00","0","0","2150","2150"
"09.07.2018 03:00 - 09.07.2018 04:00","0","0","2150","2150"
"09.07.2018 04:00 - 09.07.2018 05:00","0","0","2150","2150"
"09.07.2018 05:00 - 09.07.2018 06:00","0","0","2150","2150"
"09.07.2018 06:00 - 09.07.2018 07:00","0","0","2100","2100"
"09.07.2018 07:00 - 09.07.2018 08:00","0","0","2750","2750"
"09.07.2018 08:00 - 09.07.2018 09:00","0","0","2800","2800"
"09.07.2018 09:00 - 09.07.2018 10:00","0","461","2800","2800"
"09.07.2018 10:00 - 09.07.2018 11:00","0","208","2800","2800"
"09.07.2018 11:00 - 09.07.2018 12:00","0","71","2750","2750"
"09.07.2018 12:00 - 09.07.2018 13:00","0","0","2750","2750"
"09.07.2018 13:00 - 09.07.2018 14:00","0","0","2750","2750"
"09.07.2018 14:00 - 09.07.2018 15:00","0","0","2750","2750"
"09.07.2018 15:00 - 09.07.2018 16:00","0","0","2750","2750"
"09.07.2018 16:00 - 09.07.2018 17:00","0","0","2750","2750"
"09.07.2018 17:00 - 09.07.2018 18:00","0","0","2750","2750"
"09.07.2018 18:00 - 09.07.2018 19:00","0","0","2750","2750"
"09.07.2018 19:00 - 09.07.2018 20:00","0","0","2750","2750"
"09.07.2018 20:00 - 09.07.2018 21:00","0","0","2750","2750"
"09.07.2018 21:00 - 09.07.2018 22:00","0","0","2750","2750"
"09.07.2018 22:00 - 09.07.2018 23:00","0","0","2800","2800"
"09.07.2018 23:00 - 10.07.2018 00:00","0","0","2000","2000"
"10.07.2018 00:00 - 10.07.2018 01:00","0","0","2000","2000"
"10.07.2018 01:00 - 10.07.2018 02:00","0","0","2000","2000"
"10.07.2018 02:00 - 10.07.2018 03:00","0","0","2000","2000"
"10.07.2018 03:00 - 10.07.2018 04:00","0","0","2000","2000"
"10.07.2018 04:00 - 10.07.2018 05:00","0","0","2000","2000"
"10.07.2018 05:00 - 10.07.2018 06:00","0","0","2000","2000"
"10.07.2018 06:00 - 10.07.2018 07:00","0","0","1950","1950"
"10.07.2018 07:00 - 10.07.2018 08:00","0","0","2750","2750"
"10.07.2018 08:00 - 10.07.2018 09:00","0","0","2800","2800"
"10.07.2018 09:00 - 10.07.2018 10:00","0","0","2800","2800"
"10.07.2018 10:00 - 10.07.2018 11:00","0","0","2800","2800"
"10.07.2018 11:00 - 10.07.2018 12:00","0","0","2750","2750"
"10.07.2018 12:00 - 10.07.2018 13:00","0","0","2750","2750"
"10.07.2018 13:00 - 10.07.2018 14:00","0","0","2750","2750"
"10.07.2018 14:00 - 10.07.2018 15:00","0","0","2750","2750"
"10.07.2018 15:00 - 10.07.2018 16:00","0","0","2750","2750"
"10.07.2018 16:00 - 10.07.2018 17:00","0","0","2750","2750"
"10.07.2018 17:00 - 10.07.2018 18:00","0","0","2750","2750"
"10.07.2018 18:00 - 10.07.2018 19:00","0","0","2750","2750"
"10.07.2018 19:00 - 10.07.2018 20:00","0","0","2750","2750"
"10.07.2018 20:00 - 10.07.2018 21:00","0","0","2750","2750"
"10.07.2018 21:00 - 10.07.2018 22:00","0","0","2750","2750"
"10.07.2018 22:00 - 10.07.2018 23:00","0","0","2800","2800"
"10.07.2018 23:00 - 11.07.2018 00:00","0","0","2000","2000"
"11.07.2018 00:00 - 11.07.2018 01:00","0","0","2000","2000"
"11.07.2018 01:00 - 11.07.2018 02:00","0","0","2000","2000"
"11.07.2018 02:00 - 11.07.2018 03:00","0","0","2000","2000"
"11.07.2018 03:00 - 11.07.2018 04:00","0","0","2000","2000"
"11.07.2018 04:00 - 11.07.2018 05:00","0","0","2000","2000"
"11.07.2018 05:00 - 11.07.2018 06:00","0","0","2000","2000"
"11.07.2018 06:00 - 11.07.2018 07:00","0","0","1950","1950"
"11.07.2018 07:00 - 11.07.2018 08:00","0","0","2750","2750"
"11.07.2018 08:00 - 11.07.2018 09:00","0","0","2800","2800"
"11.07.2018 09:00 - 11.07.2018 10:00","0","0","2800","2800"
"11.07.2018 10:00 - 11.07.2018 11:00","0","0","2800","2800"
"11.07.2018 11:00 - 11.07.2018 12:00","0","0","2850","2850"
"11.07.2018 12:00 - 11.07.2018 13:00","0","0","2850","2850"
"11.07.2018 13:00 - 11.07.2018 14:00","0","0","2850","2850"
"11.07.2018 14:00 - 11.07.2018 15:00","0","0","2850","2850"
"11.07.2018 15:00 - 11.07.2018 16:00","0","19","2850","2850"
"11.07.2018 16:00 - 11.07.2018 17:00","0","0","2850","2850"
"11.07.2018 17:00 - 11.07.2018 18:00","0","0","2850","2850"
"11.07.2018 18:00 - 11.07.2018 19:00","0","0","2850","2850"
"11.07.2018 19:00 - 11.07.2018 20:00","0","0","2850","2850"
"11.07.2018 20:00 - 11.07.2018 21:00","0","0","2850","2850"
"11.07.2018 21:00 - 11.07.2018 22:00","0","0","2850","2850"
"11.07.2018 22:00 - 11.07.2018 23:00","0","0","2900","2900"
"11.07.2018 23:00 - 12.07.2018 00:00","0","0","2200","2200"
"12.07.2018 00:00 - 12.07.2018 01:00","0","0","2200","2200"
"12.07.2018 01:00 - 12.07.2018 02:00","0","0","2150","2150"
"12.07.2018 02:00 - 12.07.2018 03:00","0","0","2150","2150"
"12.07.2018 03:00 - 12.07.2018 04:00","0","0","2150","2150"
"12.07.2018 04:00 - 12.07.2018 05:00","0","0","2150","2150"
"12.07.2018 05:00 - 12.07.2018 06:00","0","0","2150","2150"
"12.07.2018 06:00 - 12.07.2018 07:00","0","0","2100","2100"
"12.07.2018 07:00 - 12.07.2018 08:00","0","0","2850","2850"
"12.07.2018 08:00 - 12.07.2018 09:00","0","0","2900","2900"
"12.07.2018 09:00 - 12.07.2018 10:00","0","0","2900","2900"
"12.07.2018 10:00 - 12.07.2018 11:00","0","0","2900","2900"
"12.07.2018 11:00 - 12.07.2018 12:00","0","0","2850","2850"
"12.07.2018 12:00 - 12.07.2018 13:00","0","0","2850","2850"
"12.07.2018 13:00 - 12.07.2018 14:00","0","0","2850","2850"
"12.07.2018 14:00 - 12.07.2018 15:00","0","0","2850","2850"
"12.07.2018 15:00 - 12.07.2018 16:00","0","0","2850","2850"
"12.07.2018 16:00 - 12.07.2018 17:00","0","0","2850","2850"
"12.07.2018 17:00 - 12.07.2018 18:00","0","0","2850","2850"
"12.07.2018 18:00 - 12.07.2018 19:00","0","0","2850","2850"
"12.07.2018 19:00 - 12.07.2018 20:00","0","0","2850","2850"
"12.07.2018 20:00 - 12.07.2018 21:00","0","0","2850","2850"
"12.07.2018 21:00 - 12.07.2018 22:00","0","0","2850","2850"
"12.07.2018 22:00 - 12.07.2018 23:00","0","0","2900","2900"
"12.07.2018 23:00 - 13.07.2018 00:00","0","0","2300","2300"
"13.07.2018 00:00 - 13.07.2018 01:00","0","0","2300","2300"
"13.07.2018 01:00 - 13.07.2018 02:00","0","0","2150","2150"
"13.07.2018 02:00 - 13.07.2018 03:00","0","0","2150","2150"
"13.07.2018 03:00 - 13.07.2018 04:00","0","0","2150","2150"
"13.07.2018 04:00 - 13.07.2018 05:00","0","0","2150","2150"
"13.07.2018 05:00 - 13.07.2018 06:00","0","0","2150","2150"
"13.07.2018 06:00 - 13.07.2018 07:00","0","0","2100","2100"
"13.07.2018 07:00 - 13.07.2018 08:00","0","0","2850","2850"
"13.07.2018 08:00 - 13.07.2018 09:00","0","537","2900","2900"
"13.07.2018 09:00 - 13.07.2018 10:00","0","369","2900","2900"
"13.07.2018 10:00 - 13.07.2018 11:00","0","344","2900","2900"
"13.07.2018 11:00 - 13.07.2018 12:00","0","154","2850","2850"
"13.07.2018 12:00 - 13.07.2018 13:00","0","0","2850","2850"
"13.07.2018 13:00 - 13.07.2018 14:00","0","0","2850","2850"
"13.07.2018 14:00 - 13.07.2018 15:00","0","0","2850","2850"
"13.07.2018 15:00 - 13.07.2018 16:00","0","0","2850","2850"
"13.07.2018 16:00 - 13.07.2018 17:00","0","0","2850","2850"
"13.07.2018 17:00 - 13.07.2018 18:00","0","274","2850","2850"
"13.07.2018 18:00 - 13.07.2018 19:00","0","18","2850","2850"
"13.07.2018 19:00 - 13.07.2018 20:00","0","2","2850","2850"
"13.07.2018 20:00 - 13.07.2018 21:00","0","0","2850","2850"
"13.07.2018 21:00 - 13.07.2018 22:00","0","285","2850","2850"
"13.07.2018 22:00 - 13.07.2018 23:00","0","690","2900","2900"
"13.07.2018 23:00 - 14.07.2018 00:00","0","0","2300","2300"
"14.07.2018 00:00 - 14.07.2018 01:00","0","0","2300","2300"
"14.07.2018 01:00 - 14.07.2018 02:00","0","0","2300","2300"
"14.07.2018 02:00 - 14.07.2018 03:00","0","0","2300","2300"
"14.07.2018 03:00 - 14.07.2018 04:00","0","0","2300","2300"
"14.07.2018 04:00 - 14.07.2018 05:00","0","0","2300","2300"
"14.07.2018 05:00 - 14.07.2018 06:00","0","0","2300","2300"
"14.07.2018 06:00 - 14.07.2018 07:00","0","0","2300","2300"
"14.07.2018 07:00 - 14.07.2018 08:00","0","0","2300","2300"
"14.07.2018 08:00 - 14.07.2018 09:00","0","0","2800","2800"
"14.07.2018 09:00 - 14.07.2018 10:00","0","0","2800","2800"
"14.07.2018 10:00 - 14.07.2018 11:00","0","0","2800","2800"
"14.07.2018 11:00 - 14.07.2018 12:00","0","0","2800","2800"
"14.07.2018 12:00 - 14.07.2018 13:00","0","0","2800","2800"
"14.07.2018 13:00 - 14.07.2018 14:00","0","0","2800","2800"
"14.07.2018 14:00 - 14.07.2018 15:00","0","0","2800","2800"
"14.07.2018 15:00 - 14.07.2018 16:00","0","0","2800","2800"
"14.07.2018 16:00 - 14.07.2018 17:00","0","0","2800","2800"
"14.07.2018 17:00 - 14.07.2018 18:00","0","0","2800","2800"
"14.07.2018 18:00 - 14.07.2018 19:00","0","0","2800","2800"
"14.07.2018 19:00 - 14.07.2018 20:00","0","0","2800","2800"
"14.07.2018 20:00 - 14.07.2018 21:00","0","0","2800","2800"
"14.07.2018 21:00 - 14.07.2018 22:00","0","0","2800","2800"
"14.07.2018 22:00 - 14.07.2018 23:00","0","0","2800","2800"
"14.07.2018 23:00 - 15.07.2018 00:00","0","0","2300","2300"
"15.07.2018 00:00 - 15.07.2018 01:00","0","0","2300","2300"
"15.07.2018 01:00 - 15.07.2018 02:00","0","0","2300","2300"
"15.07.2018 02:00 - 15.07.2018 03:00","0","0","2300","2300"
"15.07.2018 03:00 - 15.07.2018 04:00","0","0","2300","2300"
"15.07.2018 04:00 - 15.07.2018 05:00","0","0","2300","2300"
"15.07.2018 05:00 - 15.07.2018 06:00","0","0","2300","2300"
"15.07.2018 06:00 - 15.07.2018 07:00","0","0","2300","2300"
"15.07.2018 07:00 - 15.07.2018 08:00","0","0","2300","2300"
"15.07.2018 08:00 - 15.07.2018 09:00","0","0","2300","2300"
"15.07.2018 09:00 - 15.07.2018 10:00","0","0","2300","2300"
"15.07.2018 10:00 - 15.07.2018 11:00","0","0","2300","2300"
"15.07.2018 11:00 - 15.07.2018 12:00","0","0","2300","2300"
"15.07.2018 12:00 - 15.07.2018 13:00","0","0","2300","2300"
"15.07.2018 13:00 - 15.07.2018 14:00","0","0","2300","2300"
"15.07.2018 14:00 - 15.07.2018 15:00","0","0","2300","2300"
"15.07.2018 15:00 - 15.07.2018 16:00","0","0","2300","2300"
"15.07.2018 16:00 - 15.07.2018 17:00","0","0","2300","2300"
"15.07.2018 17:00 - 15.07.2018 18:00","0","0","2300","2300"
"15.07.2018 18:00 - 15.07.2018 19:00","0","0","2597","2731"
"15.07.2018 19:00 - 15.07.2018 20:00","0","0","1668","1918"
"15.07.2018 20:00 - 15.07.2018 21:00","0","0","1934","2113"
"15.07.2018 21:00 - 15.07.2018 22:00","0","0","2300","2300"
"15.07.2018 22:00 - 15.07.2018 23:00","0","0","2300","2300"
"15.07.2018 23:00 - 16.07.2018 00:00","0","0","2300","2300"
"16.07.2018 00:00 - 16.07.2018 01:00","0","0","2300","2300"
"16.07.2018 01:00 - 16.07.2018 02:00","0","0","2300","2300"
"16.07.2018 02:00 - 16.07.2018 03:00","0","0","2300","2300"
"16.07.2018 03:00 - 16.07.2018 04:00","0","0","2300","2300"
"16.07.2018 04:00 - 16.07.2018 05:00","0","0","2300","2300"
"16.07.2018 05:00 - 16.07.2018 06:00","0","0","2300","2300"
"16.07.2018 06:00 - 16.07.2018 07:00","0","118","2293","2294"
"16.07.2018 07:00 - 16.07.2018 08:00","0","1","2450","2450"
"16.07.2018 08:00 - 16.07.2018 09:00","0","0","2800","2800"
"16.07.2018 09:00 - 16.07.2018 10:00","0","0","2800","2800"
"16.07.2018 10:00 - 16.07.2018 11:00","0","0","2800","2800"
"16.07.2018 11:00 - 16.07.2018 12:00","0","0","2800","2800"
"16.07.2018 12:00 - 16.07.2018 13:00","0","0","2800","2800"
"16.07.2018 13:00 - 16.07.2018 14:00","0","0","2800","2800"
"16.07.2018 14:00 - 16.07.2018 15:00","0","0","2800","2800"
"16.07.2018 15:00 - 16.07.2018 16:00","0","0","2800","2800"
"16.07.2018 16:00 - 16.07.2018 17:00","0","0","2800","2800"
"16.07.2018 17:00 - 16.07.2018 18:00","0","0","2800","2800"
"16.07.2018 18:00 - 16.07.2018 19:00","0","0","2800","2800"
"16.07.2018 19:00 - 16.07.2018 20:00","0","0","2800","2800"
"16.07.2018 20:00 - 16.07.2018 21:00","0","0","2800","2800"
"16.07.2018 21:00 - 16.07.2018 22:00","0","0","2800","2800"
"16.07.2018 22:00 - 16.07.2018 23:00","0","0","2800","2800"
"16.07.2018 23:00 - 17.07.2018 00:00","0","0","2300","2300"
"17.07.2018 00:00 - 17.07.2018 01:00","0","0","2300","2300"
"17.07.2018 01:00 - 17.07.2018 02:00","0","0","2300","2300"
"17.07.2018 02:00 - 17.07.2018 03:00","0","0","2300","2300"
"17.07.2018 03:00 - 17.07.2018 04:00","0","0","2300","2300"
"17.07.2018 04:00 - 17.07.2018 05:00","0","0","2300","2300"
"17.07.2018 05:00 - 17.07.2018 06:00","0","0","2300","2300"
"17.07.2018 06:00 - 17.07.2018 07:00","0","0","2300","2300"
"17.07.2018 07:00 - 17.07.2018 08:00","0","0","2800","2800"
"17.07.2018 08:00 - 17.07.2018 09:00","0","0","2800","2800"
"17.07.2018 09:00 - 17.07.2018 10:00","0","0","2800","2800"
"17.07.2018 10:00 - 17.07.2018 11:00","0","0","2800","2800"
"17.07.2018 11:00 - 17.07.2018 12:00","0","0","2800","2800"
"17.07.2018 12:00 - 17.07.2018 13:00","0","0","2800","2800"
"17.07.2018 13:00 - 17.07.2018 14:00","0","0","2800","2800"
"17.07.2018 14:00 - 17.07.2018 15:00","0","0","2800","2800"
"17.07.2018 15:00 - 17.07.2018 16:00","0","0","2800","2800"
"17.07.2018 16:00 - 17.07.2018 17:00","0","0","2800","2800"
"17.07.2018 17:00 - 17.07.2018 18:00","0","0","2800","2800"
"17.07.2018 18:00 - 17.07.2018 19:00","0","0","2800","2800"
"17.07.2018 19:00 - 17.07.2018 20:00","0","0","2800","2800"
"17.07.2018 20:00 - 17.07.2018 21:00","0","0","2800","2800"
"17.07.2018 21:00 - 17.07.2018 22:00","0","0","2800","2800"
"17.07.2018 22:00 - 17.07.2018 23:00","0","0","2800","2800"
"17.07.2018 23:00 - 18.07.2018 00:00","0","0","2300","2300"
"18.07.2018 00:00 - 18.07.2018 01:00","0","0","2300","2300"
"18.07.2018 01:00 - 18.07.2018 02:00","0","0","2300","2300"
"18.07.2018 02:00 - 18.07.2018 03:00","0","0","2300","2300"
"18.07.2018 03:00 - 18.07.2018 04:00","0","0","2300","2300"
"18.07.2018 04:00 - 18.07.2018 05:00","0","0","2300","2300"
"18.07.2018 05:00 - 18.07.2018 06:00","0","0","2300","2300"
"18.07.2018 06:00 - 18.07.2018 07:00","0","0","2300","2300"
"18.07.2018 07:00 - 18.07.2018 08:00","0","0","2800","2800"
"18.07.2018 08:00 - 18.07.2018 09:00","0","0","2800","2800"
"18.07.2018 09:00 - 18.07.2018 10:00","0","97","2800","2800"
"18.07.2018 10:00 - 18.07.2018 11:00","0","0","2800","2800"
"18.07.2018 11:00 - 18.07.2018 12:00","0","0","2800","2800"
"18.07.2018 12:00 - 18.07.2018 13:00","0","0","2800","2800"
"18.07.2018 13:00 - 18.07.2018 14:00","0","0","2800","2800"
"18.07.2018 14:00 - 18.07.2018 15:00","0","0","2800","2800"
"18.07.2018 15:00 - 18.07.2018 16:00","0","0","2800","2800"
"18.07.2018 16:00 - 18.07.2018 17:00","0","0","2800","2800"
"18.07.2018 17:00 - 18.07.2018 18:00","0","194","2800","2800"
"18.07.2018 18:00 - 18.07.2018 19:00","0","0","2800","2800"
"18.07.2018 19:00 - 18.07.2018 20:00","0","0","2800","2800"
"18.07.2018 20:00 - 18.07.2018 21:00","0","0","2800","2800"
"18.07.2018 21:00 - 18.07.2018 22:00","0","0","2800","2800"
"18.07.2018 22:00 - 18.07.2018 23:00","0","0","2800","2800"
"18.07.2018 23:00 - 19.07.2018 00:00","0","0","2300","2300"
"19.07.2018 00:00 - 19.07.2018 01:00","0","0","2300","2300"
"19.07.2018 01:00 - 19.07.2018 02:00","0","0","2300","2300"
"19.07.2018 02:00 - 19.07.2018 03:00","0","0","2300","2300"
"19.07.2018 03:00 - 19.07.2018 04:00","0","0","2300","2300"
"19.07.2018 04:00 - 19.07.2018 05:00","0","0","2300","2300"
"19.07.2018 05:00 - 19.07.2018 06:00","0","0","2300","2300"
"19.07.2018 06:00 - 19.07.2018 07:00","0","0","2300","2300"
"19.07.2018 07:00 - 19.07.2018 08:00","0","0","2800","2800"
"19.07.2018 08:00 - 19.07.2018 09:00","0","0","2800","2800"
"19.07.2018 09:00 - 19.07.2018 10:00","0","0","2800","2800"
"19.07.2018 10:00 - 19.07.2018 11:00","0","0","2800","2800"
"19.07.2018 11:00 - 19.07.2018 12:00","0","0","2800","2800"
"19.07.2018 12:00 - 19.07.2018 13:00","0","0","2800","2800"
"19.07.2018 13:00 - 19.07.2018 14:00","0","0","2800","2800"
"19.07.2018 14:00 - 19.07.2018 15:00","0","0","2800","2800"
"19.07.2018 15:00 - 19.07.2018 16:00","0","0","2800","2800"
"19.07.2018 16:00 - 19.07.2018 17:00","0","0","2800","2800"
"19.07.2018 17:00 - 19.07.2018 18:00","0","0","2800","2800"
"19.07.2018 18:00 - 19.07.2018 19:00","0","0","2800","2800"
"19.07.2018 19:00 - 19.07.2018 20:00","0","0","2800","2800"
"19.07.2018 20:00 - 19.07.2018 21:00","0","0","2800","2800"
"19.07.2018 21:00 - 19.07.2018 22:00","0","0","2800","2800"
"19.07.2018 22:00 - 19.07.2018 23:00","0","0","2800","2800"
"19.07.2018 23:00 - 20.07.2018 00:00","0","0","2300","2300"
"20.07.2018 00:00 - 20.07.2018 01:00","0","0","2300","2300"
"20.07.2018 01:00 - 20.07.2018 02:00","0","0","2300","2300"
"20.07.2018 02:00 - 20.07.2018 03:00","0","0","2300","2300"
"20.07.2018 03:00 - 20.07.2018 04:00","0","0","2300","2300"
"20.07.2018 04:00 - 20.07.2018 05:00","0","0","2300","2300"
"20.07.2018 05:00 - 20.07.2018 06:00","0","0","2300","2300"
"20.07.2018 06:00 - 20.07.2018 07:00","0","0","2300","2300"
"20.07.2018 07:00 - 20.07.2018 08:00","0","0","2800","2800"
"20.07.2018 08:00 - 20.07.2018 09:00","0","0","2800","2800"
"20.07.2018 09:00 - 20.07.2018 10:00","0","0","2800","2800"
"20.07.2018 10:00 - 20.07.2018 11:00","0","0","2800","2800"
"20.07.2018 11:00 - 20.07.2018 12:00","0","0","2800","2800"
"20.07.2018 12:00 - 20.07.2018 13:00","0","0","2800","2800"
"20.07.2018 13:00 - 20.07.2018 14:00","0","0","2800","2800"
"20.07.2018 14:00 - 20.07.2018 15:00","0","0","2800","2800"
"20.07.2018 15:00 - 20.07.2018 16:00","0","0","2800","2800"
"20.07.2018 16:00 - 20.07.2018 17:00","0","6","2800","2806"
"20.07.2018 17:00 - 20.07.2018 18:00","0","211","2800","2800"
"20.07.2018 18:00 - 20.07.2018 19:00","0","227","2410","2410"
"20.07.2018 19:00 - 20.07.2018 20:00","0","8","2242","2257"
"20.07.2018 20:00 - 20.07.2018 21:00","0","0","2800","2800"
"20.07.2018 21:00 - 20.07.2018 22:00","0","2","2800","2800"
"20.07.2018 22:00 - 20.07.2018 23:00","0","0","2800","2800"
"20.07.2018 23:00 - 21.07.2018 00:00","0","0","2300","2300"
"21.07.2018 00:00 - 21.07.2018 01:00","0","0","2200","2200"
"21.07.2018 01:00 - 21.07.2018 02:00","0","0","2200","2200"
"21.07.2018 02:00 - 21.07.2018 03:00","0","0","2200","2200"
"21.07.2018 03:00 - 21.07.2018 04:00","0","0","2200","2200"
"21.07.2018 04:00 - 21.07.2018 05:00","0","0","2200","2200"
"21.07.2018 05:00 - 21.07.2018 06:00","0","0","2200","2200"
"21.07.2018 06:00 - 21.07.2018 07:00","0","0","2200","2200"
"21.07.2018 07:00 - 21.07.2018 08:00","0","0","2200","2200"
"21.07.2018 08:00 - 21.07.2018 09:00","0","0","2750","2750"
"21.07.2018 09:00 - 21.07.2018 10:00","0","0","2750","2750"
"21.07.2018 10:00 - 21.07.2018 11:00","0","0","2750","2750"
"21.07.2018 11:00 - 21.07.2018 12:00","0","0","2750","2750"
"21.07.2018 12:00 - 21.07.2018 13:00","0","0","2750","2750"
"21.07.2018 13:00 - 21.07.2018 14:00","0","0","2750","2750"
"21.07.2018 14:00 - 21.07.2018 15:00","0","0","2750","2750"
"21.07.2018 15:00 - 21.07.2018 16:00","0","0","2750","2750"
"21.07.2018 16:00 - 21.07.2018 17:00","0","0","2750","2750"
"21.07.2018 17:00 - 21.07.2018 18:00","0","0","2750","2750"
"21.07.2018 18:00 - 21.07.2018 19:00","0","0","2750","2750"
"21.07.2018 19:00 - 21.07.2018 20:00","0","0","2750","2750"
"21.07.2018 20:00 - 21.07.2018 21:00","0","0","2750","2750"
"21.07.2018 21:00 - 21.07.2018 22:00","0","0","2750","2750"
"21.07.2018 22:00 - 21.07.2018 23:00","0","0","2750","2750"
"21.07.2018 23:00 - 22.07.2018 00:00","0","0","2200","2200"
"22.07.2018 00:00 - 22.07.2018 01:00","0","0","2200","2200"
"22.07.2018 01:00 - 22.07.2018 02:00","0","0","2200","2200"
"22.07.2018 02:00 - 22.07.2018 03:00","0","0","2200","2200"
"22.07.2018 03:00 - 22.07.2018 04:00","0","0","2200","2200"
"22.07.2018 04:00 - 22.07.2018 05:00","0","0","2200","2200"
"22.07.2018 05:00 - 22.07.2018 06:00","0","0","2200","2200"
"22.07.2018 06:00 - 22.07.2018 07:00","0","0","2200","2200"
"22.07.2018 07:00 - 22.07.2018 08:00","0","0","2200","2200"
"22.07.2018 08:00 - 22.07.2018 09:00","0","0","2200","2200"
"22.07.2018 09:00 - 22.07.2018 10:00","0","0","2200","2200"
