Time (CET/CEST),BZN|ES > BZN|FR Day Ahead [MW],BZN|ES > BZN|FR Total [MW],BZN|FR > BZN|ES Day Ahead [MW],BZN|FR > BZN|ES Total [MW]
02.05.2022 05:00 - 02.05.2022 06:00,2960,3006,0,0
02.05.2022 06:00 - 02.05.2022 07:00,2250,2400,0,0
02.05.2022 07:00 - 02.05.2022 08:00,2250,2400,0,0
02.05.2022 08:00 - 02.05.2022 09:00,2250,2400,0,0
02.05.2022 09:00 - 02.05.2022 10:00,2250,2359,0,0
02.05.2022 10:00 - 02.05.2022 11:00,2250,2259,0,46
02.05.2022 11:00 - 02.05.2022 12:00,1750,2300,0,0
02.05.2022 12:00 - 02.05.2022 13:00,1750,2300,0,0
02.05.2022 13:00 - 02.05.2022 14:00,1552,2288,0,0
02.05.2022 14:00 - 02.05.2022 15:00,1750,2300,0,0
02.05.2022 15:00 - 02.05.2022 16:00,2300,2300,0,0
02.05.2022 16:00 - 02.05.2022 17:00,2300,2300,0,0
02.05.2022 17:00 - 02.05.2022 18:00,1800,2150,0,0
02.05.2022 18:00 - 02.05.2022 19:00,1800,2150,0,0
02.05.2022 19:00 - 02.05.2022 20:00,1800,2150,0,0
02.05.2022 20:00 - 02.05.2022 21:00,1800,2150,0,0
02.05.2022 21:00 - 02.05.2022 22:00,1800,2150,0,0
02.05.2022 22:00 - 02.05.2022 23:00,1800,2150,0,0
02.05.2022 23:00 - 03.05.2022 00:00,1800,2150,0,0
03.05.2022 00:00 - 03.05.2022 01:00,2960,2960,0,190
03.05.2022 01:00 - 03.05.2022 02:00,2960,2960,0,185
03.05.2022 02:00 - 03.05.2022 03:00,2625,2775,0,0
03.05.2022 03:00 - 03.05.2022 04:00,1821,2523,0,48
03.05.2022 04:00 - 03.05.2022 05:00,1897,2553,0,36
03.05.2022 05:00 - 03.05.2022 06:00,2777,2794,0,0
03.05.2022 06:00 - 03.05.2022 07:00,2100,2100,0,0
03.05.2022 07:00 - 03.05.2022 08:00,2100,2100,0,0
03.05.2022 08:00 - 03.05.2022 09:00,2100,2100,0,0
03.05.2022 09:00 - 03.05.2022 10:00,2100,2100,0,0
03.05.2022 10:00 - 03.05.2022 11:00,2100,2100,0,0
03.05.2022 11:00 - 03.05.2022 12:00,2000,2000,0,0
03.05.2022 12:00 - 03.05.2022 13:00,2000,2000,0,0
03.05.2022 13:00 - 03.05.2022 14:00,2000,2004,0,49
03.05.2022 14:00 - 03.05.2022 15:00,2000,2000,0,99
03.05.2022 15:00 - 03.05.2022 16:00,2205,2205,0,51
03.05.2022 16:00 - 03.05.2022 17:00,2300,2300,0,50
03.05.2022 17:00 - 03.05.2022 18:00,2000,2000,0,0
03.05.2022 18:00 - 03.05.2022 19:00,2000,2000,0,0
03.05.2022 19:00 - 03.05.2022 20:00,2000,2000,0,0
03.05.2022 20:00 - 03.05.2022 21:00,2000,2000,0,0
03.05.2022 21:00 - 03.05.2022 22:00,2000,2000,0,0
03.05.2022 22:00 - 03.05.2022 23:00,2000,2000,0,0
03.05.2022 23:00 - 04.05.2022 00:00,2000,2000,0,0
04.05.2022 00:00 - 04.05.2022 01:00,2821,2821,0,0
04.05.2022 01:00 - 04.05.2022 02:00,2072,2636,0,0
04.05.2022 02:00 - 04.05.2022 03:00,2821,2821,0,0
04.05.2022 03:00 - 04.05.2022 04:00,2821,2821,0,0
04.05.2022 04:00 - 04.05.2022 05:00,2947,2960,0,0
04.05.2022 05:00 - 04.05.2022 06:00,2960,2960,0,0
04.05.2022 06:00 - 04.05.2022 07:00,2100,2100,0,0
04.05.2022 07:00 - 04.05.2022 08:00,2100,2100,0,0
04.05.2022 08:00 - 04.05.2022 09:00,2100,2100,0,0
04.05.2022 09:00 - 04.05.2022 10:00,2100,2100,0,0
04.05.2022 10:00 - 04.05.2022 11:00,2100,2100,0,0
04.05.2022 11:00 - 04.05.2022 12:00,2000,2000,0,0
04.05.2022 12:00 - 04.05.2022 13:00,2000,2000,0,185
04.05.2022 13:00 - 04.05.2022 14:00,2000,2000,0,112
04.05.2022 14:00 - 04.05.2022 15:00,2000,2000,0,211
04.05.2022 15:00 - 04.05.2022 16:00,1831,1831,0,31
04.05.2022 16:00 - 04.05.2022 17:00,2150,2150,0,33
04.05.2022 17:00 - 04.05.2022 18:00,1911,1911,0,0
04.05.2022 18:00 - 04.05.2022 19:00,1911,1950,0,0
04.05.2022 19:00 - 04.05.2022 20:00,1911,1950,0,0
04.05.2022 20:00 - 04.05.2022 21:00,1911,1950,0,0
04.05.2022 21:00 - 04.05.2022 22:00,1911,1950,0,0
04.05.2022 22:00 - 04.05.2022 23:00,1911,1950,0,0
04.05.2022 23:00 - 05.05.2022 00:00,1911,1950,0,0
05.05.2022 00:00 - 05.05.2022 01:00,3145,3145,0,0
05.05.2022 01:00 - 05.05.2022 02:00,3145,3145,0,0
05.05.2022 02:00 - 05.05.2022 03:00,3145,3145,0,0
05.05.2022 03:00 - 05.05.2022 04:00,3145,3145,0,0
05.05.2022 04:00 - 05.05.2022 05:00,3145,3145,0,0
05.05.2022 05:00 - 05.05.2022 06:00,3145,3145,0,0
05.05.2022 06:00 - 05.05.2022 07:00,2350,2543,0,0
05.05.2022 07:00 - 05.05.2022 08:00,2350,2543,0,0
05.05.2022 08:00 - 05.05.2022 09:00,2350,2543,0,0
05.05.2022 09:00 - 05.05.2022 10:00,2350,2543,0,0
05.05.2022 10:00 - 05.05.2022 11:00,2350,2543,0,0
05.05.2022 11:00 - 05.05.2022 12:00,2050,2543,0,0
05.05.2022 12:00 - 05.05.2022 13:00,2050,2960,0,0
05.05.2022 13:00 - 05.05.2022 14:00,2050,2952,0,0
05.05.2022 14:00 - 05.05.2022 15:00,2050,2775,0,0
05.05.2022 15:00 - 05.05.2022 16:00,2250,2775,0,0
05.05.2022 16:00 - 05.05.2022 17:00,2250,2775,0,0
05.05.2022 17:00 - 05.05.2022 18:00,2250,2497,0,0
05.05.2022 18:00 - 05.05.2022 19:00,2400,2497,0,0
05.05.2022 19:00 - 05.05.2022 20:00,2400,2497,0,0
05.05.2022 20:00 - 05.05.2022 21:00,2400,2497,0,0
05.05.2022 21:00 - 05.05.2022 22:00,2400,2497,0,0
05.05.2022 22:00 - 05.05.2022 23:00,2400,2497,0,0
05.05.2022 23:00 - 06.05.2022 00:00,2400,2497,0,0
06.05.2022 00:00 - 06.05.2022 01:00,3283,3283,0,6
06.05.2022 01:00 - 06.05.2022 02:00,2725,2844,0,2
06.05.2022 02:00 - 06.05.2022 03:00,1879,2279,0,14
06.05.2022 03:00 - 06.05.2022 04:00,1498,1711,0,0
06.05.2022 04:00 - 06.05.2022 05:00,1937,2237,0,0
06.05.2022 05:00 - 06.05.2022 06:00,3330,3330,0,5
06.05.2022 06:00 - 06.05.2022 07:00,2590,2590,0,0
06.05.2022 07:00 - 06.05.2022 08:00,2590,2590,0,0
06.05.2022 08:00 - 06.05.2022 09:00,2590,2590,0,0
06.05.2022 09:00 - 06.05.2022 10:00,2590,2590,0,0
06.05.2022 10:00 - 06.05.2022 11:00,2590,2590,0,0
06.05.2022 11:00 - 06.05.2022 12:00,2300,2497,0,0
06.05.2022 12:00 - 06.05.2022 13:00,2300,2775,0,0
06.05.2022 13:00 - 06.05.2022 14:00,2300,2775,0,0
06.05.2022 14:00 - 06.05.2022 15:00,2300,2775,0,0
06.05.2022 15:00 - 06.05.2022 16:00,2450,2960,0,0
06.05.2022 16:00 - 06.05.2022 17:00,2450,2960,0,0
06.05.2022 17:00 - 06.05.2022 18:00,2400,2775,0,0
06.05.2022 18:00 - 06.05.2022 19:00,2400,2775,0,0
06.05.2022 19:00 - 06.05.2022 20:00,2400,2775,0,0
06.05.2022 20:00 - 06.05.2022 21:00,2400,2775,0,0
06.05.2022 21:00 - 06.05.2022 22:00,2400,2775,0,0
06.05.2022 22:00 - 06.05.2022 23:00,2400,2775,0,0
06.05.2022 23:00 - 07.05.2022 00:00,2400,2775,0,0
07.05.2022 00:00 - 07.05.2022 01:00,3052,3052,0,0
07.05.2022 01:00 - 07.05.2022 02:00,3052,3052,0,0
07.05.2022 02:00 - 07.05.2022 03:00,3052,3052,0,0
07.05.2022 03:00 - 07.05.2022 04:00,2725,2725,0,0
07.05.2022 04:00 - 07.05.2022 05:00,2586,2913,0,0
07.05.2022 05:00 - 07.05.2022 06:00,2700,2913,0,0
07.05.2022 06:00 - 07.05.2022 07:00,2675,2913,0,0
07.05.2022 07:00 - 07.05.2022 08:00,2867,2867,0,0
07.05.2022 08:00 - 07.05.2022 09:00,2867,2867,0,0
07.05.2022 09:00 - 07.05.2022 10:00,2867,2867,0,0
07.05.2022 10:00 - 07.05.2022 11:00,2867,2867,0,0
07.05.2022 11:00 - 07.05.2022 12:00,2300,3006,0,0
07.05.2022 12:00 - 07.05.2022 13:00,2300,2933,0,0
07.05.2022 13:00 - 07.05.2022 14:00,2300,2903,0,0
07.05.2022 14:00 - 07.05.2022 15:00,2300,2729,0,0
07.05.2022 15:00 - 07.05.2022 16:00,3006,3327,0,0
07.05.2022 16:00 - 07.05.2022 17:00,3006,3330,0,0
07.05.2022 17:00 - 07.05.2022 18:00,2682,3330,0,0
07.05.2022 18:00 - 07.05.2022 19:00,2682,3330,0,0
07.05.2022 19:00 - 07.05.2022 20:00,2682,2913,0,0
07.05.2022 20:00 - 07.05.2022 21:00,2682,2913,0,0
07.05.2022 21:00 - 07.05.2022 22:00,2172,2913,0,0
07.05.2022 22:00 - 07.05.2022 23:00,2680,2913,0,0
07.05.2022 23:00 - 08.05.2022 00:00,878,2824,0,0
08.05.2022 00:00 - 08.05.2022 01:00,0,833,267,267
08.05.2022 01:00 - 08.05.2022 02:00,0,726,1075,1087
08.05.2022 02:00 - 08.05.2022 03:00,0,674,813,831
08.05.2022 03:00 - 08.05.2022 04:00,0,976,788,788
08.05.2022 04:00 - 08.05.2022 05:00,0,1135,1019,1019
08.05.2022 05:00 - 08.05.2022 06:00,0,1087,1263,1272
08.05.2022 06:00 - 08.05.2022 07:00,0,1453,1748,1759
08.05.2022 07:00 - 08.05.2022 08:00,0,948,1556,1556
08.05.2022 08:00 - 08.05.2022 09:00,0,1278,363,363
08.05.2022 09:00 - 08.05.2022 10:00,980,1743,0,0
08.05.2022 10:00 - 08.05.2022 11:00,722,739,0,35
08.05.2022 11:00 - 08.05.2022 12:00,319,833,0,0
08.05.2022 12:00 - 08.05.2022 13:00,679,923,0,0
08.05.2022 13:00 - 08.05.2022 14:00,0,94,269,343
08.05.2022 14:00 - 08.05.2022 15:00,0,465,505,505
08.05.2022 15:00 - 08.05.2022 16:00,0,1181,81,81
08.05.2022 16:00 - 08.05.2022 17:00,1127,2131,0,0
08.05.2022 17:00 - 08.05.2022 18:00,2913,2913,0,3
08.05.2022 18:00 - 08.05.2022 19:00,2913,2913,0,0
08.05.2022 19:00 - 08.05.2022 20:00,2775,2775,0,0
08.05.2022 20:00 - 08.05.2022 21:00,2775,2775,0,0
08.05.2022 21:00 - 08.05.2022 22:00,1087,1815,0,0
08.05.2022 22:00 - 08.05.2022 23:00,598,2636,0,0
08.05.2022 23:00 - 09.05.2022 00:00,0,1323,872,872
09.05.2022 00:00 - 09.05.2022 01:00,0,251,1565,1596
09.05.2022 01:00 - 09.05.2022 02:00,0,361,1881,1950
09.05.2022 02:00 - 09.05.2022 03:00,0,740,2141,2141
09.05.2022 03:00 - 09.05.2022 04:00,0,491,2642,2642
09.05.2022 04:00 - 09.05.2022 05:00,0,523,2426,2427
09.05.2022 05:00 - 09.05.2022 06:00,0,631,775,775
09.05.2022 06:00 - 09.05.2022 07:00,1550,1950,0,0
09.05.2022 07:00 - 09.05.2022 08:00,1550,1950,0,0
09.05.2022 08:00 - 09.05.2022 09:00,1550,1624,0,24
09.05.2022 09:00 - 09.05.2022 10:00,1532,1950,0,0
09.05.2022 10:00 - 09.05.2022 11:00,0,928,490,490
09.05.2022 11:00 - 09.05.2022 12:00,0,536,578,589
09.05.2022 12:00 - 09.05.2022 13:00,184,222,0,38
09.05.2022 13:00 - 09.05.2022 14:00,0,109,180,180
09.05.2022 14:00 - 09.05.2022 15:00,0,607,148,215
09.05.2022 15:00 - 09.05.2022 16:00,127,644,0,0
09.05.2022 16:00 - 09.05.2022 17:00,647,1329,0,0
09.05.2022 17:00 - 09.05.2022 18:00,1350,1850,0,0
09.05.2022 18:00 - 09.05.2022 19:00,1500,2100,0,0
09.05.2022 19:00 - 09.05.2022 20:00,1500,2100,0,0
09.05.2022 20:00 - 09.05.2022 21:00,1500,2100,0,0
09.05.2022 21:00 - 09.05.2022 22:00,1306,1306,0,250
09.05.2022 22:00 - 09.05.2022 23:00,1500,2094,0,0
09.05.2022 23:00 - 10.05.2022 00:00,0,934,16,16
10.05.2022 00:00 - 10.05.2022 01:00,990,1210,0,19
10.05.2022 01:00 - 10.05.2022 02:00,0,640,200,200
10.05.2022 02:00 - 10.05.2022 03:00,0,305,1650,1650
10.05.2022 03:00 - 10.05.2022 04:00,0,15,1650,1765
10.05.2022 04:00 - 10.05.2022 05:00,0,49,1750,1750
10.05.2022 05:00 - 10.05.2022 06:00,0,415,1630,1630
10.05.2022 06:00 - 10.05.2022 07:00,1305,1894,0,32
10.05.2022 07:00 - 10.05.2022 08:00,1397,1684,0,42
10.05.2022 08:00 - 10.05.2022 09:00,875,1462,0,0
10.05.2022 09:00 - 10.05.2022 10:00,167,896,0,0
10.05.2022 10:00 - 10.05.2022 11:00,0,972,82,82
10.05.2022 11:00 - 10.05.2022 12:00,274,1562,0,0
10.05.2022 12:00 - 10.05.2022 13:00,119,785,0,10
10.05.2022 13:00 - 10.05.2022 14:00,0,544,127,127
10.05.2022 14:00 - 10.05.2022 15:00,80,80,0,8
10.05.2022 15:00 - 10.05.2022 16:00,329,329,0,56
10.05.2022 16:00 - 10.05.2022 17:00,630,689,0,0
10.05.2022 17:00 - 10.05.2022 18:00,363,1719,0,0
10.05.2022 18:00 - 10.05.2022 19:00,1776,2000,0,0
10.05.2022 19:00 - 10.05.2022 20:00,1950,2000,0,0
10.05.2022 20:00 - 10.05.2022 21:00,1950,2000,0,0
10.05.2022 21:00 - 10.05.2022 22:00,1321,1800,0,0
10.05.2022 22:00 - 10.05.2022 23:00,1874,2008,0,15
10.05.2022 23:00 - 11.05.2022 00:00,1950,2013,0,14
11.05.2022 00:00 - 11.05.2022 01:00,844,1564,0,0
11.05.2022 01:00 - 11.05.2022 02:00,409,584,0,351
11.05.2022 02:00 - 11.05.2022 03:00,42,384,0,379
11.05.2022 03:00 - 11.05.2022 04:00,0,284,319,605
11.05.2022 04:00 - 11.05.2022 05:00,0,280,569,860
11.05.2022 05:00 - 11.05.2022 06:00,0,418,959,1306
11.05.2022 06:00 - 11.05.2022 07:00,1260,1890,0,407
11.05.2022 07:00 - 11.05.2022 08:00,1900,1932,0,74
11.05.2022 08:00 - 11.05.2022 09:00,1394,1616,0,48
11.05.2022 09:00 - 11.05.2022 10:00,391,454,0,164
11.05.2022 10:00 - 11.05.2022 11:00,143,143,0,489
11.05.2022 11:00 - 11.05.2022 12:00,1350,1350,0,410
11.05.2022 12:00 - 11.05.2022 13:00,1350,1350,0,484
11.05.2022 13:00 - 11.05.2022 14:00,1295,1295,0,526
11.05.2022 14:00 - 11.05.2022 15:00,1350,1350,0,242
11.05.2022 15:00 - 11.05.2022 16:00,670,670,0,224
11.05.2022 16:00 - 11.05.2022 17:00,1350,1350,0,614
11.05.2022 17:00 - 11.05.2022 18:00,774,774,0,284
11.05.2022 18:00 - 11.05.2022 19:00,2300,2435,0,0
11.05.2022 19:00 - 11.05.2022 20:00,2300,2551,0,8
11.05.2022 20:00 - 11.05.2022 21:00,2300,2613,0,70
11.05.2022 21:00 - 11.05.2022 22:00,789,849,0,105
11.05.2022 22:00 - 11.05.2022 23:00,269,881,0,37
11.05.2022 23:00 - 12.05.2022 00:00,1212,1212,0,194
12.05.2022 00:00 - 12.05.2022 01:00,0,91,1561,1568
12.05.2022 01:00 - 12.05.2022 02:00,0,0,1286,1506
12.05.2022 02:00 - 12.05.2022 03:00,0,0,1331,1696
12.05.2022 03:00 - 12.05.2022 04:00,0,0,2219,2614
12.05.2022 04:00 - 12.05.2022 05:00,0,0,2006,2395
12.05.2022 05:00 - 12.05.2022 06:00,0,425,89,108
12.05.2022 06:00 - 12.05.2022 07:00,2450,2450,0,208
12.05.2022 07:00 - 12.05.2022 08:00,2450,2450,0,2
12.05.2022 08:00 - 12.05.2022 09:00,2450,2450,0,65
12.05.2022 09:00 - 12.05.2022 10:00,1650,1650,0,449
12.05.2022 10:00 - 12.05.2022 11:00,2279,2279,0,400
12.05.2022 11:00 - 12.05.2022 12:00,1900,2150,0,0
12.05.2022 12:00 - 12.05.2022 13:00,1900,2150,0,0
12.05.2022 13:00 - 12.05.2022 14:00,1704,2150,0,0
12.05.2022 14:00 - 12.05.2022 15:00,1400,2042,0,0
12.05.2022 15:00 - 12.05.2022 16:00,983,1705,0,0
12.05.2022 16:00 - 12.05.2022 17:00,833,2058,0,8
12.05.2022 17:00 - 12.05.2022 18:00,1400,2050,0,0
12.05.2022 18:00 - 12.05.2022 19:00,2350,2400,0,0
12.05.2022 19:00 - 12.05.2022 20:00,2350,2400,0,0
12.05.2022 20:00 - 12.05.2022 21:00,2350,2400,0,0
12.05.2022 21:00 - 12.05.2022 22:00,2350,2442,0,117
12.05.2022 22:00 - 12.05.2022 23:00,2341,2341,0,89
12.05.2022 23:00 - 13.05.2022 00:00,1933,2315,0,0
13.05.2022 00:00 - 13.05.2022 01:00,0,176,1176,1176
13.05.2022 01:00 - 13.05.2022 02:00,0,0,1030,1342
13.05.2022 02:00 - 13.05.2022 03:00,0,32,2089,2091
13.05.2022 03:00 - 13.05.2022 04:00,0,157,3145,3145
13.05.2022 04:00 - 13.05.2022 05:00,0,71,3191,3216
13.05.2022 05:00 - 13.05.2022 06:00,0,0,2007,2593
13.05.2022 06:00 - 13.05.2022 07:00,1302,1302,0,135
13.05.2022 07:00 - 13.05.2022 08:00,2350,2350,0,495
13.05.2022 08:00 - 13.05.2022 09:00,2400,2400,0,74
13.05.2022 09:00 - 13.05.2022 10:00,1497,2300,0,0
13.05.2022 10:00 - 13.05.2022 11:00,278,1640,0,0
13.05.2022 11:00 - 13.05.2022 12:00,830,1685,0,0
13.05.2022 12:00 - 13.05.2022 13:00,1154,2150,0,0
13.05.2022 13:00 - 13.05.2022 14:00,1350,1828,0,0
13.05.2022 14:00 - 13.05.2022 15:00,1350,2111,0,0
13.05.2022 15:00 - 13.05.2022 16:00,1128,1533,0,0
13.05.2022 16:00 - 13.05.2022 17:00,1342,1456,0,0
13.05.2022 17:00 - 13.05.2022 18:00,227,566,0,0
13.05.2022 18:00 - 13.05.2022 19:00,1530,2077,0,0
13.05.2022 19:00 - 13.05.2022 20:00,2100,2498,0,0
13.05.2022 20:00 - 13.05.2022 21:00,2100,2159,0,0
13.05.2022 21:00 - 13.05.2022 22:00,518,537,0,3
13.05.2022 22:00 - 13.05.2022 23:00,0,293,696,696
13.05.2022 23:00 - 14.05.2022 00:00,63,146,0,4
14.05.2022 00:00 - 14.05.2022 01:00,0,138,3145,3145
14.05.2022 01:00 - 14.05.2022 02:00,0,0,3145,3145
14.05.2022 02:00 - 14.05.2022 03:00,0,61,3145,3145
14.05.2022 03:00 - 14.05.2022 04:00,0,7,2960,2960
14.05.2022 04:00 - 14.05.2022 05:00,0,0,2960,2960
14.05.2022 05:00 - 14.05.2022 06:00,0,0,2960,2960
14.05.2022 06:00 - 14.05.2022 07:00,0,359,2960,2960
14.05.2022 07:00 - 14.05.2022 08:00,0,208,2759,2784
14.05.2022 08:00 - 14.05.2022 09:00,0,36,2642,2728
14.05.2022 09:00 - 14.05.2022 10:00,0,9,3283,3283
14.05.2022 10:00 - 14.05.2022 11:00,0,0,3283,3283
14.05.2022 11:00 - 14.05.2022 12:00,0,0,2563,2707
14.05.2022 12:00 - 14.05.2022 13:00,0,4,1883,2024
14.05.2022 13:00 - 14.05.2022 14:00,0,304,3468,3468
14.05.2022 14:00 - 14.05.2022 15:00,0,336,2688,2688
14.05.2022 15:00 - 14.05.2022 16:00,0,519,1903,1903
14.05.2022 16:00 - 14.05.2022 17:00,0,498,1575,1575
14.05.2022 17:00 - 14.05.2022 18:00,357,1620,0,0
14.05.2022 18:00 - 14.05.2022 19:00,1636,1726,0,16
14.05.2022 19:00 - 14.05.2022 20:00,1435,1690,0,45
14.05.2022 20:00 - 14.05.2022 21:00,293,1024,0,0
14.05.2022 21:00 - 14.05.2022 22:00,0,393,1838,1838
14.05.2022 22:00 - 14.05.2022 23:00,0,78,1833,1974
14.05.2022 23:00 - 15.05.2022 00:00,0,0,2016,2087
15.05.2022 00:00 - 15.05.2022 01:00,0,559,2367,2367
15.05.2022 01:00 - 15.05.2022 02:00,0,298,1637,1655
15.05.2022 02:00 - 15.05.2022 03:00,0,219,1334,1334
15.05.2022 03:00 - 15.05.2022 04:00,0,232,1419,1419
15.05.2022 04:00 - 15.05.2022 05:00,0,0,707,1087
15.05.2022 05:00 - 15.05.2022 06:00,0,0,241,325
15.05.2022 06:00 - 15.05.2022 07:00,0,0,186,659
15.05.2022 07:00 - 15.05.2022 08:00,0,106,311,413
15.05.2022 08:00 - 15.05.2022 09:00,0,547,1576,1576
15.05.2022 09:00 - 15.05.2022 10:00,0,568,1267,1267
15.05.2022 10:00 - 15.05.2022 11:00,0,554,69,69
15.05.2022 11:00 - 15.05.2022 12:00,1029,1597,0,0
15.05.2022 12:00 - 15.05.2022 13:00,1938,2800,0,25
15.05.2022 13:00 - 15.05.2022 14:00,2167,2849,0,74
15.05.2022 14:00 - 15.05.2022 15:00,2728,2803,0,28
15.05.2022 15:00 - 15.05.2022 16:00,2728,3006,0,0
15.05.2022 16:00 - 15.05.2022 17:00,2728,3006,0,0
15.05.2022 17:00 - 15.05.2022 18:00,2497,2821,0,0
15.05.2022 18:00 - 15.05.2022 19:00,2497,2821,0,0
15.05.2022 19:00 - 15.05.2022 20:00,2497,2821,0,0
15.05.2022 20:00 - 15.05.2022 21:00,2497,2764,0,0
15.05.2022 21:00 - 15.05.2022 22:00,189,237,0,455
15.05.2022 22:00 - 15.05.2022 23:00,0,33,1885,2359
15.05.2022 23:00 - 16.05.2022 00:00,0,0,3025,3101
16.05.2022 00:00 - 16.05.2022 01:00,0,0,2458,2542
16.05.2022 01:00 - 16.05.2022 02:00,0,0,1993,2525
16.05.2022 02:00 - 16.05.2022 03:00,0,0,1395,2499
16.05.2022 03:00 - 16.05.2022 04:00,0,0,1610,2293
16.05.2022 04:00 - 16.05.2022 05:00,0,0,1976,2155
16.05.2022 05:00 - 16.05.2022 06:00,0,310,1582,1652
16.05.2022 06:00 - 16.05.2022 07:00,216,1202,0,0
16.05.2022 07:00 - 16.05.2022 08:00,1828,2110,0,18
16.05.2022 08:00 - 16.05.2022 09:00,2200,2200,0,0
16.05.2022 09:00 - 16.05.2022 10:00,2200,2200,0,0
16.05.2022 10:00 - 16.05.2022 11:00,1247,2139,0,0
16.05.2022 11:00 - 16.05.2022 12:00,1750,2200,0,0
16.05.2022 12:00 - 16.05.2022 13:00,1750,2497,0,0
16.05.2022 13:00 - 16.05.2022 14:00,1750,2497,0,0
16.05.2022 14:00 - 16.05.2022 15:00,1550,2250,0,0
16.05.2022 15:00 - 16.05.2022 16:00,1550,2250,0,0
16.05.2022 16:00 - 16.05.2022 17:00,1550,2250,0,0
16.05.2022 17:00 - 16.05.2022 18:00,1550,2050,0,0
16.05.2022 18:00 - 16.05.2022 19:00,1750,2050,0,0
16.05.2022 19:00 - 16.05.2022 20:00,1750,2050,0,0
16.05.2022 20:00 - 16.05.2022 21:00,1750,2050,0,0
16.05.2022 21:00 - 16.05.2022 22:00,1750,2050,0,0
16.05.2022 22:00 - 16.05.2022 23:00,1750,2050,0,0
16.05.2022 23:00 - 17.05.2022 00:00,1589,2050,0,0
17.05.2022 00:00 - 17.05.2022 01:00,0,403,405,405
17.05.2022 01:00 - 17.05.2022 02:00,0,1074,835,835
17.05.2022 02:00 - 17.05.2022 03:00,0,933,450,450
17.05.2022 03:00 - 17.05.2022 04:00,0,1208,954,954
17.05.2022 04:00 - 17.05.2022 05:00,0,1171,554,554
17.05.2022 05:00 - 17.05.2022 06:00,468,991,0,0
17.05.2022 06:00 - 17.05.2022 07:00,2000,2130,0,7
17.05.2022 07:00 - 17.05.2022 08:00,2000,2150,0,0
17.05.2022 08:00 - 17.05.2022 09:00,2000,2150,0,0
17.05.2022 09:00 - 17.05.2022 10:00,2000,2150,0,0
17.05.2022 10:00 - 17.05.2022 11:00,2000,2150,0,0
17.05.2022 11:00 - 17.05.2022 12:00,2000,2150,0,0
17.05.2022 12:00 - 17.05.2022 13:00,2300,2450,0,0
17.05.2022 13:00 - 17.05.2022 14:00,2300,2450,0,0
17.05.2022 14:00 - 17.05.2022 15:00,2300,2300,0,0
17.05.2022 15:00 - 17.05.2022 16:00,2499,2499,0,0
17.05.2022 16:00 - 17.05.2022 17:00,2499,2499,0,0
17.05.2022 17:00 - 17.05.2022 18:00,1850,1900,0,0
17.05.2022 18:00 - 17.05.2022 19:00,1850,1900,0,0
17.05.2022 19:00 - 17.05.2022 20:00,1850,1900,0,0
17.05.2022 20:00 - 17.05.2022 21:00,1850,1850,0,129
17.05.2022 21:00 - 17.05.2022 22:00,104,104,0,1294
17.05.2022 22:00 - 17.05.2022 23:00,0,0,372,1415
17.05.2022 23:00 - 18.05.2022 00:00,0,18,817,1554
18.05.2022 00:00 - 18.05.2022 01:00,0,0,2114,2300
18.05.2022 01:00 - 18.05.2022 02:00,0,0,2233,2300
18.05.2022 02:00 - 18.05.2022 03:00,0,0,2450,2450
18.05.2022 03:00 - 18.05.2022 04:00,0,0,2450,2450
18.05.2022 04:00 - 18.05.2022 05:00,0,0,2497,2497
18.05.2022 05:00 - 18.05.2022 06:00,0,48,2349,2349
18.05.2022 06:00 - 18.05.2022 07:00,487,487,0,1182
18.05.2022 07:00 - 18.05.2022 08:00,2050,2050,0,577
18.05.2022 08:00 - 18.05.2022 09:00,2050,2050,0,384
18.05.2022 09:00 - 18.05.2022 10:00,2050,2062,0,79
18.05.2022 10:00 - 18.05.2022 11:00,2050,2060,0,57
18.05.2022 11:00 - 18.05.2022 12:00,1000,2150,0,0
18.05.2022 12:00 - 18.05.2022 13:00,1000,1920,0,0
18.05.2022 13:00 - 18.05.2022 14:00,1000,1446,0,0
18.05.2022 14:00 - 18.05.2022 15:00,1000,2250,0,0
18.05.2022 15:00 - 18.05.2022 16:00,1850,2250,0,0
18.05.2022 16:00 - 18.05.2022 17:00,1850,2250,0,0
18.05.2022 17:00 - 18.05.2022 18:00,1850,2250,0,0
18.05.2022 18:00 - 18.05.2022 19:00,1950,2250,0,0
18.05.2022 19:00 - 18.05.2022 20:00,1950,2250,0,0
18.05.2022 20:00 - 18.05.2022 21:00,1950,2250,0,0
18.05.2022 21:00 - 18.05.2022 22:00,1950,2197,0,0
18.05.2022 22:00 - 18.05.2022 23:00,834,834,0,421
18.05.2022 23:00 - 19.05.2022 00:00,0,0,343,707
19.05.2022 00:00 - 19.05.2022 01:00,0,283,2243,2243
19.05.2022 01:00 - 19.05.2022 02:00,0,109,1978,2012
19.05.2022 02:00 - 19.05.2022 03:00,0,224,1639,1639
19.05.2022 03:00 - 19.05.2022 04:00,0,282,1882,1882
19.05.2022 04:00 - 19.05.2022 05:00,0,546,1920,1920
19.05.2022 05:00 - 19.05.2022 06:00,0,389,1978,2064
19.05.2022 06:00 - 19.05.2022 07:00,806,910,0,62
19.05.2022 07:00 - 19.05.2022 08:00,2150,2291,0,0
19.05.2022 08:00 - 19.05.2022 09:00,2150,2292,0,0
