"Time (CET/CEST)","BZN|ES > BZN|FR Day Ahead [MW]","BZN|ES > BZN|FR Total [MW]","BZN|FR > BZN|ES Day Ahead [MW]","BZN|FR > BZN|ES Total [MW]"
"26.10.2017 07:00 - 26.10.2017 08:00","n/e","238","n/e","629"
"26.10.2017 08:00 - 26.10.2017 09:00","n/e","208","n/e","479"
"26.10.2017 09:00 - 26.10.2017 10:00","n/e","292","n/e","1216"
"26.10.2017 10:00 - 26.10.2017 11:00","n/e","612","n/e","1844"
"26.10.2017 11:00 - 26.10.2017 12:00","n/e","422","n/e","956"
"26.10.2017 12:00 - 26.10.2017 13:00","n/e","356","n/e","2439"
"26.10.2017 13:00 - 26.10.2017 14:00","n/e","115","n/e","2950"
"26.10.2017 14:00 - 26.10.2017 15:00","n/e","325","n/e","2950"
"26.10.2017 15:00 - 26.10.2017 16:00","n/e","695","n/e","2825"
"26.10.2017 16:00 - 26.10.2017 17:00","n/e","740","n/e","2749"
"26.10.2017 17:00 - 26.10.2017 18:00","n/e","859","n/e","1328"
"26.10.2017 18:00 - 26.10.2017 19:00","n/e","1237","n/e","150"
"26.10.2017 19:00 - 26.10.2017 20:00","n/e","2400","n/e","0"
"26.10.2017 20:00 - 26.10.2017 21:00","n/e","650","n/e","1197"
"26.10.2017 21:00 - 26.10.2017 22:00","n/e","193","n/e","3316"
"26.10.2017 22:00 - 26.10.2017 23:00","n/e","0","n/e","3250"
"26.10.2017 23:00 - 27.10.2017 00:00","n/e","0","n/e","2800"
"27.10.2017 00:00 - 27.10.2017 01:00","n/e","0","n/e","2800"
"27.10.2017 01:00 - 27.10.2017 02:00","n/e","0","n/e","2800"
"27.10.2017 02:00 - 27.10.2017 03:00","n/e","0","n/e","2800"
"27.10.2017 03:00 - 27.10.2017 04:00","n/e","0","n/e","2800"
"27.10.2017 04:00 - 27.10.2017 05:00","n/e","0","n/e","2800"
"27.10.2017 05:00 - 27.10.2017 06:00","n/e","25","n/e","2800"
"27.10.2017 06:00 - 27.10.2017 07:00","n/e","817","n/e","2099"
"27.10.2017 07:00 - 27.10.2017 08:00","n/e","672","n/e","25"
"27.10.2017 08:00 - 27.10.2017 09:00","n/e","310","n/e","766"
"27.10.2017 09:00 - 27.10.2017 10:00","n/e","347","n/e","88"
"27.10.2017 10:00 - 27.10.2017 11:00","n/e","381","n/e","447"
"27.10.2017 11:00 - 27.10.2017 12:00","n/e","1185","n/e","102"
"27.10.2017 12:00 - 27.10.2017 13:00","n/e","430","n/e","248"
"27.10.2017 13:00 - 27.10.2017 14:00","n/e","269","n/e","900"
"27.10.2017 14:00 - 27.10.2017 15:00","n/e","599","n/e","260"
"27.10.2017 15:00 - 27.10.2017 16:00","n/e","143","n/e","287"
"27.10.2017 16:00 - 27.10.2017 17:00","n/e","442","n/e","822"
"27.10.2017 17:00 - 27.10.2017 18:00","n/e","1055","n/e","49"
"27.10.2017 18:00 - 27.10.2017 19:00","n/e","2111","n/e","90"
"27.10.2017 19:00 - 27.10.2017 20:00","n/e","2062","n/e","150"
"27.10.2017 20:00 - 27.10.2017 21:00","n/e","50","n/e","1305"
"27.10.2017 21:00 - 27.10.2017 22:00","n/e","54","n/e","2139"
"27.10.2017 22:00 - 27.10.2017 23:00","n/e","50","n/e","1885"
"27.10.2017 23:00 - 28.10.2017 00:00","n/e","188","n/e","2154"
"28.10.2017 00:00 - 28.10.2017 01:00","n/e","275","n/e","1636"
"28.10.2017 01:00 - 28.10.2017 02:00","n/e","0","n/e","2800"
"28.10.2017 02:00 - 28.10.2017 03:00","n/e","0","n/e","2800"
"28.10.2017 03:00 - 28.10.2017 04:00","n/e","0","n/e","2800"
"28.10.2017 04:00 - 28.10.2017 05:00","n/e","0","n/e","2800"
"28.10.2017 05:00 - 28.10.2017 06:00","n/e","0","n/e","2800"
"28.10.2017 06:00 - 28.10.2017 07:00","n/e","0","n/e","2557"
"28.10.2017 07:00 - 28.10.2017 08:00","n/e","300","n/e","1667"
"28.10.2017 08:00 - 28.10.2017 09:00","n/e","250","n/e","1845"
"28.10.2017 09:00 - 28.10.2017 10:00","n/e","100","n/e","2167"
"28.10.2017 10:00 - 28.10.2017 11:00","n/e","0","n/e","2597"
"28.10.2017 11:00 - 28.10.2017 12:00","n/e","486","n/e","2700"
"28.10.2017 12:00 - 28.10.2017 13:00","n/e","300","n/e","2700"
"28.10.2017 13:00 - 28.10.2017 14:00","n/e","0","n/e","2700"
"28.10.2017 14:00 - 28.10.2017 15:00","n/e","0","n/e","2700"
"28.10.2017 15:00 - 28.10.2017 16:00","n/e","0","n/e","2700"
"28.10.2017 16:00 - 28.10.2017 17:00","n/e","0","n/e","2700"
"28.10.2017 17:00 - 28.10.2017 18:00","n/e","0","n/e","2700"
"28.10.2017 18:00 - 28.10.2017 19:00","n/e","350","n/e","1306"
"28.10.2017 19:00 - 28.10.2017 20:00","n/e","486","n/e","1646"
"28.10.2017 20:00 - 28.10.2017 21:00","n/e","200","n/e","2512"
"28.10.2017 21:00 - 28.10.2017 22:00","n/e","146","n/e","2700"
"28.10.2017 22:00 - 28.10.2017 23:00","n/e","246","n/e","2700"
"28.10.2017 23:00 - 29.10.2017 00:00","n/e","476","n/e","2800"
"29.10.2017 00:00 - 29.10.2017 01:00","n/e","425","n/e","2778"
"29.10.2017 01:00 - 29.10.2017 02:00","n/e","171","n/e","2492"
"29.10.2017 02:00 - 29.10.2017 03:00","n/e","0","n/e","2800"
"29.10.2017 02:00 - 29.10.2017 03:00","n/e","0","n/e","2800"
"29.10.2017 03:00 - 29.10.2017 04:00","n/e","0","n/e","2800"
"29.10.2017 04:00 - 29.10.2017 05:00","n/e","156","n/e","2800"
"29.10.2017 05:00 - 29.10.2017 06:00","n/e","57","n/e","2800"
"29.10.2017 06:00 - 29.10.2017 07:00","n/e","4","n/e","2800"
"29.10.2017 07:00 - 29.10.2017 08:00","n/e","0","n/e","2800"
"29.10.2017 08:00 - 29.10.2017 09:00","n/e","0","n/e","2800"
"29.10.2017 09:00 - 29.10.2017 10:00","n/e","0","n/e","2800"
"29.10.2017 10:00 - 29.10.2017 11:00","n/e","29","n/e","2800"
"29.10.2017 11:00 - 29.10.2017 12:00","n/e","496","n/e","2743"
"29.10.2017 12:00 - 29.10.2017 13:00","n/e","606","n/e","2800"
"29.10.2017 13:00 - 29.10.2017 14:00","n/e","329","n/e","2800"
"29.10.2017 14:00 - 29.10.2017 15:00","n/e","142","n/e","2800"
"29.10.2017 15:00 - 29.10.2017 16:00","n/e","645","n/e","2397"
"29.10.2017 16:00 - 29.10.2017 17:00","n/e","525","n/e","2800"
"29.10.2017 17:00 - 29.10.2017 18:00","n/e","583","n/e","916"
"29.10.2017 18:00 - 29.10.2017 19:00","n/e","603","n/e","771"
"29.10.2017 19:00 - 29.10.2017 20:00","n/e","102","n/e","950"
"29.10.2017 20:00 - 29.10.2017 21:00","n/e","189","n/e","1760"
"29.10.2017 21:00 - 29.10.2017 22:00","n/e","0","n/e","2800"
"29.10.2017 22:00 - 29.10.2017 23:00","n/e","161","n/e","2866"
"29.10.2017 23:00 - 30.10.2017 00:00","n/e","100","n/e","2183"
"30.10.2017 00:00 - 30.10.2017 01:00","n/e","0","n/e","757"
"30.10.2017 01:00 - 30.10.2017 02:00","n/e","153","n/e","1024"
"30.10.2017 02:00 - 30.10.2017 03:00","n/e","270","n/e","1453"
"30.10.2017 03:00 - 30.10.2017 04:00","n/e","954","n/e","2173"
"30.10.2017 04:00 - 30.10.2017 05:00","n/e","590","n/e","2019"
"30.10.2017 05:00 - 30.10.2017 06:00","n/e","118","n/e","1272"
"30.10.2017 06:00 - 30.10.2017 07:00","n/e","984","n/e","113"
"30.10.2017 07:00 - 30.10.2017 08:00","n/e","1966","n/e","104"
"30.10.2017 08:00 - 30.10.2017 09:00","n/e","1910","n/e","150"
"30.10.2017 09:00 - 30.10.2017 10:00","n/e","875","n/e","46"
"30.10.2017 10:00 - 30.10.2017 11:00","n/e","1421","n/e","25"
"30.10.2017 11:00 - 30.10.2017 12:00","n/e","1401","n/e","50"
"30.10.2017 12:00 - 30.10.2017 13:00","n/e","653","n/e","959"
"30.10.2017 13:00 - 30.10.2017 14:00","n/e","590","n/e","1274"
"30.10.2017 14:00 - 30.10.2017 15:00","n/e","735","n/e","570"
"30.10.2017 15:00 - 30.10.2017 16:00","n/e","1133","n/e","224"
"30.10.2017 16:00 - 30.10.2017 17:00","n/e","1787","n/e","83"
"30.10.2017 17:00 - 30.10.2017 18:00","n/e","2900","n/e","0"
"30.10.2017 18:00 - 30.10.2017 19:00","n/e","2900","n/e","0"
"30.10.2017 19:00 - 30.10.2017 20:00","n/e","2900","n/e","0"
"30.10.2017 20:00 - 30.10.2017 21:00","n/e","2424","n/e","225"
"30.10.2017 21:00 - 30.10.2017 22:00","n/e","550","n/e","521"
"30.10.2017 22:00 - 30.10.2017 23:00","n/e","766","n/e","488"
"30.10.2017 23:00 - 31.10.2017 00:00","n/e","1138","n/e","660"
"31.10.2017 00:00 - 31.10.2017 01:00","n/e","468","n/e","50"
"31.10.2017 01:00 - 31.10.2017 02:00","n/e","150","n/e","338"
"31.10.2017 02:00 - 31.10.2017 03:00","n/e","92","n/e","477"
"31.10.2017 03:00 - 31.10.2017 04:00","n/e","8","n/e","1222"
"31.10.2017 04:00 - 31.10.2017 05:00","n/e","115","n/e","1779"
"31.10.2017 05:00 - 31.10.2017 06:00","n/e","171","n/e","1063"
"31.10.2017 06:00 - 31.10.2017 07:00","n/e","817","n/e","436"
"31.10.2017 07:00 - 31.10.2017 08:00","n/e","2280","n/e","364"
"31.10.2017 08:00 - 31.10.2017 09:00","n/e","1131","n/e","363"
"31.10.2017 09:00 - 31.10.2017 10:00","n/e","0","n/e","227"
"31.10.2017 10:00 - 31.10.2017 11:00","n/e","7","n/e","338"
"31.10.2017 11:00 - 31.10.2017 12:00","n/e","54","n/e","1685"
"31.10.2017 12:00 - 31.10.2017 13:00","n/e","0","n/e","2523"
"31.10.2017 13:00 - 31.10.2017 14:00","n/e","0","n/e","2700"
"31.10.2017 14:00 - 31.10.2017 15:00","n/e","100","n/e","2660"
"31.10.2017 15:00 - 31.10.2017 16:00","n/e","0","n/e","2568"
"31.10.2017 16:00 - 31.10.2017 17:00","n/e","0","n/e","2100"
"31.10.2017 17:00 - 31.10.2017 18:00","n/e","1666","n/e","9"
"31.10.2017 18:00 - 31.10.2017 19:00","n/e","2950","n/e","50"
"31.10.2017 19:00 - 31.10.2017 20:00","n/e","2900","n/e","0"
"31.10.2017 20:00 - 31.10.2017 21:00","n/e","1145","n/e","0"
"31.10.2017 21:00 - 31.10.2017 22:00","n/e","50","n/e","2710"
"31.10.2017 22:00 - 31.10.2017 23:00","n/e","75","n/e","1796"
"31.10.2017 23:00 - 01.11.2017 00:00","n/e","165","n/e","1826"
"01.11.2017 00:00 - 01.11.2017 01:00","n/e","139","n/e","2752"
"01.11.2017 01:00 - 01.11.2017 02:00","n/e","150","n/e","1548"
"01.11.2017 02:00 - 01.11.2017 03:00","n/e","78","n/e","2376"
"01.11.2017 03:00 - 01.11.2017 04:00","n/e","0","n/e","2800"
"01.11.2017 04:00 - 01.11.2017 05:00","n/e","0","n/e","2800"
"01.11.2017 05:00 - 01.11.2017 06:00","n/e","13","n/e","2800"
"01.11.2017 06:00 - 01.11.2017 07:00","n/e","0","n/e","2800"
"01.11.2017 07:00 - 01.11.2017 08:00","n/e","0","n/e","2800"
"01.11.2017 08:00 - 01.11.2017 09:00","n/e","0","n/e","2800"
"01.11.2017 09:00 - 01.11.2017 10:00","n/e","92","n/e","2716"
"01.11.2017 10:00 - 01.11.2017 11:00","n/e","150","n/e","2741"
"01.11.2017 11:00 - 01.11.2017 12:00","n/e","0","n/e","2326"
"01.11.2017 12:00 - 01.11.2017 13:00","n/e","104","n/e","1721"
"01.11.2017 13:00 - 01.11.2017 14:00","n/e","30","n/e","2484"
"01.11.2017 14:00 - 01.11.2017 15:00","n/e","0","n/e","2800"
"01.11.2017 15:00 - 01.11.2017 16:00","n/e","0","n/e","2800"
"01.11.2017 16:00 - 01.11.2017 17:00","n/e","0","n/e","2800"
"01.11.2017 17:00 - 01.11.2017 18:00","n/e","73","n/e","595"
"01.11.2017 18:00 - 01.11.2017 19:00","n/e","76","n/e","2083"
"01.11.2017 19:00 - 01.11.2017 20:00","n/e","294","n/e","2650"
"01.11.2017 20:00 - 01.11.2017 21:00","n/e","99","n/e","2700"
"01.11.2017 21:00 - 01.11.2017 22:00","n/e","0","n/e","2800"
"01.11.2017 22:00 - 01.11.2017 23:00","n/e","176","n/e","2800"
"01.11.2017 23:00 - 02.11.2017 00:00","n/e","568","n/e","2402"
"02.11.2017 00:00 - 02.11.2017 01:00","n/e","400","n/e","2422"
"02.11.2017 01:00 - 02.11.2017 02:00","n/e","200","n/e","2800"
"02.11.2017 02:00 - 02.11.2017 03:00","n/e","0","n/e","2800"
"02.11.2017 03:00 - 02.11.2017 04:00","n/e","0","n/e","2800"
"02.11.2017 04:00 - 02.11.2017 05:00","n/e","0","n/e","2800"
"02.11.2017 05:00 - 02.11.2017 06:00","n/e","50","n/e","2636"
"02.11.2017 06:00 - 02.11.2017 07:00","n/e","1050","n/e","688"
"02.11.2017 07:00 - 02.11.2017 08:00","n/e","1364","n/e","497"
"02.11.2017 08:00 - 02.11.2017 09:00","n/e","1775","n/e","400"
"02.11.2017 09:00 - 02.11.2017 10:00","n/e","1473","n/e","350"
"02.11.2017 10:00 - 02.11.2017 11:00","n/e","720","n/e","200"
"02.11.2017 11:00 - 02.11.2017 12:00","n/e","630","n/e","50"
"02.11.2017 12:00 - 02.11.2017 13:00","n/e","641","n/e","908"
"02.11.2017 13:00 - 02.11.2017 14:00","n/e","563","n/e","1002"
"02.11.2017 14:00 - 02.11.2017 15:00","n/e","860","n/e","608"
"02.11.2017 15:00 - 02.11.2017 16:00","n/e","1189","n/e","389"
"02.11.2017 16:00 - 02.11.2017 17:00","n/e","1386","n/e","756"
"02.11.2017 17:00 - 02.11.2017 18:00","n/e","2900","n/e","0"
"02.11.2017 18:00 - 02.11.2017 19:00","n/e","2900","n/e","0"
"02.11.2017 19:00 - 02.11.2017 20:00","n/e","2900","n/e","0"
"02.11.2017 20:00 - 02.11.2017 21:00","n/e","2468","n/e","0"
"02.11.2017 21:00 - 02.11.2017 22:00","n/e","706","n/e","2700"
"02.11.2017 22:00 - 02.11.2017 23:00","n/e","995","n/e","2709"
"02.11.2017 23:00 - 03.11.2017 00:00","n/e","493","n/e","2800"
"03.11.2017 00:00 - 03.11.2017 01:00","n/e","0","n/e","2800"
"03.11.2017 01:00 - 03.11.2017 02:00","n/e","0","n/e","2800"
"03.11.2017 02:00 - 03.11.2017 03:00","n/e","0","n/e","2800"
"03.11.2017 03:00 - 03.11.2017 04:00","n/e","0","n/e","2800"
"03.11.2017 04:00 - 03.11.2017 05:00","n/e","0","n/e","2800"
"03.11.2017 05:00 - 03.11.2017 06:00","n/e","41","n/e","2800"
"03.11.2017 06:00 - 03.11.2017 07:00","n/e","627","n/e","1793"
"03.11.2017 07:00 - 03.11.2017 08:00","n/e","2435","n/e","0"
"03.11.2017 08:00 - 03.11.2017 09:00","n/e","2799","n/e","0"
"03.11.2017 09:00 - 03.11.2017 10:00","n/e","2491","n/e","0"
"03.11.2017 10:00 - 03.11.2017 11:00","n/e","2198","n/e","0"
"03.11.2017 11:00 - 03.11.2017 12:00","n/e","633","n/e","0"
"03.11.2017 12:00 - 03.11.2017 13:00","n/e","485","n/e","1827"
"03.11.2017 13:00 - 03.11.2017 14:00","n/e","487","n/e","2593"
"03.11.2017 14:00 - 03.11.2017 15:00","n/e","412","n/e","2325"
"03.11.2017 15:00 - 03.11.2017 16:00","n/e","683","n/e","2383"
"03.11.2017 16:00 - 03.11.2017 17:00","n/e","771","n/e","1783"
"03.11.2017 17:00 - 03.11.2017 18:00","n/e","2900","n/e","0"
"03.11.2017 18:00 - 03.11.2017 19:00","n/e","2900","n/e","0"
"03.11.2017 19:00 - 03.11.2017 20:00","n/e","2457","n/e","295"
"03.11.2017 20:00 - 03.11.2017 21:00","n/e","811","n/e","1707"
"03.11.2017 21:00 - 03.11.2017 22:00","n/e","0","n/e","2700"
"03.11.2017 22:00 - 03.11.2017 23:00","n/e","0","n/e","2700"
"03.11.2017 23:00 - 04.11.2017 00:00","n/e","0","n/e","2800"
"04.11.2017 00:00 - 04.11.2017 01:00","n/e","0","n/e","3000"
"04.11.2017 01:00 - 04.11.2017 02:00","n/e","0","n/e","3000"
"04.11.2017 02:00 - 04.11.2017 03:00","n/e","0","n/e","3000"
"04.11.2017 03:00 - 04.11.2017 04:00","n/e","0","n/e","3000"
"04.11.2017 04:00 - 04.11.2017 05:00","n/e","0","n/e","3000"
"04.11.2017 05:00 - 04.11.2017 06:00","n/e","0","n/e","3000"
"04.11.2017 06:00 - 04.11.2017 07:00","n/e","0","n/e","3000"
"04.11.2017 07:00 - 04.11.2017 08:00","n/e","0","n/e","3000"
"04.11.2017 08:00 - 04.11.2017 09:00","n/e","0","n/e","3500"
"04.11.2017 09:00 - 04.11.2017 10:00","n/e","0","n/e","3500"
"04.11.2017 10:00 - 04.11.2017 11:00","n/e","0","n/e","3500"
"04.11.2017 11:00 - 04.11.2017 12:00","n/e","0","n/e","3500"
"04.11.2017 12:00 - 04.11.2017 13:00","n/e","0","n/e","3500"
"04.11.2017 13:00 - 04.11.2017 14:00","n/e","0","n/e","3500"
"04.11.2017 14:00 - 04.11.2017 15:00","n/e","0","n/e","3500"
"04.11.2017 15:00 - 04.11.2017 16:00","n/e","0","n/e","3500"
"04.11.2017 16:00 - 04.11.2017 17:00","n/e","0","n/e","3500"
"04.11.2017 17:00 - 04.11.2017 18:00","n/e","526","n/e","2618"
"04.11.2017 18:00 - 04.11.2017 19:00","n/e","128","n/e","1548"
"04.11.2017 19:00 - 04.11.2017 20:00","n/e","427","n/e","2924"
"04.11.2017 20:00 - 04.11.2017 21:00","n/e","405","n/e","3104"
"04.11.2017 21:00 - 04.11.2017 22:00","n/e","0","n/e","3500"
"04.11.2017 22:00 - 04.11.2017 23:00","n/e","221","n/e","3185"
"04.11.2017 23:00 - 05.11.2017 00:00","n/e","225","n/e","2028"
"05.11.2017 00:00 - 05.11.2017 01:00","n/e","47","n/e","885"
"05.11.2017 01:00 - 05.11.2017 02:00","n/e","0","n/e","1766"
"05.11.2017 02:00 - 05.11.2017 03:00","n/e","0","n/e","2589"
"05.11.2017 03:00 - 05.11.2017 04:00","n/e","0","n/e","2739"
"05.11.2017 04:00 - 05.11.2017 05:00","n/e","40","n/e","2951"
"05.11.2017 05:00 - 05.11.2017 06:00","n/e","0","n/e","3000"
"05.11.2017 06:00 - 05.11.2017 07:00","n/e","0","n/e","3000"
"05.11.2017 07:00 - 05.11.2017 08:00","n/e","0","n/e","3000"
"05.11.2017 08:00 - 05.11.2017 09:00","n/e","0","n/e","3000"
"05.11.2017 09:00 - 05.11.2017 10:00","n/e","0","n/e","2889"
"05.11.2017 10:00 - 05.11.2017 11:00","n/e","0","n/e","3000"
"05.11.2017 11:00 - 05.11.2017 12:00","n/e","0","n/e","2812"
"05.11.2017 12:00 - 05.11.2017 13:00","n/e","25","n/e","1117"
"05.11.2017 13:00 - 05.11.2017 14:00","n/e","0","n/e","2336"
"05.11.2017 14:00 - 05.11.2017 15:00","n/e","0","n/e","3000"
"05.11.2017 15:00 - 05.11.2017 16:00","n/e","0","n/e","2135"
"05.11.2017 16:00 - 05.11.2017 17:00","n/e","93","n/e","2283"
"05.11.2017 17:00 - 05.11.2017 18:00","n/e","390","n/e","430"
"05.11.2017 18:00 - 05.11.2017 19:00","n/e","1184","n/e","142"
"05.11.2017 19:00 - 05.11.2017 20:00","n/e","7","n/e","819"
"05.11.2017 20:00 - 05.11.2017 21:00","n/e","195","n/e","3604"
"05.11.2017 21:00 - 05.11.2017 22:00","n/e","0","n/e","3000"
"05.11.2017 22:00 - 05.11.2017 23:00","n/e","0","n/e","3000"
"05.11.2017 23:00 - 06.11.2017 00:00","n/e","290","n/e","3290"
"06.11.2017 00:00 - 06.11.2017 01:00","n/e","0","n/e","960"
"06.11.2017 01:00 - 06.11.2017 02:00","n/e","0","n/e","1200"
"06.11.2017 02:00 - 06.11.2017 03:00","n/e","126","n/e","3000"
"06.11.2017 03:00 - 06.11.2017 04:00","n/e","0","n/e","2860"
"06.11.2017 04:00 - 06.11.2017 05:00","n/e","0","n/e","2631"
"06.11.2017 05:00 - 06.11.2017 06:00","n/e","0","n/e","466"
"06.11.2017 06:00 - 06.11.2017 07:00","n/e","1354","n/e","74"
"06.11.2017 07:00 - 06.11.2017 08:00","n/e","2850","n/e","0"
"06.11.2017 08:00 - 06.11.2017 09:00","n/e","2850","n/e","0"
"06.11.2017 09:00 - 06.11.2017 10:00","n/e","2850","n/e","0"
"06.11.2017 10:00 - 06.11.2017 11:00","n/e","2850","n/e","0"
"06.11.2017 11:00 - 06.11.2017 12:00","n/e","2850","n/e","0"
"06.11.2017 12:00 - 06.11.2017 13:00","n/e","2850","n/e","0"
"06.11.2017 13:00 - 06.11.2017 14:00","n/e","2850","n/e","0"
"06.11.2017 14:00 - 06.11.2017 15:00","n/e","2850","n/e","0"
"06.11.2017 15:00 - 06.11.2017 16:00","n/e","2850","n/e","0"
"06.11.2017 16:00 - 06.11.2017 17:00","n/e","2850","n/e","0"
"06.11.2017 17:00 - 06.11.2017 18:00","n/e","2850","n/e","0"
"06.11.2017 18:00 - 06.11.2017 19:00","n/e","2850","n/e","0"
"06.11.2017 19:00 - 06.11.2017 20:00","n/e","2850","n/e","0"
"06.11.2017 20:00 - 06.11.2017 21:00","n/e","2850","n/e","0"
"06.11.2017 21:00 - 06.11.2017 22:00","n/e","1444","n/e","114"
"06.11.2017 22:00 - 06.11.2017 23:00","n/e","1290","n/e","90"
"06.11.2017 23:00 - 07.11.2017 00:00","n/e","822","n/e","137"
"07.11.2017 00:00 - 07.11.2017 01:00","n/e","450","n/e","384"
"07.11.2017 01:00 - 07.11.2017 02:00","n/e","250","n/e","88"
"07.11.2017 02:00 - 07.11.2017 03:00","n/e","25","n/e","909"
"07.11.2017 03:00 - 07.11.2017 04:00","n/e","525","n/e","2385"
"07.11.2017 04:00 - 07.11.2017 05:00","n/e","412","n/e","2384"
"07.11.2017 05:00 - 07.11.2017 06:00","n/e","250","n/e","262"
"07.11.2017 06:00 - 07.11.2017 07:00","n/e","1851","n/e","75"
"07.11.2017 07:00 - 07.11.2017 08:00","n/e","2850","n/e","0"
"07.11.2017 08:00 - 07.11.2017 09:00","n/e","2850","n/e","0"
"07.11.2017 09:00 - 07.11.2017 10:00","n/e","2850","n/e","0"
"07.11.2017 10:00 - 07.11.2017 11:00","n/e","2850","n/e","0"
"07.11.2017 11:00 - 07.11.2017 12:00","n/e","2850","n/e","0"
"07.11.2017 12:00 - 07.11.2017 13:00","n/e","2850","n/e","0"
"07.11.2017 13:00 - 07.11.2017 14:00","n/e","2850","n/e","0"
"07.11.2017 14:00 - 07.11.2017 15:00","n/e","2850","n/e","0"
"07.11.2017 15:00 - 07.11.2017 16:00","n/e","2850","n/e","0"
"07.11.2017 16:00 - 07.11.2017 17:00","n/e","2850","n/e","0"
"07.11.2017 17:00 - 07.11.2017 18:00","n/e","2850","n/e","0"
"07.11.2017 18:00 - 07.11.2017 19:00","n/e","2850","n/e","0"
"07.11.2017 19:00 - 07.11.2017 20:00","n/e","2850","n/e","0"
"07.11.2017 20:00 - 07.11.2017 21:00","n/e","2850","n/e","0"
"07.11.2017 21:00 - 07.11.2017 22:00","n/e","1730","n/e","250"
"07.11.2017 22:00 - 07.11.2017 23:00","n/e","2824","n/e","162"
"07.11.2017 23:00 - 08.11.2017 00:00","n/e","2850","n/e","17"
"08.11.2017 00:00 - 08.11.2017 01:00","n/e","2493","n/e","0"
"08.11.2017 01:00 - 08.11.2017 02:00","n/e","3179","n/e","0"
"08.11.2017 02:00 - 08.11.2017 03:00","n/e","3145","n/e","0"
"08.11.2017 03:00 - 08.11.2017 04:00","n/e","2593","n/e","0"
"08.11.2017 04:00 - 08.11.2017 05:00","n/e","2860","n/e","0"
"08.11.2017 05:00 - 08.11.2017 06:00","n/e","3400","n/e","0"
"08.11.2017 06:00 - 08.11.2017 07:00","n/e","2900","n/e","0"
"08.11.2017 07:00 - 08.11.2017 08:00","n/e","2850","n/e","0"
"08.11.2017 08:00 - 08.11.2017 09:00","n/e","2850","n/e","0"
"08.11.2017 09:00 - 08.11.2017 10:00","n/e","2850","n/e","0"
"08.11.2017 10:00 - 08.11.2017 11:00","n/e","2850","n/e","0"
"08.11.2017 11:00 - 08.11.2017 12:00","n/e","2850","n/e","0"
"08.11.2017 12:00 - 08.11.2017 13:00","n/e","2850","n/e","0"
"08.11.2017 13:00 - 08.11.2017 14:00","n/e","2850","n/e","0"
"08.11.2017 14:00 - 08.11.2017 15:00","n/e","2850","n/e","0"
"08.11.2017 15:00 - 08.11.2017 16:00","n/e","2850","n/e","0"
"08.11.2017 16:00 - 08.11.2017 17:00","n/e","2850","n/e","0"
"08.11.2017 17:00 - 08.11.2017 18:00","n/e","2850","n/e","0"
"08.11.2017 18:00 - 08.11.2017 19:00","n/e","2850","n/e","0"
"08.11.2017 19:00 - 08.11.2017 20:00","n/e","2850","n/e","0"
"08.11.2017 20:00 - 08.11.2017 21:00","n/e","2850","n/e","0"
"08.11.2017 21:00 - 08.11.2017 22:00","n/e","2850","n/e","0"
"08.11.2017 22:00 - 08.11.2017 23:00","n/e","2850","n/e","0"
"08.11.2017 23:00 - 09.11.2017 00:00","n/e","2850","n/e","0"
"09.11.2017 00:00 - 09.11.2017 01:00","n/e","2850","n/e","0"
"09.11.2017 01:00 - 09.11.2017 02:00","n/e","2833","n/e","25"
"09.11.2017 02:00 - 09.11.2017 03:00","n/e","3153","n/e","0"
"09.11.2017 03:00 - 09.11.2017 04:00","n/e","2261","n/e","50"
"09.11.2017 04:00 - 09.11.2017 05:00","n/e","1943","n/e","125"
"09.11.2017 05:00 - 09.11.2017 06:00","n/e","3400","n/e","25"
"09.11.2017 06:00 - 09.11.2017 07:00","n/e","2900","n/e","0"
"09.11.2017 07:00 - 09.11.2017 08:00","n/e","2850","n/e","0"
"09.11.2017 08:00 - 09.11.2017 09:00","n/e","2850","n/e","0"
"09.11.2017 09:00 - 09.11.2017 10:00","n/e","2850","n/e","0"
"09.11.2017 10:00 - 09.11.2017 11:00","n/e","2850","n/e","0"
"09.11.2017 11:00 - 09.11.2017 12:00","n/e","2850","n/e","0"
"09.11.2017 12:00 - 09.11.2017 13:00","n/e","2850","n/e","0"
"09.11.2017 13:00 - 09.11.2017 14:00","n/e","2850","n/e","0"
"09.11.2017 14:00 - 09.11.2017 15:00","n/e","2850","n/e","0"
"09.11.2017 15:00 - 09.11.2017 16:00","n/e","2850","n/e","0"
"09.11.2017 16:00 - 09.11.2017 17:00","n/e","2850","n/e","0"
"09.11.2017 17:00 - 09.11.2017 18:00","n/e","2850","n/e","0"
"09.11.2017 18:00 - 09.11.2017 19:00","n/e","2850","n/e","0"
"09.11.2017 19:00 - 09.11.2017 20:00","n/e","2850","n/e","0"
"09.11.2017 20:00 - 09.11.2017 21:00","n/e","2850","n/e","0"
"09.11.2017 21:00 - 09.11.2017 22:00","n/e","2850","n/e","0"
"09.11.2017 22:00 - 09.11.2017 23:00","n/e","2850","n/e","0"
"09.11.2017 23:00 - 10.11.2017 00:00","n/e","2850","n/e","0"
"10.11.2017 00:00 - 10.11.2017 01:00","n/e","2850","n/e","0"
"10.11.2017 01:00 - 10.11.2017 02:00","n/e","3400","n/e","0"
"10.11.2017 02:00 - 10.11.2017 03:00","n/e","3400","n/e","0"
