"Time (CET/CEST)","BZN|ES > BZN|FR Day Ahead [MW]","BZN|ES > BZN|FR Total [MW]","BZN|FR > BZN|ES Day Ahead [MW]","BZN|FR > BZN|ES Total [MW]"
"20.06.2020 02:00 - 20.06.2020 03:00","0","0","2100","2700"
"20.06.2020 03:00 - 20.06.2020 04:00","0","0","1800","2700"
"20.06.2020 04:00 - 20.06.2020 05:00","0","0","1800","2700"
"20.06.2020 05:00 - 20.06.2020 06:00","0","0","1800","2700"
"20.06.2020 06:00 - 20.06.2020 07:00","0","0","1800","2700"
"20.06.2020 07:00 - 20.06.2020 08:00","0","0","1800","2700"
"20.06.2020 08:00 - 20.06.2020 09:00","0","0","2450","2900"
"20.06.2020 09:00 - 20.06.2020 10:00","0","0","2450","2900"
"20.06.2020 10:00 - 20.06.2020 11:00","0","0","2450","2900"
"20.06.2020 11:00 - 20.06.2020 12:00","0","0","2400","2900"
"20.06.2020 12:00 - 20.06.2020 13:00","0","0","2400","2900"
"20.06.2020 13:00 - 20.06.2020 14:00","0","0","2400","2900"
"20.06.2020 14:00 - 20.06.2020 15:00","0","0","2400","2900"
"20.06.2020 15:00 - 20.06.2020 16:00","0","0","2450","2900"
"20.06.2020 16:00 - 20.06.2020 17:00","0","0","2450","2900"
"20.06.2020 17:00 - 20.06.2020 18:00","0","0","2450","2900"
"20.06.2020 18:00 - 20.06.2020 19:00","0","65","1325","1326"
"20.06.2020 19:00 - 20.06.2020 20:00","0","405","1133","1133"
"20.06.2020 20:00 - 20.06.2020 21:00","0","0","1594","1895"
"20.06.2020 21:00 - 20.06.2020 22:00","0","23","2899","2922"
"20.06.2020 22:00 - 20.06.2020 23:00","0","0","2899","2899"
"20.06.2020 23:00 - 21.06.2020 00:00","0","48","2899","2947"
"21.06.2020 00:00 - 21.06.2020 01:00","0","0","2775","2775"
"21.06.2020 01:00 - 21.06.2020 02:00","0","0","2775","2775"
"21.06.2020 02:00 - 21.06.2020 03:00","0","0","2775","2775"
"21.06.2020 03:00 - 21.06.2020 04:00","0","0","2728","2728"
"21.06.2020 04:00 - 21.06.2020 05:00","0","0","2728","2728"
"21.06.2020 05:00 - 21.06.2020 06:00","0","0","2728","2728"
"21.06.2020 06:00 - 21.06.2020 07:00","0","0","2728","2728"
"21.06.2020 07:00 - 21.06.2020 08:00","0","0","2728","2728"
"21.06.2020 08:00 - 21.06.2020 09:00","0","0","2682","2682"
"21.06.2020 09:00 - 21.06.2020 10:00","0","0","2682","2682"
"21.06.2020 10:00 - 21.06.2020 11:00","0","0","2682","2682"
"21.06.2020 11:00 - 21.06.2020 12:00","0","0","2682","2682"
"21.06.2020 12:00 - 21.06.2020 13:00","0","0","2867","2867"
"21.06.2020 13:00 - 21.06.2020 14:00","0","0","2867","2867"
"21.06.2020 14:00 - 21.06.2020 15:00","0","0","2728","2728"
"21.06.2020 15:00 - 21.06.2020 16:00","0","0","2728","2728"
"21.06.2020 16:00 - 21.06.2020 17:00","0","0","2728","2728"
"21.06.2020 17:00 - 21.06.2020 18:00","0","0","2728","2728"
"21.06.2020 18:00 - 21.06.2020 19:00","0","0","678","1873"
"21.06.2020 19:00 - 21.06.2020 20:00","0","62","430","637"
"21.06.2020 20:00 - 21.06.2020 21:00","0","0","1401","1506"
"21.06.2020 21:00 - 21.06.2020 22:00","0","24","2332","2372"
"21.06.2020 22:00 - 21.06.2020 23:00","0","224","2991","2991"
"21.06.2020 23:00 - 22.06.2020 00:00","0","201","1977","2147"
"22.06.2020 00:00 - 22.06.2020 01:00","0","0","2050","2050"
"22.06.2020 01:00 - 22.06.2020 02:00","0","0","2050","2050"
"22.06.2020 02:00 - 22.06.2020 03:00","0","0","2050","2050"
"22.06.2020 03:00 - 22.06.2020 04:00","0","0","2050","2050"
"22.06.2020 04:00 - 22.06.2020 05:00","0","0","2185","2450"
"22.06.2020 05:00 - 22.06.2020 06:00","0","0","2053","2366"
"22.06.2020 06:00 - 22.06.2020 07:00","432","432","0","97"
"22.06.2020 07:00 - 22.06.2020 08:00","1663","1663","0","329"
"22.06.2020 08:00 - 22.06.2020 09:00","2590","2633","0","43"
"22.06.2020 09:00 - 22.06.2020 10:00","1560","2455","0","0"
"22.06.2020 10:00 - 22.06.2020 11:00","0","599","256","256"
"22.06.2020 11:00 - 22.06.2020 12:00","0","183","489","851"
"22.06.2020 12:00 - 22.06.2020 13:00","0","9","1834","2103"
"22.06.2020 13:00 - 22.06.2020 14:00","0","189","3237","3237"
"22.06.2020 14:00 - 22.06.2020 15:00","0","534","3234","3234"
"22.06.2020 15:00 - 22.06.2020 16:00","0","640","3237","3237"
"22.06.2020 16:00 - 22.06.2020 17:00","0","789","3237","3237"
"22.06.2020 17:00 - 22.06.2020 18:00","0","840","979","979"
"22.06.2020 18:00 - 22.06.2020 19:00","505","959","0","0"
"22.06.2020 19:00 - 22.06.2020 20:00","2275","2853","0","0"
"22.06.2020 20:00 - 22.06.2020 21:00","2163","2452","0","0"
"22.06.2020 21:00 - 22.06.2020 22:00","329","1020","0","0"
"22.06.2020 22:00 - 22.06.2020 23:00","0","1229","820","820"
"22.06.2020 23:00 - 23.06.2020 00:00","0","270","2751","2831"
"23.06.2020 00:00 - 23.06.2020 01:00","0","0","2682","2682"
"23.06.2020 01:00 - 23.06.2020 02:00","0","0","2682","2682"
"23.06.2020 02:00 - 23.06.2020 03:00","0","7","2682","2682"
"23.06.2020 03:00 - 23.06.2020 04:00","0","82","2682","2682"
"23.06.2020 04:00 - 23.06.2020 05:00","0","422","3098","3098"
"23.06.2020 05:00 - 23.06.2020 06:00","0","450","3098","3098"
"23.06.2020 06:00 - 23.06.2020 07:00","0","705","3098","3098"
"23.06.2020 07:00 - 23.06.2020 08:00","0","2048","2309","2309"
"23.06.2020 08:00 - 23.06.2020 09:00","0","1332","1190","1190"
"23.06.2020 09:00 - 23.06.2020 10:00","0","972","2977","2977"
"23.06.2020 10:00 - 23.06.2020 11:00","0","556","3283","3283"
"23.06.2020 11:00 - 23.06.2020 12:00","0","953","3098","3098"
"23.06.2020 12:00 - 23.06.2020 13:00","0","2009","3098","3098"
"23.06.2020 13:00 - 23.06.2020 14:00","0","1494","3098","3098"
"23.06.2020 14:00 - 23.06.2020 15:00","0","912","3098","3098"
"23.06.2020 15:00 - 23.06.2020 16:00","0","17","3237","3254"
"23.06.2020 16:00 - 23.06.2020 17:00","0","0","2766","3113"
"23.06.2020 17:00 - 23.06.2020 18:00","0","0","2248","2357"
"23.06.2020 18:00 - 23.06.2020 19:00","0","2026","1100","1100"
"23.06.2020 19:00 - 23.06.2020 20:00","1750","1750","0","0"
"23.06.2020 20:00 - 23.06.2020 21:00","1679","1750","0","0"
"23.06.2020 21:00 - 23.06.2020 22:00","0","2315","615","615"
"23.06.2020 22:00 - 23.06.2020 23:00","0","2214","1356","1356"
"23.06.2020 23:00 - 24.06.2020 00:00","0","282","3283","3283"
"24.06.2020 00:00 - 24.06.2020 01:00","0","0","2100","2100"
"24.06.2020 01:00 - 24.06.2020 02:00","0","0","2100","2100"
"24.06.2020 02:00 - 24.06.2020 03:00","0","0","2100","2100"
"24.06.2020 03:00 - 24.06.2020 04:00","0","0","2100","2100"
"24.06.2020 04:00 - 24.06.2020 05:00","0","0","2400","2400"
"24.06.2020 05:00 - 24.06.2020 06:00","0","0","2400","2400"
"24.06.2020 06:00 - 24.06.2020 07:00","0","0","2400","2400"
"24.06.2020 07:00 - 24.06.2020 08:00","0","12","2636","2648"
"24.06.2020 08:00 - 24.06.2020 09:00","0","239","288","288"
"24.06.2020 09:00 - 24.06.2020 10:00","0","0","1879","2455"
"24.06.2020 10:00 - 24.06.2020 11:00","0","0","2636","2636"
"24.06.2020 11:00 - 24.06.2020 12:00","0","0","2636","2636"
"24.06.2020 12:00 - 24.06.2020 13:00","0","0","2821","2821"
"24.06.2020 13:00 - 24.06.2020 14:00","0","0","2821","2821"
"24.06.2020 14:00 - 24.06.2020 15:00","0","0","2821","2821"
"24.06.2020 15:00 - 24.06.2020 16:00","0","1","2230","2885"
"24.06.2020 16:00 - 24.06.2020 17:00","0","1","1730","1902"
"24.06.2020 17:00 - 24.06.2020 18:00","0","221","860","860"
"24.06.2020 18:00 - 24.06.2020 19:00","2250","2250","0","0"
"24.06.2020 19:00 - 24.06.2020 20:00","2250","2250","0","0"
"24.06.2020 20:00 - 24.06.2020 21:00","2250","2255","0","68"
"24.06.2020 21:00 - 24.06.2020 22:00","0","984","2070","2070"
"24.06.2020 22:00 - 24.06.2020 23:00","0","1081","3006","3006"
"24.06.2020 23:00 - 25.06.2020 00:00","0","0","3006","3006"
"25.06.2020 00:00 - 25.06.2020 01:00","0","0","2590","2590"
"25.06.2020 01:00 - 25.06.2020 02:00","0","0","2590","2590"
"25.06.2020 02:00 - 25.06.2020 03:00","0","0","2590","2590"
"25.06.2020 03:00 - 25.06.2020 04:00","0","0","2590","2590"
"25.06.2020 04:00 - 25.06.2020 05:00","0","0","2728","2728"
"25.06.2020 05:00 - 25.06.2020 06:00","0","0","2728","2728"
"25.06.2020 06:00 - 25.06.2020 07:00","0","0","2728","2728"
"25.06.2020 07:00 - 25.06.2020 08:00","0","192","2083","2112"
"25.06.2020 08:00 - 25.06.2020 09:00","1136","1136","0","179"
"25.06.2020 09:00 - 25.06.2020 10:00","0","0","208","296"
"25.06.2020 10:00 - 25.06.2020 11:00","0","22","2183","2183"
"25.06.2020 11:00 - 25.06.2020 12:00","0","16","2913","2929"
"25.06.2020 12:00 - 25.06.2020 13:00","0","17","2193","2503"
"25.06.2020 13:00 - 25.06.2020 14:00","0","18","2828","3006"
"25.06.2020 14:00 - 25.06.2020 15:00","0","16","3006","3022"
"25.06.2020 15:00 - 25.06.2020 16:00","0","0","2757","3006"
"25.06.2020 16:00 - 25.06.2020 17:00","0","62","2647","2676"
"25.06.2020 17:00 - 25.06.2020 18:00","0","343","2095","2095"
"25.06.2020 18:00 - 25.06.2020 19:00","0","637","326","326"
"25.06.2020 19:00 - 25.06.2020 20:00","1750","1750","0","345"
"25.06.2020 20:00 - 25.06.2020 21:00","1342","1444","0","0"
"25.06.2020 21:00 - 25.06.2020 22:00","0","915","2526","2526"
"25.06.2020 22:00 - 25.06.2020 23:00","0","101","2960","2962"
"25.06.2020 23:00 - 26.06.2020 00:00","0","119","2960","2960"
"26.06.2020 00:00 - 26.06.2020 01:00","0","0","1600","1600"
"26.06.2020 01:00 - 26.06.2020 02:00","0","0","1600","1600"
"26.06.2020 02:00 - 26.06.2020 03:00","0","0","1600","1600"
"26.06.2020 03:00 - 26.06.2020 04:00","0","0","1600","1600"
"26.06.2020 04:00 - 26.06.2020 05:00","0","0","1900","1900"
"26.06.2020 05:00 - 26.06.2020 06:00","0","0","1900","1900"
"26.06.2020 06:00 - 26.06.2020 07:00","0","0","1900","1900"
"26.06.2020 07:00 - 26.06.2020 08:00","0","70","1835","1835"
"26.06.2020 08:00 - 26.06.2020 09:00","604","604","0","1071"
"26.06.2020 09:00 - 26.06.2020 10:00","0","0","521","1493"
"26.06.2020 10:00 - 26.06.2020 11:00","0","0","2097","2543"
"26.06.2020 11:00 - 26.06.2020 12:00","0","0","2543","2543"
"26.06.2020 12:00 - 26.06.2020 13:00","0","0","2013","2636"
"26.06.2020 13:00 - 26.06.2020 14:00","0","0","2107","2636"
"26.06.2020 14:00 - 26.06.2020 15:00","0","0","832","1665"
"26.06.2020 15:00 - 26.06.2020 16:00","872","872","0","976"
"26.06.2020 16:00 - 26.06.2020 17:00","1692","1692","0","1348"
"26.06.2020 17:00 - 26.06.2020 18:00","2150","2150","0","1194"
"26.06.2020 18:00 - 26.06.2020 19:00","2150","2150","0","735"
"26.06.2020 19:00 - 26.06.2020 20:00","2150","2150","0","168"
"26.06.2020 20:00 - 26.06.2020 21:00","2150","2193","0","412"
"26.06.2020 21:00 - 26.06.2020 22:00","0","0","597","1166"
"26.06.2020 22:00 - 26.06.2020 23:00","0","0","633","1080"
"26.06.2020 23:00 - 27.06.2020 00:00","0","236","2695","2718"
"27.06.2020 00:00 - 27.06.2020 01:00","0","9","2050","2059"
"27.06.2020 01:00 - 27.06.2020 02:00","0","1","2050","2051"
"27.06.2020 02:00 - 27.06.2020 03:00","0","133","2050","2050"
"27.06.2020 03:00 - 27.06.2020 04:00","0","0","2050","2050"
"27.06.2020 04:00 - 27.06.2020 05:00","0","0","2110","2300"
"27.06.2020 05:00 - 27.06.2020 06:00","0","0","2300","2300"
"27.06.2020 06:00 - 27.06.2020 07:00","0","0","2300","2300"
"27.06.2020 07:00 - 27.06.2020 08:00","0","41","2089","2341"
"27.06.2020 08:00 - 27.06.2020 09:00","0","77","1907","2312"
"27.06.2020 09:00 - 27.06.2020 10:00","0","19","2587","2747"
"27.06.2020 10:00 - 27.06.2020 11:00","0","0","2728","2728"
"27.06.2020 11:00 - 27.06.2020 12:00","0","0","2636","2636"
"27.06.2020 12:00 - 27.06.2020 13:00","0","0","2636","2636"
"27.06.2020 13:00 - 27.06.2020 14:00","0","0","2636","2636"
"27.06.2020 14:00 - 27.06.2020 15:00","0","0","2543","2543"
"27.06.2020 15:00 - 27.06.2020 16:00","0","0","2543","2543"
"27.06.2020 16:00 - 27.06.2020 17:00","0","0","2543","2543"
"27.06.2020 17:00 - 27.06.2020 18:00","0","0","2497","2497"
"27.06.2020 18:00 - 27.06.2020 19:00","0","0","2224","2497"
"27.06.2020 19:00 - 27.06.2020 20:00","0","0","720","2493"
"27.06.2020 20:00 - 27.06.2020 21:00","0","0","2497","2497"
"27.06.2020 21:00 - 27.06.2020 22:00","0","0","2497","2497"
"27.06.2020 22:00 - 27.06.2020 23:00","0","0","2497","2497"
"27.06.2020 23:00 - 28.06.2020 00:00","0","0","2497","2497"
"28.06.2020 00:00 - 28.06.2020 01:00","0","0","2799","2799"
"28.06.2020 01:00 - 28.06.2020 02:00","0","0","2799","2799"
"28.06.2020 02:00 - 28.06.2020 03:00","0","0","2799","2799"
"28.06.2020 03:00 - 28.06.2020 04:00","0","0","2799","2799"
"28.06.2020 04:00 - 28.06.2020 05:00","0","0","2799","2799"
"28.06.2020 05:00 - 28.06.2020 06:00","0","0","2799","2799"
"28.06.2020 06:00 - 28.06.2020 07:00","0","0","2799","2799"
"28.06.2020 07:00 - 28.06.2020 08:00","0","0","2799","2799"
"28.06.2020 08:00 - 28.06.2020 09:00","0","0","2450","2450"
"28.06.2020 09:00 - 28.06.2020 10:00","0","0","2450","2450"
"28.06.2020 10:00 - 28.06.2020 11:00","0","0","2450","2450"
"28.06.2020 11:00 - 28.06.2020 12:00","0","0","2450","2450"
"28.06.2020 12:00 - 28.06.2020 13:00","0","0","2497","2497"
"28.06.2020 13:00 - 28.06.2020 14:00","0","0","2497","2497"
"28.06.2020 14:00 - 28.06.2020 15:00","0","0","2497","2497"
"28.06.2020 15:00 - 28.06.2020 16:00","0","0","2775","2775"
"28.06.2020 16:00 - 28.06.2020 17:00","0","0","2775","2775"
"28.06.2020 17:00 - 28.06.2020 18:00","0","0","2682","2682"
"28.06.2020 18:00 - 28.06.2020 19:00","0","1","2682","2683"
"28.06.2020 19:00 - 28.06.2020 20:00","0","20","1075","1264"
"28.06.2020 20:00 - 28.06.2020 21:00","0","0","1333","1989"
"28.06.2020 21:00 - 28.06.2020 22:00","0","0","2682","2682"
"28.06.2020 22:00 - 28.06.2020 23:00","0","0","2682","2682"
"28.06.2020 23:00 - 29.06.2020 00:00","0","6","2613","2638"
"29.06.2020 00:00 - 29.06.2020 01:00","0","19","2000","2019"
"29.06.2020 01:00 - 29.06.2020 02:00","0","89","2000","2089"
"29.06.2020 02:00 - 29.06.2020 03:00","0","46","2000","2046"
"29.06.2020 03:00 - 29.06.2020 04:00","0","6","2000","2006"
"29.06.2020 04:00 - 29.06.2020 05:00","0","0","2150","2150"
"29.06.2020 05:00 - 29.06.2020 06:00","0","0","2150","2150"
"29.06.2020 06:00 - 29.06.2020 07:00","0","0","2150","2150"
"29.06.2020 07:00 - 29.06.2020 08:00","0","739","2497","2564"
"29.06.2020 08:00 - 29.06.2020 09:00","0","441","2156","2156"
"29.06.2020 09:00 - 29.06.2020 10:00","0","0","2497","2497"
"29.06.2020 10:00 - 29.06.2020 11:00","0","0","2497","2497"
"29.06.2020 11:00 - 29.06.2020 12:00","0","2036","2450","2450"
"29.06.2020 12:00 - 29.06.2020 13:00","0","2858","2450","2457"
"29.06.2020 13:00 - 29.06.2020 14:00","0","1079","2450","2450"
"29.06.2020 14:00 - 29.06.2020 15:00","0","20","2450","2470"
"29.06.2020 15:00 - 29.06.2020 16:00","0","64","2682","2682"
"29.06.2020 16:00 - 29.06.2020 17:00","0","407","2682","2682"
"29.06.2020 17:00 - 29.06.2020 18:00","0","494","2682","2682"
"29.06.2020 18:00 - 29.06.2020 19:00","0","660","1613","1613"
"29.06.2020 19:00 - 29.06.2020 20:00","0","441","920","920"
"29.06.2020 20:00 - 29.06.2020 21:00","0","59","1658","1781"
"29.06.2020 21:00 - 29.06.2020 22:00","0","0","2775","2775"
"29.06.2020 22:00 - 29.06.2020 23:00","0","475","2775","2775"
"29.06.2020 23:00 - 30.06.2020 00:00","0","999","2571","2571"
"30.06.2020 00:00 - 30.06.2020 01:00","0","0","1500","1500"
"30.06.2020 01:00 - 30.06.2020 02:00","0","0","1500","1500"
"30.06.2020 02:00 - 30.06.2020 03:00","0","0","1500","1500"
"30.06.2020 03:00 - 30.06.2020 04:00","0","0","1500","1500"
"30.06.2020 04:00 - 30.06.2020 05:00","0","0","1800","1800"
"30.06.2020 05:00 - 30.06.2020 06:00","0","0","1800","1800"
"30.06.2020 06:00 - 30.06.2020 07:00","0","407","1800","1807"
"30.06.2020 07:00 - 30.06.2020 08:00","0","832","2150","2150"
"30.06.2020 08:00 - 30.06.2020 09:00","0","374","1030","1030"
"30.06.2020 09:00 - 30.06.2020 10:00","0","266","800","800"
"30.06.2020 10:00 - 30.06.2020 11:00","0","760","1188","1188"
"30.06.2020 11:00 - 30.06.2020 12:00","0","232","781","781"
"30.06.2020 12:00 - 30.06.2020 13:00","0","623","1947","1947"
"30.06.2020 13:00 - 30.06.2020 14:00","0","1407","2682","2682"
"30.06.2020 14:00 - 30.06.2020 15:00","0","1265","2682","2682"
"30.06.2020 15:00 - 30.06.2020 16:00","0","1460","2332","2332"
"30.06.2020 16:00 - 30.06.2020 17:00","0","945","2248","2248"
"30.06.2020 17:00 - 30.06.2020 18:00","0","352","1074","1074"
"30.06.2020 18:00 - 30.06.2020 19:00","0","0","170","324"
"30.06.2020 19:00 - 30.06.2020 20:00","961","2349","0","0"
"30.06.2020 20:00 - 30.06.2020 21:00","0","2187","1942","1942"
"30.06.2020 21:00 - 30.06.2020 22:00","0","1589","2636","2636"
"30.06.2020 22:00 - 30.06.2020 23:00","0","1535","2636","2636"
"30.06.2020 23:00 - 01.07.2020 00:00","0","198","2234","2234"
"01.07.2020 00:00 - 01.07.2020 01:00","0","0","1600","1600"
"01.07.2020 01:00 - 01.07.2020 02:00","0","0","1600","1600"
"01.07.2020 02:00 - 01.07.2020 03:00","0","0","1600","1600"
"01.07.2020 03:00 - 01.07.2020 04:00","0","0","1600","1600"
"01.07.2020 04:00 - 01.07.2020 05:00","0","0","1850","1850"
"01.07.2020 05:00 - 01.07.2020 06:00","0","0","1850","1850"
"01.07.2020 06:00 - 01.07.2020 07:00","0","33","1850","1883"
"01.07.2020 07:00 - 01.07.2020 08:00","0","473","1315","1315"
"01.07.2020 08:00 - 01.07.2020 09:00","577","947","0","0"
"01.07.2020 09:00 - 01.07.2020 10:00","440","1043","0","0"
"01.07.2020 10:00 - 01.07.2020 11:00","293","379","0","220"
"01.07.2020 11:00 - 01.07.2020 12:00","74","124","0","87"
"01.07.2020 12:00 - 01.07.2020 13:00","1879","1879","0","374"
"01.07.2020 13:00 - 01.07.2020 14:00","864","1599","0","0"
"01.07.2020 14:00 - 01.07.2020 15:00","486","1940","0","0"
"01.07.2020 15:00 - 01.07.2020 16:00","525","1148","0","0"
"01.07.2020 16:00 - 01.07.2020 17:00","536","1300","0","0"
"01.07.2020 17:00 - 01.07.2020 18:00","1950","1950","0","0"
"01.07.2020 18:00 - 01.07.2020 19:00","1950","1950","0","0"
"01.07.2020 19:00 - 01.07.2020 20:00","1950","1950","0","0"
"01.07.2020 20:00 - 01.07.2020 21:00","1950","1984","0","34"
"01.07.2020 21:00 - 01.07.2020 22:00","1643","1643","0","875"
"01.07.2020 22:00 - 01.07.2020 23:00","1617","1617","0","716"
"01.07.2020 23:00 - 02.07.2020 00:00","234","356","0","42"
"02.07.2020 00:00 - 02.07.2020 01:00","0","24","1062","1177"
"02.07.2020 01:00 - 02.07.2020 02:00","0","277","931","931"
"02.07.2020 02:00 - 02.07.2020 03:00","0","293","1094","1094"
"02.07.2020 03:00 - 02.07.2020 04:00","0","59","1450","1488"
"02.07.2020 04:00 - 02.07.2020 05:00","0","0","1381","1525"
"02.07.2020 05:00 - 02.07.2020 06:00","0","342","1021","1021"
"02.07.2020 06:00 - 02.07.2020 07:00","225","1521","0","0"
"02.07.2020 07:00 - 02.07.2020 08:00","2400","2400","0","0"
"02.07.2020 08:00 - 02.07.2020 09:00","2400","2400","0","0"
"02.07.2020 09:00 - 02.07.2020 10:00","2400","2400","0","0"
"02.07.2020 10:00 - 02.07.2020 11:00","2400","2400","0","0"
"02.07.2020 11:00 - 02.07.2020 12:00","1450","1450","0","0"
"02.07.2020 12:00 - 02.07.2020 13:00","1405","1450","0","0"
"02.07.2020 13:00 - 02.07.2020 14:00","44","1450","0","0"
"02.07.2020 14:00 - 02.07.2020 15:00","0","1196","396","396"
"02.07.2020 15:00 - 02.07.2020 16:00","800","803","0","3"
"02.07.2020 16:00 - 02.07.2020 17:00","800","800","0","0"
"02.07.2020 17:00 - 02.07.2020 18:00","800","800","0","0"
"02.07.2020 18:00 - 02.07.2020 19:00","1450","1450","0","0"
"02.07.2020 19:00 - 02.07.2020 20:00","1450","1450","0","0"
"02.07.2020 20:00 - 02.07.2020 21:00","1450","1450","0","0"
"02.07.2020 21:00 - 02.07.2020 22:00","1450","1450","0","0"
"02.07.2020 22:00 - 02.07.2020 23:00","1450","1450","0","0"
"02.07.2020 23:00 - 03.07.2020 00:00","1450","1450","0","0"
"03.07.2020 00:00 - 03.07.2020 01:00","1950","1950","0","159"
"03.07.2020 01:00 - 03.07.2020 02:00","1950","1950","0","661"
"03.07.2020 02:00 - 03.07.2020 03:00","1950","1950","0","202"
"03.07.2020 03:00 - 03.07.2020 04:00","1951","1951","1","244"
"03.07.2020 04:00 - 03.07.2020 05:00","2150","2150","0","412"
"03.07.2020 05:00 - 03.07.2020 06:00","2150","2150","0","604"
"03.07.2020 06:00 - 03.07.2020 07:00","2150","2150","0","528"
"03.07.2020 07:00 - 03.07.2020 08:00","2300","2301","0","1"
"03.07.2020 08:00 - 03.07.2020 09:00","2300","2300","0","0"
"03.07.2020 09:00 - 03.07.2020 10:00","2300","2300","0","0"
"03.07.2020 10:00 - 03.07.2020 11:00","2148","2161","0","378"
"03.07.2020 11:00 - 03.07.2020 12:00","1004","1008","0","1019"
"03.07.2020 12:00 - 03.07.2020 13:00","0","0","611","1204"
"03.07.2020 13:00 - 03.07.2020 14:00","0","95","1173","1866"
"03.07.2020 14:00 - 03.07.2020 15:00","0","19","1832","2281"
"03.07.2020 15:00 - 03.07.2020 16:00","0","0","1285","2408"
"03.07.2020 16:00 - 03.07.2020 17:00","0","0","921","2139"
"03.07.2020 17:00 - 03.07.2020 18:00","0","0","718","2277"
"03.07.2020 18:00 - 03.07.2020 19:00","761","837","0","677"
"03.07.2020 19:00 - 03.07.2020 20:00","1327","1364","0","980"
"03.07.2020 20:00 - 03.07.2020 21:00","367","367","0","400"
"03.07.2020 21:00 - 03.07.2020 22:00","0","0","977","1433"
"03.07.2020 22:00 - 03.07.2020 23:00","0","0","326","716"
"03.07.2020 23:00 - 04.07.2020 00:00","296","296","0","778"
"04.07.2020 00:00 - 04.07.2020 01:00","0","232","1950","1950"
"04.07.2020 01:00 - 04.07.2020 02:00","0","2","1950","1951"
"04.07.2020 02:00 - 04.07.2020 03:00","0","2","1950","1952"
"04.07.2020 03:00 - 04.07.2020 04:00","0","0","1950","1950"
"04.07.2020 04:00 - 04.07.2020 05:00","0","0","2350","2350"
"04.07.2020 05:00 - 04.07.2020 06:00","0","0","2350","2350"
"04.07.2020 06:00 - 04.07.2020 07:00","0","0","2350","2350"
"04.07.2020 07:00 - 04.07.2020 08:00","0","0","2350","2350"
"04.07.2020 08:00 - 04.07.2020 09:00","0","0","2497","2497"
"04.07.2020 09:00 - 04.07.2020 10:00","0","2","2497","2499"
"04.07.2020 10:00 - 04.07.2020 11:00","0","0","2497","2497"
"04.07.2020 11:00 - 04.07.2020 12:00","0","0","2497","2497"
"04.07.2020 12:00 - 04.07.2020 13:00","0","0","2636","2636"
"04.07.2020 13:00 - 04.07.2020 14:00","0","0","2636","2636"
"04.07.2020 14:00 - 04.07.2020 15:00","0","0","2636","2636"
"04.07.2020 15:00 - 04.07.2020 16:00","0","0","2867","2867"
"04.07.2020 16:00 - 04.07.2020 17:00","0","0","2867","2867"
"04.07.2020 17:00 - 04.07.2020 18:00","0","0","2728","2728"
"04.07.2020 18:00 - 04.07.2020 19:00","0","17","1897","2745"
"04.07.2020 19:00 - 04.07.2020 20:00","0","8","1946","2696"
"04.07.2020 20:00 - 04.07.2020 21:00","0","15","2728","2728"
"04.07.2020 21:00 - 04.07.2020 22:00","0","0","2728","2728"
"04.07.2020 22:00 - 04.07.2020 23:00","0","0","2728","2728"
"04.07.2020 23:00 - 05.07.2020 00:00","0","0","2728","2728"
"05.07.2020 00:00 - 05.07.2020 01:00","0","0","1700","1700"
"05.07.2020 01:00 - 05.07.2020 02:00","0","0","1700","1700"
"05.07.2020 02:00 - 05.07.2020 03:00","0","0","1700","1700"
"05.07.2020 03:00 - 05.07.2020 04:00","0","0","1700","1700"
"05.07.2020 04:00 - 05.07.2020 05:00","0","0","1950","1950"
"05.07.2020 05:00 - 05.07.2020 06:00","0","0","1950","1950"
"05.07.2020 06:00 - 05.07.2020 07:00","0","0","1950","1950"
"05.07.2020 07:00 - 05.07.2020 08:00","0","0","1950","1950"
"05.07.2020 08:00 - 05.07.2020 09:00","0","0","2200","2200"
"05.07.2020 09:00 - 05.07.2020 10:00","0","747","2200","2200"
"05.07.2020 10:00 - 05.07.2020 11:00","0","496","2200","2200"
"05.07.2020 11:00 - 05.07.2020 12:00","0","36","2200","2200"
"05.07.2020 12:00 - 05.07.2020 13:00","0","538","2497","2497"
"05.07.2020 13:00 - 05.07.2020 14:00","0","0","2497","2497"
"05.07.2020 14:00 - 05.07.2020 15:00","0","0","2497","2497"
"05.07.2020 15:00 - 05.07.2020 16:00","0","0","2775","2775"
"05.07.2020 16:00 - 05.07.2020 17:00","0","0","2775","2775"
"05.07.2020 17:00 - 05.07.2020 18:00","0","61","2497","2497"
"05.07.2020 18:00 - 05.07.2020 19:00","0","472","2497","2497"
"05.07.2020 19:00 - 05.07.2020 20:00","0","390","1777","1777"
"05.07.2020 20:00 - 05.07.2020 21:00","0","415","2400","2406"
"05.07.2020 21:00 - 05.07.2020 22:00","0","230","2497","2531"
"05.07.2020 22:00 - 05.07.2020 23:00","0","540","2497","2497"
"05.07.2020 23:00 - 06.07.2020 00:00","0","1109","2473","2473"
"06.07.2020 00:00 - 06.07.2020 01:00","0","118","2161","2161"
"06.07.2020 01:00 - 06.07.2020 02:00","0","309","2400","2400"
"06.07.2020 02:00 - 06.07.2020 03:00","0","236","2400","2400"
"06.07.2020 03:00 - 06.07.2020 04:00","0","7","2400","2407"
"06.07.2020 04:00 - 06.07.2020 05:00","0","0","2400","2400"
