,Tech. 0,Tech. 1,Tech. 2,Tech. 3,Tech. 4,Tech. 5,Tech. 6,Tech. 7
4656,0.5,0.7734259377949727,0.40375,0.3,0.17672038457940242,0.03585500553003175,0.7845140489837336,0.1045124103666426
4657,0.5,0.7734259377949727,0.4275,0.3,0.1676848310904744,0.03585500553003175,0.7842701404429864,0.10349763891195436
4658,0.5,0.7734259377949727,0.475,0.3,0.15452312184453237,0.03585500553003175,0.7839042776318658,0.1045124103666426
4659,0.5,0.7734259377949727,0.475,0.3,0.1447043263807044,0.036669892019350656,0.7836603690911187,0.10601129889138099
4660,0.5,0.7734259377949727,0.475,0.3,0.13979492864879042,0.03748477850866956,0.783538414820745,0.10649541596143111
4661,0.5,0.7734259377949727,0.40375,0.3,0.13253580499217654,0.03748477850866956,0.7834164605503715,0.10953973032549588
4662,0.5,0.7734259377949727,0.33249999999999996,0.3,0.16157907604523533,0.03870710824264792,0.7839042776318658,0.11736930611338889
4663,0.5,0.7734259377949727,0.2375,0.3,0.18263262211514456,0.039929437976626264,0.784148186172613,0.1221545675372171
4664,0.5,0.7734259377949727,0.2375,0.3,0.19245141757897252,0.04074432446594517,0.7843920947133599,0.12466822751664375
4665,0.5,0.7734259377949727,0.2375,0.3,0.21208900850662848,0.04033688122128572,0.7848799117948543,0.12544094043630694
4666,0.5,0.7734259377949727,0.2375,0.3,0.25627358809385437,0.03952199473196681,0.7859775002282162,0.12089773754750376
4667,0.5,0.7734259377949727,0.26125,0.3,0.30124140965598023,0.03789222175332901,0.7870750886615783,0.11384087467927399
4668,0.5,0.7734259377949727,0.26125,0.3,0.365063580170862,0.03707733526401011,0.7886604941764345,0.10929767179047083
4669,0.5,0.7734259377949727,0.285,0.3,0.45421598132021374,0.0362624487746912,0.7908556710431586,0.10678401181104417
4670,0.5,0.7734259377949727,0.30874999999999997,0.3,0.5433683824695654,0.03585500553003175,0.7930508479098826,0.10349763891195436
4671,0.5,0.7734259377949727,0.33249999999999996,0.3,0.6079737949593472,0.03463267579605339,0.7946362534247389,0.09972714894281438
4672,0.5,0.7734259377949727,0.35624999999999996,0.3,0.6333040255938172,0.03422523255139394,0.7952460247766067,0.09948509040778933
4673,0.5,0.7734259377949727,0.33249999999999996,0.3,0.6227019881550891,0.033817789306734486,0.7950021162358595,0.098228260418076
4674,0.5,0.7734259377949727,0.285,0.3,0.5524039359584934,0.03422523255139394,0.7932947564506297,0.09948509040778933
4675,0.5,0.7734259377949727,0.285,0.3,0.42966899266064373,0.033817789306734486,0.7902458996912908,0.10127257478214079
4676,0.5,0.7734259377949727,0.38,0.3,0.37879858550918977,0.03422523255139394,0.7889044027171817,0.10455894768123061
4677,0.5,0.7734259377949727,0.45125,0.3,0.30259794772326587,0.03463267579605339,0.7869531343912047,0.1068305491256322
4678,0.5,0.7734259377949727,0.45125,0.3,0.2489550473622729,0.0354475622853723,0.7859775002282162,0.10731466619568232
4679,0.5,0.7734259377949727,0.45125,0.3,0.2028338571887723,0.03585500553003175,0.7851238203356014,0.10857149618539563
4680,0.5,0.7734259377949727,0.3825,0.25,0.1768523320622337,0.03130247163487373,0.7845347351376117,0.10180778904880741
4681,0.5,0.7734259377949727,0.405,0.25,0.16763676482245926,0.03130247163487373,0.7842873789045517,0.10079301759411917
4682,0.5,0.7734259377949727,0.45,0.25,0.15418442331932913,0.03130247163487373,0.7839163445549613,0.10180778904880741
4683,0.5,0.7734259377949727,0.45,0.25,0.14422683736649158,0.03201389144475722,0.7836689883219012,0.10324520890723138
4684,0.5,0.7734259377949727,0.45,0.25,0.13924804439007277,0.03272531125464072,0.7835453102053711,0.10366785731096706
4685,0.5,0.7734259377949727,0.3825,0.25,0.13204319527446465,0.03272531125464072,0.7834216320888411,0.10671217167503183
4686,0.5,0.7734259377949727,0.315,0.25,0.16148771709105314,0.03379244096946595,0.7839163445549613,0.11444954446345318
4687,0.5,0.7734259377949727,0.225,0.25,0.18284494669731932,0.0348595706842912,0.7841637007880216,0.11914260288780973
4688,0.5,0.7734259377949727,0.225,0.25,0.19280253265015687,0.03557099049417469,0.7844110570210817,0.12159479420092194
