,0
2024,973.25
2025,713.75
2026,959.5
2027,968.25
2028,873.5
2029,874.5
2030,878.5
2031,390.75
2032,559.25
2033,1189.25
2034,1992.5
2035,2272.5
2036,2622.5
2037,1907.75
2038,1571.5
2039,1725.5
2040,844.25
2041,759.5
2042,799.75
2043,392.25
2044,353.25
2045,415.5
2046,673.25
2047,1276.75
2048,1362.0
2049,1092.75
2050,750.25
2051,398.5
2052,326.25
2053,261.5
2054,320.75
2055,497.25
2056,487.25
2057,1100.25
2058,1473.0
2059,1876.25
2060,1953.25
2061,1187.75
2062,1254.0
2063,1241.75
2064,697.25
2065,627.25
2066,
2067,1121.25
2068,986.75
2069,1209.25
2070,2097.75
2071,1589.25
2072,1448.5
2073,1304.5
2074,902.75
2075,598.75
2076,565.5
2077,541.75
2078,719.5
2079,1193.0
2080,1604.5
2081,1716.5
2082,2171.25
2083,1891.5
2084,2004.5
2085,1337.5
2086,1073.5
2087,596.25
2088,775.0
2089,615.25
2090,436.25
2091,466.0
2092,579.25
2093,422.25
2094,1423.5
2095,2139.25
2096,2045.0
2097,1445.5
2098,859.0
2099,450.5
2100,402.0
2101,324.25
2102,353.0
2103,428.0
2104,925.0
2105,1723.5
2106,2555.5
2107,3375.75
2108,3295.0
2109,1618.5
2110,1164.5
2111,1263.5
2112,698.5
2113,849.0
2114,826.5
2115,642.5
2116,911.75
2117,712.5
2118,1362.5
2119,1952.5
2120,2175.25
2121,1695.5
2122,1093.5
2123,961.25
2124,964.75
2125,1029.75
2126,864.5
2127,901.0
2128,1097.5
2129,1086.5
2130,1720.0
2131,3373.25
2132,3322.5
2133,2169.75
2134,1750.5
2135,1132.25
2136,1297.75
2137,773.5
2138,
2139,820.5
2140,1072.75
2141,379.5
2142,961.25
2143,1790.5
2144,1826.0
2145,1487.75
2146,1106.25
2147,1162.75
2148,982.0
2149,1021.0
2150,1036.0
2151,1578.75
2152,1360.25
2153,1309.75
2154,2260.75
2155,3378.5
2156,3459.75
2157,2785.0
2158,1628.25
2159,1549.0
2160,953.5
2161,1042.5
2162,918.0
2163,436.0
2164,484.75
2165,616.25
2166,2580.25
2167,3534.5
2168,3811.5
2169,2539.25
2170,1795.0
2171,1783.75
2172,1246.5
2173,1324.5
2174,1387.25
2175,1361.0
2176,1091.75
2177,912.0
2178,1854.25
2179,2974.5
2180,4433.25
2181,2528.0
2182,2037.5
2183,1965.25
2184,1214.5
2185,1076.25
2186,883.5
2187,686.75
2188,631.25
2189,779.75
2190,1280.0
2191,2215.0
2192,2733.25
2193,2161.0
2194,2369.25
2195,2329.25
2196,2364.75
2197,2086.0
2198,1890.75
2199,1438.25
2200,1180.0
2201,1741.75
2202,2462.25
2203,2680.5
2204,3035.75
2205,2388.75
2206,2828.5
2207,2205.0
2208,1374.75
2209,1314.0
2210,1280.75
2211,1352.25
2212,1290.25
2213,1255.0
2214,1660.5
2215,2144.25
2216,2425.25
2217,2669.25
2218,2618.0
2219,2653.5
2220,1865.25
2221,1899.0
2222,1914.5
2223,1916.5
2224,2016.0
2225,1998.0
2226,3807.5
2227,4503.75
2228,4602.25
2229,4109.75
2230,3494.5
2231,3615.5
2232,2683.0
2233,2718.75
2234,2708.0
2235,2635.75
2236,2491.25
2237,2448.75
2238,3281.0
2239,3185.5
2240,3055.5
2241,2510.0
2242,2537.25
2243,2275.0
2244,2535.75
2245,2505.75
2246,1900.0
2247,2118.25
2248,1994.0
2249,1955.0
2250,2006.25
2251,2314.0
2252,2566.25
2253,1843.0
2254,1724.75
2255,1519.5
2256,1115.0
2257,1112.75
2258,1071.5
2259,972.25
2260,946.75
2261,874.0
2262,1604.0
2263,1738.75
2264,1711.5
2265,2106.25
2266,2068.25
2267,2126.75
2268,1729.75
2269,1469.25
2270,1006.75
2271,1048.5
2272,716.0
2273,934.5
2274,1623.0
2275,2017.75
2276,1724.75
2277,1657.0
2278,1454.0
2279,1653.5
2280,544.0
2281,489.25
2282,500.5
2283,402.75
2284,761.0
2285,1093.0
2286,1306.75
2287,2424.75
2288,2505.75
2289,2093.75
2290,2118.5
2291,1857.5
2292,965.0
2293,737.75
2294,975.0
2295,1013.75
2296,816.0
2297,1221.75
2298,2782.0
2299,2660.75
2300,2423.0
2301,1476.25
2302,1529.25
2303,1861.5
2304,1153.75
2305,587.0
2306,914.25
2307,923.0
2308,1226.5
2309,1304.5
2310,1357.5
2311,1306.5
2312,1842.0
2313,1731.0
2314,1499.5
2315,924.25
2316,913.25
2317,610.5
2318,494.5
2319,472.75
2320,597.5
2321,712.75
2322,1514.25
2323,1472.75
2324,1236.75
2325,1188.5
2326,1330.25
2327,1371.0
2328,739.0
2329,513.5
2330,581.25
2331,680.25
2332,583.25
2333,739.25
2334,1378.5
2335,1897.5
2336,2112.75
2337,1703.0
2338,1371.0
2339,1469.0
2340,1539.75
2341,1626.5
2342,1957.25
2343,1100.25
2344,847.0
2345,756.75
2346,1118.5
2347,1377.0
2348,1241.0
2349,2060.0
2350,1695.25
2351,1545.75
2352,1082.5
2353,1317.25
2354,1126.5
2355,1045.75
2356,1113.25
2357,1006.5
2358,1443.0
2359,2179.0
2360,1833.75
2361,2093.75
2362,1580.0
2363,1276.75
2364,1157.5
2365,994.5
2366,957.75
2367,817.25
2368,753.75
2369,1033.75
2370,1648.0
2371,2398.0
2372,1772.25
2373,2235.5
2374,1723.0
2375,1512.75
2376,1081.75
2377,885.5
2378,816.0
2379,937.75
2380,965.25
2381,1056.0
2382,1214.5
2383,1793.0
2384,2120.75
2385,2314.5
2386,1868.75
2387,1498.25
2388,1549.0
2389,959.25
2390,1160.75
2391,892.75
2392,684.0
2393,1048.25
2394,1225.25
2395,1800.25
2396,1378.75
2397,1110.25
2398,1250.75
2399,1299.75
2400,824.25
2401,903.0
2402,952.75
2403,893.5
2404,840.5
2405,885.75
2406,1518.5
2407,2097.25
2408,2638.75
2409,2307.0
2410,1377.5
2411,1159.5
2412,875.25
2413,823.75
2414,883.5
2415,640.75
2416,701.0
2417,674.75
2418,1343.5
2419,2430.25
2420,2234.75
2421,2101.25
2422,1676.25
2423,1748.0
2424,1232.0
2425,1126.75
2426,1321.75
2427,1070.25
2428,963.0
2429,794.0
2430,1350.25
2431,1781.75
2432,2142.0
2433,2219.75
2434,1944.0
2435,1712.5
2436,1751.5
2437,1261.75
2438,932.0
2439,1090.25
2440,1090.25
2441,1425.75
2442,1861.75
2443,2158.75
2444,2954.5
2445,2210.75
2446,1790.75
2447,1721.0
2448,941.75
2449,725.5
2450,818.75
2451,885.75
2452,911.25
2453,744.0
2454,806.25
2455,1671.0
2456,2256.25
2457,1680.25
2458,1118.75
2459,898.5
2460,1202.75
2461,1349.0
2462,1126.25
2463,1016.0
2464,707.0
2465,751.0
2466,1308.75
2467,1529.5
2468,1943.0
2469,1225.5
2470,1524.0
2471,1326.0
2472,778.5
2473,565.5
2474,527.25
2475,570.75
2476,374.75
2477,481.75
2478,594.5
2479,930.25
2480,1131.25
2481,1303.25
2482,1208.75
2483,1152.5
2484,1164.0
2485,916.25
2486,787.5
2487,550.0
2488,876.75
2489,651.0
2490,781.5
2491,1248.75
2492,1547.25
2493,1635.25
2494,2026.0
2495,2049.5
2496,1045.5
2497,762.0
2498,623.25
2499,627.25
2500,655.75
2501,846.5
2502,710.0
2503,1019.0
2504,1177.75
2505,1157.0
2506,961.5
2507,833.0
2508,1052.5
2509,808.5
2510,862.25
2511,731.25
2512,615.75
2513,965.5
2514,1012.5
2515,949.75
2516,1035.0
2517,1473.75
2518,1495.0
2519,1477.0
2520,1119.25
2521,898.75
2522,684.0
2523,683.0
2524,588.25
2525,589.25
2526,1310.0
2527,1253.75
2528,1767.0
2529,1566.5
2530,1265.0
2531,1283.75
2532,1343.25
2533,1312.5
2534,1185.5
2535,726.5
2536,798.0
2537,1434.0
2538,1470.0
2539,1857.75
2540,1717.75
2541,1554.5
2542,1524.5
2543,1657.0
2544,1030.75
2545,949.0
2546,843.5
2547,885.75
2548,633.0
2549,831.75
2550,1435.5
2551,1894.5
2552,1568.75
2553,1838.25
2554,1770.0
2555,992.75
2556,1034.0
2557,1000.25
2558,981.25
2559,963.5
2560,972.5
2561,1167.0
2562,1397.5
2563,1752.0
2564,1569.5
2565,1311.0
2566,1602.0
2567,1448.5
2568,1044.75
2569,844.75
2570,909.75
2571,861.0
2572,914.0
2573,839.75
2574,1268.5
2575,1671.5
2576,2177.5
2577,2047.75
2578,1721.75
2579,1408.0
2580,1514.0
2581,977.0
2582,809.25
2583,656.0
2584,734.0
2585,863.75
2586,1034.25
2587,1491.0
2588,1700.25
2589,1522.25
2590,1384.75
2591,1141.0
2592,898.25
2593,802.25
2594,699.75
2595,603.75
2596,651.75
2597,680.25
2598,1513.5
2599,2218.75
2600,2781.5
2601,2659.0
2602,1825.0
2603,1967.0
2604,1142.5
2605,1197.75
2606,871.25
2607,707.5
2608,876.5
2609,986.75
2610,1904.0
2611,1653.25
2612,1421.75
2613,2499.75
2614,2140.5
2615,2336.0
2616,1478.25
2617,1235.75
2618,1045.25
2619,683.25
2620,918.5
2621,1057.5
2622,1231.5
2623,2178.5
2624,2847.25
2625,2384.25
2626,1964.25
2627,1637.75
2628,1323.75
2629,1423.75
2630,1763.75
2631,1483.75
2632,1361.5
2633,1887.25
2634,2659.75
2635,2962.5
2636,3155.0
2637,3099.5
2638,2244.0
2639,2044.25
2640,1627.75
2641,1297.5
2642,1610.75
2643,1305.0
2644,1554.0
2645,1859.25
2646,2282.0
2647,2524.5
2648,2344.0
2649,2183.25
2650,2109.75
2651,1757.25
2652,2039.0
2653,1933.5
2654,1898.25
2655,2177.0
2656,2299.5
2657,2170.75
2658,3135.0
2659,3307.0
2660,2852.0
2661,2621.0
2662,2926.5
2663,2700.75
2664,914.25
2665,1211.5
2666,1296.25
2667,807.75
2668,1172.0
2669,1410.5
2670,1538.75
2671,1688.5
2672,1641.0
2673,1760.0
2674,1339.0
2675,1234.0
2676,1083.5
2677,901.75
2678,822.25
2679,853.75
2680,619.5
2681,543.0
2682,894.5
2683,1294.75
2684,1021.5
2685,1315.0
2686,870.75
2687,1162.75
2688,595.0
2689,485.5
2690,564.0
2691,450.75
2692,577.5
2693,670.5
2694,1007.5
2695,1331.25
2696,1773.25
2697,1479.75
2698,1390.0
2699,1428.0
2700,1407.25
2701,1653.25
2702,1567.75
2703,1670.0
2704,2379.75
2705,2455.5
2706,2784.0
2707,2706.5
2708,2493.75
2709,2035.0
2710,1779.0
2711,1324.25
2712,1204.5
2713,1163.75
2714,1260.75
2715,1248.5
2716,1362.0
2717,1431.0
2718,1823.75
2719,3108.75
2720,2504.25
2721,2279.0
2722,2066.0
2723,1558.5
2724,1423.0
2725,1918.5
2726,1684.25
2727,1662.0
2728,2017.0
2729,2175.75
2730,7173.75
2731,7252.75
2732,7000.75
2733,2377.5
2734,1530.25
2735,1062.5
2736,1115.75
2737,1027.5
2738,814.75
2739,1036.75
2740,1371.5
2741,2246.75
2742,2474.5
2743,1760.0
2744,2781.5
2745,2794.75
2746,2453.75
2747,2741.25
2748,2640.5
2749,2084.75
2750,2717.5
2751,2423.5
2752,2632.25
2753,1690.0
2754,2374.0
2755,3430.0
2756,3546.0
2757,3836.5
2758,3005.75
2759,1963.75
2760,1852.75
2761,1588.75
2762,1538.5
2763,1747.75
2764,1683.25
2765,2017.0
2766,3318.25
2767,4314.25
2768,5037.25
2769,4785.75
2770,4345.75
2771,3940.0
2772,3321.0
2773,3245.25
2774,2759.25
2775,2240.25
2776,1979.0
2777,2335.75
2778,3387.25
2779,4135.75
2780,3863.5
2781,4407.0
2782,3635.75
2783,2948.0
2784,1811.75
2785,1684.25
2786,1563.25
2787,1363.5
2788,1667.75
2789,1591.5
2790,1675.75
2791,1935.5
2792,2430.0
2793,2346.0
2794,2413.25
2795,2417.0
2796,2582.25
2797,2073.0
2798,1871.25
2799,1957.0
2800,1951.75
2801,2444.5
2802,3181.25
2803,3721.0
2804,3846.75
2805,3201.75
2806,3499.5
2807,3076.0
2808,2283.25
2809,1712.25
2810,1881.0
2811,1687.75
2812,2214.25
2813,2607.25
2814,2800.0
2815,2904.25
2816,2851.0
2817,2978.5
2818,3359.5
2819,3537.5
2820,2984.25
2821,3467.0
2822,2989.5
2823,2438.75
2824,2506.0
2825,3559.75
2826,3703.75
2827,4655.75
2828,5309.25
2829,4717.25
2830,5723.25
2831,4685.25
2832,2586.5
2833,2435.5
2834,2253.5
2835,2339.5
2836,2641.75
2837,2691.0
2838,2532.75
2839,3170.75
2840,3289.75
2841,3211.5
2842,2258.75
2843,1798.5
2844,1677.25
2845,1564.0
2846,1657.75
2847,1595.5
2848,2168.5
2849,2045.25
2850,2209.5
2851,3087.5
2852,2785.75
2853,2782.5
2854,2845.25
2855,2728.75
2856,1639.0
2857,1661.5
2858,1749.25
2859,1944.75
2860,2066.5
2861,2424.75
2862,2607.25
2863,3732.5
2864,3383.25
2865,3197.0
2866,3814.0
2867,3248.25
2868,2298.25
2869,2256.25
2870,2465.25
2871,2574.75
2872,2391.5
2873,3144.75
2874,4669.0
2875,5585.5
2876,5600.75
2877,5510.5
2878,3869.75
2879,3021.25
2880,3054.5
2881,3400.75
2882,3663.5
2883,3156.25
2884,2802.75
2885,3293.75
2886,3437.25
2887,3428.25
2888,3162.75
2889,2669.5
2890,2646.25
2891,2392.0
2892,2824.25
2893,3195.75
2894,2639.5
2895,2085.0
2896,2250.0
2897,2891.75
2898,3057.75
2899,3979.25
2900,3426.75
2901,3515.0
2902,2728.75
2903,3359.75
2904,2927.5
2905,2550.5
2906,2338.75
2907,2410.0
2908,2341.75
2909,2509.75
2910,3496.0
2911,3474.75
2912,4098.25
2913,4171.5
2914,3884.25
2915,2844.75
2916,2592.5
2917,1931.0
2918,2519.75
2919,2011.75
2920,2165.0
2921,1747.75
2922,2113.5
2923,2724.25
2924,2776.5
2925,3203.25
2926,2934.25
2927,2446.0
2928,2412.75
2929,2199.5
2930,1997.25
2931,2070.0
2932,2098.75
2933,1893.75
2934,2877.75
2935,4269.0
2936,3709.5
2937,3582.25
2938,3558.0
2939,2782.0
2940,2640.5
2941,2232.75
2942,1693.0
2943,1836.75
2944,1834.75
2945,2215.0
2946,2186.75
2947,3033.0
2948,3183.75
2949,3387.25
2950,2378.25
2951,2018.75
2952,1515.75
2953,1156.0
2954,927.5
2955,1303.75
2956,1186.25
2957,1290.75
2958,1466.5
2959,1555.5
2960,1901.5
2961,1591.0
2962,1377.75
2963,1391.25
2964,1637.25
2965,1541.25
2966,1140.5
2967,932.5
2968,1091.5
2969,614.0
2970,1226.0
2971,1709.75
2972,1792.25
2973,1697.25
2974,2054.25
2975,2365.5
2976,2213.75
2977,2212.75
2978,2236.25
2979,2360.0
2980,3033.5
2981,3227.25
2982,2745.0
2983,2978.0
2984,2633.25
2985,2117.5
2986,1983.0
2987,1577.25
2988,1565.0
2989,1619.75
2990,1344.75
2991,1582.5
2992,932.5
2993,1097.5
2994,1719.0
2995,1735.5
2996,2197.75
2997,3327.75
2998,4946.25
2999,4905.0
3000,4098.5
3001,3448.25
3002,3649.25
3003,2331.5
3004,1792.0
3005,1667.0
3006,1486.0
3007,2256.75
3008,2343.25
3009,3693.25
3010,2398.5
3011,2200.75
3012,2656.5
3013,3291.5
3014,2175.75
3015,2314.25
3016,2537.75
3017,3156.0
3018,4488.5
3019,4511.0
3020,4074.5
3021,4096.25
3022,4611.5
3023,4572.75
3024,2654.0
3025,1911.75
3026,1605.0
3027,1312.75
3028,1423.25
3029,1615.5
3030,2085.25
3031,2828.5
3032,3043.75
3033,3007.25
3034,2598.5
3035,2206.0
3036,1713.0
3037,1516.75
3038,1556.0
3039,1786.5
3040,1508.25
3041,2465.0
3042,3290.0
3043,4533.5
3044,5090.75
3045,4665.75
3046,4264.75
3047,3137.75
3048,2296.0
3049,1720.5
3050,1637.25
3051,1540.25
3052,1706.25
3053,1822.75
3054,2363.0
3055,2760.75
3056,2581.0
3057,2744.25
3058,2401.75
3059,1546.5
3060,2943.25
3061,2730.75
3062,2468.0
3063,2774.0
3064,2292.75
3065,1604.5
3066,1794.75
3067,2378.25
3068,1753.5
3069,2231.0
3070,3230.75
3071,3292.25
3072,1729.25
3073,1313.25
3074,1685.5
3075,1089.25
3076,1497.5
3077,1695.0
3078,2046.0
3079,2508.0
3080,2202.0
3081,1779.0
3082,1854.25
3083,1658.75
3084,2224.5
3085,2136.75
3086,1896.75
3087,2169.0
3088,2461.0
3089,3804.5
3090,3635.25
3091,3844.25
3092,3628.75
3093,2828.25
3094,2344.5
3095,1565.5
3096,794.5
3097,945.25
3098,1079.0
3099,1029.75
3100,1586.75
3101,1810.5
3102,3502.5
3103,2948.5
3104,3445.25
3105,2144.75
3106,2072.75
3107,2319.25
3108,2515.75
3109,2528.25
3110,2629.5
3111,2838.0
3112,3228.5
3113,3068.0
3114,4991.25
3115,5756.75
3116,5211.75
3117,4909.0
3118,4500.25
3119,3167.75
3120,3023.75
3121,2598.25
3122,2856.5
3123,2610.25
3124,2684.25
3125,2305.25
3126,3031.5
3127,2984.0
3128,3303.0
3129,3158.5
3130,2321.75
3131,2259.25
3132,2863.5
3133,2704.0
3134,2146.75
3135,2277.25
3136,2860.25
3137,3464.75
3138,4659.75
3139,3865.0
3140,3879.25
3141,3566.25
3142,3184.0
3143,2679.75
3144,2053.75
3145,1896.5
3146,1538.25
3147,1985.25
3148,2254.0
3149,1875.75
3150,2378.5
3151,2904.75
3152,3055.75
3153,3247.75
3154,3116.0
3155,2102.0
3156,2459.0
3157,2712.5
3158,2858.25
3159,2853.75
3160,2642.0
3161,2672.25
3162,3467.0
3163,4879.0
3164,5280.5
3165,5074.0
3166,5261.25
3167,4245.25
3168,4129.25
3169,3766.75
3170,3743.75
3171,4381.0
3172,4294.0
3173,3790.5
3174,2662.25
3175,3660.5
3176,3318.75
3177,2656.75
3178,2618.75
3179,2302.75
3180,2776.0
3181,2485.5
3182,2295.25
3183,2648.5
3184,2661.75
3185,2878.75
3186,3138.0
3187,3568.5
3188,4327.25
3189,5017.0
3190,4617.25
3191,3759.25
3192,3170.75
3193,2784.5
3194,2734.5
3195,2898.75
3196,2687.0
3197,2796.5
3198,2571.25
3199,4767.75
3200,4057.25
3201,2690.25
3202,1583.0
3203,1829.25
3204,1854.75
3205,2091.0
3206,2018.5
3207,2150.25
3208,2135.5
3209,2080.25
3210,3159.75
3211,4148.25
3212,4368.25
3213,4869.75
3214,4228.0
3215,3532.5
3216,3046.0
3217,2580.75
3218,2520.25
3219,2340.5
3220,2577.5
3221,2252.25
3222,2724.25
3223,3778.5
3224,3307.5
3225,2378.5
3226,2378.5
3227,2011.75
3228,2046.5
3229,1504.25
3230,1787.25
3231,1754.0
3232,1953.25
3233,1997.75
3234,3614.75
3235,4872.75
3236,4338.0
3237,4136.0
3238,3884.5
3239,2910.0
3240,2395.5
3241,2141.75
3242,2114.0
3243,2264.75
3244,2005.25
3245,1859.75
3246,2239.75
3247,3245.25
3248,3697.5
3249,3560.25
3250,3244.5
3251,3035.25
3252,3370.0
3253,2803.25
3254,2400.0
3255,1787.25
3256,2187.5
3257,2501.5
3258,3646.5
3259,5218.25
3260,4779.5
3261,4795.0
3262,4838.75
3263,4013.0
3264,2764.25
3265,2059.0
3266,2229.0
3267,1971.25
3268,2254.5
3269,2164.25
3270,3630.0
3271,3971.5
3272,4344.0
3273,4235.75
3274,3704.75
3275,3640.75
3276,3246.75
3277,2813.75
3278,2428.25
3279,2615.0
3280,2421.5
3281,2723.5
3282,4229.5
3283,6019.25
3284,5736.75
3285,5190.75
3286,4557.0
3287,3365.25
3288,2125.5
3289,1819.5
3290,1660.25
3291,1830.25
3292,1969.75
3293,2758.25
3294,3052.25
3295,3081.0
3296,3588.25
3297,3400.25
3298,3281.0
3299,2316.5
3300,2329.75
3301,1913.5
3302,1755.25
3303,1679.25
3304,1804.5
3305,2410.25
3306,3315.0
3307,3606.25
3308,3816.25
3309,4213.25
3310,4493.25
3311,3473.5
3312,2575.25
3313,2044.0
3314,1664.5
3315,1917.75
3316,1809.5
3317,1384.25
3318,2383.75
3319,2359.75
3320,2347.0
3321,1667.25
3322,1724.5
3323,1511.75
3324,1735.25
3325,1616.0
3326,1456.25
3327,1368.75
3328,1367.75
3329,1764.25
3330,2099.0
3331,3770.0
3332,4185.0
3333,4790.0
3334,4379.75
3335,3854.75
3336,2515.0
3337,2113.5
3338,1733.0
3339,1342.25
3340,1442.5
3341,2291.25
3342,3702.0
3343,4806.5
3344,4573.0
3345,4112.75
3346,3495.5
3347,3083.5
3348,2617.0
3349,4087.0
3350,3849.5
3351,3828.25
3352,3284.5
3353,2565.25
3354,3789.25
3355,4695.25
3356,4578.0
3357,3671.75
3358,3237.25
3359,2481.0
3360,1907.5
3361,1632.5
3362,1329.75
3363,952.25
3364,775.25
3365,1128.5
3366,2384.25
3367,4098.0
3368,3843.0
3369,3152.5
3370,2367.75
3371,2129.75
3372,2287.0
3373,2840.5
3374,2213.25
3375,1800.25
3376,2169.5
3377,1973.25
3378,2472.5
3379,3201.75
3380,3872.75
3381,3133.75
3382,2968.0
3383,2960.0
3384,1647.5
3385,1223.0
3386,692.5
3387,530.0
3388,589.0
3389,697.5
3390,960.25
3391,1360.75
3392,1625.0
3393,2464.0
3394,2025.25
3395,1771.25
3396,1866.25
3397,1902.0
3398,1724.25
3399,1636.25
3400,1700.0
3401,1807.75
3402,1934.75
3403,2584.0
3404,2528.0
3405,2402.25
3406,2650.0
3407,1953.5
3408,1735.0
3409,1368.5
3410,1258.5
3411,955.75
3412,1070.5
3413,1075.75
3414,1946.5
3415,1623.0
3416,2082.75
3417,1561.0
3418,1605.5
3419,1514.75
3420,1472.5
3421,1364.25
3422,1229.75
3423,1399.5
3424,1680.0
3425,1952.0
3426,3123.5
3427,5398.5
3428,5893.75
3429,5606.0
3430,4525.0
3431,3326.75
3432,1506.75
3433,1191.5
3434,890.0
3435,780.75
3436,1045.0
3437,1006.0
3438,1562.0
3439,2365.5
3440,2158.25
3441,1763.75
3442,1289.5
3443,1543.25
3444,1116.75
3445,916.0
3446,1002.0
3447,1180.75
3448,1253.25
3449,1951.75
3450,2809.25
3451,4208.75
3452,3802.25
3453,3579.5
3454,4012.75
3455,3067.0
3456,2036.75
3457,2008.5
3458,1455.0
3459,1038.5
3460,1065.0
3461,1033.25
3462,2172.25
3463,3065.5
3464,2794.75
3465,2797.25
3466,2667.75
3467,2751.5
3468,1998.25
3469,2000.0
3470,1901.5
3471,2016.5
3472,1573.75
3473,2238.75
3474,3375.0
3475,3692.75
3476,4424.75
3477,4924.75
3478,3998.75
3479,3856.75
3480,1998.75
3481,1524.0
3482,1176.75
3483,827.25
3484,956.75
3485,1050.25
3486,1553.25
3487,1492.0
3488,1830.5
3489,2038.25
3490,2198.5
3491,2775.0
3492,3000.0
3493,3015.75
3494,3180.75
3495,2823.75
3496,2112.25
3497,2053.5
3498,1996.0
3499,2262.5
3500,2092.5
3501,2169.25
3502,2821.5
3503,2242.5
3504,1128.25
3505,1219.25
3506,824.5
3507,869.5
3508,1103.0
3509,1335.75
3510,1794.5
3511,2255.25
3512,2533.75
3513,2627.0
3514,1675.25
3515,1797.5
3516,2094.0
3517,2200.75
3518,2076.75
3519,1810.75
3520,2020.75
3521,2692.5
3522,3275.75
3523,4060.0
3524,4107.5
3525,4056.5
3526,4269.5
3527,2979.5
3528,2467.25
3529,2526.0
3530,2575.25
3531,2550.25
3532,2345.25
3533,2251.25
3534,3624.0
3535,5092.25
3536,4826.0
3537,3636.25
3538,2786.25
3539,2928.5
3540,2554.75
3541,2212.5
3542,2301.75
3543,1846.5
3544,1912.5
3545,2237.0
3546,2823.25
3547,3688.0
3548,3752.25
3549,3390.25
3550,3496.0
3551,3432.25
3552,2209.25
3553,2405.75
3554,2117.75
3555,2064.0
3556,2451.5
3557,2051.5
3558,2727.75
3559,2851.25
3560,2820.25
3561,2351.75
3562,2422.5
3563,2664.0
3564,2488.25
3565,2126.0
3566,1455.25
3567,1621.0
3568,1463.25
3569,2164.25
3570,3516.0
3571,4465.25
3572,4251.25
3573,3927.25
3574,3249.0
3575,2901.25
3576,2438.75
3577,1878.0
3578,1575.0
3579,1609.5
3580,1893.25
3581,2016.5
3582,2045.5
3583,1429.25
3584,1769.75
3585,1654.0
3586,1814.5
3587,1796.0
3588,1635.75
3589,1753.75
3590,1294.25
3591,1015.25
3592,1334.75
3593,2030.75
3594,2306.75
3595,3086.0
3596,3956.5
3597,3830.0
3598,3572.25
3599,3147.25
3600,2355.25
3601,1717.5
3602,1464.5
3603,1250.25
3604,1425.0
3605,1772.25
3606,2572.5
3607,4126.75
3608,3829.0
3609,3312.0
3610,2951.5
3611,2590.75
3612,2417.25
3613,1989.5
3614,2000.5
3615,1863.0
3616,2508.75
3617,2755.5
3618,3625.0
3619,4495.25
3620,4419.25
3621,4194.25
3622,4294.25
3623,3663.75
3624,2336.0
3625,2249.0
3626,1846.0
3627,1452.25
3628,1461.0
3629,1264.25
3630,2607.25
3631,2420.75
3632,2581.25
3633,2014.5
3634,1344.0
3635,1431.0
3636,1677.0
3637,2071.0
3638,2167.75
3639,2202.5
3640,2234.75
3641,2609.25
3642,3535.75
3643,3982.75
3644,3690.5
3645,3761.25
3646,4575.25
3647,4055.25
3648,2411.75
3649,2594.25
3650,2094.75
3651,1971.75
3652,1657.25
3653,2217.75
3654,2944.75
3655,2438.25
3656,2492.25
3657,2247.75
3658,1478.0
3659,1411.25
3660,1809.5
3661,1587.75
3662,1529.25
3663,1482.75
3664,1442.75
3665,2041.25
3666,2371.0
3667,3635.5
3668,3755.5
3669,2895.25
3670,3695.75
3671,2987.25
3672,1735.75
3673,1300.0
3674,986.25
3675,850.75
3676,958.0
3677,773.25
3678,1197.75
3679,1778.75
3680,1785.75
3681,2166.0
3682,1555.0
3683,1477.75
3684,1764.0
3685,2109.5
3686,1515.25
3687,1530.5
3688,1520.75
3689,3434.25
3690,3901.5
3691,5043.75
3692,4432.75
3693,3139.75
3694,4026.5
3695,3264.25
3696,1937.0
3697,1841.75
3698,1768.0
3699,1615.25
3700,2063.25
3701,1874.0
3702,3131.25
3703,4069.0
3704,3969.0
3705,3262.25
3706,2000.75
3707,1819.75
3708,1952.0
3709,1788.5
3710,1860.25
3711,1897.75
3712,2158.0
3713,3662.5
3714,3818.25
3715,5461.0
3716,5083.5
3717,3853.75
3718,3734.0
3719,2744.5
3720,2032.75
3721,1726.75
3722,1505.5
3723,1319.5
3724,1651.25
3725,1622.5
3726,1901.25
3727,2878.0
3728,2749.75
3729,2833.0
3730,2777.0
3731,2724.75
3732,3848.5
3733,4097.75
3734,3870.25
3735,3305.75
3736,3145.75
3737,3036.75
3738,3591.75
3739,3644.75
3740,3442.75
3741,2930.75
3742,2644.5
3743,2511.75
3744,2021.25
3745,1701.0
3746,1077.25
3747,961.25
3748,753.5
3749,1032.5
3750,1360.5
3751,2604.75
3752,3241.25
3753,3840.5
3754,3899.75
3755,3517.25
3756,3503.0
3757,3558.25
3758,2647.5
3759,2584.5
3760,2653.5
3761,2563.5
3762,3127.25
3763,3535.75
3764,3494.25
3765,3541.25
3766,4907.0
3767,4223.75
3768,2947.75
3769,2124.75
3770,2136.25
3771,2161.75
3772,1953.5
3773,2057.25
3774,2695.75
3775,2823.5
3776,2601.0
3777,2964.0
3778,2661.25
3779,2414.75
3780,2344.25
3781,1734.5
3782,1651.75
3783,1687.5
3784,2039.5
3785,2593.5
3786,2697.0
3787,3844.5
3788,3940.75
3789,3242.5
3790,3388.25
3791,2811.25
3792,1409.0
3793,1136.5
3794,1036.0
3795,1058.0
3796,978.75
3797,887.0
3798,1393.75
3799,1639.0
3800,1706.75
3801,1975.0
3802,1641.75
3803,1720.0
3804,1738.5
